number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values
46	TrialState.COMPLETE	0.004096770512381605	2020-01-20 12:14:37.662494	2020-01-20 12:34:40.834750	1.5155776731694617	250.0	46.0	0.028308938513657195	900.0	0.9948360445840264	0.0034748373844573775	0.004096770512381605	0.003691658107953897	0.003765833618623759	7108.6986220472445	0.004176288482741907	0.0034748373844573775	0.004096770512381605	0.003691658107953897	0.003765833618623759	7108.698482254936	0.004176288501417263	0.0034748373844573775	0.004096770512381605	0.003691658107953897	0.003765833618623759	7108.698761839552	0.004176288464080818	46		0.00340446574612956	0.003837156225037088
47	TrialState.COMPLETE	0.004444824831678649	2020-01-20 12:34:40.835559	2020-01-20 12:55:41.072183	9.775343048950427	450.0	16.0	0.09259396522962877	900.0	0.9952001408531546	0.003840009129293621	0.004444824831678649	0.004068241469816273	0.004131005363460003	7109.557845486705	0.004519939956663076	0.003840009129293621	0.004444824831678649	0.004068241469816273	0.004131005363460003	7109.557714253109	0.004519940094798259	0.003840009129293621	0.004444824831678649	0.004068241469816273	0.004131005363460003	7109.557976720302	0.004519939819289365	47		0.0037753432994788697	0.0041937692571037315
48	TrialState.COMPLETE	0.0025034234851078396	2020-01-20 12:55:41.073004	2020-01-20 13:06:39.415952	9.432112156901082	50.0	6.0	0.018772090866780167	900.0	0.9963975655744606	0.0012053520483852561	0.0025034234851078396	0.0017616683784092205	0.0021182814104758643	7118.546620021682	0.0021123306121421563	0.0012053520483852561	0.0025034234851078396	0.0017616683784092205	0.0021182814104758643	7118.546473810339	0.0021123306270037444	0.0012053520483852561	0.0025034234851078396	0.0017616683784092205	0.0021182814104758643	7118.546766233026	0.00211233059729109	48	0.000813077713111948	0.0019399748944425425	
49	TrialState.COMPLETE	0.0007631518886226179	2020-01-20 13:06:39.416781	2020-01-20 13:20:37.363977	4.740852888006993	350.0	11.0	0.006546987545232483	500.0	1.0011521795271359	0.0	0.0007631518886226179	0.00014264521282665753	0.00019970329795732054	7152.150176880064	0.0006504308235014317	0.0	0.0007631518886226179	0.00014264521282665753	0.00019970329795732054	7152.150034234851	0.0006504308448735937	0.0	0.0007631518886226179	0.00014264521282665753	0.00019970329795732054	7152.150319525277	0.0006504308021448087	49	0.0007274905854159535	0.0007512647875537297	
50	TrialState.COMPLETE	0.0006561679790026247	2020-01-20 13:20:37.365037	2020-01-20 13:34:49.974574	2.8447479433381355	350.0	16.0	0.004527508984410014	1000.0	0.9992960351084357	0.00011411617026132602	0.0006561679790026247	0.00022823234052265205	0.0004493324204039712	7141.178003394956	0.0007304040984944008	0.00011411617026132602	0.0006561679790026247	0.00022823234052265205	0.0004493324204039712	7141.177892844916	0.0007304041088445673	0.00011411617026132602	0.0006561679790026247	0.00022823234052265205	0.0004493324204039712	7141.178113944996	0.0007304040881493815	50	0.0006276389364372932	0.0006466582981475142	
51	TrialState.COMPLETE	0.0008630035376012782	2020-01-20 13:34:49.975403	2020-01-20 13:48:08.282693	1.7578837352291423	50.0	46.0	0.004813131526857536	1000.0	0.9965532227440644	0.00017117425539198904	0.0008630035376012782	0.0003138194682186466	0.0005420518087412986	7121.657929647381	0.0008267744605626786	0.00017117425539198904	0.0008630035376012782	0.0003138194682186466	0.0005420518087412986	7121.657836927992	0.0008267744796999622	0.00017117425539198904	0.0008630035376012782	0.0003138194682186466	0.0005420518087412986	7121.65802236677	0.0008267744414517031	51	0.0008416067556772795	0.0008558712769599452	
52	TrialState.COMPLETE	0.0011268971813305946	2020-01-20 13:48:08.283517	2020-01-20 14:00:20.814012	4.067981415968138	50.0	11.0	0.001483294578039705	700.0	1.0041056370519315	5.705808513066301e-05	0.0011268971813305946	0.0002710259043706493	0.0004279356384799726	7174.923913043478	0.0007885276313042524	5.705808513066301e-05	0.0011268971813305946	0.0002710259043706493	0.0004279356384799726	7174.923784662787	0.0007885276825055691	5.705808513066301e-05	0.0011268971813305946	0.0002710259043706493	0.0004279356384799726	7174.924041424169	0.0007885275801812711	52	0.0011126326600479288	0.0011221423409030393	
53	TrialState.COMPLETE	0.0005991098938719617	2020-01-20 14:00:20.814868	2020-01-20 14:14:06.378797	8.649677252987086	250.0	46.0	0.002077350450673266	900.0	0.9979795895542319	5.705808513066301e-05	0.0005991098938719617	0.00017117425539198904	0.00032808398950131233	7130.815370734908	0.0006713880271343152	5.705808513066301e-05	0.0005991098938719617	0.00017117425539198904	0.00032808398950131233	7130.815267317129	0.0006713880380750077	5.705808513066301e-05	0.0005991098938719617	0.00017117425539198904	0.00032808398950131233	7130.815474152688	0.0006713880162020971	53	0.0005991098938719617	0.0005991098938719617	
54	TrialState.COMPLETE	0.00028529042565331506	2020-01-20 14:14:06.379845	2020-01-20 14:25:40.124253	3.8718790857925303	250.0	11.0	0.011808822653683122	1000.0	1.0004451245870136	8.558712769599452e-05	0.00028529042565331506	0.00022823234052265205	0.0002567613830879836	7148.306419747803	0.0006497691607698893	8.558712769599452e-05	0.00028529042565331506	0.00022823234052265205	0.0002567613830879836	7148.306309197764	0.0006497691771177273	8.558712769599452e-05	0.00028529042565331506	0.00022823234052265205	0.0002567613830879836	7148.306530297843	0.0006497691444348939	54	0.0002567613830879836	0.00027578074479820455	
55	TrialState.COMPLETE	0.002189604016889193	2020-01-20 14:25:40.126320	2020-01-20 14:39:10.135514	1.8316725805291436	450.0	6.0	0.022246917807250355	700.0	0.998215148111022	0.0008630035376012782	0.002189604016889193	0.0013123359580052493	0.001683213511354559	7132.098150604816	0.0017532758542048589	0.0008630035376012782	0.002189604016889193	0.0013123359580052493	0.001683213511354559	7132.097990128951	0.00175327589734622	0.0008630035376012782	0.002189604016889193	0.0013123359580052493	0.001683213511354559	7132.09831108068	0.0017532758111167678	55	0.0006989615428506219	0.0016927231922096695	
56	TrialState.COMPLETE	0.004313591235878124	2020-01-20 14:39:10.136355	2020-01-20 15:00:28.425871	5.991872064469389	350.0	36.0	0.06769238477694602	500.0	0.999333426967888	0.0036403058313363005	0.004313591235878124	0.003925596256989615	0.004051124044277074	7139.786725436495	0.0043231638682546	0.0036403058313363005	0.004313591235878124	0.003925596256989615	0.004051124044277074	7139.786625584846	0.004323163881636406	0.0036403058313363005	0.004313591235878124	0.003925596256989615	0.004051124044277074	7139.7868252881435	0.004323163854883836	56		0.00359465936323177	0.004043991783635741
57	TrialState.COMPLETE	0.0012267488303092549	2020-01-20 15:00:28.426727	2020-01-20 15:11:56.012854	5.758339443818575	50.0	31.0	0.015286038238288443	600.0	0.9921164089569346	0.00035661303206664386	0.0012267488303092549	0.0006846970215679561	0.0008344744950359466	7088.452730942599	0.0011262473082865802	0.00035661303206664386	0.0012267488303092549	0.0006846970215679561	0.0008344744950359466	7088.4526061280385	0.0011262473904446652	0.00035661303206664386	0.0012267488303092549	0.0006846970215679561	0.0008344744950359466	7088.452855757161	0.0011262472263263786	57	0.0006561679790026247	0.0010365552132070447	
58	TrialState.COMPLETE	0.10436874738483777	2020-01-20 15:11:56.013894	2020-01-20 17:02:04.968634	8.815401966339902	50.0	26.0	0.0893180426164091	1000.0	0.3884875297079662	0.026692315634458737	0.10436874738483777	0.05374328208973878	0.07201409606407895	2768.980504474984	0.053971129965429	0.026692315634458737	0.10436874738483777	0.05374328208973878	0.07201409606407895	2768.980438586481	0.053971292906680055	0.026692315634458737	0.10436874738483777	0.05374328208973878	0.07201409606407895	2768.980570363487	0.05397101496121824	58			
59	TrialState.COMPLETE	0.000870135798242611	2020-01-20 17:02:04.969451	2020-01-20 17:18:16.720783	8.243331699283825	350.0	41.0	0.0026106539039002603	700.0	1.0009093570563363	0.00014264521282665753	0.000870135798242611	0.00028529042565331506	0.0004564646810453041	7152.621169976035	0.000785109445801947	0.00014264521282665753	0.000870135798242611	0.00028529042565331506	0.0004564646810453041	7152.621062992126	0.0007851095160414868	0.00014264521282665753	0.000870135798242611	0.00028529042565331506	0.0004564646810453041	7152.621276959945	0.0007851093757339819	59	0.0008844003195252767	0.0008748906386701663	
60	TrialState.COMPLETE	0.0008059454524706151	2020-01-20 17:18:16.721607	2020-01-20 17:32:28.094334	8.435301838620056	250.0	26.0	0.0033479280566146444	600.0	1.000467702842057	0.00011411617026132602	0.0008059454524706151	0.0002710259043706493	0.00034234851078397807	7147.959898864544	0.0007752083448736102	0.00011411617026132602	0.0008059454524706151	0.0002710259043706493	0.00034234851078397807	7147.9597954467645	0.0007752083595128671	0.00011411617026132602	0.0008059454524706151	0.0002710259043706493	0.00034234851078397807	7147.960002282323	0.0007752083302422161	60	0.000813077713111948	0.0008083228726843927	
61	TrialState.COMPLETE	0.0010270455323519343	2020-01-20 17:32:28.095334	2020-01-20 17:50:50.447572	6.659801110701304	450.0	46.0	0.0011090472686267959	800.0	1.0043920129507709	2.8529042565331506e-05	0.0010270455323519343	0.0003708775533493096	0.0006276389364372932	7178.0282401860095	0.0007903367272988795	2.8529042565331506e-05	0.0010270455323519343	0.0003708775533493096	0.0006276389364372932	7178.028086842405	0.0007903367414089804	2.8529042565331506e-05	0.0010270455323519343	0.0003708775533493096	0.0006276389364372932	7178.028393529613	0.0007903367131959503	61	0.0010270455323519343	0.0010270455323519343	
62	TrialState.COMPLETE	0.0011268971813305946	2020-01-20 17:50:50.448405	2020-01-20 18:03:25.310204	4.644016861885277	350.0	6.0	0.011246855382694442	1000.0	1.0112074711165524	0.00028529042565331506	0.0011268971813305946	0.00048499372361063563	0.0006704325002852904	7226.149463654	0.0009618533257116596	0.00028529042565331506	0.0011268971813305946	0.00048499372361063563	0.0006704325002852904	7226.1493780668725	0.000961853332730582	0.00028529042565331506	0.0011268971813305946	0.00048499372361063563	0.0006704325002852904	7226.149549241128	0.0009618533186963325	62	0.0008844003195252767	0.0010460648940621552	
63	TrialState.COMPLETE	0.004553235193426908	2020-01-20 18:03:25.311088	2020-01-20 18:20:14.790032	8.195184136720975	50.0	11.0	0.05927208037773742	500.0	0.9895752531030563	0.003463425767431245	0.004553235193426908	0.0038171858952413557	0.004016889193198676	7069.678911331735	0.004290433889946358	0.003463425767431245	0.004553235193426908	0.0038171858952413557	0.004016889193198676	7069.678791509757	0.00429043392257427	0.003463425767431245	0.004553235193426908	0.0038171858952413557	0.004016889193198676	7069.679031153714	0.004290433857358819	63		0.003860930427174864	0.004293620906082392
64	TrialState.COMPLETE	0.0004136711171973069	2020-01-20 18:20:14.790875	2020-01-20 18:35:36.209520	7.96933773339911	450.0	21.0	0.005103655636171686	800.0	0.9978042192916569	9.985164897866027e-05	0.0004136711171973069	0.00014264521282665753	0.0002710259043706493	7129.020227091179	0.0006948614008851507	9.985164897866027e-05	0.0004136711171973069	0.00014264521282665753	0.0002710259043706493	7129.020091578227	0.0006948618216753073	9.985164897866027e-05	0.0004136711171973069	0.00014264521282665753	0.0002710259043706493	7129.020362604131	0.000694860984465957	64	0.0003138194682186466	0.0003803872342044201	
65	TrialState.COMPLETE	0.0007916809311879493	2020-01-20 18:35:36.210338	2020-01-20 18:50:23.858088	1.4817711708928911	350.0	36.0	0.0014166124054051826	800.0	1.0011567025190153	2.8529042565331506e-05	0.0007916809311879493	0.00036374529270797673	0.0005420518087412986	7153.780454752939	0.000739514590318756	2.8529042565331506e-05	0.0007916809311879493	0.00036374529270797673	0.0005420518087412986	7153.780326372247	0.0007395148343475966	2.8529042565331506e-05	0.0007916809311879493	0.00036374529270797673	0.0005420518087412986	7153.78058313363	0.0007395143476170169	65	0.0007845486705466164	0.0007893035109741717	
66	TrialState.COMPLETE	0.0007988131918292822	2020-01-20 18:50:23.859031	2020-01-20 19:02:31.069507	5.163138500616682	150.0	11.0	0.0016367080941468261	600.0	1.002929734300991	0.0	0.0007988131918292822	0.00022823234052265205	0.0003994065959146411	7166.134821122903	0.0007066904211339286	0.0	0.0007988131918292822	0.00022823234052265205	0.0003994065959146411	7166.134707006733	0.0007066914087670705	0.0	0.0007988131918292822	0.00022823234052265205	0.0003994065959146411	7166.1349352390735	0.0007066894496079918	66	0.0007988131918292822	0.0007988131918292822	
67	TrialState.COMPLETE	0.004216592491155997	2020-01-20 19:02:31.070346	2020-01-20 19:23:30.148189	0.5146668710700791	350.0	26.0	0.027692736457212732	1000.0	0.9981708990770899	0.0032808398950131233	0.004216592491155997	0.0035832477462056376	0.0038285975122674884	7130.780297843205	0.004027961731558339	0.0032808398950131233	0.004216592491155997	0.0035832477462056376	0.0038285975122674884	7130.7801837270345	0.004027961747102979	0.0032808398950131233	0.004216592491155997	0.0035832477462056376	0.0038285975122674884	7130.780411959375	0.004027961716024289	67		0.0035090722355357756	0.003951272395298413
68	TrialState.COMPLETE	0.003959831108068013	2020-01-20 19:23:30.148999	2020-01-20 19:41:00.472484	1.4771524764381354	150.0	11.0	0.04007775514107687	600.0	0.9868209615655863	0.0031381946821864657	0.003959831108068013	0.0033607212141960516	0.003554718703640306	7052.96784206322	0.003859356134380151	0.0031381946821864657	0.003959831108068013	0.0033607212141960516	0.003554718703640306	7052.967762181901	0.0038593561899173266	0.0031381946821864657	0.003959831108068013	0.0033607212141960516	0.003554718703640306	7052.96792194454	0.003859356078990153	68		0.003043097873635361	0.003616056145155769
69	TrialState.COMPLETE	0.0007274905854159535	2020-01-20 19:41:00.473491	2020-01-20 19:53:14.303021	3.304479052301735	150.0	21.0	0.012367262607171442	700.0	1.0023927469384077	8.558712769599452e-05	0.0007274905854159535	0.0002567613830879836	0.0003352162501426452	7163.373124215452	0.0007534478004957932	8.558712769599452e-05	0.0007274905854159535	0.0002567613830879836	0.0003352162501426452	7163.373045760584	0.0007534478313935848	8.558712769599452e-05	0.0007274905854159535	0.0002567613830879836	0.0003352162501426452	7163.373202670318	0.0007534477696609572	69	0.0005705808513066301	0.0006751873407128457	
70	TrialState.COMPLETE	0.004513294533835445	2020-01-20 19:53:14.303867	2020-01-20 20:12:14.588472	5.7363923283239515	250.0	21.0	0.08554376579562224	600.0	0.9957824358107807	0.003948419491041881	0.004513294533835445	0.004096770512381605	0.0042108866826429305	7115.013251740272	0.0045790728281151875	0.003948419491041881	0.004513294533835445	0.004096770512381605	0.0042108866826429305	7115.013117653772	0.004579072933326477	0.003948419491041881	0.004513294533835445	0.004096770512381605	0.0042108866826429305	7115.013385826772	0.004579072723216207	70		0.0038514207463197533	0.00426509186351706
71	TrialState.COMPLETE	0.000977119707862604	2020-01-20 20:12:14.589310	2020-01-20 20:24:08.741751	6.600303246634773	50.0	31.0	0.0029592735118874596	900.0	1.00045385191637	0.00017117425539198904	0.000977119707862604	0.0003138194682186466	0.0005563163300239644	7146.559950216821	0.000874823577209006	0.00017117425539198904	0.000977119707862604	0.0003138194682186466	0.0005563163300239644	7146.559875328084	0.000874823580848619	0.00017117425539198904	0.000977119707862604	0.0003138194682186466	0.0005563163300239644	7146.5600251055575	0.0008748235735708277	71	0.0009557229259386055	0.0009699874472212713	
72	TrialState.COMPLETE	0.0030026817300011412	2020-01-20 20:24:08.742593	2020-01-20 20:33:54.669787	1.431691829600893	50.0	1.0	0.03562611729290844	900.0	0.994458119859003	0.0018401232454638822	0.0030026817300011412	0.002325116969074518	0.0025747460915211684	7106.526050581992	0.0026894730613323484	0.0018401232454638822	0.0030026817300011412	0.002325116969074518	0.0025747460915211684	7106.525961428734	0.0026894730722846955	0.0018401232454638822	0.0030026817300011412	0.002325116969074518	0.0025747460915211684	7106.526139735251	0.002689473050387218	72	0.0010413100536346	0.002348891171212294	
73	TrialState.COMPLETE	0.003805774278215223	2020-01-20 20:33:54.670619	2020-01-20 20:51:57.188841	8.833363464778627	250.0	11.0	0.058476111807766275	700.0	1.0053886138216266	0.003143900490699532	0.003805774278215223	0.0033550154056829853	0.0034919548099965766	7184.370175738903	0.0038287083900923617	0.003143900490699532	0.003805774278215223	0.0033550154056829853	0.0034919548099965766	7184.370095857583	0.003828708394275001	0.003143900490699532	0.003805774278215223	0.0033550154056829853	0.0034919548099965766	7184.3702556202215	0.003828708385911394	73		0.0028243752139678192	0.0034377496291224468
74	TrialState.COMPLETE	0.00464452812963597	2020-01-20 20:51:57.189901	2020-01-20 21:13:32.457283	7.031811772269552	450.0	11.0	0.049280440498501055	800.0	0.9907122793261423	0.0037544220015976264	0.00464452812963597	0.004085358895355472	0.004250827342234395	7078.429501882917	0.004484568702399795	0.0037544220015976264	0.00464452812963597	0.004085358895355472	0.004250827342234395	7078.429402031268	0.004484568743868269	0.0037544220015976264	0.00464452812963597	0.004085358895355472	0.004250827342234395	7078.429601734566	0.004484568661065318	74		0.004032104682566853	0.004414869336985051
75	TrialState.COMPLETE	0.0038571265548328197	2020-01-20 21:13:32.458125	2020-01-20 21:33:04.371607	4.116897510720878	250.0	31.0	0.021681199179113562	800.0	0.9888439944862235	0.0029042565331507475	0.0038571265548328197	0.0032637224694739243	0.0034348967248659136	7065.132597284035	0.003650425625236017	0.0029042565331507475	0.0038571265548328197	0.0032637224694739243	0.0034348967248659136	7065.132494579482	0.0036504256543261307	0.0029042565331507475	0.0038571265548328197	0.0032637224694739243	0.0034348967248659136	7065.132699988589	0.003650425596186279	75		0.0028148655331127087	0.003466278671687778
76	TrialState.COMPLETE	0.00048499372361063563	2020-01-20 21:33:04.372477	2020-01-20 21:49:52.336250	9.377179556836015	450.0	36.0	0.003551563601336248	700.0	0.9891291768530052	0.0	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	7066.945448904485	0.000639534406374021	0.0	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	7066.945345486705	0.0006395344216779393	0.0	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	7066.945552322264	0.0006395343910802801	76	0.00048499372361063563	0.00048499372361063563	
77	TrialState.COMPLETE	0.00042080337783863975	2020-01-20 21:49:52.337078	2020-01-20 22:01:07.982398	3.6788891539229533	150.0	6.0	0.002846518395613666	900.0	0.9998567604351133	2.8529042565331506e-05	0.00042080337783863975	8.558712769599452e-05	0.00017117425539198904	7143.3575223952985	0.0005969684119525182	2.8529042565331506e-05	0.00042080337783863975	8.558712769599452e-05	0.00017117425539198904	7143.357404712998	0.0005969690499743451	2.8529042565331506e-05	0.00042080337783863975	8.558712769599452e-05	0.00017117425539198904	7143.357640077599	0.0005969677822220522	77	0.0004136711171973069	0.0004184259576248621	
78	TrialState.COMPLETE	0.003466278671687778	2020-01-20 22:01:07.983296	2020-01-20 22:14:15.779031	8.70863297696454	350.0	16.0	0.031153127028914773	600.0	0.9923955932053401	0.0022965879265091863	0.003466278671687778	0.002717391304347826	0.0030312107725664725	7089.200373730458	0.003101803211596804	0.0022965879265091863	0.003466278671687778	0.002717391304347826	0.0030312107725664725	7089.2002596142875	0.0031018033517668017	0.0022965879265091863	0.003466278671687778	0.002717391304347826	0.0030312107725664725	7089.200487846628	0.003101803071882902	78	0.0014835102133972384	0.002805355852257598	
79	TrialState.COMPLETE	0.004399178363574119	2020-01-20 22:14:15.779867	2020-01-20 22:33:13.570335	3.735020735404175	350.0	11.0	0.07269892306924226	600.0	0.993814548840634	0.0037772452356498918	0.004399178363574119	0.004022595001711742	0.004102476320894671	7099.796576514892	0.0044342980403351126	0.0037772452356498918	0.004399178363574119	0.004022595001711742	0.004102476320894671	7099.796462398722	0.00443429806743385	0.0037772452356498918	0.004399178363574119	0.004022595001711742	0.004102476320894671	7099.796690631062	0.004434298013283955	79		0.0037943626611890904	0.004172372475179733
80	TrialState.COMPLETE	0.0006561679790026247	2020-01-20 22:33:13.571199	2020-01-20 22:46:08.484163	5.981808033975257	150.0	41.0	0.0013405440276609039	500.0	1.000686053515517	5.705808513066301e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7149.589873616342	0.0006591882225986593	5.705808513066301e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7149.5897523679105	0.0006591894321848775	5.705808513066301e-05	0.0006561679790026247	0.00011411617026132602	0.0003138194682186466	7149.589994864772	0.0006591870283447099	80	0.0006561679790026247	0.0006561679790026247	
81	TrialState.COMPLETE	0.004051124044277074	2020-01-20 22:46:08.485023	2020-01-20 23:07:57.750510	5.927060426587766	450.0	16.0	0.023780362377694163	700.0	0.9975744592142268	0.0033949560652744492	0.004051124044277074	0.003708775533493096	0.0037943626611890904	7126.413109095059	0.004094620595969856	0.0033949560652744492	0.004051124044277074	0.003708775533493096	0.0037943626611890904	7126.412980714367	0.004094627289212012	0.0033949560652744492	0.004051124044277074	0.003708775533493096	0.0037943626611890904	7126.41323747575	0.00409461412507155	81		0.0033283882992886757	0.003780098139906425
82	TrialState.COMPLETE	0.0007132260641332877	2020-01-20 23:07:57.751342	2020-01-20 23:20:33.201825	2.090278561610035	150.0	36.0	0.004011380059346318	800.0	0.9958005329167859	8.558712769599452e-05	0.0007132260641332877	0.00029955494693598085	0.0003994065959146411	7116.604480486135	0.0007702913708649481	8.558712769599452e-05	0.0007132260641332877	0.00029955494693598085	0.0003994065959146411	7116.604366369965	0.0007702915708735737	8.558712769599452e-05	0.0007132260641332877	0.00029955494693598085	0.0003994065959146411	7116.604594602305	0.0007702911719620306	82	0.0006846970215679561	0.0007037163832781772	
83	TrialState.COMPLETE	0.0007988131918292822	2020-01-20 23:20:33.202702	2020-01-20 23:31:59.123420	6.839456453712842	50.0	16.0	0.0016384173486131551	500.0	0.9998823204947329	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0004564646810453041	7145.220540197421	0.0008118660343011117	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0004564646810453041	7145.220386853817	0.000811866087614702	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0004564646810453041	7145.220693541025	0.0008118659810646523	83	0.0007988131918292822	0.0007988131918292822	
84	TrialState.COMPLETE	0.004946935980828483	2020-01-20 23:31:59.124253	2020-01-20 23:53:22.873808	6.510465241329813	450.0	11.0	0.04056092293064969	700.0	0.9996652460879791	0.0036631290653885654	0.004946935980828483	0.004188063448590665	0.004507588725322378	7140.89343832021	0.0045386802138832755	0.0036631290653885654	0.004946935980828483	0.004188063448590665	0.004507588725322378	7140.893289969189	0.004538680244709318	0.0036631290653885654	0.004946935980828483	0.004188063448590665	0.004507588725322378	7140.893586671231	0.004538680183086342	84		0.004212788618813953	0.004671630720073035
85	TrialState.COMPLETE	0.0010555745749172658	2020-01-20 23:53:22.874679	2020-01-21 00:06:12.426820	6.590897701031143	250.0	21.0	0.004952326306291289	600.0	1.0010760605149422	0.0001283806915439918	0.0010555745749172658	0.0003708775533493096	0.0006419034577199589	7152.6999707577315	0.0008832712874833237	0.0001283806915439918	0.0010555745749172658	0.0003708775533493096	0.0006419034577199589	7152.699888736734	0.0008832713075482854	0.0001283806915439918	0.0010555745749172658	0.0003708775533493096	0.0006419034577199589	7152.700052778729	0.0008832712674384315	85	0.0009699874472212713	0.0010270455323519343	
86	TrialState.COMPLETE	0.0007988131918292822	2020-01-21 00:06:12.427645	2020-01-21 00:20:53.992460	2.4042301580234366	450.0	11.0	0.0015063973665784582	900.0	1.007514234484643	2.8529042565331506e-05	0.0007988131918292822	0.00022823234052265205	0.00028529042565331506	7198.959659933813	0.0006820461223183465	2.8529042565331506e-05	0.0007988131918292822	0.00022823234052265205	0.00028529042565331506	7198.959602875728	0.0006820461283541109	2.8529042565331506e-05	0.0007988131918292822	0.00022823234052265205	0.00028529042565331506	7198.959716991898	0.0006820461162855264	86	0.0007988131918292822	0.0007988131918292822	
87	TrialState.COMPLETE	0.000870135798242611	2020-01-21 00:20:53.993296	2020-01-21 00:33:54.452888	7.278837438018036	350.0	11.0	0.010410247241054821	500.0	1.0007871217533626	0.00011411617026132602	0.000870135798242611	0.0003708775533493096	0.0005420518087412986	7149.631486791053	0.0008172345232114151	0.00011411617026132602	0.000870135798242611	0.0003708775533493096	0.0005420518087412986	7149.631347711971	0.0008172345277455797	0.00011411617026132602	0.000870135798242611	0.0003708775533493096	0.0005420518087412986	7149.631625870135	0.0008172345186784476	87	0.0006561679790026247	0.0007988131918292822	
88	TrialState.COMPLETE	0.0009414584046559398	2020-01-21 00:33:54.453732	2020-01-21 00:49:40.000340	3.595684700195656	350.0	46.0	0.003033565409742013	800.0	0.9978782498366157	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.00048499372361063563	7131.385687692571	0.0008668430425502438	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.00048499372361063563	7131.38556287801	0.0008668431143046333	0.00017117425539198904	0.0009414584046559398	0.00034234851078397807	0.00048499372361063563	7131.385812507132	0.0008668429709376718	88	0.0009129293620906082	0.0009319487238008292	
89	TrialState.COMPLETE	0.00442770740613945	2020-01-21 00:49:40.001189	2020-01-21 01:07:47.829494	1.6619942045015683	250.0	16.0	0.038164294915768	500.0	1.0001175972694352	0.0031724295332648637	0.00442770740613945	0.0035889535547187035	0.003897067214424284	7147.351994180075	0.004008747198837228	0.0031724295332648637	0.00442770740613945	0.0035889535547187035	0.003897067214424284	7147.351871505192	0.004008747335113597	0.0031724295332648637	0.00442770740613945	0.0035889535547187035	0.003897067214424284	7147.352116854959	0.004008747063345716	89		0.003423485107839781	0.004051124044277074
