number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.035580524344569285	2020-05-18 16:17:24.053604	2020-05-18 16:27:06.590039	64	43	0.017392561480967846	256	0.966526237822204	0.008895131086142321	0.035580524344569285	0.025749063670411985	0.03277153558052434	46.66807116104869	0.040697313395827564	0.7682584269662921	0.9850187265917603	0.9597378277153558	0.9770599250936329	1.8403558052434457	0.8604723932840774		644397395.0	250.0	0.008895131086142321	0.03277153558052434	0.02153558052434457	0.026217228464419477	91.49578651685393	0.027266227589098517	10		COMPLETE
11	0.007022471910112359	2020-05-18 16:27:06.683717	2020-05-18 16:51:15.530205	128	79	0.02999132062838412	256	0.9959354512463237	0.0009363295880149813	0.007022471910112359	0.0028089887640449437	0.005149812734082397	48.04634831460674	0.023673381754674153	0.8497191011235955	0.9859550561797753	0.9353932584269663	0.9616104868913857	1.8843632958801497	0.8997186818873326		525588972.0	150.0	0.0009363295880149813	0.005149812734082397	0.0028089887640449437	0.0028089887640449437	94.20833333333333	0.012818132137295088	11		COMPLETE
12	0.004213483146067416	2020-05-18 16:51:15.646173	2020-05-18 17:35:36.371615	128	99	0.05771956953900947	512	0.9955765906588806	0.0032771535580524347	0.004213483146067416	0.0032771535580524347	0.0032771535580524347	48.036048689138575	0.024443260401541805	0.8712546816479401	0.9756554307116105	0.9737827715355806	0.9747191011235955	2.4241573033707864	0.9214511335305715		3796348704.0	200.0	0.0032771535580524347	0.0032771535580524347	0.0032771535580524347	0.0032771535580524347	93.64794007490637	0.014078603386477588	12		COMPLETE
13	0.007022471910112359	2020-05-18 17:35:36.485683	2020-05-18 17:55:49.608549	128	68	0.0071143171728123	128	0.9947382945555161	0.0028089887640449437	0.007022471910112359	0.005149812734082397	0.006086142322097378	48.000936329588015	0.025124214098703013	0.8984082397003745	0.9976591760299626	0.9915730337078652	0.9939138576779026	1.1839887640449438	0.9450671030051613		138385908.0	150.0	0.0028089887640449437	0.006086142322097378	0.0046816479400749065	0.005149812734082397	94.81788389513109	0.014406553533065	13		COMPLETE
14	0.025280898876404494	2020-05-18 17:55:49.713856	2020-05-18 18:03:40.404693	64	91	0.0017466550622935442	512	0.9962130276083402	0.005149812734082397	0.025280898876404494	0.015917602996254682	0.020131086142322098	48.068820224719104	0.031628856776037426	0.42790262172284643	0.9396067415730337	0.7303370786516854	0.8455056179775281	3.268258426966292	0.6040518548898224		2925294805.0	150.0	0.005149812734082397	0.02294007490636704	0.013108614232209739	0.018258426966292134	92.86938202247191	0.02058616616035042	14		COMPLETE
15	0.2687265917602996	2020-05-18 18:03:40.498456	2020-05-18 18:25:53.226929	64	55	0.017368144617072555	512	0.7546327339201008	0.02200374531835206	0.2687265917602996	0.1540262172284644	0.22893258426966293	36.59550561797753	0.1250811290933078	0.8141385767790262	0.9850187265917603	0.9124531835205992	0.947565543071161	1.7088014981273407	0.8728315275513027		2534520322.0	500.0	0.02200374531835206	0.2397003745318352	0.08895131086142322	0.1540262172284644	71.48220973782772	0.08689009681914388	15		COMPLETE
16	0.04728464419475655	2020-05-18 18:25:53.323068	2020-05-18 18:29:22.420670	64	35	0.003932830195126486	512	1.0025472343552244	0.004213483146067416	0.04728464419475655	0.016853932584269662	0.02855805243445693	48.37148876404494	0.03495815634355816	0.2209737827715356	0.802434456928839	0.4592696629213483	0.5959737827715356	6.6610486891385765	0.3934989743387467		1925856924.0	150.0	0.004213483146067416	0.03885767790262172	0.011235955056179775	0.020131086142322098	90.08192883895131	0.02295620694810744	16		COMPLETE
17	0.014044943820224719	2020-05-18 18:29:22.565422	2020-05-18 18:57:12.189485	128	92	0.017171615175754745	256	0.9945240796758176	0.0032771535580524347	0.014044943820224719	0.009363295880149813	0.011704119850187267	48.00538389513109	0.02771169291473105	0.6905430711610487	0.9789325842696629	0.9021535580524345	0.9578651685393258	2.1568352059925093	0.8002744916616366		3097337769.0	150.0	0.0032771535580524347	0.012640449438202247	0.007958801498127341	0.009831460674157303	93.85393258426966	0.016523146553396945	17		COMPLETE
18	0.026685393258426966	2020-05-18 18:57:12.327571	2020-05-18 19:05:40.388775	128	27	0.0028493722295223106	256	0.9992647640265817	0.0046816479400749065	0.026685393258426966	0.014044943820224719	0.019194756554307114	48.21699438202247	0.031348150997173634	0.5	0.9166666666666666	0.7167602996254682	0.8127340823970037	3.8984082397003745	0.6366105805385728		621482148.0	150.0	0.0046816479400749065	0.020131086142322098	0.009831460674157303	0.0149812734082397	92.53558052434457	0.01965925611901965	18		COMPLETE
19	0.021067415730337078	2020-05-18 19:05:40.504905	2020-05-18 19:14:05.881079	64	92	0.001562176925232488	256	1.0010602421646986	0.0014044943820224719	0.021067415730337078	0.009363295880149813	0.012640449438202247	48.3000936329588	0.026776088947668517	0.44662921348314605	0.9461610486891385	0.7247191011235955	0.8431647940074907	3.275749063670412	0.6147827426476042		1826678942.0	150.0	0.0014044943820224719	0.018258426966292134	0.0056179775280898875	0.011235955056179775	93.3244382022472	0.01596311406451649	19		COMPLETE
20	0.08426966292134831	2020-05-18 19:14:05.970621	2020-05-18 19:16:01.163992	64	15	0.0018895648266554395	512	1.0032579463327562	0.0032771535580524347	0.08426966292134831	0.02153558052434457	0.039794007490636704	48.426029962546814	0.04263195030646852	0.03604868913857678	0.36657303370786515	0.1198501872659176	0.19709737827715357	17.5126404494382	0.14186310482772477		2004369525.0	150.0	0.0032771535580524347	0.06460674157303371	0.0149812734082397	0.02902621722846442	79.33941947565543	0.030784278292695026	20		COMPLETE
21	0.03932584269662921	2020-05-18 19:16:01.253780	2020-05-18 19:54:07.606150	256	30	0.008580826859689389	512	0.9827611676621345	0.007022471910112359	0.03932584269662921	0.018726591760299626	0.026685393258426966	47.397940074906366	0.03681524891145388	0.33801498127340823	0.9367977528089888	0.6989700374531835	0.827247191011236	3.9850187265917603	0.5440398052818268		3785062532.0	150.0	0.007022471910112359	0.031835205992509365	0.01451310861423221	0.02200374531835206	90.81086142322097	0.0243870632037411	21		COMPLETE
22	0.03323970037453183	2020-05-18 19:54:07.707509	2020-05-18 20:00:14.386920	64	64	0.004162781967887245	512	0.9993392968705544	0.0023408239700374533	0.03323970037453183	0.012640449438202247	0.02153558052434457	48.20763108614232	0.030793647147138534	0.29307116104868913	0.8852996254681648	0.5823970037453183	0.7312734082397003	4.681179775280899	0.4829701360578577		2026443855.0	150.0	0.0023408239700374533	0.028089887640449437	0.009363295880149813	0.016853932584269662	91.73408239700375	0.019531150421850503	22		COMPLETE
23	0.020131086142322098	2020-05-18 20:00:14.524247	2020-05-18 20:20:42.641977	128	28	0.05558134338518085	128	1.0018473385016988	0.0009363295880149813	0.020131086142322098	0.007022471910112359	0.010299625468164793	48.363061797752806	0.027403885927730073	0.5365168539325843	0.8117977528089888	0.6844569288389513	0.7467228464419475	8.905898876404494	0.6347923139221787		3620477092.0	250.0	0.0009363295880149813	0.012172284644194757	0.0032771535580524347	0.007022471910112359	87.82022471910112	0.01563805911764484	23		COMPLETE
24	0.021067415730337078	2020-05-18 20:20:42.740501	2020-05-18 20:45:31.245813	128	80	0.001042842446365161	256	0.9978475366633609	0.0032771535580524347	0.021067415730337078	0.014044943820224719	0.019194756554307114	48.15285580524345	0.030373389232417017	0.34784644194756553	0.9892322097378277	0.74812734082397	0.8974719101123596	2.7537453183520597	0.571082352347843		722443300.0	150.0	0.0032771535580524347	0.020131086142322098	0.012640449438202247	0.01638576779026217	93.55196629213484	0.019246008723420107	24		COMPLETE
25	0.09737827715355805	2020-05-18 20:45:31.352732	2020-05-18 23:19:50.222678	256	89	0.0011133633637169327	512	0.9927196052964874	0.0028089887640449437	0.09737827715355805	0.02762172284644195	0.04588014981273408	47.9625468164794	0.04951892626508064	0.031835205992509365	0.11704119850187265	0.046348314606741575	0.06647940074906367	44.60861423220974	0.07304829150588064		3097380355.0	200.0	0.0028089887640449437	0.0852059925093633	0.01638576779026217	0.031835205992509365	51.31647940074907	0.04171427886667227	25		COMPLETE
26	0.008426966292134831	2020-05-18 23:19:50.312316	2020-05-19 02:39:34.426993	256	65	0.027853891616926436	128	0.9993068974095394	0.0	0.008426966292134831	0.00046816479400749064	0.0028089887640449437	48.234784644194754	0.023136016929718846	0.7523408239700374	0.8974719101123596	0.8520599250936329	0.8721910112359551	6.014513108614232	0.808180218023264		1827535882.0	300.0	0.0	0.0032771535580524347	0.00046816479400749064	0.0009363295880149813	90.45505617977528	0.012261765678306452	26		COMPLETE
27	0.01638576779026217	2020-05-19 02:39:34.518878	2020-05-19 02:48:58.936921	64	97	0.0040127374860239665	256	0.9948092980401011	0.0028089887640449437	0.01638576779026217	0.009363295880149813	0.014044943820224719	47.99836142322097	0.027931194699060257	0.6235955056179775	0.9822097378277154	0.8773408239700374	0.9405430711610487	2.098314606741573	0.7593589207964738		2176856547.0	150.0	0.0028089887640449437	0.0149812734082397	0.007958801498127341	0.011235955056179775	93.89840823970037	0.01684929313221638	27		COMPLETE
28	0.010299625468164793	2020-05-19 02:48:59.056440	2020-05-19 03:42:38.019530	128	87	0.05825399541290329	512	0.9949329029158288	0.0028089887640449437	0.010299625468164793	0.00749063670411985	0.009831460674157303	48.01989700374532	0.026553372297291208	0.7191011235955056	0.9892322097378277	0.924625468164794	0.9756554307116105	2.1863295880149813	0.8314153934093051		23190090.0	250.0	0.0028089887640449437	0.009831460674157303	0.006554307116104869	0.00749063670411985	93.85346441947566	0.015457622541852406	28		COMPLETE
29	0.05945692883895131	2020-05-19 03:42:38.180889	2020-05-19 03:51:08.814134	64	95	0.0011902659705403183	512	1.0116821516136036	0.006554307116104869	0.05945692883895131	0.02200374531835206	0.03464419475655431	48.82162921348315	0.03969842261594993	0.09222846441947566	0.5880149812734082	0.24812734082397003	0.37359550561797755	11.560861423220974	0.23594195864775547		1381821896.0	150.0	0.006554307116104869	0.050093632958801496	0.017790262172284643	0.02855805243445693	86.08239700374531	0.028919700454280637	29		COMPLETE
30	0.03417602996254682	2020-05-19 03:51:08.945436	2020-05-19 05:07:17.329985	256	61	0.00853349353773076	256	0.980070526580839	0.010767790262172285	0.03417602996254682	0.024344569288389514	0.02949438202247191	47.25374531835206	0.039367357156370214	0.4653558052434457	0.9662921348314607	0.8356741573033708	0.9311797752808989	2.9812734082397006	0.6568100480678959		3625447737.0	150.0	0.010767790262172285	0.030430711610486893	0.020131086142322098	0.025280898876404494	91.52621722846442	0.02740903582257066	30		COMPLETE
31	0.007958801498127341	2020-05-19 05:07:17.438882	2020-05-19 06:21:18.335471	256	59	0.022464977212332295	128	0.9962797036389245	0.0032771535580524347	0.007958801498127341	0.00749063670411985	0.00749063670411985	48.077715355805246	0.02635387883920261	0.7574906367041199	0.9967228464419475	0.9611423220973783	0.9939138576779026	1.5262172284644195	0.8586828624450683		3679485015.0	150.0	0.0032771535580524347	0.007958801498127341	0.007022471910112359	0.00749063670411985	94.62921348314607	0.015609374958439887	31		COMPLETE
32	0.008895131086142321	2020-05-19 06:21:18.438060	2020-05-19 06:30:30.466229	64	94	0.0010853967928189075	256	1.005380184358258	0.003745318352059925	0.008895131086142321	0.00749063670411985	0.007958801498127341	48.51427902621723	0.02618811518531755	0.5014044943820225	0.9864232209737828	0.8183520599250936	0.9232209737827716	2.352996254681648	0.6748633100593197		2714329557.0	150.0	0.003745318352059925	0.008895131086142321	0.007022471910112359	0.00749063670411985	94.6755617977528	0.01578034715407932	32		COMPLETE
33	0.03323970037453183	2020-05-19 06:30:30.681713	2020-05-19 06:35:43.765855	64	52	0.002240241083292968	512	1.0006239204519265	0.005149812734082397	0.03323970037453183	0.012172284644194757	0.017790262172284643	48.298455056179776	0.03217722637729925	0.29681647940074907	0.850187265917603	0.5692883895131086	0.6966292134831461	5.676498127340824	0.474111572782979		2875660056.0	150.0	0.005149812734082397	0.026217228464419477	0.010767790262172285	0.014044943820224719	90.92041198501873	0.02145056604265423	33		COMPLETE
34	0.006086142322097378	2020-05-19 06:35:43.887733	2020-05-19 07:03:18.333689	128	89	0.030626419194532555	512	0.9982797018956909	0.0009363295880149813	0.006086142322097378	0.003745318352059925	0.003745318352059925	48.18352059925093	0.023445008198742984	0.7818352059925093	0.9887640449438202	0.9517790262172284	0.9798689138576779	1.6835205992509363	0.866101841668923		1288556390.0	150.0	0.0009363295880149813	0.003745318352059925	0.0028089887640449437	0.003745318352059925	94.68352059925094	0.01265899533198289	34		COMPLETE
35	0.02902621722846442	2020-05-19 07:03:18.462706	2020-05-19 07:17:45.772701	128	48	0.0021903953729217112	256	1.0022794720167398	0.0028089887640449437	0.02902621722846442	0.009831460674157303	0.017790262172284643	48.35510299625468	0.02954633708407908	0.45224719101123595	0.8913857677902621	0.6839887640449438	0.7762172284644194	4.438670411985019	0.5962874869441501		2953071196.0	150.0	0.0028089887640449437	0.020599250936329586	0.0056179775280898875	0.011235955056179775	92.27153558052434	0.017742612240082653	35		COMPLETE
36	0.018258426966292134	2020-05-19 07:17:45.875797	2020-05-19 07:24:29.363228	64	65	0.0032259112162794	256	0.9945035796684008	0.0028089887640449437	0.018258426966292134	0.009831460674157303	0.013108614232209739	47.995552434456926	0.028264551810256083	0.5575842696629213	0.9873595505617978	0.846441947565543	0.9264981273408239	2.2354868913857677	0.7120205820503422		1082132398.0	150.0	0.0028089887640449437	0.017322097378277154	0.008895131086142321	0.010767790262172285	93.75561797752809	0.01733157770325785	36		COMPLETE
37	0.10018726591760299	2020-05-19 07:24:29.658346	2020-05-19 07:27:52.582309	128	4	0.0012762535236283345	128	0.9848150894453938	0.009831460674157303	0.10018726591760299	0.03089887640449438	0.052434456928838954	47.528323970037455	0.05399697418199872	0.0149812734082397	0.12734082397003746	0.037921348314606744	0.0650749063670412	36.05337078651685	0.06618855085855754		1299521053.0	150.0	0.009831460674157303	0.09176029962546817	0.025749063670411985	0.04868913857677903	59.00327715355805	0.04802151809297834	37		COMPLETE
38	0.03745318352059925	2020-05-19 07:27:52.709606	2020-05-19 08:37:52.436894	256	55	0.008205485812415737	256	0.9778106301030569	0.008895131086142321	0.03745318352059925	0.024344569288389514	0.03089887640449438	47.16760299625468	0.039716486423736784	0.4054307116104869	0.973314606741573	0.7916666666666666	0.9119850187265918	2.942415730337079	0.6156924694598093		3997428158.0	150.0	0.008895131086142321	0.033707865168539325	0.021067415730337078	0.025280898876404494	91.39279026217228	0.026838889005447553	38		COMPLETE
39	0.021067415730337078	2020-05-19 08:37:52.563955	2020-05-19 08:42:19.392015	64	33	0.002678242923944795	128	0.9867219765721175	0.006554307116104869	0.021067415730337078	0.015917602996254682	0.018726591760299626	47.6125936329588	0.032415481812389256	0.7083333333333334	0.9939138576779026	0.9166666666666666	0.9686329588014981	1.6933520599250935	0.8190843211807356		222314389.0	150.0	0.006554307116104869	0.019662921348314606	0.0149812734082397	0.016853932584269662	93.53183520599251	0.02134385729111011	39		COMPLETE
40	0.010299625468164793	2020-05-19 08:42:19.498623	2020-05-19 08:47:32.444276	64	47	0.04627463569294779	256	0.9977777990754972	0.0014044943820224719	0.010299625468164793	0.0023408239700374533	0.004213483146067416	48.151451310861425	0.024312524847315685	0.7949438202247191	0.9096441947565543	0.8661048689138576	0.8890449438202247	4.097378277153558	0.8389568936890126		163054824.0	150.0	0.0014044943820224719	0.0046816479400749065	0.0018726591760299626	0.0023408239700374533	92.20552434456928	0.013429502756895842	40		COMPLETE
41	0.0056179775280898875	2020-05-19 08:47:32.538234	2020-05-19 09:59:47.511626	256	57	0.038788009912143935	256	0.9979203904687675	0.0028089887640449437	0.0056179775280898875	0.0046816479400749065	0.0046816479400749065	48.15238764044944	0.02464003675303379	0.7294007490636704	0.9873595505617978	0.9438202247191011	0.9709737827715356	1.9405430711610487	0.8399359631829073		4245915146.0	150.0	0.0028089887640449437	0.0046816479400749065	0.004213483146067416	0.0046816479400749065	94.36423220973782	0.014178453385759331	41		COMPLETE
42		2020-05-19 09:59:47.630944	2020-05-19 09:59:52.079603	128	31	0.007168717162270272	512														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 10.92 GiB total capacity; 4.02 GiB already allocated; 2.56 GiB free; 3.77 GiB cached)									42	Setting status of trial#42 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
43	0.8651685393258427	2020-05-19 09:59:52.169894	2020-05-19 10:32:09.302096	256	3	0.006204717299595348	512	0.15460462910942874	0.14559925093632958	0.8651685393258427	0.49204119850187267	0.6685393258426966	7.533239700374532	0.3955994835311084	0.5135767790262172	0.9424157303370787	0.7331460674157303	0.8380149812734082	3.178370786516854	0.6531329657178206		2888875175.0	700.0	0.14559925093632958	0.7860486891385767	0.40308988764044945	0.550561797752809	11.888108614232209	0.32996504154444234	43		COMPLETE
44	0.012640449438202247	2020-05-19 10:32:09.409729	2020-05-19 11:02:18.237390	128	99	0.0011179182287859612	256	1.0046279368693645	0.0023408239700374533	0.012640449438202247	0.006554307116104869	0.010299625468164793	48.48689138576779	0.025981406646583296	0.42228464419475653	0.9658239700374532	0.7818352059925093	0.897003745318352	3.1601123595505616	0.6204660811897527		1323584859.0	150.0	0.0023408239700374533	0.010767790262172285	0.0056179775280898875	0.008426966292134831	93.81367041198502	0.015178143966866267	44		COMPLETE
45	0.01451310861423221	2020-05-19 11:02:18.366512	2020-05-19 11:12:02.955137	128	28	0.007622162548651198	128	0.9917570919265852	0.006086142322097378	0.01451310861423221	0.012640449438202247	0.012640449438202247	47.84222846441948	0.030754034593459677	0.672752808988764	0.9911048689138576	0.9573970037453183	0.9864232209737828	1.8300561797752808	0.8138835321644442		566237643.0	150.0	0.006086142322097378	0.013108614232209739	0.012172284644194757	0.012640449438202247	93.85440074906367	0.01957370776673072	45		COMPLETE
46	0.10018726591760299	2020-05-19 11:12:03.049485	2020-05-19 11:37:28.509752	256	21	0.0013339387442820629	512	1.008998557809245	0.0	0.10018726591760299	0.027153558052434457	0.05805243445692884	48.67462546816479	0.04808366902651679	0.0552434456928839	0.12968164794007492	0.06320224719101124	0.07958801498127341	45.79634831460674	0.09146989801920523		3945332095.0	150.0	0.0	0.07911985018726592	0.010767790262172285	0.027153558052434457	51.55290262172284	0.03756754323856726	46		COMPLETE
