number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
59	0.04962546816479401	2020-04-10 08:58:33.245079	2020-04-10 08:59:27.796706	64	128	67	256	1.1659951769077126	0.0	0.04962546816479401	0.009363295880149813	0.019662921348314606	56.364700374531836	0.031653663865587205	0.0	0.04962546816479401	0.009363295880149813	0.019662921348314606	56.364700374531836	0.031653663865587205	3957780512	150	0.0	0.04962546816479401	0.009363295880149813	0.019662921348314606	56.364700374531836	0.031653663865587205	59	COMPLETE
60	0.03745318352059925	2020-04-10 08:59:27.824394	2020-04-10 09:01:08.061076	256	64	56	128	1.2343894944923899	0.0	0.03745318352059925	0.006554307116104869	0.013576779026217229	59.63951310861423	0.02781779993775636	0.0	0.03745318352059925	0.006554307116104869	0.013576779026217229	59.63951310861423	0.02781779993775636	2953943135	150	0.0	0.03745318352059925	0.006554307116104869	0.013576779026217229	59.63951310861423	0.02781779993775636	60	COMPLETE
61	0.2209737827715356	2020-04-10 09:01:08.082579	2020-04-10 09:03:19.320417	128	128	14	256	0.655350928831399	0.0	0.2209737827715356	0.05102996254681648	0.09410112359550561	31.5187265917603	0.07596054072393527	0.0	0.2209737827715356	0.05102996254681648	0.09410112359550561	31.5187265917603	0.07596054072393527	1133623104	300	0.0	0.2209737827715356	0.05102996254681648	0.09410112359550561	31.5187265917603	0.07596054072393527	61	COMPLETE
62	0.07303370786516854	2020-04-10 09:03:19.342115	2020-04-10 09:03:49.698012	128	128	34	512	1.0468657989776955	0.0	0.07303370786516854	0.0149812734082397	0.028089887640449437	50.43071161048689	0.038597596533026676	0.0	0.07303370786516854	0.0149812734082397	0.028089887640449437	50.43071161048689	0.038597596533026676	1689184710	150	0.0	0.07303370786516854	0.0149812734082397	0.028089887640449437	50.43071161048689	0.038597596533026676	62	COMPLETE
63	0.05383895131086142	2020-04-10 09:03:49.719202	2020-04-10 09:04:22.913396	256	64	65	512	1.1252530790771242	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.28511235955056	0.034126160680754025	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.28511235955056	0.034126160680754025	2898838639	150	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.28511235955056	0.034126160680754025	63	COMPLETE
64	0.05383895131086142	2020-04-10 09:04:22.934907	2020-04-10 09:05:00.749608	256	64	94	512	1.127386929388838	0.0	0.05383895131086142	0.006086142322097378	0.018258426966292134	54.423455056179776	0.03206218033073513	0.0	0.05383895131086142	0.006086142322097378	0.018258426966292134	54.42322097378277	0.032062317904873835	1393539310	150	0.0	0.05383895131086142	0.006086142322097378	0.018258426966292134	54.423689138576776	0.03206204603217116	64	COMPLETE
65	0.19382022471910113	2020-04-10 09:05:00.777115	2020-04-10 09:07:28.889175	256	128	23	512	0.7320379925863852	0.0	0.19382022471910113	0.047752808988764044	0.0852059925093633	35.43632958801498	0.07019386655943842	0.0	0.19382022471910113	0.047752808988764044	0.0852059925093633	35.43632958801498	0.07019386655943842	3708894301	550	0.0	0.19382022471910113	0.047752808988764044	0.0852059925093633	35.43632958801498	0.07019386655943842	65	COMPLETE
66	0.04868913857677903	2020-04-10 09:07:28.910724	2020-04-10 09:08:21.976215	64	64	81	256	1.1766746175555645	0.0	0.04868913857677903	0.008426966292134831	0.017790262172284643	56.84410112359551	0.030688696037792174	0.0	0.04868913857677903	0.008426966292134831	0.017790262172284643	56.84410112359551	0.030688696037792174	1444680529	150	0.0	0.04868913857677903	0.008426966292134831	0.017790262172284643	56.84410112359551	0.030688696037792174	66	COMPLETE
67	0.13108614232209737	2020-04-10 09:08:21.999448	2020-04-10 09:10:19.324786	64	256	24	512	0.8401801228027944	0.0	0.13108614232209737	0.0299625468164794	0.05758426966292135	40.55852059925093	0.05496871206044034	0.0	0.13108614232209737	0.0299625468164794	0.05758426966292135	40.55852059925093	0.05496871206044034	624945398	450	0.0	0.13108614232209737	0.0299625468164794	0.05758426966292135	40.55852059925093	0.05496871206044034	67	COMPLETE
68	0.06554307116104868	2020-04-10 09:10:19.346212	2020-04-10 09:10:58.772704	256	256	45	512	1.1326068656166757	0.0	0.06554307116104868	0.011704119850187267	0.0299625468164794	54.69054307116105	0.034862119362279724	0.0	0.06554307116104868	0.011704119850187267	0.0299625468164794	54.69054307116105	0.034862119362279724	1585041177	150	0.0	0.06554307116104868	0.011704119850187267	0.0299625468164794	54.69054307116105	0.034862119362279724	68	COMPLETE
69	0.030430711610486893	2020-04-10 09:10:58.798999	2020-04-10 09:12:37.424212	128	128	92	128	1.3076859081655825	0.0	0.030430711610486893	0.004213483146067416	0.014044943820224719	63.20739700374532	0.02517718530255297	0.0	0.030430711610486893	0.004213483146067416	0.014044943820224719	63.20739700374532	0.02517718530255297	4223279315	150	0.0	0.030430711610486893	0.004213483146067416	0.014044943820224719	63.20739700374532	0.02517718530255297	69	COMPLETE
70	0.34222846441947563	2020-04-10 09:12:37.451595	2020-04-10 09:18:13.839515	64	128	8	256	0.4921674948797844	0.0351123595505618	0.34222846441947563	0.1348314606741573	0.20599250936329588	23.476591760299627	0.138468577766742	0.0351123595505618	0.34222846441947563	0.1348314606741573	0.20599250936329588	23.476591760299627	0.138468577766742	3546217750	700	0.0351123595505618	0.34222846441947563	0.1348314606741573	0.20599250936329588	23.476591760299627	0.138468577766742	70	COMPLETE
71	0.3300561797752809	2020-04-10 09:18:13.866201	2020-04-10 09:26:29.462180	256	128	14	128	0.5398701726404901	0.003745318352059925	0.3300561797752809	0.0898876404494382	0.17368913857677903	26.26076779026217	0.10704505158412712	0.003745318352059925	0.3300561797752809	0.0898876404494382	0.17368913857677903	26.26076779026217	0.10704505158412712	1658472569	550	0.003745318352059925	0.3300561797752809	0.0898876404494382	0.17368913857677903	26.26076779026217	0.10704505158412712	71	COMPLETE
72	0.4143258426966292	2020-04-10 09:26:29.490040	2020-04-10 09:29:45.693165	128	64	8	128	0.4679069611399124	0.03885767790262172	0.4143258426966292	0.13857677902621723	0.22846441947565543	22.767790262172284	0.15211560731825652	0.03885767790262172	0.4143258426966292	0.13857677902621723	0.22846441947565543	22.767790262172284	0.15211560731825652	849003458	250	0.03885767790262172	0.4143258426966292	0.13857677902621723	0.22846441947565543	22.767790262172284	0.15211560731825652	72	COMPLETE
73	0.10159176029962547	2020-04-10 09:29:45.744729	2020-04-10 09:30:51.271427	256	256	29	512	0.9398282968843781	0.0	0.10159176029962547	0.024812734082397005	0.04541198501872659	45.00046816479401	0.047457639739868294	0.0	0.10159176029962547	0.024812734082397005	0.04541198501872659	45.00046816479401	0.047457639739868294	39380451	250	0.0	0.10159176029962547	0.024812734082397005	0.04541198501872659	45.00046816479401	0.047457639739868294	73	COMPLETE
74	0.023876404494382022	2020-04-10 09:30:51.292929	2020-04-10 09:32:38.328103	256	128	50	128	1.3334102691674417	0.0	0.023876404494382022	0.0028089887640449437	0.006086142322097378	64.3244382022472	0.022760002156137653	0.0	0.023876404494382022	0.0028089887640449437	0.006086142322097378	64.3244382022472	0.022760002156137653	2828758769	150	0.0	0.023876404494382022	0.0028089887640449437	0.006086142322097378	64.3244382022472	0.022760002156137653	74	COMPLETE
75	0.25	2020-04-10 09:32:38.378899	2020-04-10 09:34:04.112026	256	128	8	512	0.5630615693368785	0.0149812734082397	0.25	0.0749063670411985	0.13623595505617977	26.8061797752809	0.09825468489790523	0.0149812734082397	0.25	0.0749063670411985	0.13623595505617977	26.8061797752809	0.09825468489790523	779538035	350	0.0149812734082397	0.25	0.0749063670411985	0.13623595505617977	26.8061797752809	0.09825468489790523	75	COMPLETE
76	0.04353932584269663	2020-04-10 09:34:04.133260	2020-04-10 09:35:45.044526	128	128	93	128	1.2819904040018522	0.0	0.04353932584269663	0.00749063670411985	0.017322097378277154	61.9124531835206	0.02774154833740598	0.0	0.04353932584269663	0.00749063670411985	0.017322097378277154	61.9124531835206	0.02774154833740598	1255519417	150	0.0	0.04353932584269663	0.00749063670411985	0.017322097378277154	61.9124531835206	0.02774154833740598	76	COMPLETE
77	0.06647940074906367	2020-04-10 09:35:45.071462	2020-04-10 09:36:17.560688	128	256	31	512	1.0788399022428339	0.0	0.06647940074906367	0.012640449438202247	0.02902621722846442	51.99812734082397	0.03643092253317915	0.0	0.06647940074906367	0.012640449438202247	0.02902621722846442	51.99812734082397	0.03643092253317915	636655843	150	0.0	0.06647940074906367	0.012640449438202247	0.02902621722846442	51.99812734082397	0.03643092253317915	77	COMPLETE
78	0.07397003745318352	2020-04-10 09:36:17.587696	2020-04-10 09:36:52.279021	64	128	78	512	1.0976373978039382	0.0	0.07397003745318352	0.014044943820224719	0.027153558052434457	52.993445692883896	0.03719562314864753	0.0	0.07397003745318352	0.014044943820224719	0.027153558052434457	52.993445692883896	0.03719562314864753	3218681132	150	0.0	0.07397003745318352	0.014044943820224719	0.027153558052434457	52.993445692883896	0.03719562314864753	78	COMPLETE
79	0.02247191011235955	2020-04-10 09:36:52.306429	2020-04-10 09:38:33.775875	256	128	47	128	1.2969187732161571	0.0	0.02247191011235955	0.003745318352059925	0.009363295880149813	62.59316479400749	0.024094059527546903	0.0	0.02247191011235955	0.003745318352059925	0.009363295880149813	62.59316479400749	0.024094059527546903	522865344	150	0.0	0.02247191011235955	0.003745318352059925	0.009363295880149813	62.59316479400749	0.024094059527546903	79	COMPLETE
80	0.15121722846441948	2020-04-10 09:38:33.803246	2020-04-10 09:44:20.591345	256	128	29	128	0.7405037454500348	0.0	0.15121722846441948	0.018258426966292134	0.05102996254681648	35.99485018726592	0.05793104096223428	0.0	0.15121722846441948	0.018258426966292134	0.05102996254681648	35.99485018726592	0.05793104096223428	1313394421	400	0.0	0.15121722846441948	0.018258426966292134	0.05102996254681648	35.99485018726592	0.05793104096223428	80	COMPLETE
81	0.056179775280898875	2020-04-10 09:44:20.614149	2020-04-10 09:45:19.421416	64	256	66	256	1.1439994359528471	0.0	0.056179775280898875	0.01451310861423221	0.027153558052434457	55.23501872659176	0.034608377738916646	0.0	0.056179775280898875	0.01451310861423221	0.027153558052434457	55.23501872659176	0.034608377738916646	3903476294	150	0.0	0.056179775280898875	0.01451310861423221	0.027153558052434457	55.23501872659176	0.034608377738916646	81	COMPLETE
82	0.375936329588015	2020-04-10 09:45:19.462350	2020-04-10 09:51:45.501869	128	128	9	256	0.4840393395996775	0.030430711610486893	0.375936329588015	0.12312734082397003	0.21722846441947566	23.51638576779026	0.1380837319927561	0.030430711610486893	0.375936329588015	0.12312734082397003	0.21722846441947566	23.51638576779026	0.1380837319927561	3878924568	800	0.030430711610486893	0.375936329588015	0.12312734082397003	0.21722846441947566	23.51638576779026	0.1380837319927561	82	COMPLETE
83	0.06694756554307116	2020-04-10 09:51:45.523200	2020-04-10 09:54:12.084970	64	256	32	128	0.9781724981621801	0.0	0.06694756554307116	0.013576779026217229	0.02762172284644195	47.36446629213483	0.03892560613517718	0.0	0.06694756554307116	0.013576779026217229	0.02762172284644195	47.36423220973783	0.038925649762499334	1787857877	200	0.0	0.06694756554307116	0.013576779026217229	0.02762172284644195	47.364700374531836	0.038925563097413435	83	COMPLETE
84	0.023876404494382022	2020-04-10 09:54:12.106607	2020-04-10 09:55:54.480192	256	256	69	128	1.3876477102888574	0.0	0.023876404494382022	0.0032771535580524347	0.007022471910112359	67.04728464419476	0.02222644143652728	0.0	0.023876404494382022	0.0032771535580524347	0.007022471910112359	67.04681647940075	0.022226539613777824	2796510831	150	0.0	0.023876404494382022	0.0032771535580524347	0.007022471910112359	67.04775280898876	0.02222634466959754	84	COMPLETE
85	0.03932584269662921	2020-04-10 09:55:54.522192	2020-04-10 09:56:52.031826	256	128	78	256	1.2128413233937423	0.0	0.03932584269662921	0.005149812734082397	0.017790262172284643	58.568820224719104	0.028643344656365602	0.0	0.03932584269662921	0.005149812734082397	0.017790262172284643	58.568820224719104	0.028643344656365602	2996703734	150	0.0	0.03932584269662921	0.005149812734082397	0.017790262172284643	58.568820224719104	0.028643344656365602	85	COMPLETE
86	0.05711610486891386	2020-04-10 09:56:52.066488	2020-04-10 09:57:48.715621	64	256	59	256	1.1428155933893966	0.0	0.05711610486891386	0.006554307116104869	0.018726591760299626	55.10299625468165	0.03192940305658858	0.0	0.05711610486891386	0.006554307116104869	0.018726591760299626	55.10299625468165	0.03192940305658858	1662719552	150	0.0	0.05711610486891386	0.006554307116104869	0.018726591760299626	55.10299625468165	0.03192940305658858	86	COMPLETE
87	0.4147940074906367	2020-04-10 09:57:48.743271	2020-04-10 10:00:59.092833	256	256	7	512	0.4666470260845937	0.03745318352059925	0.4147940074906367	0.14138576779026218	0.21769662921348315	22.669475655430713	0.14969342329111923	0.03745318352059925	0.4147940074906367	0.14138576779026218	0.21769662921348315	22.669475655430713	0.14969342329111923	1271905024	700	0.03745318352059925	0.4147940074906367	0.14138576779026218	0.21769662921348315	22.669475655430713	0.14969342329111923	87	COMPLETE
88	0.03464419475655431	2020-04-10 10:00:59.167244	2020-04-10 10:02:44.139756	128	256	96	128	1.3091579867711758	0.0	0.03464419475655431	0.008426966292134831	0.01451310861423221	63.28464419475655	0.025882587389989723	0.0	0.03464419475655431	0.008426966292134831	0.01451310861423221	63.28464419475655	0.025882587389989723	1160686735	150	0.0	0.03464419475655431	0.008426966292134831	0.01451310861423221	63.28464419475655	0.025882587389989723	88	COMPLETE
89	0.15543071161048688	2020-04-10 10:02:44.167386	2020-04-10 10:07:40.620731	256	64	33	128	0.7820624300986807	0.0	0.15543071161048688	0.02902621722846442	0.05852059925093633	37.40262172284644	0.0592336893442402	0.0	0.15543071161048688	0.02902621722846442	0.05852059925093633	37.40262172284644	0.0592336893442402	1071678575	350	0.0	0.15543071161048688	0.02902621722846442	0.05852059925093633	37.40262172284644	0.0592336893442402	89	COMPLETE
90	0.05711610486891386	2020-04-10 10:07:40.647731	2020-04-10 10:08:39.084584	256	128	39	256	1.1511125395227964	0.0	0.05711610486891386	0.006086142322097378	0.018726591760299626	55.497191011235955	0.031452442538886745	0.0	0.05711610486891386	0.006086142322097378	0.018726591760299626	55.497191011235955	0.031452442538886745	338061227	150	0.0	0.05711610486891386	0.006086142322097378	0.018726591760299626	55.497191011235955	0.031452442538886745	90	COMPLETE
91	0.1605805243445693	2020-04-10 10:08:39.139280	2020-04-10 10:11:21.565769	128	64	24	512	0.7641510580568697	0.0	0.1605805243445693	0.03745318352059925	0.07584269662921349	36.5566479400749	0.062416337954910465	0.0	0.1605805243445693	0.03745318352059925	0.07584269662921349	36.5566479400749	0.062416337954910465	3045739893	600	0.0	0.1605805243445693	0.03745318352059925	0.07584269662921349	36.5566479400749	0.062416337954910465	91	COMPLETE
92	0.05852059925093633	2020-04-10 10:11:21.591393	2020-04-10 10:11:58.162628	256	128	59	512	1.1250083917012432	0.0	0.05852059925093633	0.012172284644194757	0.024812734082397005	54.28066479400749	0.03425980621605853	0.0	0.05852059925093633	0.012172284644194757	0.024812734082397005	54.280430711610485	0.03426009955239563	3387655403	150	0.0	0.05852059925093633	0.012172284644194757	0.024812734082397005	54.28089887640449	0.03425952299476755	92	COMPLETE
93	0.17415730337078653	2020-04-10 10:11:58.201882	2020-04-10 10:13:51.100422	128	128	17	512	0.6994188422989449	0.0	0.17415730337078653	0.03885767790262172	0.07677902621722846	33.35112359550562	0.06694598083396977	0.0	0.17415730337078653	0.03885767790262172	0.07677902621722846	33.35112359550562	0.06694598083396977	1683207082	450	0.0	0.17415730337078653	0.03885767790262172	0.07677902621722846	33.35112359550562	0.06694598083396977	93	COMPLETE
94	0.2720037453183521	2020-04-10 10:13:51.122954	2020-04-10 10:15:48.051349	64	128	4	512	0.5355604406313671	0.02294007490636704	0.2720037453183521	0.09597378277153558	0.149812734082397	25.464887640449437	0.11161106512749037	0.02294007490636704	0.2720037453183521	0.09597378277153558	0.149812734082397	25.464887640449437	0.11161106512749037	1064358638	450	0.02294007490636704	0.2720037453183521	0.09597378277153558	0.149812734082397	25.464887640449437	0.11161106512749037	94	COMPLETE
95	0.06367041198501873	2020-04-10 10:15:48.094113	2020-04-10 10:16:32.868278	256	128	91	512	1.1244908180785425	0.0	0.06367041198501873	0.011235955056179775	0.02762172284644195	54.34410112359551	0.034972631743755235	0.0	0.06367041198501873	0.011235955056179775	0.02762172284644195	54.34410112359551	0.034972631743755235	2071577952	150	0.0	0.06367041198501873	0.011235955056179775	0.02762172284644195	54.34410112359551	0.034972631743755235	95	COMPLETE
96	0.0650749063670412	2020-04-10 10:16:32.896061	2020-04-10 10:17:26.065795	64	128	39	256	1.142539545361734	0.0	0.0650749063670412	0.01638576779026217	0.02949438202247191	55.12546816479401	0.03486341799737827	0.0	0.0650749063670412	0.01638576779026217	0.02949438202247191	55.12546816479401	0.03486341799737827	1896304274	150	0.0	0.0650749063670412	0.01638576779026217	0.02949438202247191	55.12546816479401	0.03486341799737827	96	COMPLETE
97	0.06788389513108614	2020-04-10 10:17:26.087246	2020-04-10 10:18:19.653882	128	64	33	256	1.0778200921972285	0.0	0.06788389513108614	0.01544943820224719	0.02762172284644195	51.97752808988764	0.037289925320717364	0.0	0.06788389513108614	0.01544943820224719	0.02762172284644195	51.97752808988764	0.037289925320717364	544562029	150	0.0	0.06788389513108614	0.01544943820224719	0.02762172284644195	51.97752808988764	0.037289925320717364	97	COMPLETE
98	0.04868913857677903	2020-04-10 10:18:19.692714	2020-04-10 10:19:12.800577	64	64	76	256	1.1905284487321444	0.0	0.04868913857677903	0.008426966292134831	0.016853932584269662	57.42649812734082	0.03043572698220938	0.0	0.04868913857677903	0.008426966292134831	0.016853932584269662	57.42649812734082	0.03043572698220938	327787100	150	0.0	0.04868913857677903	0.008426966292134831	0.016853932584269662	57.42649812734082	0.03043572698220938	98	COMPLETE
99	0.21816479400749064	2020-04-10 10:19:12.821908	2020-04-10 10:20:54.168727	256	256	12	256	0.6192653870475147	0.0	0.21816479400749064	0.05898876404494382	0.10533707865168539	29.473782771535582	0.0793633292584302	0.0	0.21816479400749064	0.05898876404494382	0.10533707865168539	29.473782771535582	0.0793633292584302	3257799507	250	0.0	0.21816479400749064	0.05898876404494382	0.10533707865168539	29.473782771535582	0.0793633292584302	99	COMPLETE
