number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
49	TrialState.COMPLETE	0.01783817280453258	2020-01-08 04:01:23.636161	2020-01-08 04:15:36.915894	250.0	81.0	0.0038276038618705035	1200.0	0.7489045640661915	0.0025672804532577906	0.01783817280453258	0.0074805240793201135	0.010977337110481586	15180.426168555241	0.008627213797147875	0.0025672804532577906	0.01783817280453258	0.0074805240793201135	0.010977337110481586	15180.419706090652	0.008627213964353746	0.0025672804532577906	0.01783817280453258	0.0074805240793201135	0.010977337110481586	15180.43263101983	0.008627213630048675	49	0.01814801699716714	0.01794145420207743		
50	TrialState.COMPLETE	0.014695467422096316	2020-01-08 04:15:36.917287	2020-01-08 04:28:40.324918	50.0	71.0	0.021480039781205787	700.0	0.7223347925405398	0.0033640226628895184	0.014695467422096316	0.007214943342776204	0.010667492917847025	14641.566749291786	0.00757608876898927	0.0033640226628895184	0.014695467422096316	0.007214943342776204	0.010667492917847025	14641.561526203966	0.007576088901829329	0.0033640226628895184	0.014695467422096316	0.007214943342776204	0.010667492917847025	14641.571972379603	0.007576088636229096	50	0.014164305949008499	0.01451841359773371		
51	TrialState.COMPLETE	0.0011951133144475921	2020-01-08 04:28:40.325827	2020-01-08 04:43:00.644270	250.0	91.0	0.033265479598830514	1500.0	0.8571780021568683	0.0003098441926345609	0.0011951133144475921	0.0007524787535410764	0.0008410056657223796	17377.17698742918	0.0008133023724547073	0.0003098441926345609	0.0011951133144475921	0.0007524787535410764	0.0008410056657223796	17377.173601274786	0.0008133024202421284	0.0003098441926345609	0.0011951133144475921	0.0007524787535410764	0.0008410056657223796	17377.18037358357	0.000813302324684734	51	0.0015049575070821529	0.0012983947119924457		
52	TrialState.COMPLETE	0.0008410056657223796	2020-01-08 04:43:00.645227	2020-01-08 04:55:41.053534	50.0	21.0	0.04097015078003111	1600.0	0.8140323771684085	4.426345609065156e-05	0.0008410056657223796	0.0003541076487252125	0.000708215297450425	16501.88973973088	0.0005870313325395909	4.426345609065156e-05	0.0008410056657223796	0.0003541076487252125	0.000708215297450425	16501.88597733711	0.0005870316076510955	4.426345609065156e-05	0.0008410056657223796	0.0003541076487252125	0.000708215297450425	16501.893502124647	0.0005870310577284448	52	0.0009737960339943342	0.0008852691218130312		
53	TrialState.COMPLETE	0.002700070821529745	2020-01-08 04:55:41.054432	2020-01-08 05:09:23.325169	250.0	11.0	0.013054743099401953	1800.0	0.8364483368142764	0.0005311614730878187	0.002700070821529745	0.0009295325779036828	0.0012393767705382436	16957.280718838527	0.0016751030176123242	0.0005311614730878187	0.002700070821529745	0.0009295325779036828	0.0012393767705382436	16957.277133498585	0.0016751030736523681	0.0005311614730878187	0.002700070821529745	0.0009295325779036828	0.0012393767705382436	16957.28430417847	0.0016751029615936336	53	0.004514872521246459	0.0033050047214353163		
54	TrialState.COMPLETE	0.015979107648725212	2020-01-08 05:09:23.326099	2020-01-08 05:20:19.366676	150.0	1.0	0.006289624869203607	2000.0	0.6945979233991452	0.0027443342776203965	0.015979107648725212	0.007878895184135978	0.010490439093484419	14078.996193342777	0.007835483097508542	0.0027443342776203965	0.015979107648725212	0.007878895184135978	0.010490439093484419	14078.990881728045	0.007835483171459424	0.0027443342776203965	0.015979107648725212	0.007878895184135978	0.010490439093484419	14079.001504957507	0.00783548302357776	54	0.015315155807365439	0.015757790368271955		
55	TrialState.COMPLETE	0.0019475920679886685	2020-01-08 05:20:19.367858	2020-01-08 05:36:51.321593	450.0	21.0	0.07828233094439835	700.0	0.9413729550119642	0.0006196883852691218	0.0019475920679886685	0.0011951133144475921	0.0013279036827195468	19084.028704851276	0.0014214339277342947	0.0006196883852691218	0.0019475920679886685	0.0011951133144475921	0.0013279036827195468	19084.027531869688	0.0014214339311530051	0.0006196883852691218	0.0019475920679886685	0.0011951133144475921	0.0013279036827195468	19084.02987783286	0.0014214339243158029	55	0.002478753541076487	0.002124645892351275		
56	TrialState.COMPLETE	0.0009737960339943342	2020-01-08 05:36:51.322980	2020-01-08 05:50:35.670951	150.0	91.0	0.05504350296340025	1200.0	0.8176623754570531	0.0001327903682719547	0.0009737960339943342	0.0006196883852691218	0.0007524787535410764	16575.286849327196	0.0006530570769494032	0.0001327903682719547	0.0009737960339943342	0.0006196883852691218	0.0007524787535410764	16575.283905807366	0.000653057102631733	0.0001327903682719547	0.0009737960339943342	0.0006196883852691218	0.0007524787535410764	16575.289792847027	0.0006530570512717616	56	0.0012393767705382436	0.0010623229461756375		
57	TrialState.COMPLETE	0.002301699716713881	2020-01-08 05:50:35.672513	2020-01-08 06:08:28.600048	450.0	81.0	0.021199492388098897	1500.0	0.9453754033967315	0.0008410056657223796	0.002301699716713881	0.0015492209631728046	0.0017262747875354107	19165.600168201134	0.0016015738094964551	0.0008410056657223796	0.002301699716713881	0.0015492209631728046	0.0017262747875354107	19165.596981232295	0.001601573864393917	0.0008410056657223796	0.002301699716713881	0.0015492209631728046	0.0017262747875354107	19165.603355169973	0.0016015737546324759	57	0.0035410764872521247	0.0027148253068932956		
58	TrialState.COMPLETE	0.019652974504249292	2020-01-08 06:08:28.600955	2020-01-08 06:21:57.644669	150.0	41.0	0.0026846472046587844	1800.0	0.7332447978550783	0.003673866855524079	0.019652974504249292	0.007657577903682719	0.010003541076487252	14862.02458834986	0.009010222872614482	0.003673866855524079	0.019652974504249292	0.007657577903682719	0.010003541076487252	14862.018767705382	0.009010223721872107	0.003673866855524079	0.019652974504249292	0.007657577903682719	0.010003541076487252	14862.030408994335	0.00901022202582717	58	0.020361189801699715	0.0198890462700661		
59	TrialState.COMPLETE	0.018103753541076486	2020-01-08 06:21:57.645646	2020-01-08 06:38:12.355570	450.0	11.0	0.0018437500671897203	600.0	0.7239099778540934	0.0034968130311614732	0.018103753541076486	0.007701841359773371	0.0113314447592068	14673.180949008498	0.009033957568651585	0.0034968130311614732	0.018103753541076486	0.007701841359773371	0.0113314447592068	14673.176212818697	0.009033957660880595	0.0034968130311614732	0.018103753541076486	0.007701841359773371	0.0113314447592068	14673.185685198301	0.00903395747647706	59	0.018679178470254958	0.018295561850802645		
60	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 06:38:12.356893	2020-01-08 06:56:30.034607	450.0	91.0	0.04777456782852242	1100.0	0.9067677738917216	0.000398371104815864	0.0012393767705382436	0.0006639518413597734	0.000708215297450425	18382.87194582153	0.0008421488123348735	0.000398371104815864	0.0012393767705382436	0.0006639518413597734	0.000708215297450425	18382.86853753541	0.0008421488512897015	0.000398371104815864	0.0012393767705382436	0.0006639518413597734	0.000708215297450425	18382.875354107648	0.0008421487733940803	60	0.0012393767705382436	0.0012393767705382436		
61	TrialState.COMPLETE	0.0029656515580736543	2020-01-08 06:56:30.035556	2020-01-08 07:07:27.685228	150.0	1.0	0.014302214152951017	1600.0	0.7690176746231288	0.0002213172804532578	0.0029656515580736543	0.0004868980169971671	0.0011508498583569404	15589.455891466007	0.0014875817947814435	0.0002213172804532578	0.0029656515580736543	0.0004868980169971671	0.0011508498583569404	15589.45197415014	0.0014875849363469914	0.0002213172804532578	0.0029656515580736543	0.0004868980169971671	0.0011508498583569404	15589.45980878187	0.0014875786876177221	61	0.003806657223796034	0.003245986779981114		
62	TrialState.COMPLETE	0.0005311614730878187	2020-01-08 07:07:27.686230	2020-01-08 07:24:11.893941	450.0	51.0	0.008795438576454127	800.0	0.9477145080787757	8.852691218130312e-05	0.0005311614730878187	0.0003098441926345609	0.000398371104815864	19213.785167315866	0.0005366416207216287	8.852691218130312e-05	0.0005311614730878187	0.0003098441926345609	0.000398371104815864	19213.782312322946	0.0005366417424706118	8.852691218130312e-05	0.0005311614730878187	0.0003098441926345609	0.000398371104815864	19213.78802230878	0.0005366414991471339	62	0.0008852691218130312	0.0006491973559962229		
63	TrialState.COMPLETE	0.015580736543909348	2020-01-08 07:24:11.895508	2020-01-08 07:40:48.277052	450.0	41.0	0.002266499260863084	1700.0	0.7405309944211174	0.0030099150141643057	0.015580736543909348	0.007701841359773371	0.010888810198300283	15010.278815509915	0.00832668268710129	0.0030099150141643057	0.015580736543909348	0.007701841359773371	0.010888810198300283	15010.273459631728	0.008326682940891185	0.0030099150141643057	0.015580736543909348	0.007701841359773371	0.010888810198300283	15010.284171388103	0.008326682433640908	63	0.015580736543909348	0.015580736543909348		
64	TrialState.COMPLETE	0.005754249291784703	2020-01-08 07:40:48.277983	2020-01-08 07:54:09.837035	150.0	21.0	0.015858792301794992	1600.0	0.7957746433875051	0.000398371104815864	0.005754249291784703	0.0012393767705382436	0.0026558073654390935	16131.723663243625	0.0022478605350456965	0.000398371104815864	0.005754249291784703	0.0012393767705382436	0.0026558073654390935	16131.720077903683	0.0022478605685036283	0.000398371104815864	0.005754249291784703	0.0012393767705382436	0.0026558073654390935	16131.72724858357	0.0022478605015961773	64	0.006550991501416431	0.0060198300283286115		
65	TrialState.COMPLETE	0.00141643059490085	2020-01-08 07:54:09.838946	2020-01-08 08:10:28.601924	450.0	11.0	0.07609628237302668	1100.0	0.9366892954907586	0.000796742209631728	0.00141643059490085	0.0009295325779036828	0.001106586402266289	18989.09567546034	0.0012747965286447655	0.000796742209631728	0.00141643059490085	0.0009295325779036828	0.001106586402266289	18989.09432542493	0.0012747965462406624	0.000796742209631728	0.00141643059490085	0.0009295325779036828	0.001106586402266289	18989.09702549575	0.0012747965110538816	65	0.0010623229461756375	0.0012983947119924457		
66	TrialState.COMPLETE	0.0017262747875354107	2020-01-08 08:10:28.602921	2020-01-08 08:25:42.606444	350.0	51.0	0.028426720847770204	900.0	0.9426013246493194	0.0005754249291784702	0.0017262747875354107	0.0011951133144475921	0.0013721671388101982	19110.11335871105	0.0011885836382228628	0.0005754249291784702	0.0017262747875354107	0.0011951133144475921	0.0013721671388101982	19110.109817634562	0.0011885838996627677	0.0005754249291784702	0.0017262747875354107	0.0011951133144475921	0.0013721671388101982	19110.116899787536	0.0011885833771768527	66	0.002213172804532578	0.0018885741265344666		
67	TrialState.COMPLETE	0.018015226628895185	2020-01-08 08:25:42.607351	2020-01-08 08:38:34.421066	50.0	31.0	0.005727738970195215	1600.0	0.7047319273312521	0.003186968838526912	0.018015226628895185	0.008321529745042492	0.012393767705382436	14283.91089766289	0.008335531843464507	0.003186968838526912	0.018015226628895185	0.008321529745042492	0.012393767705382436	14283.903904036828	0.00833557746515967	0.003186968838526912	0.018015226628895185	0.008321529745042492	0.012393767705382436	14283.917891288951	0.008335487638508512	67	0.018325070821529746	0.018118508026440036		
68	TrialState.COMPLETE	0.013839707271010387	2020-01-08 08:38:34.421988	2020-01-08 09:03:02.518132	50.0	11.0	0.020051774859192323	1600.0	0.6898407067138587	0.0034230406043437205	0.013839707271010387	0.007554296506137866	0.009590415486307837	13982.940613196412	0.0072652805396575875	0.0034230406043437205	0.013839707271010387	0.007554296506137866	0.009590415486307837	13982.936998347497	0.007265280794910377	0.0034230406043437205	0.013839707271010387	0.007554296506137866	0.009590415486307837	13982.944228045326	0.007265280284728843	68			0.012969192634560906	0.013491501416430594
69	TrialState.COMPLETE	0.0006196883852691218	2020-01-08 09:03:02.519063	2020-01-08 09:15:27.191468	50.0	31.0	0.09826589642986934	900.0	0.8579135516413671	0.00017705382436260624	0.0006196883852691218	0.00017705382436260624	0.0004868980169971671	17392.07958569405	0.0005095374925147405	0.00017705382436260624	0.0006196883852691218	0.00017705382436260624	0.0004868980169971671	17392.076133144477	0.0005095375345287509	0.00017705382436260624	0.0006196883852691218	0.00017705382436260624	0.0004868980169971671	17392.083038243625	0.0005095374505133316	69	0.000708215297450425	0.0006491973559962229		
70	TrialState.COMPLETE	0.0018590651558073655	2020-01-08 09:15:27.192438	2020-01-08 09:28:36.256909	150.0	31.0	0.03186047507487196	1600.0	0.9016083475474722	0.0006639518413597734	0.0018590651558073655	0.0009295325779036828	0.0012836402266288953	18278.3846273017	0.0012348481800492455	0.0006639518413597734	0.0018590651558073655	0.0009295325779036828	0.0012836402266288953	18278.3822592068	0.00123484825029534	0.0006639518413597734	0.0018590651558073655	0.0009295325779036828	0.0012836402266288953	18278.386995396602	0.0012348481098649134	70	0.0026558073654390935	0.002124645892351275		
71	TrialState.COMPLETE	0.0002213172804532578	2020-01-08 09:28:36.257934	2020-01-08 09:46:46.480926	450.0	91.0	0.006001042985714333	1200.0	0.8949175095396212	0.0	0.0002213172804532578	0.0	0.0	18143.136508498585	0.0009672674822992591	0.0	0.0002213172804532578	0.0	0.0	18143.13248052408	0.0009672711447076347	0.0	0.0002213172804532578	0.0	0.0	18143.14053647309	0.0009672638656650633	71	0.0002655807365439094	0.00023607176581680832		
72	TrialState.COMPLETE	0.017262747875354107	2020-01-08 09:46:46.481861	2020-01-08 10:00:12.623575	150.0	71.0	0.0011575115259768896	800.0	0.7224881818496537	0.004691926345609066	0.017262747875354107	0.007126416430594901	0.01248229461756374	14643.81712553116	0.009447617713880906	0.004691926345609066	0.017262747875354107	0.007126416430594901	0.01248229461756374	14643.810508144476	0.009447619445390278	0.004691926345609066	0.017262747875354107	0.007126416430594901	0.01248229461756374	14643.823742917846	0.00944761599033314	72	0.01823654390934844	0.01758734655335222		
73	TrialState.COMPLETE	0.01704143059490085	2020-01-08 10:00:12.624538	2020-01-08 10:13:50.205990	250.0	21.0	0.0012854625693356058	1300.0	0.7220300482987161	0.004160764872521246	0.01704143059490085	0.006418201133144476	0.010401912181303116	14634.694493626062	0.008857580547470328	0.004160764872521246	0.01704143059490085	0.006418201133144476	0.010401912181303116	14634.690023016998	0.008857580695466034	0.004160764872521246	0.01704143059490085	0.006418201133144476	0.010401912181303116	14634.698964235127	0.008857580399557407	73	0.01761685552407932	0.017233238904627007		
74	TrialState.COMPLETE	0.0038509206798866854	2020-01-08 10:13:50.206951	2020-01-08 10:24:37.411513	150.0	1.0	0.03622409276024278	1500.0	0.9466026072744561	0.0017262747875354107	0.0038509206798866854	0.002921388101983003	0.0032312322946175635	19190.59757878895	0.0027528643468478966	0.0017262747875354107	0.0038509206798866854	0.002921388101983003	0.0032312322946175635	19190.594192634562	0.002752864491258367	0.0017262747875354107	0.0038509206798866854	0.002921388101983003	0.0032312322946175635	19190.600964943344	0.002752864202615082	74	0.005223087818696884	0.004308309726156752		
75	TrialState.COMPLETE	8.852691218130312e-05	2020-01-08 10:24:37.412476	2020-01-08 10:41:29.335227	450.0	61.0	0.006398126521219238	1900.0	0.9149595151862843	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	18549.1328125	0.0006035892517279296	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	18549.12929355524	0.0006035892934382642	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	18549.13633144476	0.0006035892100421115	75	0.00017705382436260624	0.00011803588290840416		
76	TrialState.COMPLETE	0.015979107648725212	2020-01-08 10:41:29.336134	2020-01-08 10:54:25.840040	150.0	11.0	0.005427643008602736	500.0	0.7331597319452184	0.004647662889518413	0.015979107648725212	0.0074805240793201135	0.008941218130311615	14860.818143590652	0.008838780908523155	0.004647662889518413	0.015979107648725212	0.0074805240793201135	0.008941218130311615	14860.8125	0.00883878129926357	0.004647662889518413	0.015979107648725212	0.0074805240793201135	0.008941218130311615	14860.823787181303	0.008838780518453741	76	0.016023371104815862	0.015993862134088762		
77	TrialState.COMPLETE	0.0005311614730878187	2020-01-08 10:54:25.840961	2020-01-08 11:09:29.727770	350.0	41.0	0.07135762777920651	700.0	0.9341618621440599	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	8.852691218130312e-05	18938.345830382437	0.0003634197129166178	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	8.852691218130312e-05	18938.343218838527	0.0003634198686637393	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	8.852691218130312e-05	18938.348441926344	0.00036341955737125996	77	0.0005311614730878187	0.0005311614730878187		
78	TrialState.COMPLETE	0.019564447592067987	2020-01-08 11:09:29.729237	2020-01-08 11:22:00.766911	50.0	21.0	0.005746568654486786	600.0	0.7094487233049664	0.004072237960339943	0.019564447592067987	0.008100212464589236	0.011995396600566572	14379.872476983002	0.008996504300522184	0.004072237960339943	0.019564447592067987	0.008100212464589236	0.011995396600566572	14379.867121104817	0.008996504765055407	0.004072237960339943	0.019564447592067987	0.008100212464589236	0.011995396600566572	14379.87783286119	0.00899650383689014	78	0.019652974504249292	0.01959395656279509		
79	TrialState.COMPLETE	0.017351274787535412	2020-01-08 11:22:00.768490	2020-01-08 11:35:52.910069	250.0	61.0	0.00414505475938148	800.0	0.7665636827988961	0.0028771246458923513	0.017351274787535412	0.007170679886685552	0.010313385269121813	15538.588858888103	0.008142922639875372	0.0028771246458923513	0.017351274787535412	0.007170679886685552	0.010313385269121813	15538.58299398017	0.008142922907155766	0.0028771246458923513	0.017351274787535412	0.007170679886685552	0.010313385269121813	15538.594723796034	0.008142922372873373	79	0.017174220963172806	0.017292256846081207		
80	TrialState.COMPLETE	0.019962818696883853	2020-01-08 11:35:52.911128	2020-01-08 11:49:21.788247	150.0	81.0	0.007784813284432788	1500.0	0.7570272829928951	0.0027443342776203965	0.019962818696883853	0.009560906515580737	0.01195113314447592	15345.503142705382	0.00859062454699701	0.0027443342776203965	0.019962818696883853	0.009560906515580737	0.01195113314447592	15345.496060552408	0.008590624743045033	0.0027443342776203965	0.019962818696883853	0.009560906515580737	0.01195113314447592	15345.510224858357	0.00859062435107893	80	0.020272662889518414	0.020066100094428708		
81	TrialState.COMPLETE	0.0003098441926345609	2020-01-08 11:49:21.789227	2020-01-08 12:05:02.298034	350.0	81.0	0.06518790208151683	1500.0	0.8653214793627944	0.0	0.0003098441926345609	0.0	0.0001327903682719547	17542.354904390933	0.0003270317099180476	0.0	0.0003098441926345609	0.0	0.0001327903682719547	17542.351983002834	0.0003270317540723942	0.0	0.0003098441926345609	0.0	0.0001327903682719547	17542.357825779036	0.00032703166577935383	81	0.0002655807365439094	0.0002950897072710104		
82	TrialState.COMPLETE	0.015979107648725212	2020-01-08 12:05:02.299055	2020-01-08 12:17:34.398893	50.0	41.0	0.0025416469581851955	1100.0	0.7240264620776379	0.003585339943342776	0.015979107648725212	0.007037889518413598	0.009959277620396601	14675.176168555241	0.008203546135018057	0.003585339943342776	0.015979107648725212	0.007037889518413598	0.009959277620396601	14675.170015934844	0.008203546329725395	0.003585339943342776	0.015979107648725212	0.007037889518413598	0.009959277620396601	14675.182321175638	0.008203545940430112	82	0.016554532577903684	0.016170915958451368		
83	TrialState.COMPLETE	0.016023371104815862	2020-01-08 12:17:34.399894	2020-01-08 12:30:14.841569	50.0	71.0	0.0011627241819973189	1700.0	0.7441777698032697	0.0025672804532577906	0.016023371104815862	0.006860835694050991	0.011021600566572238	15084.006484596317	0.007729994277985753	0.0025672804532577906	0.016023371104815862	0.006860835694050991	0.011021600566572238	15084.000221317281	0.007729994420243634	0.0025672804532577906	0.016023371104815862	0.006860835694050991	0.011021600566572238	15084.012747875355	0.007729994135828854	83	0.017174220963172806	0.016406987724268178		
84	TrialState.COMPLETE	0.007347733711048158	2020-01-08 12:30:14.842520	2020-01-08 12:42:49.188152	350.0	1.0	0.008027042998733124	1200.0	0.8243809697024673	0.0015049575070821529	0.007347733711048158	0.0032754957507082154	0.004514872521246459	16712.00440421388	0.0037001435747451416	0.0015049575070821529	0.007347733711048158	0.0032754957507082154	0.004514872521246459	16712.000265580737	0.003700143628136984	0.0015049575070821529	0.007347733711048158	0.0032754957507082154	0.004514872521246459	16712.008542847027	0.003700143521378371	84	0.007082152974504249	0.007259206798866855		
85	TrialState.COMPLETE	0.02013987252124646	2020-01-08 12:42:49.189148	2020-01-08 12:55:33.506467	50.0	81.0	0.006580126022718423	1800.0	0.7117152040039137	0.003319759206798867	0.02013987252124646	0.00880842776203966	0.01221671388101983	14425.905962287536	0.009048539112282636	0.003319759206798867	0.02013987252124646	0.00880842776203966	0.01221671388101983	14425.900849858357	0.009048539234481163	0.003319759206798867	0.02013987252124646	0.00880842776203966	0.01221671388101983	14425.911074716714	0.009048538990166725	85	0.019564447592067987	0.019948064211520303		
86	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 12:55:33.507325	2020-01-08 13:09:41.265023	250.0	91.0	0.0918611196242377	600.0	0.8132698417262363	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	16486.63055506374	0.0003964039849728667	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	16486.62805417847	0.0003964040288531205	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	16486.63305594901	0.0003964039411079141	86	0.00017705382436260624	0.00017705382436260624		
87	TrialState.COMPLETE	0.0026558073654390935	2020-01-08 13:09:41.265947	2020-01-08 13:26:15.487902	450.0	51.0	0.006056715317209253	1400.0	0.8981555394491845	0.0006639518413597734	0.0026558073654390935	0.0016820113314447592	0.002080382436260623	18208.989907932013	0.0016190918993364382	0.0006639518413597734	0.0026558073654390935	0.0016820113314447592	0.002080382436260623	18208.98596848442	0.001619092003277189	0.0006639518413597734	0.0026558073654390935	0.0016820113314447592	0.002080382436260623	18208.993847379603	0.001619091795537095	87	0.0026558073654390935	0.0026558073654390935		
88	TrialState.COMPLETE	0.007214943342776204	2020-01-08 13:26:15.488934	2020-01-08 13:40:04.251080	250.0	31.0	0.02161223280498746	2000.0	0.9081702941504008	0.0017705382436260624	0.007214943342776204	0.005001770538243626	0.0060198300283286115	18411.954452903683	0.00401482272723403	0.0017705382436260624	0.007214943342776204	0.005001770538243626	0.0060198300283286115	18411.951575779036	0.004014823289073041	0.0017705382436260624	0.007214943342776204	0.005001770538243626	0.0060198300283286115	18411.95733002833	0.0040148221673117915	88	0.009472379603399434	0.00796742209631728		
89	TrialState.COMPLETE	0.017749645892351274	2020-01-08 13:40:04.252001	2020-01-08 13:56:17.538734	450.0	11.0	0.0019911379631235102	700.0	0.7315834091575019	0.0035410764872521247	0.017749645892351274	0.008144475920679886	0.01164128895184136	14828.601960871105	0.008931027350002974	0.0035410764872521247	0.017749645892351274	0.008144475920679886	0.01164128895184136	14828.597468130312	0.00893102744445286	0.0035410764872521247	0.017749645892351274	0.008144475920679886	0.01164128895184136	14828.606453611897	0.008931027255598974	89	0.017970963172804534	0.01782341831916903		
90	TrialState.COMPLETE	0.0008410056657223796	2020-01-08 13:56:17.539650	2020-01-08 14:10:31.209492	150.0	61.0	0.07723465511517448	1200.0	0.837692281906146	0.0	0.0008410056657223796	0.0003541076487252125	0.0003541076487252125	16981.912446883853	0.0004912820289136959	0.0	0.0008410056657223796	0.0003541076487252125	0.0003541076487252125	16981.90930417847	0.0004912820807341747	0.0	0.0008410056657223796	0.0003541076487252125	0.0003541076487252125	16981.915589589236	0.0004912819771192888	90	0.000796742209631728	0.0008262511803588291		
91	TrialState.COMPLETE	0.01823654390934844	2020-01-08 14:10:31.210805	2020-01-08 14:25:02.927301	150.0	71.0	0.001158756628932563	2000.0	0.7259029755482916	0.0030099150141643057	0.01823654390934844	0.008764164305949009	0.012083923512747875	14713.167426522663	0.008801167860023001	0.0030099150141643057	0.01823654390934844	0.008764164305949009	0.012083923512747875	14713.16213703966	0.008801168001899482	0.0030099150141643057	0.01823654390934844	0.008764164305949009	0.012083923512747875	14713.172716005665	0.008801167718308191	91	0.018767705382436262	0.018413597733711047		
92	TrialState.COMPLETE	0.008055949008498584	2020-01-08 14:25:02.929051	2020-01-08 14:36:26.374163	50.0	1.0	0.014400796039233514	900.0	0.6796184833425298	0.0009295325779036828	0.008055949008498584	0.003718130311614731	0.004957507082152974	13774.78023194051	0.003986727614225036	0.0009295325779036828	0.008055949008498584	0.003718130311614731	0.004957507082152974	13774.774964589235	0.003986727803183798	0.0009295325779036828	0.008055949008498584	0.003718130311614731	0.004957507082152974	13774.785499291786	0.003986727425372788	92	0.007436260623229462	0.007849386213408876		
93	TrialState.COMPLETE	0.000708215297450425	2020-01-08 14:36:26.375698	2020-01-08 14:50:48.486233	150.0	81.0	0.034117561393258264	600.0	0.8366112301978286	0.0003098441926345609	0.000708215297450425	0.0005311614730878187	0.0005754249291784702	16959.67824893768	0.0007057299285982792	0.0003098441926345609	0.000708215297450425	0.0005311614730878187	0.0005754249291784702	16959.67537181303	0.0007057299488704244	0.0003098441926345609	0.000708215297450425	0.0005311614730878187	0.0005754249291784702	16959.68112606232	0.0007057299083297001	93	0.0008852691218130312	0.000767233238904627		
94	TrialState.COMPLETE	0.0008410056657223796	2020-01-08 14:50:48.487159	2020-01-08 15:05:31.845367	250.0	21.0	0.0755074391641466	900.0	0.9840798561624943	0.0006639518413597734	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	19950.78113934136	0.0009559950463544519	0.0006639518413597734	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	19950.778682719545	0.0009559956742970949	0.0006639518413597734	0.0008410056657223796	0.0008410056657223796	0.0008410056657223796	19950.783595963174	0.0009559944206102893	94	0.000796742209631728	0.0008262511803588291		
95	TrialState.COMPLETE	0.004160764872521246	2020-01-08 15:05:31.846288	2020-01-08 15:18:42.291036	150.0	11.0	0.036291724474026586	1300.0	0.9291121663390126	0.0017705382436260624	0.004160764872521246	0.002921388101983003	0.0037623937677053825	18836.302341536826	0.002875794804639222	0.0017705382436260624	0.004160764872521246	0.002921388101983003	0.0037623937677053825	18836.29992917847	0.002875794972504509	0.0017705382436260624	0.004160764872521246	0.002921388101983003	0.0037623937677053825	18836.304753895183	0.0028757946370056514	95	0.005134560906515581	0.0044853635505193576		
96	TrialState.COMPLETE	0.002700070821529745	2020-01-08 15:18:42.291841	2020-01-08 15:35:36.394727	450.0	51.0	0.013183047303630659	1300.0	0.9560249045181958	0.0005311614730878187	0.002700070821529745	0.0009737960339943342	0.0016377478753541077	19382.09144830028	0.001367537980497551	0.0005311614730878187	0.002700070821529745	0.0009737960339943342	0.0016377478753541077	19382.08874822946	0.0013675380162974813	0.0005311614730878187	0.002700070821529745	0.0009737960339943342	0.0016377478753541077	19382.094148371103	0.0013675379447137279	96	0.004160764872521246	0.003186968838526912		
97	TrialState.COMPLETE	0.015757790368271955	2020-01-08 15:35:36.395637	2020-01-08 15:48:52.551940	50.0	71.0	0.008988352064617938	900.0	0.7246824411549312	0.003585339943342776	0.015757790368271955	0.007126416430594901	0.010357648725212465	14688.597114022663	0.008285291729780004	0.003585339943342776	0.015757790368271955	0.007126416430594901	0.010357648725212465	14688.588703966007	0.008285292172830023	0.003585339943342776	0.015757790368271955	0.007126416430594901	0.010357648725212465	14688.60552407932	0.008285291287371412	97	0.016288951841359773	0.01593484419263456		
98	TrialState.COMPLETE	0.0013721671388101982	2020-01-08 15:48:52.552861	2020-01-08 16:07:28.727895	450.0	91.0	0.0318990553428379	500.0	0.9135175896097162	0.0002213172804532578	0.0013721671388101982	0.0005754249291784702	0.0009737960339943342	18519.90864022663	0.0008098071066297121	0.0002213172804532578	0.0013721671388101982	0.0005754249291784702	0.0009737960339943342	18519.90523194051	0.000809807187539143	0.0002213172804532578	0.0013721671388101982	0.0005754249291784702	0.0009737960339943342	18519.91204851275	0.0008098070258073713	98	0.0016820113314447592	0.001475448536355052		
