number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
49	TrialState.COMPLETE	0.1766111898016997	2019-12-28 11:31:37.926232	2019-12-28 11:42:06.935756	350.0	1	61.0	0.001829183472152485	1400.0	0.21941627670380975	0.000708215297450425	0.1766111898016997	0.1024256373937677	0.14133321529745044	4447.015912712464	0.06510255722463859	0.000708215297450425	0.1766111898016997	0.1024256373937677	0.14133321529745044	4447.012836402267	0.06510264910658978	0.000708215297450425	0.1766111898016997	0.1024256373937677	0.14133321529745044	4447.018989022663	0.06510246924250095	49	0.2496458923512748	0.20095609065155806															
50	TrialState.COMPLETE	0.028151558073654392	2019-12-28 11:42:06.936768	2019-12-28 11:50:26.383261	150.0	2	31.0	0.028767765106376946	1000.0	0.8721407772692981	0.00624114730878187	0.028151558073654392	0.014341359773371105	0.018679178470254958	17680.47992652266	0.013978869098255754	0.00624114730878187	0.028151558073654392	0.014341359773371105	0.018679178470254958	17680.46932542493	0.013978869479342486	0.00624114730878187	0.028151558073654392	0.014341359773371105	0.018679178470254958	17680.490527620397	0.01397886871770175	50	0.029213881019830027	0.028505665722379604															
51	TrialState.COMPLETE	0.022397308781869688	2019-12-28 11:50:26.384269	2019-12-28 12:01:16.626416	350.0	2	71.0	0.04041540290043699	800.0	0.9033037142394754	0.00455913597733711	0.022397308781869688	0.010888810198300283	0.014385623229461757	18312.47904125354	0.0110171563756493	0.00455913597733711	0.022397308781869688	0.010888810198300283	0.014385623229461757	18312.457949716714	0.011017157043666296	0.00455913597733711	0.022397308781869688	0.010888810198300283	0.014385623229461757	18312.500132790366	0.011017155709309234	51	0.021069405099150142	0.021954674220963172															
52	TrialState.COMPLETE	0.04320113314447592	2019-12-28 12:01:16.627428	2019-12-28 12:23:23.934979	350.0	1	91.0	0.027297043883508246	700.0	1.1035846769403361	0.000708215297450425	0.04320113314447592	0.03653210576015108	0.039719074598677996	22373.8011095373	0.01949839387959643	0.000708215297450425	0.04320113314447592	0.03653210576015108	0.039719074598677996	22373.79054532578	0.019498394237564092	0.000708215297450425	0.04320113314447592	0.03653210576015108	0.039719074598677996	22373.81167374882	0.019498393522472342	52			0.04373229461756374	0.04341359773371105													
53	TrialState.COMPLETE	0.10003541076487252	2019-12-28 12:23:23.936082	2019-12-28 12:33:19.028365	450.0	2	1.0	0.008546897159343456	700.0	0.3909582743107419	0.0011508498583569404	0.10003541076487252	0.05590474504249292	0.07422981586402266	7925.733644652974	0.03766374789305581	0.0011508498583569404	0.10003541076487252	0.05590474504249292	0.07422981586402266	7925.728443696884	0.037663765489785436	0.0011508498583569404	0.10003541076487252	0.05590474504249292	0.07422981586402266	7925.738845609065	0.03766373075327441	53	0.11968838526912182	0.10658640226628895															
54	TrialState.COMPLETE	0.1365084985835694	2019-12-28 12:33:19.029392	2019-12-28 12:43:45.075425	350.0	1	51.0	0.0023561329514931455	700.0	0.36952936155271543	0.000796742209631728	0.1365084985835694	0.07741678470254958	0.10685198300283286	7490.165545325779	0.04902814906306138	0.000796742209631728	0.1365084985835694	0.07741678470254958	0.10685198300283286	7490.161782932011	0.0490281492065333	0.000796742209631728	0.1365084985835694	0.07741678470254958	0.10685198300283286	7490.169307719547	0.049028148919690685	54	0.22521246458923513	0.16607648725212465															
55	TrialState.COMPLETE	0.06977887944601825	2019-12-28 12:43:45.076456	2019-12-28 13:15:46.383337	250.0	2	71.0	0.00533715191215351	1700.0	0.4915965998165512	0.015128265659427133	0.06977887944601825	0.032204123386842934	0.046211048158640224	9963.925322631414	0.03398848261982377	0.015128265659427133	0.06977887944601825	0.032204123386842934	0.046211048158640224	9963.915919106075	0.03398850851957541	0.015128265659427133	0.06977887944601825	0.032204123386842934	0.046211048158640224	9963.934726156751	0.033988457232395415	55						0.06841865641440713	0.06918378186968839										
56	TrialState.COMPLETE	0.04995868744098206	2019-12-28 13:15:46.384156	2019-12-28 13:37:30.529243	450.0	1	21.0	0.05719802993249119	800.0	1.1017558204631193	0.000708215297450425	0.04995868744098206	0.03815509915014164	0.044145420207743154	22336.752006610008	0.021335379999268943	0.000708215297450425	0.04995868744098206	0.03815509915014164	0.044145420207743154	22336.74150141643	0.02133538025960205	0.000708215297450425	0.04995868744098206	0.03815509915014164	0.044145420207743154	22336.762511803587	0.021335379739260373	56			0.04899964589235128	0.049575070821529746													
57	TrialState.COMPLETE	0.03412712464589235	2019-12-28 13:37:30.530246	2019-12-28 13:45:59.495574	150.0	1	21.0	0.07206648161914991	1100.0	1.0950869727009054	0.000708215297450425	0.03412712464589235	0.028461402266288953	0.030807365439093484	22201.49975655099	0.015375846452199325	0.000708215297450425	0.03412712464589235	0.028461402266288953	0.030807365439093484	22201.493139164308	0.01537584650018317	0.000708215297450425	0.03412712464589235	0.028461402266288953	0.030807365439093484	22201.50637393768	0.015375846404226809	57	0.03213526912181303	0.03346317280453258															
58	TrialState.COMPLETE	0.09163519043122442	2019-12-28 13:45:59.496601	2019-12-28 14:15:26.889429	150.0	2	31.0	0.005838374667577708	500.0	0.44172902452009616	0.02152187598363236	0.09163519043122442	0.04607333962858042	0.06316887000314762	8952.92410292729	0.045825837432404724	0.02152187598363236	0.09163519043122442	0.04607333962858042	0.06316887000314762	8952.919460182562	0.045825842534816495	0.02152187598363236	0.09163519043122442	0.04607333962858042	0.06316887000314762	8952.928745672018	0.045825832394823754	58						0.08999392958316471	0.0909171388101983										
59	TrialState.COMPLETE	0.027974504249291786	2019-12-28 14:15:26.890466	2019-12-28 14:24:08.993232	150.0	2	51.0	0.019888271950032583	800.0	0.8257495917622213	0.007878895184135978	0.027974504249291786	0.014606940509915014	0.01903328611898017	16739.73143148017	0.014967560776508763	0.007878895184135978	0.027974504249291786	0.014606940509915014	0.01903328611898017	16739.71976805949	0.014967720915540262	0.007878895184135978	0.027974504249291786	0.014606940509915014	0.01903328611898017	16739.74309490085	0.014967410555942329	59	0.02762039660056657	0.02785646836638338															
60	TrialState.COMPLETE	0.01823654390934844	2019-12-28 14:24:08.994145	2019-12-28 14:34:35.864264	350.0	2	51.0	0.07020556438070157	1300.0	0.9094641352067434	0.002345963172804533	0.01823654390934844	0.00681657223796034	0.01075601983002833	18437.344723796035	0.007794504026550191	0.002345963172804533	0.01823654390934844	0.00681657223796034	0.01075601983002833	18437.32901026912	0.007794504175575341	0.002345963172804533	0.01823654390934844	0.00681657223796034	0.01075601983002833	18437.360437322946	0.007794503877568556	60	0.021069405099150142	0.019180830972615675															
61	TrialState.COMPLETE	0.26111012747875356	2019-12-28 14:34:35.865105	2019-12-28 14:42:45.162415	150.0	1	21.0	0.0018868095173635486	900.0	0.16271334785652627	0.003585339943342776	0.26111012747875356	0.14128895184135978	0.19440509915014165	3297.8610348796033	0.09342967303668905	0.003585339943342776	0.26111012747875356	0.14128895184135978	0.19440509915014165	3297.859330736544	0.09342967626117131	0.003585339943342776	0.26111012747875356	0.14128895184135978	0.19440509915014165	3297.862739022663	0.09342966983886043	61	0.2913420679886686	0.27118744098205855															
62	TrialState.COMPLETE	0.04408640226628895	2019-12-28 14:42:45.164032	2019-12-28 14:55:43.543900	450.0	1	91.0	0.0904999712451457	1900.0	1.0920020184976018	0.000708215297450425	0.04408640226628895	0.03430417847025496	0.038464943342776205	22139.08164394476	0.01941361636830601	0.000708215297450425	0.04408640226628895	0.03430417847025496	0.038464943342776205	22139.07006905099	0.01941387576353334	0.000708215297450425	0.04408640226628895	0.03430417847025496	0.038464943342776205	22139.093218838527	0.019413382859137716	62	0.04143059490084986	0.04320113314447592															
63	TrialState.COMPLETE	0.28102868271954673	2019-12-28 14:55:43.544757	2019-12-28 15:05:38.348994	450.0	2	1.0	0.0013313190019285345	1700.0	0.13540283115176932	0.004205028328611898	0.28102868271954673	0.14992032577903683	0.20830382436260622	2744.4270980878186	0.10018044184188687	0.004205028328611898	0.28102868271954673	0.14992032577903683	0.20830382436260622	2744.4246193342774	0.10018044480157333	0.004205028328611898	0.28102868271954673	0.14992032577903683	0.20830382436260622	2744.42957684136	0.10018043891019483	63	0.33171033994334276	0.2979225684608121															
64	TrialState.COMPLETE	0.024008498583569404	2019-12-28 15:05:38.350034	2019-12-28 15:24:41.432232	450.0	2	81.0	0.018742869118732745	1300.0	0.8702993646600076	0.004851274787535411	0.024008498583569404	0.01108356940509915	0.01593484419263456	17643.15791430595	0.011547165391870229	0.004851274787535411	0.024008498583569404	0.01108356940509915	0.01593484419263456	17643.13495042493	0.01154718974321122	0.004851274787535411	0.024008498583569404	0.01108356940509915	0.01593484419263456	17643.18087818697	0.011547141590235706	64		0.023607176581680833	0.02385800283286119														
65	TrialState.COMPLETE	0.3693873937677054	2019-12-28 15:24:41.433054	2019-12-28 16:35:18.174008	50.0	1	21.0	0.0016587321324837698	1500.0	0.08658325853089284	0.01449185552407932	0.3693873937677054	0.19744157223796033	0.27546919263456093	1754.9454629957506	0.13540053850446115	0.01449185552407932	0.3693873937677054	0.19744157223796033	0.27546919263456093	1754.9449539660056	0.13540058135226946	0.01449185552407932	0.3693873937677054	0.19744157223796033	0.27546919263456093	1754.9459720254958	0.13540049884851682	65														0.3675834120239219	0.36853287609959745		
66	TrialState.COMPLETE	0.20405453257790368	2019-12-28 16:35:18.175047	2019-12-28 16:43:25.366354	50.0	1	11.0	0.004466878573387572	500.0	0.16555264209853135	0.0035410764872521247	0.20405453257790368	0.10171742209631728	0.14452018413597734	3355.362849681303	0.07387157558553034	0.0035410764872521247	0.20405453257790368	0.10171742209631728	0.14452018413597734	3355.36141111898	0.07387157666823502	0.0035410764872521247	0.20405453257790368	0.10171742209631728	0.14452018413597734	3355.364288243626	0.07387157450688206	66	0.20980878186968838	0.20597261567516525															
67	TrialState.COMPLETE	0.039837110481586405	2019-12-28 16:43:25.367369	2019-12-28 16:52:22.603928	250.0	1	51.0	0.035533389037794405	1200.0	1.087441509686074	0.000708215297450425	0.039837110481586405	0.03310906515580737	0.03638456090651558	22046.48948742918	0.018216358412246742	0.000708215297450425	0.039837110481586405	0.03310906515580737	0.03638456090651558	22046.479019121813	0.018216358568194504	0.000708215297450425	0.039837110481586405	0.03310906515580737	0.03638456090651558	22046.499955736545	0.018216358256381494	67	0.039837110481586405	0.039837110481586405															
68	TrialState.COMPLETE	0.04131993626062323	2019-12-28 16:52:22.604936	2019-12-28 17:17:12.486391	50.0	2	91.0	0.00524361635134151	1800.0	0.5459535734261696	0.007524787535410765	0.04131993626062323	0.01750619688385269	0.026137570821529746	11065.4026203966	0.019233516733491218	0.007524787535410765	0.04131993626062323	0.01750619688385269	0.026137570821529746	11065.389783994335	0.019233536502666605	0.007524787535410765	0.04131993626062323	0.01750619688385269	0.026137570821529746	11065.415456798866	0.019233497523935605	68					0.04027974504249292	0.04087414002428167											
69	TrialState.COMPLETE	0.06232294617563739	2019-12-28 17:17:12.487411	2019-12-28 17:42:55.385677	350.0	2	51.0	0.005589856539637778	900.0	0.505537960334739	0.013784904896802914	0.06232294617563739	0.03032679077296641	0.04110178065560502	10246.819797146904	0.030753312393774858	0.013784904896802914	0.06232294617563739	0.03032679077296641	0.04110178065560502	10246.812879401052	0.030753330611273572	0.013784904896802914	0.06232294617563739	0.03032679077296641	0.04110178065560502	10246.826714892755	0.03075329446928769	69				0.06232294617563739	0.06232294617563739												
70	TrialState.COMPLETE	0.04815864022662889	2019-12-28 17:42:55.386714	2019-12-28 18:01:45.352112	450.0	1	81.0	0.032958421690679814	900.0	1.1236969319529442	0.000708215297450425	0.04815864022662889	0.03994334277620397	0.043909348441926344	22781.74658286119	0.0213096082228378	0.000708215297450425	0.04815864022662889	0.03994334277620397	0.043909348441926344	22781.735800283284	0.021309609133327054	0.000708215297450425	0.04815864022662889	0.03994334277620397	0.043909348441926344	22781.757365439094	0.021309607315163726	70		0.04591595845136922	0.04731763456090651														
71	TrialState.COMPLETE	0.05679001416430595	2019-12-28 18:01:45.353163	2019-12-28 18:08:10.675335	150.0	1	1.0	0.00866049049340218	1100.0	0.6601234680846485	0.000708215297450425	0.05679001416430595	0.02753186968838527	0.04045679886685553	13379.946175637393	0.020282032602786312	0.000708215297450425	0.05679001416430595	0.02753186968838527	0.04045679886685553	13379.941395184136	0.0202820327802577	0.000708215297450425	0.05679001416430595	0.02753186968838527	0.04045679886685553	13379.950956090652	0.02028203242544604	71	0.10189447592067989	0.07182483474976392															
72	TrialState.COMPLETE	0.20784643531633618	2019-12-28 18:08:10.677005	2019-12-28 18:52:12.786011	250.0	2	21.0	0.001896182579000243	2000.0	0.3829340436008657	0.026248229461756374	0.20784643531633618	0.09022367799811143	0.13560847497639283	7760.734802880075	0.082339750276578	0.026248229461756374	0.20784643531633618	0.09022367799811143	0.13560847497639283	7760.731556893295	0.08233978884255326	0.026248229461756374	0.20784643531633618	0.09022367799811143	0.13560847497639283	7760.738048866856	0.0823397129813884	72									0.20731232294617563	0.2076036569662632							
73	TrialState.COMPLETE	0.04783404154863078	2019-12-28 18:52:12.787069	2019-12-28 19:15:29.473908	450.0	2	51.0	0.006375076333558357	1100.0	0.5560196570992895	0.0113314447592068	0.04783404154863078	0.02328257790368272	0.03210576015108593	11270.494673630783	0.024134841430097864	0.0113314447592068	0.04783404154863078	0.02328257790368272	0.03210576015108593	11270.486101274788	0.024134884325389964	0.0113314447592068	0.04783404154863078	0.02328257790368272	0.03210576015108593	11270.50324598678	0.024134800539914184	73			0.04731763456090651	0.04762747875354108													
74	TrialState.COMPLETE	0.04337818696883853	2019-12-28 19:15:29.475531	2019-12-28 19:25:48.763684	350.0	1	51.0	0.06725491195688456	1000.0	1.1058833681231863	0.000708215297450425	0.04337818696883853	0.035720609065155805	0.03948300283286119	22420.6304444051	0.01943064712220827	0.000708215297450425	0.04337818696883853	0.035720609065155805	0.03948300283286119	22420.62004249292	0.019430647387009847	0.000708215297450425	0.04337818696883853	0.035720609065155805	0.03948300283286119	22420.64084631728	0.01943064685762795	74	0.04762747875354108	0.044794617563739376															
75	TrialState.COMPLETE	0.02359242209631728	2019-12-28 19:25:48.765325	2019-12-28 19:36:46.898255	350.0	2	71.0	0.03800656053529964	1000.0	0.9055896151960547	0.003718130311614731	0.02359242209631728	0.010269121813031162	0.01504957507082153	18358.733445467424	0.010538334780522065	0.003718130311614731	0.02359242209631728	0.010269121813031162	0.01504957507082153	18358.710074362607	0.01053834033655389	0.003718130311614731	0.02359242209631728	0.010269121813031162	0.01504957507082153	18358.756816572237	0.01053832927397519	75	0.022043201133144476	0.02307601510859301															
76	TrialState.COMPLETE	0.056303116147308784	2019-12-28 19:36:46.899268	2019-12-28 19:47:51.561143	350.0	1	81.0	0.006017246889541332	500.0	0.6351724715009126	0.000708215297450425	0.056303116147308784	0.02894830028328612	0.040943696883852694	12874.105789660056	0.021067132651025826	0.000708215297450425	0.056303116147308784	0.02894830028328612	0.040943696883852694	12874.100168201134	0.021067132993496777	0.000708215297450425	0.056303116147308784	0.02894830028328612	0.040943696883852694	12874.11141111898	0.021067132308931515	76	0.09383852691218131	0.06881491973559963															
77	TrialState.COMPLETE	0.02818696883852691	2019-12-28 19:47:51.562147	2019-12-28 20:02:03.774310	250.0	2	91.0	0.012103138389731755	1400.0	0.7350975580451865	0.006728045325779037	0.02818696883852691	0.013668555240793202	0.018271954674220964	14901.803009915015	0.014240310844224575	0.006728045325779037	0.02818696883852691	0.013668555240793202	0.018271954674220964	14901.78300283286	0.014240313851643434	0.006728045325779037	0.02818696883852691	0.013668555240793202	0.018271954674220964	14901.823016997167	0.014240307849531494	77		0.026794145420207742	0.027664660056657225														
78	TrialState.COMPLETE	0.2721759915014164	2019-12-28 20:02:03.775291	2019-12-28 20:10:15.225890	150.0	1	31.0	0.002021479301705131	1800.0	0.15386559388654278	0.004514872521246459	0.2721759915014164	0.14797273371104816	0.20405453257790368	3118.4665368271953	0.09838760072456408	0.004514872521246459	0.2721759915014164	0.14797273371104816	0.20405453257790368	3118.4651203966005	0.09838760096151565	0.004514872521246459	0.2721759915014164	0.14797273371104816	0.20405453257790368	3118.46795325779	0.09838760048800743	78	0.2971848441926346	0.28051227573182247															
79	TrialState.COMPLETE	0.022485835694050993	2019-12-28 20:10:15.226857	2019-12-28 20:18:36.977511	50.0	2	81.0	0.08707507052638344	500.0	0.8932073581126402	0.00340828611898017	0.022485835694050993	0.008365793201133145	0.013854461756373938	18107.45892351275	0.009856439745411404	0.00340828611898017	0.022485835694050993	0.008365793201133145	0.013854461756373938	18107.44245750708	0.009856441091227857	0.00340828611898017	0.022485835694050993	0.008365793201133145	0.013854461756373938	18107.475389518415	0.009856438405675433	79	0.026026912181303118	0.023666194523135033															
80	TrialState.COMPLETE	0.0880842776203966	2019-12-28 20:18:36.979158	2019-12-28 20:27:27.972828	250.0	1	51.0	0.0053514681412943485	1500.0	0.6250291589548816	0.000708215297450425	0.0880842776203966	0.047007790368271955	0.06723618980169972	12668.242652266288	0.03127782337313647	0.000708215297450425	0.0880842776203966	0.047007790368271955	0.06723618980169972	12668.238048866855	0.031277823605700826	0.000708215297450425	0.0880842776203966	0.047007790368271955	0.06723618980169972	12668.247255665723	0.03127782314098643	80	0.16005665722379603	0.11207507082152975															
