number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
17	0.37780898876404495	2020-05-22 01:37:28.608072	2020-05-22 01:48:34.854979	7.695729109227271	256	64	1	42	0.05129344031645173	256	0.3840906646465429	0.04588014981273408	0.37780898876404495	0.1301498127340824	0.20365168539325842	18.53417602996255	0.14952286193683864	0.04588014981273408	0.37780898876404495	0.1301498127340824	0.20365168539325842	18.53417602996255	0.14952286193683864	1809363459	250	0.04588014981273408	0.37780898876404495	0.1301498127340824	0.20365168539325842	18.53417602996255	0.14952286193683864	17	COMPLETE
18	0.3838951310861423	2020-05-22 01:48:34.963935	2020-05-22 02:29:22.782668	4.416990809278454	128	256	1	93	0.08766459059864243	128	0.38782558923287225	0.039794007490636704	0.3838951310861423	0.12968164794007492	0.21207865168539325	18.69569288389513	0.14741123759307811	0.039794007490636704	0.3838951310861423	0.12968164794007492	0.21207865168539325	18.69569288389513	0.14741123759307811	2626899557	250	0.039794007490636704	0.3838951310861423	0.12968164794007492	0.21207865168539325	18.69569288389513	0.14741123759307811	18	COMPLETE
19	0.6310861423220974	2020-05-22 02:29:22.866073	2020-05-22 02:50:05.492132	2.344373590651486	128	64	1	62	0.06116094291423311	256	0.23209260909273968	0.12265917602996254	0.6310861423220974	0.2752808988764045	0.3951310861423221	11.09878277153558	0.26595907341149294	0.12265917602996254	0.6310861423220974	0.2752808988764045	0.3951310861423221	11.09878277153558	0.26595907341149294	258431693	500	0.12265917602996254	0.6310861423220974	0.2752808988764045	0.3951310861423221	11.09878277153558	0.26595907341149294	19	COMPLETE
20	0.6591760299625468	2020-05-22 02:50:05.572052	2020-05-22 02:59:52.425217	2.6611923103302972	64	256	1	23	0.0016814667237572657	512	0.2136248832565038	0.14700374531835206	0.6591760299625468	0.32397003745318353	0.45365168539325845	10.225187265917603	0.2993565651542674	0.14700374531835206	0.6591760299625468	0.32397003745318353	0.45365168539325845	10.225187265917603	0.2993565651542674	3555649239	350	0.14700374531835206	0.6591760299625468	0.32397003745318353	0.45365168539325845	10.225187265917603	0.2993565651542674	20	COMPLETE
21	0.6900749063670412	2020-05-22 02:59:52.539590	2020-05-22 03:46:38.326251	1.265152568246228	256	256	2	79	0.001710715806428713	512	0.22299459051473366	0.06694756554307116	0.6900749063670412	0.2785580524344569	0.449438202247191	10.605337078651685	0.24155041993089127	0.06694756554307116	0.6900749063670412	0.2785580524344569	0.449438202247191	10.605337078651685	0.24155041993089127	3876073808	200	0.06694756554307116	0.6900749063670412	0.2785580524344569	0.449438202247191	10.605337078651685	0.24155041993089127	21	COMPLETE
22	0.4400749063670412	2020-05-22 03:46:38.494650	2020-05-22 03:51:40.381086	9.935150484052967	64	128	1	47	0.0012677381335617968	512	0.33033477818534085	0.0852059925093633	0.4400749063670412	0.19616104868913858	0.29353932584269665	15.917602996254681	0.19998208641337256	0.0852059925093633	0.4400749063670412	0.19616104868913858	0.29353932584269665	15.917602996254681	0.19998208641337256	490728026	200	0.0852059925093633	0.4400749063670412	0.19616104868913858	0.29353932584269665	15.917602996254681	0.19998208641337256	22	COMPLETE
23	0.38717228464419473	2020-05-22 03:51:40.460246	2020-05-22 04:16:39.494631	6.783861164114871	256	256	1	38	0.019311642119116998	128	0.3638380951996307	0.06741573033707865	0.38717228464419473	0.15262172284644196	0.2340823970037453	17.531132958801496	0.17175578929181493	0.06741573033707865	0.38717228464419473	0.15262172284644196	0.2340823970037453	17.530898876404493	0.17175923168000617	1736250974	200	0.06741573033707865	0.38717228464419473	0.15262172284644196	0.2340823970037453	17.531367041198504	0.1717527293912005	23	COMPLETE
24	0.49204119850187267	2020-05-22 04:16:39.576978	2020-05-22 05:10:24.045365	4.497543228882867	256	256	2	65	0.00838888851559753	512	0.31370172721912826	0.07303370786516854	0.49204119850187267	0.19194756554307116	0.3057116104868914	15.114700374531836	0.19779773878708284	0.07303370786516854	0.49204119850187267	0.19194756554307116	0.3057116104868914	15.114700374531836	0.19779773878708284	2474619549	250	0.07303370786516854	0.49204119850187267	0.19194756554307116	0.3057116104868914	15.114700374531836	0.19779773878708284	24	COMPLETE
25	0.6484082397003745	2020-05-22 05:10:24.145090	2020-05-22 05:28:29.470965	2.343844934528491	64	256	1	64	0.025115503099223297	128	0.2229029919319064	0.12874531835205993	0.6484082397003745	0.3000936329588015	0.42134831460674155	10.673220973782772	0.27741358842400476	0.12874531835205993	0.6484082397003745	0.3000936329588015	0.42134831460674155	10.673220973782772	0.27741358842400476	2758047712	250	0.12874531835205993	0.6484082397003745	0.3000936329588015	0.42134831460674155	10.673220973782772	0.27741358842400476	25	COMPLETE
26	0.574438202247191	2020-05-22 05:28:29.593510	2020-05-22 05:40:53.515640	3.495254036760953	64	128	2	48	0.0012827686937967146	128	0.2518552336283726	0.11938202247191011	0.574438202247191	0.2649812734082397	0.3951310861423221	12.109082397003744	0.2579376421270472	0.11938202247191011	0.574438202247191	0.2649812734082397	0.3951310861423221	12.109082397003744	0.2579376421270472	2554093943	300	0.11938202247191011	0.574438202247191	0.2649812734082397	0.3951310861423221	12.109082397003744	0.2579376421270472	26	COMPLETE
27	0.4307116104868914	2020-05-22 05:40:53.601018	2020-05-22 05:47:38.864689	9.71793336337337	64	128	2	98	0.016716886377777088	256	0.3536235578026804	0.06975655430711611	0.4307116104868914	0.1853932584269663	0.2720037453183521	17.06179775280899	0.1856118158699504	0.06975655430711611	0.4307116104868914	0.1853932584269663	0.2720037453183521	17.06179775280899	0.1856118158699504	3113822298	150	0.06975655430711611	0.4307116104868914	0.1853932584269663	0.2720037453183521	17.06179775280899	0.1856118158699504	27	COMPLETE
28	0.44803370786516855	2020-05-22 05:47:38.926241	2020-05-22 05:51:34.381505	5.400017734197767	128	64	2	24	0.002645190568751785	256	0.3305801102823546	0.06460674157303371	0.44803370786516855	0.18352059925093633	0.272940074906367	15.913857677902621	0.1854333281690266	0.06460674157303371	0.44803370786516855	0.18352059925093633	0.272940074906367	15.913857677902621	0.1854333281690266	386820007	200	0.06460674157303371	0.44803370786516855	0.18352059925093633	0.272940074906367	15.913857677902621	0.1854333281690266	28	COMPLETE
29	0.4288389513108614	2020-05-22 05:51:34.461570	2020-05-22 05:56:15.874132	6.547052986544551	128	64	1	36	0.01383974098343287	256	0.34530632358047875	0.06601123595505617	0.4288389513108614	0.16385767790262173	0.25608614232209737	16.65262172284644	0.1800036488271159	0.06601123595505617	0.4288389513108614	0.16385767790262173	0.25608614232209737	16.65262172284644	0.1800036488271159	1356209023	200	0.06601123595505617	0.4288389513108614	0.16385767790262173	0.25608614232209737	16.65262172284644	0.1800036488271159	29	COMPLETE
30	0.5903558052434457	2020-05-22 05:56:15.970190	2020-05-22 06:00:12.035896	0.7708668579385699	128	256	2	6	0.002076888920217061	256	0.27635605387522205	0.014044943820224719	0.5903558052434457	0.24344569288389514	0.39325842696629215	13.127808988764045	0.19248691822446742	0.014044943820224719	0.5903558052434457	0.24344569288389514	0.39325842696629215	13.127808988764045	0.19248691822446742	376892336	200	0.014044943820224719	0.5903558052434457	0.24344569288389514	0.39325842696629215	13.127808988764045	0.19248691822446742	30	COMPLETE
31	0.5416666666666666	2020-05-22 06:00:12.132331	2020-05-22 06:03:26.901495	3.9551340884615303	64	64	2	19	0.005537403420350713	512	0.26359688209139565	0.09737827715355805	0.5416666666666666	0.24250936329588016	0.36657303370786515	12.667602996254681	0.2352940191328213	0.09737827715355805	0.5416666666666666	0.24250936329588016	0.36657303370786515	12.667602996254681	0.2352940191328213	3848476872	300	0.09737827715355805	0.5416666666666666	0.24250936329588016	0.36657303370786515	12.667602996254681	0.2352940191328213	31	COMPLETE
32	0.44288389513108617	2020-05-22 06:03:27.030021	2020-05-22 06:09:53.426878	5.6112617533300755	64	128	2	74	0.014274636409634004	128	0.3390507241370931	0.07677902621722846	0.44288389513108617	0.17415730337078653	0.2762172284644195	16.336610486891384	0.1888873092753185	0.07677902621722846	0.44288389513108617	0.17415730337078653	0.2762172284644195	16.336610486891384	0.1888873092753185	2223356428	150	0.07677902621722846	0.44288389513108617	0.17415730337078653	0.2762172284644195	16.336610486891384	0.1888873092753185	32	COMPLETE
33	0.7097378277153558	2020-05-22 06:09:53.515794	2020-05-22 06:12:47.642527	1.6901905084837665	64	256	2	12	0.00966984583326629	512	0.2032620458042228	0.1352996254681648	0.7097378277153558	0.33380149812734083	0.47191011235955055	9.686329588014981	0.29777533865403405	0.1352996254681648	0.7097378277153558	0.33380149812734083	0.47191011235955055	9.686329588014981	0.29777533865403405	914499745	200	0.1352996254681648	0.7097378277153558	0.33380149812734083	0.47191011235955055	9.686329588014981	0.29777533865403405	33	COMPLETE
34	0.46441947565543074	2020-05-22 06:12:47.860089	2020-05-22 06:26:41.801409	4.7490189472742586	128	256	2	42	0.0022634053676518773	256	0.32351250626052613	0.0800561797752809	0.46441947565543074	0.199438202247191	0.2846441947565543	15.577247191011235	0.19936677849128417	0.0800561797752809	0.46441947565543074	0.199438202247191	0.2846441947565543	15.577247191011235	0.19936677849128417	1601666752	200	0.0800561797752809	0.46441947565543074	0.199438202247191	0.2846441947565543	15.577247191011235	0.19936677849128417	34	COMPLETE
35	0.4447565543071161	2020-05-22 06:26:41.936652	2020-05-22 06:40:19.808259	5.295658743193523	64	256	1	50	0.004949851308851917	256	0.33569364153870734	0.06694756554307116	0.4447565543071161	0.17322097378277154	0.2631086142322097	16.15917602996255	0.1835806303220389	0.06694756554307116	0.4447565543071161	0.17322097378277154	0.2631086142322097	16.15917602996255	0.1835806303220389	1453733226	250	0.06694756554307116	0.4447565543071161	0.17322097378277154	0.2631086142322097	16.15917602996255	0.1835806303220389	35	COMPLETE
36	0.375936329588015	2020-05-22 06:40:19.944664	2020-05-22 06:43:41.432678	8.603738021774307	256	128	1	2	0.010723484638881491	128	0.370284555019455	0.04681647940074907	0.375936329588015	0.14279026217228463	0.21956928838951312	17.860955056179776	0.15509365612478768	0.04681647940074907	0.375936329588015	0.14279026217228463	0.21956928838951312	17.860955056179776	0.15509365612478768	2194681437	150	0.04681647940074907	0.375936329588015	0.14279026217228463	0.21956928838951312	17.860955056179776	0.15509365612478768	36	COMPLETE
37	0.6853932584269663	2020-05-22 06:43:41.528758	2020-05-22 07:01:34.602647	1.7589928651006825	64	64	2	49	0.018943576119252896	128	0.21515791731701697	0.14653558052434457	0.6853932584269663	0.33239700374531833	0.448501872659176	10.27434456928839	0.3002020743298339	0.14653558052434457	0.6853932584269663	0.33239700374531833	0.448501872659176	10.27434456928839	0.3002020743298339	3439415854	450	0.14653558052434457	0.6853932584269663	0.33239700374531833	0.448501872659176	10.27434456928839	0.3002020743298339	37	COMPLETE
38	0.449438202247191	2020-05-22 07:01:34.673839	2020-05-22 07:05:46.591145	9.579861143201306	256	64	1	14	0.0035524762263987658	512	0.3288052683043876	0.07303370786516854	0.449438202247191	0.17322097378277154	0.26825842696629215	15.840355805243446	0.188492634803976	0.07303370786516854	0.449438202247191	0.17322097378277154	0.26825842696629215	15.840355805243446	0.188492634803976	983602681	250	0.07303370786516854	0.449438202247191	0.17322097378277154	0.26825842696629215	15.840355805243446	0.188492634803976	38	COMPLETE
39	0.4452247191011236	2020-05-22 07:05:46.732312	2020-05-22 07:12:58.478013	7.305007182918783	128	64	1	41	0.0014868512242138903	128	0.33733602682449454	0.07911985018726592	0.4452247191011236	0.1797752808988764	0.26825842696629215	16.25	0.19081765133495113	0.07911985018726592	0.4452247191011236	0.1797752808988764	0.26825842696629215	16.25	0.19081765133495113	2557931458	200	0.07911985018726592	0.4452247191011236	0.1797752808988764	0.26825842696629215	16.25	0.19081765133495113	39	COMPLETE
40	0.4330524344569288	2020-05-22 07:12:58.551139	2020-05-22 07:17:27.958221	8.741469521762333	128	64	2	33	0.0048467469170737285	128	0.3444832429631652	0.07069288389513109	0.4330524344569288	0.18445692883895132	0.26825842696629215	16.596910112359552	0.18719411225308347	0.07069288389513109	0.4330524344569288	0.18445692883895132	0.26825842696629215	16.596910112359552	0.18719411225308347	2317743646	150	0.07069288389513109	0.4330524344569288	0.18445692883895132	0.26825842696629215	16.596910112359552	0.18719411225308347	40	COMPLETE
41	0.44803370786516855	2020-05-22 07:17:28.054177	2020-05-22 07:27:19.789768	5.970329468651628	128	256	2	18	0.003914944036661134	256	0.33657282436953695	0.08052434456928839	0.44803370786516855	0.17649812734082396	0.2720037453183521	16.21067415730337	0.19076853130580151	0.08052434456928839	0.44803370786516855	0.17649812734082396	0.2720037453183521	16.21067415730337	0.19076853130580151	1017999639	250	0.08052434456928839	0.44803370786516855	0.17649812734082396	0.2720037453183521	16.21067415730337	0.19076853130580151	41	COMPLETE
42	0.4002808988764045	2020-05-22 07:27:19.881689	2020-05-22 07:34:09.039525	5.9201912858587615	64	64	1	51	0.025222818267977107	128	0.35679304938718037	0.06928838951310862	0.4002808988764045	0.15777153558052434	0.24344569288389514	17.20318352059925	0.17566874082071693	0.06928838951310862	0.4002808988764045	0.15777153558052434	0.24344569288389514	17.20318352059925	0.17566874082071693	4247605416	200	0.06928838951310862	0.4002808988764045	0.15777153558052434	0.24344569288389514	17.20318352059925	0.17566874082071693	42	COMPLETE
43	0.6666666666666666	2020-05-22 07:34:09.137662	2020-05-22 07:49:56.008877	2.62817125291961	64	256	2	29	0.0011718974352414163	128	0.21028304723970426	0.14934456928838952	0.6666666666666666	0.325374531835206	0.44897003745318353	10.05243445692884	0.2992144058008016	0.14934456928838952	0.6666666666666666	0.325374531835206	0.44897003745318353	10.05243445692884	0.2992144058008016	1921450663	350	0.14934456928838952	0.6666666666666666	0.325374531835206	0.44897003745318353	10.05243445692884	0.2992144058008016	43	COMPLETE
44	0.38202247191011235	2020-05-22 07:49:56.146468	2020-05-22 08:14:45.712022	7.1724321527882395	128	256	1	85	0.048689331532483636	256	0.3777801233478072	0.062265917602996254	0.38202247191011235	0.14934456928838952	0.22659176029962547	18.19241573033708	0.1669657694498003	0.062265917602996254	0.38202247191011235	0.14934456928838952	0.22659176029962547	18.19241573033708	0.1669657694498003	2520969466	200	0.062265917602996254	0.38202247191011235	0.14934456928838952	0.22659176029962547	18.19241573033708	0.1669657694498003	44	COMPLETE
45	0.39325842696629215	2020-05-22 08:14:45.795933	2020-05-22 08:18:57.304270	5.67915304613798	128	128	1	31	0.08970339731279595	256	0.38706582875866513	0.05337078651685393	0.39325842696629215	0.14653558052434457	0.2340823970037453	18.62687265917603	0.16244300133387124	0.05337078651685393	0.39325842696629215	0.14653558052434457	0.2340823970037453	18.62687265917603	0.16244300133387124	2635954568	150	0.05337078651685393	0.39325842696629215	0.14653558052434457	0.2340823970037453	18.62687265917603	0.16244300133387124	45	COMPLETE
46	0.43820224719101125	2020-05-22 08:18:57.405422	2020-05-22 09:03:10.550421	6.463781092587767	128	256	1	90	0.0014879264943375864	512	0.3363715599557866	0.07677902621722846	0.43820224719101125	0.17790262172284643	0.2631086142322097	16.211142322097377	0.18934202366555716	0.07677902621722846	0.43820224719101125	0.17790262172284643	0.2631086142322097	16.211142322097377	0.18934202366555716	2356087096	300	0.07677902621722846	0.43820224719101125	0.17790262172284643	0.2631086142322097	16.211142322097377	0.18934202366555716	46	COMPLETE
47	0.4096441947565543	2020-05-22 09:03:10.640936	2020-05-22 09:15:24.565780	9.85706022903509	64	256	1	54	0.04729001328164852	512	0.3561228242134222	0.0650749063670412	0.4096441947565543	0.1694756554307116	0.24859550561797752	17.165262172284645	0.17729296350760315	0.0650749063670412	0.4096441947565543	0.1694756554307116	0.24859550561797752	17.165262172284645	0.17729296350760315	1397109965	250	0.0650749063670412	0.4096441947565543	0.1694756554307116	0.24859550561797752	17.165262172284645	0.17729296350760315	47	COMPLETE
48	0.4386704119850187	2020-05-22 09:15:24.645529	2020-05-22 09:21:30.429848	9.950371044667508	64	128	1	22	0.0019031831056767602	128	0.33705444352209485	0.0847378277153558	0.4386704119850187	0.18305243445692884	0.2687265917602996	16.236423220973784	0.19495412258250613	0.0847378277153558	0.4386704119850187	0.18305243445692884	0.2687265917602996	16.236423220973784	0.19495412258250613	2166923543	200	0.0847378277153558	0.4386704119850187	0.18305243445692884	0.2687265917602996	16.236423220973784	0.19495412258250613	48	COMPLETE
49	0.4653558052434457	2020-05-22 09:21:30.509863	2020-05-22 09:28:06.652876	4.813136820975529	64	64	2	53	0.003566828426541786	512	0.3257831387014271	0.08333333333333333	0.4653558052434457	0.19194756554307116	0.2851123595505618	15.683052434456929	0.1993037113784234	0.08333333333333333	0.4653558052434457	0.19194756554307116	0.2851123595505618	15.683052434456929	0.1993037113784234	858809187	350	0.08333333333333333	0.4653558052434457	0.19194756554307116	0.2851123595505618	15.683052434456929	0.1993037113784234	49	COMPLETE
50	0.43586142322097376	2020-05-22 09:28:06.747563	2020-05-22 10:29:52.952387	8.895260354413566	128	256	2	90	0.0073818951130388034	512	0.34367147405903914	0.07162921348314606	0.43586142322097376	0.17368913857677903	0.26825842696629215	16.567883895131086	0.18426854355790498	0.07162921348314606	0.43586142322097376	0.17368913857677903	0.26825842696629215	16.567883895131086	0.18426854355790498	1923964080	400	0.07162921348314606	0.43586142322097376	0.17368913857677903	0.26825842696629215	16.567883895131086	0.18426854355790498	50	COMPLETE
