searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	kinships	True	complex	bceaftersigmoid	no	adadelta	lcwa		78848	1	237.02683854103088	0.14797663688659668	0.8119180633147114
random	kinships	True	complex	bceaftersigmoid	no	adadelta	lcwa		78848	2	235.8342728614807	0.16318583488464355	0.8445065176908753
random	kinships	True	complex	bceaftersigmoid	no	adadelta	lcwa		78848	3	226.08929300308228	0.15478777885437012	0.9185288640595903
random	kinships	True	complex	bceaftersigmoid	no	adadelta	owa	basic	157696	0	552.2697076797485	0.16697096824645996	0.9739292364990689
random	kinships	True	complex	bceaftersigmoid	no	adadelta	owa	basic	157696	1	784.3728003501892	0.2136080265045166	0.9762569832402235
random	kinships	True	complex	bceaftersigmoid	no	adadelta	owa	basic	157696	2	524.6848320960999	0.1802985668182373	0.9743947858472998
random	kinships	True	complex	bceaftersigmoid	no	adadelta	owa	basic	157696	3	700.5534107685089	0.21044540405273438	0.9748603351955307
random	kinships	True	complex	bceaftersigmoid	no	adam	lcwa		157696	0	42.72120761871338	0.15809082984924316	0.9618249534450651
random	kinships	True	complex	bceaftersigmoid	no	adam	lcwa		157696	1	43.13260340690613	0.1631789207458496	0.9650837988826816
random	kinships	True	complex	bceaftersigmoid	no	adam	lcwa		157696	2	43.012929916381836	0.16843748092651367	0.9650837988826816
random	kinships	True	complex	bceaftersigmoid	no	adam	lcwa		157696	3	41.868732213974	0.1566765308380127	0.9702048417132216
random	kinships	True	complex	bceaftersigmoid	no	adam	owa	basic	315392	0	667.603235244751	0.1822056770324707	0.9809124767225326
random	kinships	True	complex	bceaftersigmoid	no	adam	owa	basic	315392	1	673.3614802360535	0.18305087089538574	0.9743947858472998
random	kinships	True	complex	bceaftersigmoid	no	adam	owa	basic	315392	2	674.7573752403259	0.1845073699951172	0.9781191806331471
random	kinships	True	complex	bceaftersigmoid	no	adam	owa	basic	315392	3	670.0410118103027	0.18261432647705078	0.9771880819366853
random	kinships	True	complex	crossentropy	no	adadelta	lcwa		315392	0	121.21684861183167	0.1800236701965332	0.9757914338919925
random	kinships	True	complex	crossentropy	no	adadelta	lcwa		315392	1	118.8088116645813	0.18007373809814453	0.978584729981378
random	kinships	True	complex	crossentropy	no	adadelta	lcwa		315392	2	119.14903998374939	0.20286798477172852	0.9804469273743017
random	kinships	True	complex	crossentropy	no	adadelta	lcwa		315392	3	118.08743691444397	0.1852858066558838	0.978584729981378
random	kinships	True	complex	crossentropy	no	adam	lcwa		315392	0	58.60517406463623	0.22609257698059082	0.9804469273743017
random	kinships	True	complex	crossentropy	no	adam	lcwa		315392	1	47.429771423339844	0.19528722763061523	0.9762569832402235
random	kinships	True	complex	crossentropy	no	adam	lcwa		315392	2	48.053571462631226	0.19657278060913086	0.9809124767225326
random	kinships	True	complex	crossentropy	no	adam	lcwa		315392	3	47.76803803443909	0.19820404052734375	0.9762569832402235
random	kinships	True	complex	marginranking	no	adadelta	owa	basic	315392	0	230.98660826683044	0.21287751197814941	0.9632216014897579
random	kinships	True	complex	marginranking	no	adadelta	owa	basic	315392	1	231.4435420036316	0.20466947555541992	0.9757914338919925
random	kinships	True	complex	marginranking	no	adadelta	owa	basic	315392	2	231.80009484291077	0.21154522895812988	0.9664804469273743
random	kinships	True	complex	marginranking	no	adadelta	owa	basic	315392	3	216.3621425628662	0.1948244571685791	0.9636871508379888
random	kinships	True	complex	marginranking	no	adam	owa	basic	315392	0	235.85570311546326	0.20953154563903809	0.9450651769087524
random	kinships	True	complex	marginranking	no	adam	owa	basic	315392	1	222.41326117515564	0.2080683708190918	0.9562383612662942
random	kinships	True	complex	marginranking	no	adam	owa	basic	315392	2	214.95654892921448	0.1950235366821289	0.9529795158286778
random	kinships	True	complex	marginranking	no	adam	owa	basic	315392	3	207.49799013137817	0.19298338890075684	0.9459962756052142
random	kinships	True	complex	nssa	no	adadelta	owa	basic	315392	0	981.2293107509613	0.1881093978881836	0.9762569832402235
random	kinships	True	complex	nssa	no	adadelta	owa	basic	315392	1	983.4906532764435	0.190962553024292	0.9706703910614525
random	kinships	True	complex	nssa	no	adadelta	owa	basic	315392	2	984.1571807861328	0.1912367343902588	0.9781191806331471
random	kinships	True	complex	nssa	no	adadelta	owa	basic	315392	3	977.7911789417267	0.1849207878112793	0.9827746741154563
random	kinships	True	complex	nssa	no	adam	owa	basic	315392	0	441.5429742336273	0.22960329055786133	0.9702048417132216
random	kinships	True	complex	nssa	no	adam	owa	basic	315392	1	445.5755171775818	0.23312664031982422	0.9753258845437617
random	kinships	True	complex	nssa	no	adam	owa	basic	315392	2	441.54416370391846	0.20759868621826172	0.979050279329609
random	kinships	True	complex	nssa	no	adam	owa	basic	315392	3	391.3189465999603	0.20746707916259766	0.9720670391061452
random	kinships	True	complex	softplus	no	adadelta	lcwa		78848	0	253.97774171829224	0.15252208709716797	0.8910614525139665
random	kinships	True	complex	softplus	no	adadelta	lcwa		78848	1	247.50657629966736	0.14281582832336426	0.8915270018621974
random	kinships	True	complex	softplus	no	adadelta	lcwa		78848	2	246.99320197105408	0.14408063888549805	0.8202979515828678
random	kinships	True	complex	softplus	no	adadelta	lcwa		78848	3	245.10471534729004	0.15109729766845703	0.9152700186219739
random	kinships	True	complex	softplus	no	adadelta	owa	basic	78848	0	338.7743628025055	0.1441202163696289	0.9702048417132216
random	kinships	True	complex	softplus	no	adadelta	owa	basic	78848	1	339.69795274734497	0.14879655838012695	0.9711359404096834
random	kinships	True	complex	softplus	no	adadelta	owa	basic	78848	2	339.35521173477173	0.14696645736694336	0.9720670391061452
random	kinships	True	complex	softplus	no	adadelta	owa	basic	78848	3	338.91843032836914	0.14410710334777832	0.9720670391061452
random	kinships	True	complex	softplus	no	adam	lcwa		78848	0	40.26733350753784	0.13486385345458984	0.952513966480447
random	kinships	True	complex	softplus	no	adam	lcwa		78848	1	40.70437407493591	0.13389825820922852	0.9404096834264432
random	kinships	True	complex	softplus	no	adam	lcwa		78848	2	47.569220304489136	0.13398003578186035	0.9436685288640596
random	kinships	True	complex	softplus	no	adam	lcwa		78848	3	45.928754568099976	0.13375520706176758	0.9562383612662942
random	kinships	True	complex	softplus	no	adam	owa	basic	315392	0	276.33069491386414	0.18601059913635254	0.9781191806331471
random	kinships	True	complex	softplus	no	adam	owa	basic	315392	1	275.7500193119049	0.18908071517944336	0.978584729981378
random	kinships	True	complex	softplus	no	adam	owa	basic	315392	2	275.7540671825409	0.18610095977783203	0.9702048417132216
random	kinships	True	complex	softplus	no	adam	owa	basic	315392	3	280.7348005771637	0.18586111068725586	0.9753258845437617
random	kinships	True	conve	bceaftersigmoid	no	adadelta	lcwa		4498408	0	276.988308429718	0.795114278793335	0.9743947858472998
random	kinships	True	conve	bceaftersigmoid	no	adadelta	lcwa		4498408	1	280.6150722503662	0.7822988033294678	0.9795158286778398
random	kinships	True	conve	bceaftersigmoid	no	adadelta	lcwa		4498408	2	281.405793428421	0.744349479675293	0.9799813780260708
random	kinships	True	conve	bceaftersigmoid	no	adadelta	lcwa		4498408	3	283.0665020942688	0.800694465637207	0.9757914338919925
random	kinships	True	conve	bceaftersigmoid	no	adadelta	owa	basic	26829128	0	7954.68491435051	0.16957497596740723	0.9241154562383612
random	kinships	True	conve	bceaftersigmoid	no	adadelta	owa	basic	26829128	1	7954.028323173523	0.158982515335083	0.9632216014897579
random	kinships	True	conve	bceaftersigmoid	no	adadelta	owa	basic	26829128	2	7935.908639431	0.1587977409362793	0.9636871508379888
random	kinships	True	conve	bceaftersigmoid	no	adadelta	owa	basic	26829128	3	7968.756492853165	0.16556572914123535	0.9082867783985102
random	kinships	True	conve	bceaftersigmoid	no	adam	lcwa		3896008	0	510.2434911727905	1.1079459190368652	0.9799813780260708
random	kinships	True	conve	bceaftersigmoid	no	adam	lcwa		3896008	1	502.0054702758789	1.169921636581421	0.9781191806331471
random	kinships	True	conve	bceaftersigmoid	no	adam	lcwa		3896008	2	506.41117882728577	1.177135705947876	0.9823091247672253
random	kinships	True	conve	bceaftersigmoid	no	adam	lcwa		3896008	3	503.48672127723694	1.2446041107177734	0.9827746741154563
random	kinships	True	conve	bceaftersigmoid	no	adam	owa	basic	902696	0	508.5945632457733	0.3657660484313965	0.2122905027932961
random	kinships	True	conve	bceaftersigmoid	no	adam	owa	basic	902696	1	510.0900001525879	0.42919158935546875	0.9455307262569832
random	kinships	True	conve	bceaftersigmoid	no	adam	owa	basic	902696	2	511.38120555877686	0.333967924118042	0.25512104283054005
random	kinships	True	conve	bceaftersigmoid	no	adam	owa	basic	902696	3	506.24649024009705	0.30343055725097656	0.1308193668528864
random	kinships	True	conve	crossentropy	no	adadelta	lcwa		10914392	0	117.74522066116333	0.19056391716003418	0.9827746741154563
random	kinships	True	conve	crossentropy	no	adadelta	lcwa		10914392	1	120.49621939659119	0.18942022323608398	0.9809124767225326
random	kinships	True	conve	crossentropy	no	adadelta	lcwa		10914392	2	128.44774436950684	0.23359036445617676	0.9781191806331471
random	kinships	True	conve	crossentropy	no	adadelta	lcwa		10914392	3	118.45673179626465	0.20124149322509766	0.979050279329609
random	kinships	True	conve	crossentropy	no	adam	lcwa		23818232	0	54.609150886535645	0.41869616508483887	0.978584729981378
random	kinships	True	conve	crossentropy	no	adam	lcwa		23818232	1	56.003968238830566	0.41488122940063477	0.9795158286778398
random	kinships	True	conve	crossentropy	no	adam	lcwa		23818232	2	57.330552101135254	0.36101865768432617	0.9757914338919925
random	kinships	True	conve	crossentropy	no	adam	lcwa		23818232	3	55.77858543395996	0.44091010093688965	0.9762569832402235
random	kinships	True	conve	marginranking	no	adadelta	owa	basic	2892008	0	530.544317483902	0.19575786590576172	0.8542830540037244
random	kinships	True	conve	marginranking	no	adadelta	owa	basic	2892008	1	527.9408445358276	0.16016054153442383	0.8854748603351955
random	kinships	True	conve	marginranking	no	adadelta	owa	basic	2892008	2	532.322548866272	0.20111989974975586	0.7951582867783985
random	kinships	True	conve	marginranking	no	adadelta	owa	basic	2892008	3	525.6838190555573	0.20170283317565918	0.9376163873370578
random	kinships	True	conve	marginranking	no	adam	owa	basic	428552	0	1077.3614945411682	0.3442654609680176	0.9441340782122905
random	kinships	True	conve	marginranking	no	adam	owa	basic	428552	1	1077.940481185913	0.3550400733947754	0.4581005586592179
random	kinships	True	conve	marginranking	no	adam	owa	basic	428552	2	1076.4208126068115	0.37259840965270996	0.1387337057728119
random	kinships	True	conve	marginranking	no	adam	owa	basic	428552	3	1077.5968763828278	0.3091561794281006	0.9408752327746741
random	kinships	True	conve	nssa	no	adadelta	owa	basic	1988408	0	1059.0800909996033	0.1590425968170166	0.8957169459962756
random	kinships	True	conve	nssa	no	adadelta	owa	basic	1988408	1	1064.9317195415497	0.17910122871398926	0.9818435754189944
random	kinships	True	conve	nssa	no	adadelta	owa	basic	1988408	2	1064.5413753986359	0.16392135620117188	0.9557728119180633
random	kinships	True	conve	nssa	no	adadelta	owa	basic	1988408	3	1057.6334178447723	0.1900167465209961	0.9809124767225326
random	kinships	True	conve	nssa	no	adam	owa	basic	730280	0	1781.139152288437	0.286712646484375	0.18854748603351956
random	kinships	True	conve	nssa	no	adam	owa	basic	730280	1	1779.7874171733856	0.30220794677734375	0.39804469273743015
random	kinships	True	conve	nssa	no	adam	owa	basic	730280	2	1779.5885887145996	0.2667856216430664	0.8472998137802608
random	kinships	True	conve	nssa	no	adam	owa	basic	730280	3	1776.8874516487122	0.2693619728088379	0.49767225325884545
random	kinships	True	conve	softplus	no	adadelta	lcwa		2590808	0	168.19045495986938	0.1952524185180664	0.9757914338919925
random	kinships	True	conve	softplus	no	adadelta	lcwa		2590808	1	166.92036843299866	0.19867396354675293	0.972998137802607
random	kinships	True	conve	softplus	no	adadelta	lcwa		2590808	2	170.07090783119202	0.1972670555114746	0.9725325884543762
random	kinships	True	conve	softplus	no	adadelta	lcwa		2590808	3	169.3301968574524	0.20018458366394043	0.9748603351955307
random	kinships	True	conve	softplus	no	adadelta	owa	basic	2390008	0	589.0879452228546	0.18388891220092773	0.9725325884543762
random	kinships	True	conve	softplus	no	adadelta	owa	basic	2390008	1	590.456151008606	0.20011067390441895	0.9725325884543762
random	kinships	True	conve	softplus	no	adadelta	owa	basic	2390008	2	584.0081396102905	0.19037842750549316	0.9720670391061452
random	kinships	True	conve	softplus	no	adadelta	owa	basic	2390008	3	588.4051339626312	0.18818187713623047	0.9711359404096834
random	kinships	True	conve	softplus	no	adam	lcwa		5000408	0	317.1453912258148	1.1295890808105469	0.9804469273743017
random	kinships	True	conve	softplus	no	adam	lcwa		5000408	1	317.56978154182434	1.1378493309020996	0.978584729981378
random	kinships	True	conve	softplus	no	adam	lcwa		5000408	2	311.298752784729	1.1149747371673584	0.9809124767225326
random	kinships	True	conve	softplus	no	adam	lcwa		5000408	3	315.51570415496826	1.20454740524292	0.9795158286778398
random	kinships	True	conve	softplus	no	adam	owa	basic	1096664	0	273.5342411994934	0.36531996726989746	0.9422718808193669
random	kinships	True	conve	softplus	no	adam	owa	basic	1096664	1	268.4262578487396	0.23312997817993164	0.952513966480447
random	kinships	True	conve	softplus	no	adam	owa	basic	1096664	2	276.0627384185791	0.3620116710662842	0.9562383612662942
random	kinships	True	conve	softplus	no	adam	owa	basic	1096664	3	277.6034233570099	0.30198121070861816	0.9371508379888268
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	lcwa		313700	0	3098.9343094825745	2.020493984222412	0.2313780260707635
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	lcwa		313700	1	3104.6494357585907	2.0016396045684814	0.22951582867783984
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	lcwa		313700	2	3098.299719810486	2.030095338821411	0.22532588454376165
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	lcwa		313700	3	3096.8902971744537	2.0193536281585693	0.2164804469273743
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	owa	basic	290052	0	3426.6354970932007	1.6279160976409912	0.9241154562383612
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	owa	basic	290052	1	3428.273546218872	1.6885223388671875	0.9124767225325885
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	owa	basic	290052	2	3429.895802259445	2.460158109664917	0.9064245810055865
random	kinships	True	convkb	bceaftersigmoid	no	adadelta	owa	basic	290052	3	3427.0214552879333	2.6104631423950195	0.8994413407821229
random	kinships	True	convkb	bceaftersigmoid	no	adam	lcwa		66628	0	239.4828164577484	0.9798028469085693	0.9534450651769087
random	kinships	True	convkb	bceaftersigmoid	no	adam	lcwa		66628	1	239.61457467079163	0.9795956611633301	0.9539106145251397
random	kinships	True	convkb	bceaftersigmoid	no	adam	lcwa		66628	2	240.90938091278076	0.9786462783813477	0.957635009310987
random	kinships	True	convkb	bceaftersigmoid	no	adam	lcwa		66628	3	239.66513085365295	0.9804041385650635	0.9501862197392924
random	kinships	True	convkb	bceaftersigmoid	no	adam	owa	basic	107428	0	2452.6810948848724	1.794881820678711	0.9501862197392924
random	kinships	True	convkb	crossentropy	no	adadelta	lcwa		316452	0	4608.298691272736	1.8966877460479736	0.8729050279329609
random	kinships	True	convkb	crossentropy	no	adadelta	lcwa		316452	1	4605.761966943741	1.8731968402862549	0.9017690875232774
random	kinships	True	convkb	crossentropy	no	adadelta	lcwa		316452	2	4611.393283843994	1.90205979347229	0.8822160148975792
random	kinships	True	convkb	crossentropy	no	adadelta	lcwa		316452	3	4612.894152879715	1.9082746505737305	0.8985102420856611
random	kinships	True	convkb	crossentropy	no	adam	lcwa		158052	0	948.8350605964661	1.8450870513916016	0.9483240223463687
random	kinships	True	convkb	crossentropy	no	adam	lcwa		158052	1	946.5828235149384	1.8558945655822754	0.9464618249534451
random	kinships	True	convkb	crossentropy	no	adam	lcwa		158052	2	950.1177334785461	1.8421580791473389	0.9529795158286778
random	kinships	True	convkb	crossentropy	no	adam	lcwa		158052	3	948.8164303302765	1.8310723304748535	0.9497206703910615
random	kinships	True	convkb	marginranking	no	adadelta	owa	basic	121028	0	3990.020257949829	1.20924711227417	0.9497206703910615
random	kinships	True	convkb	marginranking	no	adadelta	owa	basic	121028	1	4003.8282976150513	1.2139832973480225	0.9590316573556797
random	kinships	True	convkb	marginranking	no	adadelta	owa	basic	121028	2	3995.3402693271637	1.2258877754211426	0.9473929236499069
random	kinships	True	convkb	marginranking	no	adadelta	owa	basic	121028	3	3993.5416810512543	1.2092905044555664	0.9487895716945997
random	kinships	True	convkb	marginranking	no	adam	owa	basic	161828	0	2423.511027574539	2.6130568981170654	0.9599627560521415
random	kinships	True	convkb	nssa	no	adadelta	owa	basic	121028	0	4434.524549484253	1.1592357158660889	0.8817504655493482
random	kinships	True	convkb	nssa	no	adadelta	owa	basic	121028	1	4443.529062747955	1.1558148860931396	0.914804469273743
random	kinships	True	convkb	nssa	no	adadelta	owa	basic	121028	2	4449.2536725997925	1.1540412902832031	0.888268156424581
random	kinships	True	convkb	nssa	no	adadelta	owa	basic	121028	3	4447.724650382996	1.2071943283081055	0.8891992551210428
random	kinships	True	convkb	nssa	no	adam	owa	basic	148228	0	1857.9208221435547	1.6062312126159668	0.9641527001862198
random	kinships	True	convkb	nssa	no	adam	owa	basic	148228	1	1858.6982824802399	1.5540788173675537	0.9543761638733705
random	kinships	True	convkb	nssa	no	adam	owa	basic	148228	2	1861.06543135643	1.5866444110870361	0.9636871508379888
random	kinships	True	convkb	nssa	no	adam	owa	basic	148228	3	1856.188286781311	1.6067593097686768	0.9543761638733705
random	kinships	True	convkb	softplus	no	adadelta	lcwa		625700	0	6534.52547621727	2.4621593952178955	0.21368715083798884
random	kinships	True	convkb	softplus	no	adadelta	lcwa		625700	1	6538.387263774872	2.4557442665100098	0.20670391061452514
random	kinships	True	convkb	softplus	no	adadelta	lcwa		625700	2	6563.1545696258545	2.478649139404297	0.22625698324022347
random	kinships	True	convkb	softplus	no	adadelta	lcwa		625700	3	6557.641573905945	2.464637041091919	0.2118249534450652
random	kinships	True	convkb	softplus	no	adadelta	owa	basic	573700	0	4936.400070905685	3.189392566680908	0.8440409683426443
random	kinships	True	convkb	softplus	no	adadelta	owa	basic	573700	1	4933.1455681324005	3.0476341247558594	0.8426443202979516
random	kinships	True	convkb	softplus	no	adadelta	owa	basic	573700	2	4932.98454451561	3.100914478302002	0.8337988826815642
random	kinships	True	convkb	softplus	no	adadelta	owa	basic	573700	3	4935.712576150894	2.9560582637786865	0.8431098696461825
random	kinships	True	convkb	softplus	no	adam	lcwa		53028	0	211.19067001342773	0.5938220024108887	0.9455307262569832
random	kinships	True	convkb	softplus	no	adam	lcwa		53028	1	210.3085641860962	0.5594086647033691	0.9250465549348231
random	kinships	True	convkb	softplus	no	adam	lcwa		53028	2	210.60830426216125	0.5953118801116943	0.9483240223463687
random	kinships	True	convkb	softplus	no	adam	lcwa		53028	3	210.5377984046936	0.6128480434417725	0.9483240223463687
random	kinships	True	convkb	softplus	no	adam	owa	basic	134628	0	834.5217690467834	2.0603723526000977	0.9618249534450651
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	lcwa		78848	0	17.368693351745605	0.11426615715026855	0.1154562383612663
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	lcwa		78848	1	17.259305000305176	0.11150908470153809	0.10148975791433892
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	lcwa		78848	2	17.33199119567871	0.11320710182189941	0.10474860335195531
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	lcwa		78848	3	17.338974952697754	0.11255526542663574	0.09776536312849161
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	owa	basic	39424	0	179.67716908454895	0.10175013542175293	0.6927374301675978
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	owa	basic	39424	1	175.41708946228027	0.11794877052307129	0.6401303538175046
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	owa	basic	39424	2	178.99927473068237	0.11655282974243164	0.5614525139664804
random	kinships	True	distmult	bceaftersigmoid	no	adadelta	owa	basic	39424	3	174.43998217582703	0.11075496673583984	0.6620111731843575
random	kinships	True	distmult	bceaftersigmoid	no	adam	lcwa		157696	0	71.18541431427002	0.12309861183166504	0.8538175046554934
random	kinships	True	distmult	bceaftersigmoid	no	adam	lcwa		157696	1	67.35520529747009	0.1278700828552246	0.8566108007448789
random	kinships	True	distmult	bceaftersigmoid	no	adam	lcwa		157696	2	70.62314486503601	0.1208639144897461	0.8524208566108007
random	kinships	True	distmult	bceaftersigmoid	no	adam	lcwa		157696	3	66.81363606452942	0.12874627113342285	0.8528864059590316
random	kinships	True	distmult	bceaftersigmoid	no	adam	owa	basic	78848	0	160.23121094703674	0.1204988956451416	0.8598696461824954
random	kinships	True	distmult	bceaftersigmoid	no	adam	owa	basic	78848	1	161.482115983963	0.12276721000671387	0.8580074487895717
random	kinships	True	distmult	bceaftersigmoid	no	adam	owa	basic	78848	2	163.12717366218567	0.11764311790466309	0.8589385474860335
random	kinships	True	distmult	bceaftersigmoid	no	adam	owa	basic	78848	3	161.61717176437378	0.1172635555267334	0.866852886405959
random	kinships	True	distmult	crossentropy	no	adadelta	lcwa		157696	0	162.1354877948761	0.11535978317260742	0.8961824953445066
random	kinships	True	distmult	crossentropy	no	adadelta	lcwa		157696	1	147.90802359580994	0.1150808334350586	0.8752327746741154
random	kinships	True	distmult	crossentropy	no	adadelta	lcwa		157696	2	183.4030635356903	0.1155843734741211	0.861731843575419
random	kinships	True	distmult	crossentropy	no	adadelta	lcwa		157696	3	174.6283631324768	0.11820387840270996	0.8770949720670391
random	kinships	True	distmult	crossentropy	no	adam	lcwa		39424	0	118.14637565612793	0.12134575843811035	0.9203910614525139
random	kinships	True	distmult	crossentropy	no	adam	lcwa		39424	1	117.20878386497498	0.12302708625793457	0.9231843575418994
random	kinships	True	distmult	crossentropy	no	adam	lcwa		39424	2	118.78516554832458	0.12177681922912598	0.9245810055865922
random	kinships	True	distmult	crossentropy	no	adam	lcwa		39424	3	113.0181200504303	0.13265609741210938	0.9189944134078212
random	kinships	True	distmult	marginranking	no	adadelta	owa	basic	78848	0	834.0070068836212	0.10811233520507812	0.8659217877094972
random	kinships	True	distmult	marginranking	no	adadelta	owa	basic	78848	1	819.2557373046875	0.10821771621704102	0.8710428305400373
random	kinships	True	distmult	marginranking	no	adadelta	owa	basic	78848	2	844.5837297439575	0.11138057708740234	0.8542830540037244
random	kinships	True	distmult	marginranking	no	adadelta	owa	basic	78848	3	844.6665949821472	0.10862064361572266	0.8500931098696461
random	kinships	True	distmult	marginranking	no	adam	owa	basic	157696	0	366.04761815071106	0.1311936378479004	0.8500931098696461
random	kinships	True	distmult	marginranking	no	adam	owa	basic	157696	1	368.40168380737305	0.13227033615112305	0.8435754189944135
random	kinships	True	distmult	marginranking	no	adam	owa	basic	157696	2	367.9203541278839	0.13291692733764648	0.8514897579143389
random	kinships	True	distmult	marginranking	no	adam	owa	basic	157696	3	371.17515420913696	0.13097882270812988	0.8533519553072626
random	kinships	True	distmult	nssa	no	adadelta	owa	basic	78848	0	451.85410714149475	0.11536574363708496	0.5567970204841713
random	kinships	True	distmult	nssa	no	adadelta	owa	basic	78848	1	462.54057931900024	0.11843705177307129	0.5791433891992551
random	kinships	True	distmult	nssa	no	adadelta	owa	basic	78848	2	478.45728945732117	0.10864067077636719	0.5754189944134078
random	kinships	True	distmult	nssa	no	adadelta	owa	basic	78848	3	478.2247414588928	0.11327481269836426	0.5679702048417132
random	kinships	True	distmult	nssa	no	adam	owa	basic	157696	0	265.69929456710815	0.13169288635253906	0.8468342644320298
random	kinships	True	distmult	nssa	no	adam	owa	basic	157696	1	268.7237424850464	0.35706663131713867	0.8519553072625698
random	kinships	True	distmult	nssa	no	adam	owa	basic	157696	2	271.11277770996094	0.1286449432373047	0.8417132216014898
random	kinships	True	distmult	nssa	no	adam	owa	basic	157696	3	263.2128257751465	0.7407529354095459	0.8431098696461825
random	kinships	True	distmult	softplus	no	adadelta	lcwa		78848	0	20.492501735687256	0.11617493629455566	0.10893854748603352
random	kinships	True	distmult	softplus	no	adadelta	lcwa		78848	1	20.288639307022095	0.11460661888122559	0.12150837988826815
random	kinships	True	distmult	softplus	no	adadelta	lcwa		78848	2	20.483469009399414	0.10974526405334473	0.10754189944134078
random	kinships	True	distmult	softplus	no	adadelta	lcwa		78848	3	20.651901245117188	0.11271953582763672	0.10567970204841713
random	kinships	True	distmult	softplus	no	adadelta	owa	basic	39424	0	292.56207251548767	0.11075139045715332	0.5600558659217877
random	kinships	True	distmult	softplus	no	adadelta	owa	basic	39424	1	287.00098061561584	0.10962939262390137	0.5628491620111732
random	kinships	True	distmult	softplus	no	adadelta	owa	basic	39424	2	293.62367057800293	0.11354637145996094	0.5567970204841713
random	kinships	True	distmult	softplus	no	adadelta	owa	basic	39424	3	299.2165503501892	0.11397910118103027	0.5535381750465549
random	kinships	True	distmult	softplus	no	adam	lcwa		157696	0	142.10130882263184	0.12584662437438965	0.845437616387337
random	kinships	True	distmult	softplus	no	adam	lcwa		157696	1	143.38671278953552	0.13069820404052734	0.839851024208566
random	kinships	True	distmult	softplus	no	adam	lcwa		157696	2	141.37395596504211	0.12754082679748535	0.851024208566108
random	kinships	True	distmult	softplus	no	adam	lcwa		157696	3	140.30794501304626	0.12132763862609863	0.8417132216014898
random	kinships	True	distmult	softplus	no	adam	owa	basic	78848	0	125.73684644699097	0.10531449317932129	0.8663873370577281
random	kinships	True	distmult	softplus	no	adam	owa	basic	78848	1	125.75966787338257	0.11085796356201172	0.8635940409683427
random	kinships	True	distmult	softplus	no	adam	owa	basic	78848	2	125.49229598045349	0.10523748397827148	0.8608007448789572
random	kinships	True	distmult	softplus	no	adam	owa	basic	78848	3	125.45385551452637	0.10518097877502441	0.8598696461824954
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	lcwa		89092	0	225.34740614891052	0.11765813827514648	0.8756983240223464
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	lcwa		89092	1	229.51808786392212	0.1187129020690918	0.8910614525139665
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	lcwa		89092	2	224.18835854530334	0.11788511276245117	0.8896648044692738
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	lcwa		89092	3	227.5998237133026	0.11873936653137207	0.888733705772812
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	owa	basic	89092	0	385.07105112075806	0.1497042179107666	0.9427374301675978
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	owa	basic	89092	1	385.30188512802124	0.11704468727111816	0.9418063314711359
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	owa	basic	89092	2	387.97120237350464	0.11800074577331543	0.9278398510242085
random	kinships	True	ermlp	bceaftersigmoid	no	adadelta	owa	basic	89092	3	384.0265827178955	0.11124706268310547	0.9483240223463687
random	kinships	True	ermlp	bceaftersigmoid	no	adam	lcwa		89092	0	46.856001138687134	0.12859392166137695	0.9445996275605214
random	kinships	True	ermlp	bceaftersigmoid	no	adam	lcwa		89092	1	46.56788086891174	0.12594127655029297	0.9492551210428305
random	kinships	True	ermlp	bceaftersigmoid	no	adam	lcwa		89092	2	47.353726387023926	0.12687945365905762	0.9511173184357542
random	kinships	True	ermlp	bceaftersigmoid	no	adam	lcwa		89092	3	44.46814966201782	0.11730575561523438	0.9432029795158287
random	kinships	True	ermlp	bceaftersigmoid	no	adam	owa	basic	89092	0	268.41451144218445	0.11980152130126953	0.9683426443202979
random	kinships	True	ermlp	bceaftersigmoid	no	adam	owa	basic	89092	1	288.7042033672333	0.12031412124633789	0.9688081936685289
random	kinships	True	ermlp	bceaftersigmoid	no	adam	owa	basic	89092	2	278.61325693130493	0.11899352073669434	0.9683426443202979
