number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
48	TrialState.COMPLETE	0.0010180594900849858	2019-12-29 10:41:50.958850	2019-12-29 10:52:24.251206	350.0	1	21.0	0.0012584200217089965	1900.0	0.9854276302853977	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0007524787535410764	19978.065421388103	0.0009962560749818624	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0007524787535410764	19978.04824716714	0.0009962563077067577	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0007524787535410764	19978.082595609067	0.0009962558423474994	48	0.0009737960339943342	0.0010033050047214354		
49	TrialState.COMPLETE	0.0007524787535410764	2019-12-29 10:52:24.252233	2019-12-29 11:01:47.920430	250.0	2	31.0	0.0022775316105134	1100.0	1.0088529612702297	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20452.886265049576	0.0009494477126498799	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20452.860481586402	0.0009494530537400005	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20452.91204851275	0.0009494424099548927	49	0.000796742209631728	0.000767233238904627		
50	TrialState.COMPLETE	0.000708215297450425	2019-12-29 11:01:47.921440	2019-12-29 11:15:49.032706	450.0	2	91.0	0.008180639378803988	900.0	1.019377848352754	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20666.398614553826	0.0009039482036639521	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20666.356409348442	0.0009039528876737786	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20666.440819759206	0.0009039435598311451	50	0.000708215297450425	0.000708215297450425		
51	TrialState.COMPLETE	0.0008410056657223796	2019-12-29 11:15:49.033749	2019-12-29 11:26:34.542472	350.0	2	21.0	0.006248844218587596	1200.0	0.991407238046678	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.000796742209631728	20099.262415899433	0.0009880895993441097	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.000796742209631728	20099.229860127478	0.000988089949032934	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.000796742209631728	20099.29497167139	0.000988089249768449	51	0.0009737960339943342	0.0008852691218130312		
52	TrialState.COMPLETE	0.0028771246458923513	2019-12-29 11:26:34.543473	2019-12-29 11:35:42.230111	250.0	1	31.0	0.010103487591284353	500.0	0.9835903070021549	0.000708215297450425	0.0028771246458923513	0.0024344900849858357	0.0025672804532577906	19940.332020184134	0.0018582465121298039	0.000708215297450425	0.0028771246458923513	0.0024344900849858357	0.0025672804532577906	19940.31453611898	0.0018582474021341822	0.000708215297450425	0.0028771246458923513	0.0024344900849858357	0.0025672804532577906	19940.34950424929	0.0018582456242317296	52	0.0018590651558073655	0.0025377714825306893		
53	TrialState.COMPLETE	0.004355524079320113	2019-12-29 11:35:42.231116	2019-12-29 11:49:12.233124	250.0	1	11.0	0.0069658135191706305	1300.0	0.9626792143248876	0.000708215297450425	0.004355524079320113	0.003576487252124646	0.003824362606232295	19516.56919263456	0.002468488946916766	0.000708215297450425	0.004355524079320113	0.003576487252124646	0.003824362606232295	19516.553151558073	0.0024684893090446214	0.000708215297450425	0.004355524079320113	0.003576487252124646	0.003824362606232295	19516.58523371105	0.002468488585159037	53		0.003245986779981114	0.003939447592067989	
54	TrialState.COMPLETE	0.006728045325779037	2019-12-29 11:49:12.234161	2019-12-29 12:04:58.162952	150.0	1	21.0	0.036162308565680375	1500.0	0.9075127429982264	0.000708215297450425	0.006728045325779037	0.005429650613786591	0.006078847969782814	18397.52841713881	0.0034421591034784382	0.000708215297450425	0.006728045325779037	0.005429650613786591	0.006078847969782814	18397.51909230406	0.003442159758335992	0.000708215297450425	0.006728045325779037	0.005429650613786591	0.006078847969782814	18397.53774197356	0.0034421584517626705	54			0.005046033994334277	0.006055240793201133
55	TrialState.COMPLETE	0.0007524787535410764	2019-12-29 12:04:58.163942	2019-12-29 12:14:43.247786	250.0	1	91.0	0.0020498189786831117	1600.0	1.0024210235618116	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.0007524787535410764	20322.82901026912	0.0008967562281269728	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.0007524787535410764	20322.81241147309	0.0008967566423342193	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.0007524787535410764	20322.845609065156	0.0008967558145065935	55	0.000796742209631728	0.000767233238904627		
56	TrialState.COMPLETE	0.0016377478753541077	2019-12-29 12:14:43.248816	2019-12-29 12:25:06.804963	350.0	1	11.0	0.0010898167903415962	800.0	0.9909543239484597	0.000708215297450425	0.0016377478753541077	0.0008852691218130312	0.0010623229461756375	20089.632436260625	0.0011130306609312677	0.000708215297450425	0.0016377478753541077	0.0008852691218130312	0.0010623229461756375	20089.615616147308	0.0011130316474547725	0.000708215297450425	0.0016377478753541077	0.0008852691218130312	0.0010623229461756375	20089.649256373938	0.0011130296776995876	56	0.0011508498583569404	0.001475448536355052		
57	TrialState.COMPLETE	0.0009737960339943342	2019-12-29 12:25:06.806011	2019-12-29 12:34:30.863743	250.0	2	31.0	0.05003487760785124	1100.0	1.0006633887092562	0.0005754249291784702	0.0009737960339943342	0.0005754249291784702	0.000708215297450425	20286.884605169973	0.0008432987170119557	0.0005754249291784702	0.0009737960339943342	0.0005754249291784702	0.000708215297450425	20286.855833923513	0.0008432993361674243	0.0005754249291784702	0.0009737960339943342	0.0005754249291784702	0.000708215297450425	20286.91337641643	0.0008432980985668494	57	0.0008852691218130312	0.0009442870632672333		
58	TrialState.COMPLETE	0.000708215297450425	2019-12-29 12:34:30.864752	2019-12-29 12:42:41.799412	150.0	2	21.0	0.0012646770396623447	1400.0	0.9999491419976271	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20272.338438385268	0.0009098850387935616	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20272.318564093486	0.0009098857789645944	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20272.358312677054	0.0009098843010689974	58	0.000708215297450425	0.000708215297450425		
59	TrialState.COMPLETE	0.0008410056657223796	2019-12-29 12:42:41.800206	2019-12-29 12:50:47.511477	150.0	2	61.0	0.0037033049328889568	800.0	1.0057350006252086	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.0007524787535410764	20389.613270184134	0.0009226141508149143	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.0007524787535410764	20389.59215651558	0.0009226148806211715	0.000708215297450425	0.0008410056657223796	0.0007524787535410764	0.0007524787535410764	20389.634383852692	0.0009226134223911763	59	0.0009737960339943342	0.0008852691218130312		
60	TrialState.COMPLETE	0.0008852691218130312	2019-12-29 12:50:47.512451	2019-12-29 13:03:07.636924	450.0	1	41.0	0.0035167974056968033	1600.0	0.9688764738059246	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	19642.520538243625	0.0010297025385848568	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	19642.502965651558	0.0010297027949196303	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	19642.538110835692	0.0010297022823613524	60	0.000708215297450425	0.0008262511803588291		
61	TrialState.COMPLETE	0.000708215297450425	2019-12-29 13:03:07.637728	2019-12-29 13:10:55.661248	50.0	2	71.0	0.0024496018905845844	900.0	1.0098213458869874	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0006196883852691218	20472.563495927763	0.0006045772489733533	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0006196883852691218	20472.552894830027	0.0006045775790370303	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0006196883852691218	20472.574097025496	0.0006045769194017545	61	0.0008852691218130312	0.000767233238904627		
62	TrialState.COMPLETE	0.000796742209631728	2019-12-29 13:10:55.662273	2019-12-29 13:18:45.151862	150.0	1	81.0	0.008591948194169021	1300.0	0.9649128687599509	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.0007524787535410764	19561.524588349857	0.0009614568004119435	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.0007524787535410764	19561.51425283286	0.0009614568711458431	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.0007524787535410764	19561.534923866857	0.0009614567296910702	62	0.0008852691218130312	0.0008262511803588291		
63	TrialState.COMPLETE	0.004709631728045326	2019-12-29 13:18:45.152851	2019-12-29 13:37:06.677165	450.0	1	41.0	0.013506020497696895	2000.0	0.9509324756831421	0.000708215297450425	0.004709631728045326	0.00396600566572238	0.004213881019830028	19278.218431303118	0.0026432075775731155	0.000708215297450425	0.004709631728045326	0.00396600566572238	0.004213881019830028	19278.20216005666	0.0026432079702185377	0.000708215297450425	0.004709631728045326	0.00396600566572238	0.004213881019830028	19278.234702549576	0.0026432071854814803	63		0.0033640226628895184	0.004205028328611898	
64	TrialState.COMPLETE	0.0008852691218130312	2019-12-29 13:37:06.678135	2019-12-29 13:48:42.519679	350.0	2	81.0	0.007281455932370211	1800.0	1.0161537033990635	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	20600.985924220964	0.0009228825657177749	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	20600.955470963174	0.0009228844527347957	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	20601.016377478754	0.0009228806865715697	64	0.0008852691218130312	0.0008852691218130312		
65	TrialState.COMPLETE	0.1736080845500109	2019-12-29 13:48:42.520680	2019-12-29 14:57:17.642103	450.0	1	11.0	0.04252755001118711	600.0	0.5297082252706956	0.000708215297450425	0.1736080845500109	0.12021954674220964	0.14737687949444322	10736.35626634343	0.07181721816891846	0.000708215297450425	0.1736080845500109	0.12021954674220964	0.14737687949444322	10736.345146001308	0.07181721893857734	0.000708215297450425	0.1736080845500109	0.12021954674220964	0.14737687949444322	10736.367386685552	0.07181721740184314	65				
66	TrialState.COMPLETE	0.0010180594900849858	2019-12-29 14:57:17.642912	2019-12-29 15:10:20.925610	450.0	2	61.0	0.030184478257301812	900.0	0.9918315673398582	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0008852691218130312	20107.63781427054	0.0009802820565034292	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0008852691218130312	20107.580648016996	0.0009802828649979694	0.000708215297450425	0.0010180594900849858	0.0007524787535410764	0.0008852691218130312	20107.69498052408	0.0009802812485263772	66	0.0009737960339943342	0.0010033050047214354		
67	TrialState.COMPLETE	0.000708215297450425	2019-12-29 15:10:20.926619	2019-12-29 15:19:33.630860	250.0	2	31.0	0.001102406599892827	1300.0	0.9976222013855717	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20224.865195644477	0.000911654004492232	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20224.839412181303	0.0009116557186107959	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20224.890979107648	0.0009116522980949129	67	0.000708215297450425	0.000708215297450425		
68	TrialState.COMPLETE	0.0010623229461756375	2019-12-29 15:19:33.631851	2019-12-29 15:28:43.785045	250.0	1	61.0	0.005704440082801052	1700.0	0.9665116680101733	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19594.153749114732	0.000986632197021501	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19594.135888810197	0.0009866327636316983	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19594.171609419263	0.0009866316313940594	68	0.0010623229461756375	0.0010623229461756375		
69	TrialState.COMPLETE	0.0007524787535410764	2019-12-29 15:28:43.786014	2019-12-29 15:39:34.142554	450.0	2	1.0	0.0012610816355871077	700.0	0.9807942481921657	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	19883.67233976629	0.0009334878448060505	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	19883.650628541076	0.0009334886346067038	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	19883.6940509915	0.000933487057053006	69	0.000796742209631728	0.000767233238904627		
70	TrialState.COMPLETE	0.0010623229461756375	2019-12-29 15:39:34.143548	2019-12-29 15:52:26.570971	450.0	2	51.0	0.05995033704729063	600.0	1.013276666308062	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010180594900849858	20542.55661296034	0.0009803558645600755	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010180594900849858	20542.516908640227	0.0009803563891331445	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010180594900849858	20542.596317280455	0.0009803553402724014	70	0.0010623229461756375	0.0010623229461756375		
71	TrialState.COMPLETE	0.001106586402266289	2019-12-29 15:52:26.571749	2019-12-29 16:03:39.524461	350.0	2	51.0	0.0328316833638729	600.0	1.0097864565688777	0.0005754249291784702	0.001106586402266289	0.0007524787535410764	0.0007524787535410764	20471.815753364022	0.0008962892339793346	0.0005754249291784702	0.001106586402266289	0.0007524787535410764	0.0007524787535410764	20471.78226805949	0.0008962897699578482	0.0005754249291784702	0.001106586402266289	0.0007524787535410764	0.0007524787535410764	20471.849238668554	0.0008962886983258662	71	0.0009737960339943342	0.0010623229461756375		
72	TrialState.COMPLETE	0.000398371104815864	2019-12-29 16:03:39.525251	2019-12-29 16:12:10.341011	50.0	2	91.0	0.0021698557168596064	1400.0	1.0149591973695842	0.0002213172804532578	0.000398371104815864	0.0003098441926345609	0.0003098441926345609	20577.151513810197	0.0004575673491476663	0.0002213172804532578	0.000398371104815864	0.0003098441926345609	0.0003098441926345609	20577.13960694051	0.00045756742499380944	0.0002213172804532578	0.000398371104815864	0.0003098441926345609	0.0003098441926345609	20577.163420679888	0.0004575672733159823	72	0.0004426345609065156	0.00041312559017941453		
73	TrialState.COMPLETE	0.0032312322946175635	2019-12-29 16:12:10.341993	2019-12-29 16:24:15.817973	450.0	2	11.0	0.03849789771080344	1500.0	0.9663312962707469	0.000708215297450425	0.0032312322946175635	0.0017705382436260624	0.002301699716713881	19590.585804709634	0.0017999363744679068	0.000708215297450425	0.0032312322946175635	0.0017705382436260624	0.002301699716713881	19590.55028328612	0.0017999368145625008	0.000708215297450425	0.0032312322946175635	0.0017705382436260624	0.002301699716713881	19590.621326133143	0.0017999359345472394	73	0.0009737960339943342	0.002478753541076487		
74	TrialState.COMPLETE	0.000708215297450425	2019-12-29 16:24:15.818974	2019-12-29 16:32:36.311324	150.0	1	31.0	0.0013683816406642028	1500.0	0.9788905025853217	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19845.54676434136	0.0008926385171378205	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19845.534569759206	0.0008926386362386796	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19845.558958923513	0.0008926383980780843	74	0.000708215297450425	0.000708215297450425		
75	TrialState.COMPLETE	0.0004426345609065156	2019-12-29 16:32:36.312298	2019-12-29 16:41:08.721649	50.0	2	11.0	0.05745857538123736	1700.0	0.9864564859635706	0.0003098441926345609	0.0004426345609065156	0.0003098441926345609	0.0003098441926345609	19998.55853842068	0.0005836997503184864	0.0003098441926345609	0.0004426345609065156	0.0003098441926345609	0.0003098441926345609	19998.547361898018	0.0005836998839211676	0.0003098441926345609	0.0004426345609065156	0.0003098441926345609	0.0003098441926345609	19998.569714943344	0.0005836996167667088	75	0.0005311614730878187	0.00047214353163361664		
76	TrialState.COMPLETE	0.0008410056657223796	2019-12-29 16:41:08.722671	2019-12-29 16:49:29.258751	50.0	1	51.0	0.0017490369653593465	900.0	0.9902415404028585	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.0008410056657223796	20075.386397839942	0.000952222096180002	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.0008410056657223796	20075.378718130312	0.0009522221449208753	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.0008410056657223796	20075.394077549576	0.0009522220474482019	76	0.000796742209631728	0.0008262511803588291		
77	TrialState.COMPLETE	0.002345963172804533	2019-12-29 16:49:29.259714	2019-12-29 17:01:54.204624	450.0	1	41.0	0.003758764455330642	1200.0	0.9781020106607226	0.000708215297450425	0.002345963172804533	0.0018590651558073655	0.00199185552407932	19829.186636862607	0.001588200320697451	0.000708215297450425	0.002345963172804533	0.0018590651558073655	0.00199185552407932	19829.169794617563	0.001588200742338335	0.000708215297450425	0.002345963172804533	0.0018590651558073655	0.00199185552407932	19829.203479107648	0.0015881998996183533	77	0.0011508498583569404	0.0019475920679886685		
78	TrialState.COMPLETE	0.0010180594900849858	2019-12-29 17:01:54.205580	2019-12-29 17:09:58.063036	50.0	1	81.0	0.0017671211478835118	900.0	1.0091658898642943	0.0006639518413597734	0.0010180594900849858	0.0007524787535410764	0.0009295325779036828	20459.018723441928	0.0009848512308184305	0.0006639518413597734	0.0010180594900849858	0.0007524787535410764	0.0009295325779036828	20459.010490439094	0.0009848524518339275	0.0006639518413597734	0.0010180594900849858	0.0007524787535410764	0.0009295325779036828	20459.02695644476	0.0009848500181474213	78	0.0011508498583569404	0.0010623229461756375		
79	TrialState.COMPLETE	0.0007524787535410764	2019-12-29 17:09:58.064038	2019-12-29 17:24:03.208157	450.0	2	91.0	0.050615566052377194	700.0	1.0168676516056323	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20615.19484773371	0.000914903370016925	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20615.133233002834	0.0009149045376147834	0.000708215297450425	0.0007524787535410764	0.000708215297450425	0.000708215297450425	20615.25646246459	0.0009149022034539973	79	0.000796742209631728	0.000767233238904627		
80	TrialState.COMPLETE	0.0026558073654390935	2019-12-29 17:24:03.209185	2019-12-29 17:34:42.946981	350.0	1	21.0	0.0046227707410077135	600.0	0.971840696665322	0.000708215297450425	0.0026558073654390935	0.0024344900849858357	0.0025672804532577906	19702.29537004249	0.001898333141844699	0.000708215297450425	0.0026558073654390935	0.0024344900849858357	0.0025672804532577906	19702.278240084986	0.0018983337543907266	0.000708215297450425	0.0026558073654390935	0.0024344900849858357	0.0025672804532577906	19702.3125	0.0018983325304050894	80	0.0017705382436260624	0.002360717658168083		
81	TrialState.COMPLETE	0.0003541076487252125	2019-12-29 17:34:42.947964	2019-12-29 17:43:05.695871	50.0	2	21.0	0.023249816411385214	1100.0	1.0111970508154269	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20500.368958038245	0.0004008016219709608	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20500.35689624646	0.0004008018488202483	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20500.381019830027	0.0004008013952967559	81	0.0005311614730878187	0.00041312559017941453		
82	TrialState.COMPLETE	0.0008410056657223796	2019-12-29 17:43:05.696671	2019-12-29 17:51:41.670078	150.0	2	71.0	0.01230927362331628	1800.0	1.0149808722443618	0.0002655807365439094	0.0008410056657223796	0.0003541076487252125	0.0004868980169971671	20576.863956267705	0.0005784312770605357	0.0002655807365439094	0.0008410056657223796	0.0003541076487252125	0.0004868980169971671	20576.836579320112	0.0005784315072443278	0.0002655807365439094	0.0008410056657223796	0.0003541076487252125	0.0004868980169971671	20576.8913332153	0.0005784310469448677	82	0.000796742209631728	0.0008262511803588291		
83	TrialState.COMPLETE	0.000708215297450425	2019-12-29 17:51:41.671102	2019-12-29 18:05:12.187503	450.0	2	71.0	0.0027871838791848555	2000.0	1.0050287469865993	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20374.804510446174	0.0008952096552204435	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20374.76766111898	0.0008952107314823886	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20374.84135977337	0.0008952085810004667	83	0.000708215297450425	0.000708215297450425		
84	TrialState.COMPLETE	0.0010180594900849858	2019-12-29 18:05:12.188512	2019-12-29 18:13:46.130841	150.0	1	91.0	0.0057129472365014195	1400.0	0.9795795435352671	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19859.572636331446	0.0009713169765858898	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19859.561968838527	0.0009713170442692858	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000796742209631728	19859.58330382436	0.0009713169089180721	84	0.0009737960339943342	0.0010033050047214354		
85	TrialState.COMPLETE	0.001106586402266289	2019-12-29 18:13:46.131811	2019-12-29 18:23:21.956512	250.0	2	31.0	0.0013691031881123276	1500.0	1.0046345797741827	0.000708215297450425	0.001106586402266289	0.0010623229461756375	0.0010623229461756375	20366.80913597734	0.001061617503795141	0.000708215297450425	0.001106586402266289	0.0010623229461756375	0.0010623229461756375	20366.784923866857	0.0010616180245544104	0.000708215297450425	0.001106586402266289	0.0010623229461756375	0.0010623229461756375	20366.833348087817	0.0010616169836076446	85	0.0011508498583569404	0.0011213408876298394		
86	TrialState.COMPLETE	0.0009295325779036828	2019-12-29 18:23:21.957565	2019-12-29 18:31:47.295167	50.0	1	91.0	0.0014593388205784467	1900.0	1.0023696972890996	0.000708215297450425	0.0009295325779036828	0.0008410056657223796	0.0008410056657223796	20321.449362606232	0.0010045777790681023	0.000708215297450425	0.0009295325779036828	0.0008410056657223796	0.0008410056657223796	20321.441882082152	0.0010045778478726685	0.000708215297450425	0.0009295325779036828	0.0008410056657223796	0.0008410056657223796	20321.456843130312	0.0010045777102787791	86	0.000796742209631728	0.0008852691218130312		
87	TrialState.COMPLETE	0.0008410056657223796	2019-12-29 18:31:47.296207	2019-12-29 18:41:35.224637	250.0	2	61.0	0.004548807209758487	1800.0	1.0112619841962647	0.0005311614730878187	0.0008410056657223796	0.000708215297450425	0.000796742209631728	20501.79678647309	0.0008220613667490413	0.0005311614730878187	0.0008410056657223796	0.000708215297450425	0.000796742209631728	20501.77151203966	0.0008220628471850922	0.0005311614730878187	0.0008410056657223796	0.000708215297450425	0.000796742209631728	20501.822060906514	0.0008220598922633405	87	0.0009737960339943342	0.0008852691218130312		
88	TrialState.COMPLETE	0.0013721671388101982	2019-12-29 18:41:35.225621	2019-12-29 18:52:41.877808	350.0	1	61.0	0.002472770322467179	1300.0	0.9978873857289741	0.000708215297450425	0.0013721671388101982	0.000708215297450425	0.0011951133144475921	20230.34645007082	0.0010938455825710524	0.000708215297450425	0.0013721671388101982	0.000708215297450425	0.0011951133144475921	20230.329364376772	0.0010938467203809696	0.000708215297450425	0.0013721671388101982	0.000708215297450425	0.0011951133144475921	20230.36353576487	0.001093844449923438	88	0.0013279036827195468	0.0013574126534466478		
89	TrialState.COMPLETE	0.0009737960339943342	2019-12-29 18:52:41.878833	2019-12-29 19:01:05.426726	150.0	1	51.0	0.007044440770811725	1200.0	0.9863149475215668	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19995.86107914306	0.0009540399133708917	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19995.85123052408	0.00095404012805042	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	19995.87092776204	0.0009540396989442182	89	0.0008852691218130312	0.0009442870632672333		
90	TrialState.COMPLETE	0.0008852691218130312	2019-12-29 19:01:05.427729	2019-12-29 19:10:48.229207	250.0	2	31.0	0.008322574676793282	1400.0	1.0130149056201931	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	20537.11298247167	0.0009745204202878436	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	20537.085516997166	0.0009745208987266467	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008852691218130312	20537.140447946174	0.0009745199421734043	90	0.0008852691218130312	0.0008852691218130312		
91	TrialState.COMPLETE	0.13561101885317964	2019-12-29 19:10:48.230268	2019-12-29 21:15:11.943781	350.0	1	1.0	0.003264387452467652	1400.0	0.5704679780629753	0.000708215297450425	0.13561101885317964	0.08761111653804826	0.1082165185112826	11562.956218862948	0.05584924613846977	0.000708215297450425	0.13561101885317964	0.08761111653804826	0.1082165185112826	11562.944136465761	0.055849249719819506	0.000708215297450425	0.13561101885317964	0.08761111653804826	0.1082165185112826	11562.968301260134	0.05584924261798226	91				
