number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 17:45:01.534206	2020-01-03 18:20:34.891916	450.0	250.0	61.0	0.019554269358253593	700.0	1.0395248224140674	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	21074.833060375353	0.0009666732862241082	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	21074.820821529745	0.000966673561237559	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	21074.845299220964	0.0009666730113896489	9	0.0008852691218130312	0.0008852691218130312					
10	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 18:20:34.892920	2020-01-03 18:50:50.907814	250.0	350.0	71.0	0.0015587670246436775	500.0	0.9976565646598499	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20225.77808516289	0.0009149778183559014	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20225.760490439094	0.0009149786599745879	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20225.795679886687	0.0009149769791172096	10	0.0008852691218130312	0.0008852691218130312					
11	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 18:50:50.908839	2020-01-03 19:11:42.489159	50.0	50.0	91.0	0.01835653887702172	500.0	1.0270030217806858	0.0006196883852691218	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20820.767284879603	0.0009055054370076968	0.0006196883852691218	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20820.760490439094	0.0009055055380876231	0.0006196883852691218	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20820.774079320112	0.0009055053359665871	11	0.0008852691218130312	0.0008852691218130312					
12	TrialState.COMPLETE	0.000708215297450425	2020-01-03 19:11:42.490135	2020-01-03 19:32:26.207689	50.0	150.0	61.0	0.014857750627279724	800.0	1.0056261593998672	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20387.30023902266	0.0008874734141640639	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20387.292050283286	0.0008874736563366115	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20387.30842776204	0.0008874731722830627	12	0.000708215297450425	0.000708215297450425					
13	TrialState.COMPLETE	0.001106586402266289	2020-01-03 19:32:26.208541	2020-01-03 20:02:14.950086	350.0	350.0	31.0	0.006446544368465169	600.0	0.9704018055639178	0.000708215297450425	0.001106586402266289	0.000708215297450425	0.0008852691218130312	19673.191284525496	0.0009880715042177462	0.000708215297450425	0.001106586402266289	0.000708215297450425	0.0008852691218130312	19673.170901203965	0.0009880718187120997	0.000708215297450425	0.001106586402266289	0.000708215297450425	0.0008852691218130312	19673.211667847027	0.0009880711898966976	13	0.0011508498583569404	0.0011213408876298394					
14	TrialState.COMPLETE	0.004992917847025496	2020-01-03 20:02:14.951129	2020-01-03 20:30:24.448597	150.0	50.0	1.0	0.016702569084055666	900.0	0.865124594513408	0.0006728045325779037	0.004992917847025496	0.001593484419263456	0.0028328611898017	17537.925690509914	0.002610007637504908	0.0006728045325779037	0.004992917847025496	0.001593484419263456	0.0028328611898017	17537.91997167139	0.0026100078265501804	0.0006728045325779037	0.004992917847025496	0.001593484419263456	0.0028328611898017	17537.931409348443	0.002610007448680301	14		0.003954202077431539	0.004603399433427762				
15	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 20:30:24.449576	2020-01-03 21:03:15.561663	450.0	350.0	21.0	0.02013112973608727	1000.0	0.9422996312741996	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	19103.45088969547	0.0009785068983327555	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	19103.433383498585	0.000978507312375401	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008410056657223796	19103.468395892352	0.000978506484659911	15	0.0008852691218130312	0.0008852691218130312					
16	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 21:03:15.562510	2020-01-03 21:27:00.509419	50.0	250.0	91.0	0.0015991377299702026	600.0	0.9932295609437705	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20135.78171476629	0.000938170659633972	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20135.773636685553	0.0009381707560844485	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000796742209631728	20135.789792847027	0.0009381705632221171	16	0.0008852691218130312	0.0008852691218130312					
17	TrialState.COMPLETE	0.0013721671388101982	2020-01-03 21:27:00.510423	2020-01-03 21:54:21.481818	250.0	150.0	91.0	0.043603035632069055	900.0	1.040216212213252	0.000708215297450425	0.0013721671388101982	0.000796742209631728	0.0010623229461756375	21088.738491501415	0.0010524743048073192	0.000708215297450425	0.0013721671388101982	0.000796742209631728	0.0010623229461756375	21088.73030276204	0.0010524744430744396	0.000708215297450425	0.0013721671388101982	0.000796742209631728	0.0010623229461756375	21088.746680240794	0.001052474166622994	17	0.0013279036827195468	0.0013574126534466478					
18	TrialState.COMPLETE	0.0010623229461756375	2020-01-03 21:54:21.482833	2020-01-03 22:23:17.997133	250.0	450.0	51.0	0.0024043424521312923	600.0	0.9924741900717233	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20120.318564093486	0.001032384725422377	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20120.299840651558	0.0010323849375758313	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20120.33728753541	0.0010323845133555715	18	0.0010623229461756375	0.0010623229461756375					
19	TrialState.COMPLETE	0.0041784702549575075	2020-01-03 22:23:17.997967	2020-01-03 22:50:51.596130	50.0	150.0	1.0	0.0470588306713411	900.0	0.8246333054867311	0.0007436260623229462	0.0041784702549575075	0.0013101983002832861	0.002443342776203966	16716.957223796035	0.002149108594966416	0.0007436260623229462	0.0041784702549575075	0.0013101983002832861	0.002443342776203966	16716.952301699715	0.002149108862716791	0.0007436260623229462	0.0041784702549575075	0.0013101983002832861	0.002443342776203966	16716.96214589235	0.0021491083276720764	19		0.003777148253068933	0.004027974504249292				
20	TrialState.COMPLETE	0.0008852691218130312	2020-01-03 22:50:51.597198	2020-01-03 23:12:04.586363	50.0	150.0	91.0	0.0028216319253268497	900.0	0.9912105733481957	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	20095.090673689803	0.0009538583064242147	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	20095.082152974504	0.000953858624358368	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	20095.0991944051	0.0009538579893389429	20	0.0008852691218130312	0.0008852691218130312					
21	TrialState.COMPLETE	0.005488668555240793	2020-01-03 23:12:04.587355	2020-01-03 23:49:31.328019	50.0	450.0	1.0	0.07037168003064469	700.0	0.7970345213096477	0.000767233238904627	0.005488668555240793	0.0025967894239848914	0.0033935316336166197	16157.869393295561	0.0026800223056411103	0.000767233238904627	0.005488668555240793	0.0025967894239848914	0.0033935316336166197	16157.863255429651	0.0026800224781786124	0.000767233238904627	0.005488668555240793	0.0025967894239848914	0.0033935316336166197	16157.875531161473	0.0026800221332367526	21			0.004603399433427762	0.005134560906515581			
22	TrialState.COMPLETE	0.000796742209631728	2020-01-03 23:49:31.329160	2020-01-04 00:12:14.888211	50.0	250.0	81.0	0.009915993685304733	600.0	0.993413328437254	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20139.576265934844	0.0008994182996038348	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20139.567059135978	0.0008994183781253177	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20139.58547273371	0.0008994182211044612	22	0.000708215297450425	0.000767233238904627					
23	TrialState.COMPLETE	0.0012393767705382436	2020-01-04 00:12:14.889232	2020-01-04 00:34:37.217515	50.0	450.0	41.0	0.006296590071367358	600.0	1.0086301793231789	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20448.031183604817	0.0009843221265347906	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20448.022618626062	0.0009843225287800318	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0008852691218130312	20448.03974858357	0.0009843217254231495	23	0.0012393767705382436	0.0012393767705382436					
24	TrialState.COMPLETE	0.0011508498583569404	2020-01-04 00:34:37.218641	2020-01-04 01:02:23.667862	150.0	350.0	81.0	0.08881404505567615	1000.0	1.011360604170615	0.000708215297450425	0.0011508498583569404	0.0008852691218130312	0.0008852691218130312	20503.844480347027	0.0010569009617376124	0.000708215297450425	0.0011508498583569404	0.0008852691218130312	0.0008852691218130312	20503.82746104816	0.0010569012116775952	0.000708215297450425	0.0011508498583569404	0.0008852691218130312	0.0008852691218130312	20503.861499645893	0.0010569007119608591	24	0.0012393767705382436	0.0011803588290840415					
25	TrialState.COMPLETE	0.0009295325779036828	2020-01-04 01:02:23.668880	2020-01-04 01:27:26.002034	250.0	150.0	51.0	0.005239828726862234	800.0	1.0245842699919259	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20772.07628806657	0.0009502389261066873	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20772.066041076487	0.000950239041373177	0.000708215297450425	0.0009295325779036828	0.000708215297450425	0.000708215297450425	20772.086535056656	0.0009502388108795601	25	0.0009737960339943342	0.0009442870632672333					
26	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 01:27:26.003699	2020-01-04 02:04:59.577830	450.0	350.0	61.0	0.02238363606293529	600.0	1.0365148862567248	0.000708215297450425	0.0008852691218130312	0.0007524787535410764	0.000796742209631728	21013.73267085694	0.0009357107106481931	0.000708215297450425	0.0008852691218130312	0.0007524787535410764	0.000796742209631728	21013.71715651558	0.0009357109656362361	0.000708215297450425	0.0008852691218130312	0.0007524787535410764	0.000796742209631728	21013.7481851983	0.0009357104559330166	26	0.0008852691218130312	0.0008852691218130312					
27	TrialState.COMPLETE	0.000708215297450425	2020-01-04 02:04:59.578690	2020-01-04 02:25:59.669015	50.0	350.0	11.0	0.016958577683940455	700.0	0.9750014344936165	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19766.77434490085	0.0009327660084837679	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19766.76553647309	0.0009327661021129761	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19766.78315332861	0.0009327659148808381	27	0.000708215297450425	0.000708215297450425					
28	TrialState.COMPLETE	0.000708215297450425	2020-01-04 02:25:59.670022	2020-01-04 02:59:18.319443	350.0	350.0	61.0	0.0345860779372333	600.0	1.0153735109758133	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20585.109773371103	0.0008895494494340208	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20585.08945644476	0.0008895496831799066	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20585.13009029745	0.0008895492158255671	28	0.000708215297450425	0.000708215297450425					
29	TrialState.COMPLETE	0.0020361189801699716	2020-01-04 02:59:18.320234	2020-01-04 03:20:00.922205	50.0	150.0	11.0	0.07603815955612966	900.0	0.9382661701084649	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0012836402266288953	19021.44371901558	0.0014414501480219247	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0012836402266288953	19021.436880311616	0.001441450265942911	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0012836402266288953	19021.450557719545	0.0014414500301740023	29	0.0010623229461756375	0.0017115203021718602					
30	TrialState.COMPLETE	0.0009737960339943342	2020-01-04 03:20:00.922962	2020-01-04 03:40:17.597390	50.0	50.0	61.0	0.001571326380495358	500.0	0.9991821899673122	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20256.80459897309	0.0009479891143563359	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20256.79855701133	0.0009479891929165621	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20256.810640934844	0.0009479890358371603	30	0.0010623229461756375	0.0010033050047214354					
31	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 03:40:17.598199	2020-01-04 04:17:48.797272	450.0	350.0	61.0	0.002220542270829842	700.0	1.0083555789943015	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20443.118426876772	0.000972474097970544	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20443.09972556657	0.0009724743888730794	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20443.13712818697	0.000972473807224938	31	0.0008852691218130312	0.0008852691218130312					
32	TrialState.COMPLETE	0.01642666037141958	2020-01-04 04:17:48.798347	2020-01-04 05:49:14.072840	350.0	250.0	1.0	0.002180019674275726	1000.0	0.8893826515751594	0.000708215297450425	0.01642666037141958	0.008636292099464904	0.0113511174063582	18029.815893531635	0.006712673713719426	0.000708215297450425	0.01642666037141958	0.008636292099464904	0.0113511174063582	18029.798788164935	0.006712674170181661	0.000708215297450425	0.01642666037141958	0.008636292099464904	0.0113511174063582	18029.83299889833	0.00671267325771082	32						0.015100161877782275	0.015846317280453256
33	TrialState.COMPLETE	0.0010180594900849858	2020-01-04 05:49:14.073607	2020-01-04 06:19:12.530300	350.0	150.0	61.0	0.0029282433852631995	600.0	1.0154306870280787	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	20586.27027266289	0.0009361393779199337	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	20586.257657577902	0.0009361400756343694	0.000708215297450425	0.0010180594900849858	0.000708215297450425	0.000708215297450425	20586.282887747875	0.000936138682609977	33	0.0009737960339943342	0.0010033050047214354					
34	TrialState.COMPLETE	0.0006639518413597734	2020-01-04 06:19:12.531261	2020-01-04 06:48:07.649453	350.0	50.0	61.0	0.0037655375632847728	600.0	1.0403243597021108	0.00017705382436260624	0.0006639518413597734	0.0003541076487252125	0.0004868980169971671	21091.164372344192	0.0004702170654681587	0.00017705382436260624	0.0006639518413597734	0.0003541076487252125	0.0004868980169971671	21091.155408994335	0.00047021730868614087	0.00017705382436260624	0.0006639518413597734	0.0003541076487252125	0.0004868980169971671	21091.17333569405	0.00047021682254557936	34	0.000796742209631728	0.000708215297450425					
35	TrialState.COMPLETE	0.0010623229461756375	2020-01-04 06:48:07.650296	2020-01-04 07:18:30.313113	350.0	250.0	51.0	0.06109228506270822	800.0	1.0206621035559982	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20692.370108888103	0.0009644223349376365	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20692.358224150143	0.000964422489433192	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	20692.381993626062	0.0009644221804997585	35	0.0010623229461756375	0.0010623229461756375					
36	TrialState.COMPLETE	0.0010180594900849858	2020-01-04 07:18:30.314092	2020-01-04 07:51:51.024189	450.0	150.0	61.0	0.09515228150488357	1000.0	1.027137803348868	0.000708215297450425	0.0010180594900849858	0.0008410056657223796	0.0008410056657223796	20823.89288243626	0.0009824115349371181	0.000708215297450425	0.0010180594900849858	0.0008410056657223796	0.0008410056657223796	20823.88270184136	0.0009824116857495067	0.000708215297450425	0.0010180594900849858	0.0008410056657223796	0.0008410056657223796	20823.90306303116	0.0009824113841775076	36	0.0009737960339943342	0.0010033050047214354					
37	TrialState.COMPLETE	0.0002213172804532578	2020-01-04 07:51:51.025166	2020-01-04 08:17:15.498059	250.0	50.0	91.0	0.03679507131990405	900.0	1.0479057085342491	0.0	0.0002213172804532578	0.00017705382436260624	0.0002213172804532578	21245.112827549576	0.0002753067285113051	0.0	0.0002213172804532578	0.00017705382436260624	0.0002213172804532578	21245.105568342777	0.00027530687535399405	0.0	0.0002213172804532578	0.00017705382436260624	0.0002213172804532578	21245.120086756375	0.00027530658175580825	37	0.0002655807365439094	0.00023607176581680832					
38	TrialState.COMPLETE	0.0009737960339943342	2020-01-04 08:17:15.498957	2020-01-04 08:55:21.966954	450.0	250.0	81.0	0.004210895548165993	700.0	1.0230746020700296	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20741.18951398725	0.0009328249330715207	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20741.17426522663	0.0009328252060372165	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20741.204762747875	0.000932824660378003	38	0.0010623229461756375	0.0010033050047214354					
39	TrialState.COMPLETE	0.0008410056657223796	2020-01-04 08:55:21.967943	2020-01-04 09:30:52.206867	450.0	250.0	61.0	0.0065298549754347415	600.0	1.0263746554000943	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	20808.17889075779	0.0009521265635744861	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	20808.164040368272	0.0009521267348528557	0.000708215297450425	0.0008410056657223796	0.000708215297450425	0.000708215297450425	20808.193741147308	0.0009521263923585978	39	0.000796742209631728	0.0008262511803588291					
40	TrialState.COMPLETE	0.000708215297450425	2020-01-04 09:30:52.207891	2020-01-04 09:55:35.577515	250.0	50.0	51.0	0.0029449164182691603	700.0	1.01968812504167	4.426345609065156e-05	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20672.45088969547	0.00044147383043755786	4.426345609065156e-05	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20672.442236189803	0.0004414739548852443	4.426345609065156e-05	0.000708215297450425	0.0003541076487252125	0.0005754249291784702	20672.459543201134	0.0004414737060272657	40	0.000708215297450425	0.000708215297450425					
41	TrialState.COMPLETE	0.0003098441926345609	2020-01-04 09:55:35.578544	2020-01-04 10:28:40.764609	450.0	50.0	81.0	0.006611175743075318	1000.0	1.0593933690335526	0.00017705382436260624	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	21477.66893148017	0.0004018886935406647	0.00017705382436260624	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	21477.65943696884	0.0004018888810251613	0.00017705382436260624	0.0003098441926345609	0.00017705382436260624	0.00017705382436260624	21477.6784259915	0.000401888506159624	41	0.0002655807365439094	0.0002950897072710104					
42	TrialState.COMPLETE	0.0010623229461756375	2020-01-04 10:28:40.765615	2020-01-04 10:53:36.765940	250.0	350.0	21.0	0.002403950736387972	500.0	0.9719803441315472	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19705.20088969547	0.000966096775486624	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19705.18192280453	0.0009661156436951422	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	19705.219856586402	0.0009660782733693948	42	0.0010623229461756375	0.0010623229461756375					
43	TrialState.COMPLETE	0.0006639518413597734	2020-01-04 10:53:36.767575	2020-01-04 11:19:08.132291	250.0	50.0	91.0	0.006740996877387816	800.0	1.027854516760715	0.00017705382436260624	0.0006639518413597734	0.000398371104815864	0.0004868980169971671	20838.159237783286	0.0005401669126831469	0.00017705382436260624	0.0006639518413597734	0.000398371104815864	0.0004868980169971671	20838.15195644476	0.0005401674594832063	0.00017705382436260624	0.0006639518413597734	0.000398371104815864	0.0004868980169971671	20838.166519121813	0.000540166367478031	43	0.000796742209631728	0.000708215297450425					
44	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 11:19:08.133254	2020-01-04 11:49:55.131759	250.0	450.0	61.0	0.010057226071245717	1000.0	1.0023582406637817	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20320.88759295326	0.0009418422371674118	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20320.868847379603	0.0009418437807667754	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20320.90633852691	0.0009418406989803853	44	0.0008852691218130312	0.0008852691218130312					
45	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 11:49:55.132618	2020-01-04 12:19:15.241236	350.0	350.0	21.0	0.006406185088789201	700.0	1.006793336454151	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20410.927253009915	0.0009360867514681786	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20410.906205736545	0.0009360871150059393	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20410.948300283286	0.0009360863882209486	45	0.0008852691218130312	0.0008852691218130312					
46	TrialState.COMPLETE	4.426345609065156e-05	2020-01-04 12:19:15.242227	2020-01-04 12:43:35.370712	250.0	50.0	21.0	0.002625759963030551	1000.0	1.0128634957262714	0.0	4.426345609065156e-05	0.0	0.0	20534.216868803116	0.00019015650480146934	0.0	4.426345609065156e-05	0.0	0.0	20534.20830382436	0.0001901572663975134	0.0	4.426345609065156e-05	0.0	0.0	20534.22543378187	0.0001901557460820096	46	8.852691218130312e-05	5.901794145420208e-05					
47	TrialState.COMPLETE	0.000708215297450425	2020-01-04 12:43:35.371702	2020-01-04 13:06:59.472596	50.0	250.0	91.0	0.02255822542464993	800.0	1.0002758408889802	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20278.70516111898	0.0008988828042332795	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20278.69635269122	0.0008988828866072522	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20278.71396954674	0.0008988827218866057	47	0.000708215297450425	0.000708215297450425					
