number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
46	TrialState.COMPLETE	0.0002213172804532578	2020-01-07 00:16:20.029051	2020-01-07 00:26:02.781612	0.49665852848607595	10.508527015785154	450.0	30.0	0.013244558725175222	2000.0	1.0464113552213037	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21214.464943342777	0.00025182977816100185	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21213.77310552408	0.00025185305204200354	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21215.156781161473	0.00025180666277787813	46	8.852691218130312e-05	0.00017705382436260624				
47	TrialState.COMPLETE	0.0004426345609065156	2020-01-07 00:26:02.782670	2020-01-07 00:32:59.228488	0.647316229048782	5.206145740916949	50.0	10.0	0.047747577503870965	1500.0	0.9835778374979959	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.000398371104815864	19940.20949893768	0.00044588794660740786	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.000398371104815864	19940.15545325779	0.0004458913721868598	0.0001327903682719547	0.0004426345609065156	0.0002213172804532578	0.000398371104815864	19940.263544617563	0.0004458845328168031	47	0.0003541076487252125	0.00041312559017941453				
48	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 00:32:59.230181	2020-01-07 00:42:44.968414	0.6820432453452598	23.18515442876501	450.0	40.0	0.004839769058600156	1000.0	1.0412978998293607	0.0	0.00017705382436260624	0.0	0.0	21111.178293201134	0.00022587814570427202	0.0	0.00017705382436260624	0.0	0.0	21110.675416076487	0.00022589159184634636	0.0	0.00017705382436260624	0.0	0.0	21111.68117032578	0.0002258647380648444	48	0.00017705382436260624	0.00017705382436260624				
49	TrialState.COMPLETE	0.0002213172804532578	2020-01-07 00:42:44.969407	2020-01-07 00:50:41.636488	0.24246373978809924	19.47540438396643	250.0	60.0	0.019916911843961813	1200.0	1.0517200806616158	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	21321.891930771955	0.0002876519805851594	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	21321.25770184136	0.0002876641617592719	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	21322.52615970255	0.00028763981968323585	49	8.852691218130312e-05	0.00017705382436260624				
50	TrialState.COMPLETE	0.00141643059490085	2020-01-07 00:50:41.637525	2020-01-07 00:58:00.553160	0.4679665970199497	7.661543315900797	150.0	50.0	0.01583595203799695	500.0	0.9842965552894203	0.00017705382436260624	0.00141643059490085	0.0002655807365439094	0.000708215297450425	19954.986898016996	0.0006764882299484794	0.00017705382436260624	0.00141643059490085	0.0002655807365439094	0.000708215297450425	19954.900628541076	0.0006764908106238497	0.00017705382436260624	0.00141643059490085	0.0002655807365439094	0.000708215297450425	19955.07316749292	0.000676485654411478	50	0.0003541076487252125	0.0010623229461756375				
51	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 00:58:00.554160	2020-01-07 01:06:36.966155	0.5312644696211628	2.9490421343610045	350.0	10.0	0.002423706493808058	900.0	1.0454603751754372	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21194.780851628897	0.00022615460006180223	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21194.61003895184	0.00022615943596072659	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21194.95166430595	0.0002261497727283704	51	0.00017705382436260624	0.00017705382436260624				
52	TrialState.COMPLETE	0.006803925536220154	2020-01-07 01:06:36.967253	2020-01-07 01:32:49.625630	0.9072959688842717	12.48672901591258	450.0	100.0	0.023364318560237136	700.0	0.9642100476651791	0.001517604208822339	0.006803925536220154	0.0030605018211250505	0.004173411574261433	19547.55059945366	0.003543200711248873	0.001517604208822339	0.006803925536220154	0.0030605018211250505	0.004173411574261433	19547.158513759612	0.003543210842737927	0.001517604208822339	0.006803925536220154	0.0030605018211250505	0.004173411574261433	19547.942685147715	0.0035431906130464212	52				0.0057011331444759205	0.006344428706326724	
53	TrialState.COMPLETE	0.0001327903682719547	2020-01-07 01:32:49.626774	2020-01-07 01:39:51.787687	0.8555571017589089	2.188054381318632	50.0	20.0	0.02149655672177565	800.0	0.9795713072679956	0.0	0.0001327903682719547	0.0	0.0	19858.875929532576	0.00026320809667287984	0.0	0.0001327903682719547	0.0	0.0	19858.84804355524	0.00026320852560422195	0.0	0.0001327903682719547	0.0	0.0	19858.903815509915	0.00026320766795125974	53	8.852691218130312e-05	0.00011803588290840416				
54	TrialState.COMPLETE	0.0005754249291784702	2020-01-07 01:39:51.788854	2020-01-07 01:47:12.260864	0.1985559770330061	29.19044305615134	150.0	70.0	0.03571658858618993	1400.0	0.9947904471834633	0.0	0.0005754249291784702	4.426345609065156e-05	0.0002213172804532578	20167.625486898018	0.0003631624693291258	0.0	0.0005754249291784702	4.426345609065156e-05	0.0002213172804532578	20167.30603753541	0.00036317263987668396	0.0	0.0005754249291784702	4.426345609065156e-05	0.0002213172804532578	20167.944936260625	0.0003631523251025718	54	0.0004426345609065156	0.0005311614730878187				
55	TrialState.COMPLETE	0.000398371104815864	2020-01-07 01:47:12.261965	2020-01-07 01:54:33.051798	0.20953332459494955	22.77165397047742	150.0	90.0	0.005462039958059055	2000.0	1.0229227335252253	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0003098441926345609	20738.15478930595	0.0004127111850440339	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0003098441926345609	20738.04678647309	0.0004127147568627125	0.00017705382436260624	0.000398371104815864	0.00017705382436260624	0.0003098441926345609	20738.26279213881	0.00041270762291929596	55	0.0004426345609065156	0.00041312559017941453				
56	TrialState.COMPLETE	0.00141643059490085	2020-01-07 01:54:33.052855	2020-01-07 02:03:52.072037	0.8480024770058091	2.9771074417145895	350.0	100.0	0.005054227510124676	1000.0	1.0154262163837897	0.0003098441926345609	0.00141643059490085	0.0012393767705382436	0.0012836402266288953	20586.00949451133	0.0010090273584944078	0.0003098441926345609	0.00141643059490085	0.0012393767705382436	0.0012836402266288953	20585.829541430594	0.0010090306903829528	0.0003098441926345609	0.00141643059490085	0.0012393767705382436	0.0012836402266288953	20586.189447592067	0.0010090240304720074	56	0.0005311614730878187	0.0011213408876298394				
57	TrialState.COMPLETE	0.000796742209631728	2020-01-07 02:03:52.073095	2020-01-07 02:13:46.147655	0.8520853232081994	26.378842745576588	450.0	60.0	0.010531985967467808	700.0	1.0509613351911264	8.852691218130312e-05	0.000796742209631728	0.0004426345609065156	0.0005311614730878187	21306.928071883853	0.0004831244100927641	8.852691218130312e-05	0.000796742209631728	0.0004426345609065156	0.0005754249291784702	21305.776779390933	0.00048395963534288177	8.852691218130312e-05	0.000796742209631728	0.0004426345609065156	0.0005311614730878187	21308.079364376772	0.00048242343081643786	57	0.000708215297450425	0.000767233238904627				
58	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 02:13:46.149312	2020-01-07 02:23:19.759003	0.39859310465519604	24.09331925794995	450.0	20.0	0.0023097713419002867	1100.0	1.0257633900201388	0.0	0.0003098441926345609	0.00017705382436260624	0.0003098441926345609	20795.71036207507	0.0002692389307070048	0.0	0.0003098441926345609	0.00017705382436260624	0.0003098441926345609	20795.461535056656	0.00026924434730637596	0.0	0.0003098441926345609	0.00017705382436260624	0.0003098441926345609	20795.959189093486	0.00026923352163190007	58	0.0002655807365439094	0.0002950897072710104				
59	TrialState.COMPLETE	0.007916835289356536	2020-01-07 02:23:19.760018	2020-01-07 02:46:00.392157	0.3498280767164311	10.607654585546356	350.0	100.0	0.02165105033251478	1300.0	0.9645052659562859	0.00174524484014569	0.007916835289356536	0.003743423715095103	0.005159854309995953	19553.45327043707	0.003941606508171718	0.00174524484014569	0.007916835289356536	0.003743423715095103	0.005159854309995953	19553.170958114122	0.003941612415034678	0.00174524484014569	0.007916835289356536	0.003743423715095103	0.005159854309995953	19553.735582760015	0.003941600610113834	59				0.006267705382436261	0.007229697828139755	
60	TrialState.COMPLETE	4.426345609065156e-05	2020-01-07 02:46:00.393904	2020-01-07 02:52:55.157053	0.12297538201915725	11.323512887822114	50.0	10.0	0.0010335434246295987	1600.0	1.0177519629131657	0.0	4.426345609065156e-05	0.0	0.0	20632.86493006374	0.00016370963294702368	0.0	4.426345609065156e-05	0.0	0.0	20632.858932365438	0.000163709679247009	0.0	4.426345609065156e-05	0.0	0.0	20632.87092776204	0.00016370958665633313	60	8.852691218130312e-05	5.901794145420208e-05				
61	TrialState.COMPLETE	0.0004426345609065156	2020-01-07 02:52:55.158116	2020-01-07 03:00:58.349298	0.41562367095109054	22.380959383877364	250.0	80.0	0.048410685501273275	1600.0	0.9812856737308913	0.0	0.0004426345609065156	4.426345609065156e-05	0.00017705382436260624	19893.84071795326	0.00034847878736155724	0.0	0.0004426345609065156	4.426345609065156e-05	0.00017705382436260624	19893.429886685553	0.00034849239398294766	0.0	0.0004426345609065156	4.426345609065156e-05	0.00017705382436260624	19894.251549220964	0.0003484652423284958	61	0.0005311614730878187	0.00047214353163361664				
62	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 03:00:58.350400	2020-01-07 03:08:11.366223	0.8552102913573406	22.357149034790883	50.0	90.0	0.040501050977259624	1700.0	0.9906935470052627	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20084.48858002833	0.00031375352501606757	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20084.30400141643	0.0003137574214308966	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20084.673158640227	0.000313749633846971	62	0.00017705382436260624	0.00011803588290840416				
63	TrialState.COMPLETE	0.008427762039660057	2020-01-07 03:08:11.367259	2020-01-07 03:22:34.027983	0.7487866250250995	3.726969755195631	450.0	30.0	0.03456633057065758	1500.0	0.9438404350308989	0.002337110481586402	0.008427762039660057	0.004320113314447592	0.0050991501416430595	19134.360853399434	0.004550104357685238	0.002337110481586402	0.008427762039660057	0.004320113314447592	0.0050991501416430595	19134.308392351275	0.004550105114509458	0.002337110481586402	0.008427762039660057	0.004320113314447592	0.0050991501416430595	19134.413314447593	0.0045501036012897495	63		0.006964117091595845	0.007878895184135978			
64	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 03:22:34.029076	2020-01-07 03:30:32.616176	0.3537492218489042	13.655704521674588	250.0	40.0	0.005228067609291044	1500.0	1.0360078708650475	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	21003.581112783286	0.000209970601604674	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	21003.362252124647	0.000209975064475886	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	21003.799973441928	0.00020996614586475662	64	0.00017705382436260624	0.00011803588290840416				
65	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 03:30:32.618108	2020-01-07 03:37:51.108178	0.5391586888419702	29.39485294530903	150.0	30.0	0.054819719168770535	800.0	0.9854346428726852	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	19977.98833657932	0.000318538188570975	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	19977.710074362607	0.00031855072786138815	0.0	0.0003541076487252125	0.0	8.852691218130312e-05	19978.266598796035	0.00031852574871059515	65	0.00017705382436260624	0.0002950897072710104				
66	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 03:37:51.110127	2020-01-07 03:46:45.941038	0.423558049899064	29.031240571345208	350.0	40.0	0.02937101594517945	1400.0	1.0456240564201942	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	21198.218794263455	0.00027694962048809837	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	21197.268546388103	0.00027697157767659383	4.426345609065156e-05	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	21199.16904213881	0.0002769277368065382	66	0.00017705382436260624	0.0002950897072710104				
67	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 03:46:45.942638	2020-01-07 03:55:36.539129	0.6531503409294589	19.677627076736254	350.0	30.0	0.005691603686945232	1900.0	1.0468815834929852	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	21224.268701310197	0.00026645160273046115	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	21223.86273902266	0.00026646228705148303	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	21224.674663597732	0.0002664409562571201	67	0.0002655807365439094	0.0002950897072710104				
68	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 03:55:36.540203	2020-01-07 04:03:35.199708	0.5435962599917429	23.344813311930526	250.0	60.0	0.004597323299695743	1800.0	1.045565273387925	0.0	0.0003098441926345609	0.0	0.0	21197.387615084986	0.00021572794273986683	0.0	0.0003098441926345609	0.0	0.0	21197.187322946174	0.0002157312915201901	0.0	0.0003098441926345609	0.0	0.0	21197.587907223795	0.0002157245976015324	68	0.0002655807365439094	0.0002950897072710104				
69	TrialState.COMPLETE	0.0005754249291784702	2020-01-07 04:03:35.200772	2020-01-07 04:10:53.806912	0.21682839947377874	12.789971790712494	50.0	70.0	0.0014371391522545658	900.0	1.005173114885127	0.0	0.0005754249291784702	0.0	4.426345609065156e-05	20378.120640049576	0.00030861070120522183	0.0	0.0005754249291784702	0.0	4.426345609065156e-05	20378.113137393768	0.0003086108571860451	0.0	0.0005754249291784702	0.0	4.426345609065156e-05	20378.128142705384	0.0003086105453142281	69	0.0006196883852691218	0.0005901794145420207				
70	TrialState.COMPLETE	0.006728045325779037	2020-01-07 04:10:53.807898	2020-01-07 04:26:14.429049	0.3751610964040275	9.826084287924322	250.0	20.0	0.09042016683572132	1900.0	0.9259302158702237	0.0009147780925401322	0.006728045325779037	0.002950897072710104	0.004308309726156752	18771.31241147309	0.003104124923343533	0.0009147780925401322	0.006728045325779037	0.002950897072710104	0.004308309726156752	18771.255370632673	0.003104129389512252	0.0009147780925401322	0.006728045325779037	0.002950897072710104	0.004308309726156752	18771.369452313502	0.0031041204982290094	70			0.005754249291784703	0.006338526912181303		
71	TrialState.COMPLETE	0.0001327903682719547	2020-01-07 04:26:14.430714	2020-01-07 04:35:43.551885	0.913932858362773	22.188420796620044	350.0	100.0	0.00234268138601402	700.0	1.0406337640712202	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	21097.590740084986	0.0002126749408237969	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	21097.42245042493	0.00021267855746020427	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	21097.759029745044	0.00021267133178948447	71	8.852691218130312e-05	0.00011803588290840416				
72	TrialState.COMPLETE	0.0029656515580736543	2020-01-07 04:35:43.553074	2020-01-07 04:45:25.141941	0.7186068438159501	22.35787079444229	450.0	10.0	0.06709626640169523	2000.0	0.9660861791920133	0.0003541076487252125	0.0029656515580736543	0.0012393767705382436	0.0018148016997167138	19585.448610127478	0.001511982752725466	0.0003541076487252125	0.0029656515580736543	0.0012393767705382436	0.0018148016997167138	19584.990084985835	0.001512003673974107	0.0003541076487252125	0.0029656515580736543	0.0012393767705382436	0.0018148016997167138	19585.90713526912	0.001511961964729351	72	8.852691218130312e-05	0.0020066100094428708				
73	TrialState.COMPLETE	0.0002655807365439094	2020-01-07 04:45:25.142973	2020-01-07 04:55:32.712852	0.795073922711426	17.86514274670118	450.0	70.0	0.013636204207527577	1600.0	1.0631147841452977	0.0	0.0002655807365439094	0.0	0.0	21553.072105169973	0.00022326021433765936	0.0	0.0002655807365439094	0.0	0.0	21551.455470963174	0.00022331619410321407	0.0	0.0002655807365439094	0.0	0.0	21554.688739376772	0.0002232045735436556	73	0.00017705382436260624	0.00023607176581680832				
74	TrialState.COMPLETE	0.0004868980169971671	2020-01-07 04:55:32.713906	2020-01-07 05:02:46.575947	0.3047871361280935	1.5800272147961745	50.0	30.0	0.008084925115164628	1100.0	0.9816769831648733	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19901.711424398018	0.0003609358358383235	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19901.695246104817	0.00036093607526273215	0.0	0.0004868980169971671	8.852691218130312e-05	0.00017705382436260624	19901.72760269122	0.0003609355965524256	74	0.0004426345609065156	0.00047214353163361664				
75	TrialState.COMPLETE	0.0	2020-01-07 05:02:46.577124	2020-01-07 05:09:53.397602	0.7230961000630896	9.65297550774898	50.0	30.0	0.0035406883518901804	1500.0	1.006029751254622	0.0	0.0	0.0	0.0	20395.38949628187	0.00020555751277284682	0.0	0.0	0.0	0.0	20395.370972025496	0.00020555793480952843	0.0	0.0	0.0	0.0	20395.408020538245	0.0002055570910672233	75	0.0	0.0				
76	TrialState.COMPLETE	0.0003098441926345609	2020-01-07 05:09:53.398694	2020-01-07 05:19:51.531482	0.6814119776779191	14.833744355839325	450.0	60.0	0.010185785582634705	1600.0	1.0510638379416903	0.0	0.0003098441926345609	0.0	0.0	21308.936415545326	0.0002375133915380568	0.0	0.0003098441926345609	0.0	0.0	21307.977514164308	0.00023754674744127778	0.0	0.0003098441926345609	0.0	0.0	21309.895316926344	0.00023748024505785789	76	0.0002655807365439094	0.0002950897072710104				
77	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 05:19:51.532473	2020-01-07 05:30:06.474263	0.8578830494434789	23.138068722505345	450.0	80.0	0.0013677618211928935	700.0	1.0387316683501449	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21058.683383498585	0.0003932086802503199	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21058.55422273371	0.00039321106435882667	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21058.812544263455	0.00039320629842263237	77	0.0003541076487252125	0.0003541076487252125				
78	TrialState.COMPLETE	0.0050991501416430595	2020-01-07 05:30:06.475189	2020-01-07 05:43:21.626395	0.5314991822810324	14.186707071874984	350.0	70.0	0.07141387096948507	1900.0	0.9287697326659292	0.000708215297450425	0.0050991501416430595	0.0016997167138810198	0.0026203966005665723	18828.968997875356	0.002524515143627012	0.000708215297450425	0.0050991501416430595	0.0016997167138810198	0.0026203966005665723	18828.867386685553	0.002524521029806833	0.000708215297450425	0.0050991501416430595	0.0016997167138810198	0.0026203966005665723	18829.070609065155	0.002524509282273437	78		0.003659112370160529	0.00455913597733711			
79	TrialState.COMPLETE	0.010117361392148928	2020-01-07 05:43:21.627520	2020-01-07 06:08:53.582890	0.32826845502905266	11.096343150079004	450.0	90.0	0.0794345062671851	1100.0	0.9145446713304541	0.001441723998381222	0.010117361392148928	0.004679279643868879	0.006728045325779037	18540.515757790366	0.004717443846806939	0.001441723998381222	0.010117361392148928	0.004679279643868879	0.006728045325779037	18540.42252630514	0.004717446747337858	0.001441723998381222	0.010117361392148928	0.004679279643868879	0.006728045325779037	18540.608989275595	0.004717440953030947	79				0.009631728045325779	0.009915014164305949	
80	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 06:08:53.584574	2020-01-07 06:18:34.057018	0.9839435328829763	7.605993349818579	450.0	30.0	0.0035844140041205582	500.0	1.047347128120539	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	21233.42043643768	0.00019470851534413402	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	21232.977160056656	0.00019471598003894787	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	21233.863712818697	0.00019470106176997792	80	0.00017705382436260624	0.00011803588290840416				
81	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 06:18:34.058641	2020-01-07 06:25:57.649796	0.807061658594051	26.026288255180063	150.0	90.0	0.0010680628695307424	800.0	1.0272143891015575	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20825.013433958924	0.00030157632748684603	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20824.98915545326	0.00030157738185094965	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20825.03771246459	0.00030157527558601955	81	0.0003541076487252125	0.0003541076487252125				
82	TrialState.COMPLETE	0.010033050047214354	2020-01-07 06:25:57.651053	2020-01-07 06:43:19.995366	0.2012410450363708	9.253771604143862	350.0	60.0	0.09137007042156534	1900.0	0.9201797618516004	0.0020066100094428708	0.010033050047214354	0.004750944287063267	0.006787063267233239	18654.774094074597	0.004918931839428148	0.0020066100094428708	0.010033050047214354	0.004750944287063267	0.006787063267233239	18654.70290368272	0.0049189354408370155	0.0020066100094428708	0.010033050047214354	0.004750944287063267	0.006787063267233239	18654.84528446648	0.004918928254361706	82			0.009383852691218131	0.009773371104815864		
83	TrialState.COMPLETE	0.0	2020-01-07 06:43:19.996391	2020-01-07 06:53:04.978982	0.47925328282118507	22.79530341400312	450.0	40.0	0.001726715124670487	1000.0	1.0297994739026433	0.0	0.0	0.0	0.0	20877.65636065864	0.0001812297460327679	0.0	0.0	0.0	0.0	20877.440421388103	0.00018123864640445114	0.0	0.0	0.0	0.0	20877.87229992918	0.00018122088835231475	83	0.0	0.0				
84	TrialState.COMPLETE	0.0002213172804532578	2020-01-07 06:53:04.980114	2020-01-07 07:01:57.855889	0.9257295758844614	18.251871926008775	350.0	60.0	0.002755993981866357	500.0	1.040922882514837	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21103.502877124647	0.0002221918156407381	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21103.321618271955	0.0002221987388748037	0.0	0.0002213172804532578	0.0	0.00017705382436260624	21103.68413597734	0.00022218493851459967	84	0.0002655807365439094	0.00023607176581680832				
85	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 07:01:57.857000	2020-01-07 07:09:09.896120	0.5439402095961214	18.088911985918003	150.0	30.0	0.0015441127841945219	1500.0	1.0328053578816456	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20938.679753895183	0.00020404515787940722	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20938.63712818697	0.00020404574884014522	0.0	0.00017705382436260624	4.426345609065156e-05	0.0001327903682719547	20938.722379603398	0.0002040445673074824	85	0.00017705382436260624	0.00017705382436260624				
86	TrialState.COMPLETE	0.011110127478753541	2020-01-07 07:09:09.897162	2020-01-07 07:38:02.721606	0.6218495247921179	9.365859090581527	450.0	60.0	0.06835469866453807	2000.0	0.9002757121343787	0.0014606940509915014	0.011110127478753541	0.004027974504249292	0.005953434844192635	18251.233932365438	0.004778826219928575	0.0014606940509915014	0.011110127478753541	0.004027974504249292	0.005953434844192635	18251.140470077902	0.00477883713479863	0.0014606940509915014	0.011110127478753541	0.004027974504249292	0.005953434844192635	18251.327394652973	0.004778815455485694	86					0.011036355051935788	0.011078510724403075
87	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 07:38:02.722697	2020-01-07 07:45:58.508155	0.8639753931707436	28.27633892106729	250.0	50.0	0.003973007801982026	1600.0	1.0337459563304923	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20957.74920325779	0.0002586004142472418	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20957.554266997166	0.00025860402250871636	0.0	0.0003541076487252125	0.0	0.0001327903682719547	20957.944139518415	0.00025859681065178316	87	0.0003541076487252125	0.0003541076487252125				
88	TrialState.COMPLETE	0.0006639518413597734	2020-01-07 07:45:58.509206	2020-01-07 07:53:52.790764	0.29216539053915164	24.79368564632366	250.0	60.0	0.010508934903062319	1500.0	1.0486863770127504	0.00017705382436260624	0.0006639518413597734	0.0002213172804532578	0.0005311614730878187	21260.79010269122	0.0004623652289586602	0.00017705382436260624	0.0006639518413597734	0.0002213172804532578	0.0005311614730878187	21260.350832152973	0.0004623800573629839	0.00017705382436260624	0.0006639518413597734	0.0002213172804532578	0.0005311614730878187	21261.22937322946	0.0004623504554682855	88	0.0006196883852691218	0.0006491973559962229				
89	TrialState.COMPLETE	0.004632908404154863	2020-01-07 07:53:52.791823	2020-01-07 08:08:13.692128	0.1782388050804073	10.424533474332222	150.0	30.0	0.022111714333243562	1000.0	0.9718994245114999	0.0013574126534466478	0.004632908404154863	0.0025672804532577906	0.003098441926345609	19703.195570703494	0.0025669068572925784	0.0013574126534466478	0.004632908404154863	0.0025672804532577906	0.003098441926345609	19703.065126298396	0.0025669130255946996	0.0013574126534466478	0.004632908404154863	0.0025672804532577906	0.003098441926345609	19703.326015108592	0.0025669007169390615	89			0.0034968130311614732	0.0041784702549575075		
90	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 08:08:13.693241	2020-01-07 08:17:12.561632	0.22538722380270076	26.52546929884014	350.0	70.0	0.0010809538787292885	1700.0	1.0338997762462718	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20961.275008852692	0.00022282960659452807	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20961.187544263455	0.00022283166736747237	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20961.362473441928	0.0002228275505567955	90	0.00017705382436260624	0.00011803588290840416				
91	TrialState.COMPLETE	0.002301699716713881	2020-01-07 08:17:12.563289	2020-01-07 08:25:16.704950	0.6209909440918583	28.55830568307236	250.0	80.0	0.04412023261313588	1800.0	0.9904396243556906	8.852691218130312e-05	0.002301699716713881	0.0009737960339943342	0.0013279036827195468	20079.40399256374	0.0009890763618207793	8.852691218130312e-05	0.002301699716713881	0.0009737960339943342	0.0013279036827195468	20078.85946352691	0.0009890911366144826	8.852691218130312e-05	0.002301699716713881	0.0009737960339943342	0.0013279036827195468	20079.948521600567	0.0009890616314369184	91	0.0003541076487252125	0.0016525023607176581				
92	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 08:25:16.705959	2020-01-07 08:34:57.308286	0.402895742379613	28.472991087066585	450.0	30.0	0.0042144093052278574	1100.0	1.048745689839589	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21262.01823654391	0.00020536945077233198	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21261.538199362607	0.00020538057266763972	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	21262.498273725214	0.00020535835300481092	92	0.00017705382436260624	0.00017705382436260624				
93	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 08:34:57.309324	2020-01-07 08:42:54.125083	0.862853405388008	28.059315680691903	250.0	60.0	0.0012839637455858317	1900.0	1.0273863570014392	0.0	8.852691218130312e-05	0.0	0.0	20828.73506108357	0.00022617792636577845	0.0	8.852691218130312e-05	0.0	0.0	20828.678912889518	0.0002261787201909182	0.0	8.852691218130312e-05	0.0	0.0	20828.79120927762	0.00022617713293188592	93	0.00017705382436260624	0.00011803588290840416				
94	TrialState.COMPLETE	0.0057011331444759205	2020-01-07 08:42:54.126310	2020-01-07 08:53:47.903883	0.5987975113094641	3.7148583836287425	150.0	80.0	0.08464437718405601	700.0	0.9518690056176223	0.0008852691218130312	0.0057011331444759205	0.0027974504249291786	0.003718130311614731	19297.02013101983	0.0026505039324268326	0.0008852691218130312	0.0057011331444759205	0.0027974504249291786	0.003718130311614731	19297.003718130312	0.0026505044148094374	0.0008852691218130312	0.0057011331444759205	0.0027974504249291786	0.003718130311614731	19297.036543909348	0.0026505034506528855	94		0.005016525023607177	0.0054444050991501415			
