number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.2572592067988669	2020-04-26 03:44:20.924952	2020-04-26 06:11:50.452559	128	256	1	60	0.005359621166125416	128	0.3461247490033051	0.0012393767705382436	0.2572592067988669	0.1566926345609065	0.204143059490085	7017.0069936260625	0.09484309930928932	0.0012393767705382436	0.2572592067988669	0.1566926345609065	0.204143059490085	7017.003718130311	0.0948430993511549	1758610817	250	0.0012393767705382436	0.2572592067988669	0.1566926345609065	0.204143059490085	7017.010269121813	0.09484309926743593	10	COMPLETE
11	0.017528328611898018	2020-04-26 06:11:50.488433	2020-04-26 06:54:00.728708	256	64	1	17	0.05680511184930888	512	0.7413390828701286	0.0010623229461756375	0.017528328611898018	0.010977337110481586	0.01363314447592068	15029.235924220964	0.008260966911843231	0.0010623229461756375	0.017528328611898018	0.010977337110481586	0.01363314447592068	15029.228930594902	0.008260967138821268	2835731371	300	0.0010623229461756375	0.017528328611898018	0.010977337110481586	0.01363314447592068	15029.242917847025	0.008260966685023356	11	COMPLETE
12	0.01363314447592068	2020-04-26 06:54:00.763901	2020-04-26 09:46:33.696665	256	128	2	79	0.021554404515708624	128	0.9863733340010266	0.000708215297450425	0.01363314447592068	0.010977337110481586	0.012393767705382436	19998.039217422098	0.006340427475505495	0.000708215297450425	0.01363314447592068	0.010977337110481586	0.012393767705382436	19998.02478753541	0.006340427642782354	4128769502	250	0.000708215297450425	0.01363314447592068	0.010977337110481586	0.012393767705382436	19998.05364730878	0.006340427308277714	12	COMPLETE
13	0.004426345609065156	2020-04-26 09:46:33.738500	2020-04-26 11:18:36.967101	256	128	1	87	0.09248795407514339	128	1.0582342004508536	0.000708215297450425	0.004426345609065156	0.004072237960339943	0.004072237960339943	21454.644387393768	0.002628579117931131	0.000708215297450425	0.004426345609065156	0.004072237960339943	0.004072237960339943	21454.63066572238	0.0026285792168519095	3426571208	150	0.000708215297450425	0.004426345609065156	0.004072237960339943	0.004072237960339943	21454.658109065156	0.002628579019032661	13	COMPLETE
14	0.03824362606232295	2020-04-26 11:18:37.005725	2020-04-26 12:41:38.674833	256	256	1	35	0.02233302254463638	512	0.5021719040225303	0.000708215297450425	0.03824362606232295	0.023371104815864022	0.02903682719546742	10180.738934135978	0.01622227262267498	0.000708215297450425	0.03824362606232295	0.023371104815864022	0.02903682719546742	10180.735658640227	0.016222272925495555	1139155065	200	0.000708215297450425	0.03824362606232295	0.023371104815864022	0.02903682719546742	10180.742209631728	0.016222272320306198	14	COMPLETE
15	0.3319759206798867	2020-04-26 12:41:38.712943	2020-04-26 13:06:25.159061	64	64	2	60	0.00321698677151177	512	0.4988966827328157	0.0003541076487252125	0.3319759206798867	0.22538951841359772	0.2811614730878187	10114.851983002833	0.12523727357323974	0.0003541076487252125	0.3319759206798867	0.22538951841359772	0.2811614730878187	10114.846494334277	0.12523727361836176	4113387996	200	0.0003541076487252125	0.3319759206798867	0.22538951841359772	0.2811614730878187	10114.857471671388	0.1252372735281271	15	COMPLETE
16	0.31869688385269124	2020-04-26 13:06:25.215851	2020-04-26 14:32:44.083441	256	64	2	95	0.005117581788438552	512	0.48695653344894174	0.0008852691218130312	0.31869688385269124	0.2137039660056657	0.26558073654390935	9872.459897308781	0.12149256170857776	0.0008852691218130312	0.31869688385269124	0.2137039660056657	0.26558073654390935	9872.454674220964	0.12149256178147132	1288555243	250	0.0008852691218130312	0.31869688385269124	0.2137039660056657	0.26558073654390935	9872.4651203966	0.12149256163571544	16	COMPLETE
17	0.14854815864022664	2020-04-26 14:32:44.124899	2020-04-26 15:07:44.026877	128	128	2	71	0.015430438009986516	512	0.39351580692816884	0.000708215297450425	0.14854815864022664	0.08834985835694051	0.11543909348441926	7978.01664305949	0.05616379353419669	0.000708215297450425	0.14854815864022664	0.08834985835694051	0.11543909348441926	7978.012216713881	0.056163794466925404	1072992224	150	0.000708215297450425	0.14854815864022664	0.08834985835694051	0.11543909348441926	7978.021069405099	0.05616379260350049	17	COMPLETE
18	0.3356940509915014	2020-04-26 15:07:44.063402	2020-04-26 15:35:27.587681	64	128	2	18	0.0030295324183842996	512	0.4690643818247589	0.008675637393767706	0.3356940509915014	0.22060906515580736	0.2806303116147309	9508.927584985835	0.12934436122042342	0.008675637393767706	0.3356940509915014	0.22060906515580736	0.2806303116147309	9508.924043909348	0.12934436233609148	3118028330	250	0.008675637393767706	0.3356940509915014	0.22060906515580736	0.2806303116147309	9508.931126062324	0.1293443601076197	18	COMPLETE
19	0.12623937677053823	2020-04-26 15:35:27.646921	2020-04-26 16:16:13.091905	256	64	2	60	0.008378322203295452	256	0.3846447320210356	0.000708215297450425	0.12623937677053823	0.07400849858356941	0.09560906515580736	7797.9850389518415	0.048423315572737984	0.000708215297450425	0.12623937677053823	0.07400849858356941	0.09560906515580736	7797.981232294617	0.0484233160108915	3938046279	150	0.000708215297450425	0.12623937677053823	0.07400849858356941	0.09560906515580736	7797.988845609065	0.04842331513539066	19	COMPLETE
20	0.005488668555240793	2020-04-26 16:16:13.128682	2020-04-26 19:43:23.709227	256	256	2	81	0.06201984802009564	128	1.052185980381995	0.000708215297450425	0.005488668555240793	0.0047804532577903685	0.004957507082152974	21331.75637393768	0.0030580153610594027	0.000708215297450425	0.005488668555240793	0.0047804532577903685	0.004957507082152974	21331.73955382436	0.003058015498850354	2364112523	200	0.000708215297450425	0.005488668555240793	0.0047804532577903685	0.004957507082152974	21331.77319405099	0.0030580152233075255	20	COMPLETE
