number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
51	0.08614232209737828	2020-03-09 15:18:22.465279	2020-03-09 15:19:12.149868	9.869097447721682	256	2	62	0.014770737717670316	0.07841813159761143	256	1.0084786918258455	0.0	0.08614232209737828	0.021067415730337078	0.04307116104868914	48.68773408239701	0.04312990531262277	0.0	0.08614232209737828	0.021067415730337078	0.04307116104868914	48.68773408239701	0.04312990531262277	3542746261	150.0	0.0	0.08614232209737828	0.021067415730337078	0.04307116104868914	48.68773408239701	0.04312990531262277	51	COMPLETE
52	0.08661048689138577	2020-03-09 15:19:12.169576	2020-03-09 15:19:49.690920	8.669813483254439	256	2	92	0.008614447806559029	0.012155715197023709	512	1.0297978902828604	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	49.653558052434455	0.04033285587069189	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	49.653558052434455	0.04033285587069189	1746967043	150.0	0.0	0.08661048689138577	0.0149812734082397	0.0351123595505618	49.653558052434455	0.04033285587069189	52	COMPLETE
53	0.09035580524344569	2020-03-09 15:19:49.703930	2020-03-09 15:22:01.385509	6.943031950460394	128	1	72	0.005888657636709309	0.050853493119209746	128	0.9972394263364849	0.0	0.09035580524344569	0.019194756554307114	0.04447565543071161	48.16432584269663	0.044588944615030254	0.0	0.09035580524344569	0.019194756554307114	0.04447565543071161	48.16432584269663	0.044588944615030254	3012986738	200.0	0.0	0.09035580524344569	0.019194756554307114	0.04447565543071161	48.16432584269663	0.044588944615030254	53	COMPLETE
54	0.10627340823970037	2020-03-09 15:22:01.399247	2020-03-09 15:22:44.966692	3.3314084705085025	128	1	20	0.002015111975545174	0.01989675507760003	256	0.9834937366991816	0.0	0.10627340823970037	0.027153558052434457	0.05056179775280899	47.43632958801498	0.04660995875811649	0.0	0.10627340823970037	0.027153558052434457	0.05056179775280899	47.43632958801498	0.04660995875811649	215247785	150.0	0.0	0.10627340823970037	0.027153558052434457	0.05056179775280899	47.43632958801498	0.04660995875811649	54	COMPLETE
55	0.21769662921348315	2020-03-09 15:22:44.977609	2020-03-09 15:33:38.921733	5.68373828838173	256	1	98	0.0178809219272081	0.09067298614076631	128	0.7699506596996961	0.02949438202247191	0.21769662921348315	0.07256554307116105	0.11329588014981273	37.11727528089887	0.0944661706827834	0.02949438202247191	0.21769662921348315	0.07256554307116105	0.11329588014981273	37.11704119850187	0.09446620528476374	3872603538	750.0	0.02949438202247191	0.21769662921348315	0.07256554307116105	0.11329588014981273	37.11750936329588	0.09446613649769439	55	COMPLETE
56	0.09691011235955056	2020-03-09 15:33:38.932031	2020-03-09 15:34:26.666566	4.4430089377836	128	1	66	0.0034289382829444407	0.13269395354035224	256	0.9976197660914605	0.0	0.09691011235955056	0.023408239700374533	0.041666666666666664	48.15238764044944	0.044525905201591526	0.0	0.09691011235955056	0.023408239700374533	0.041666666666666664	48.15215355805243	0.04452606520322994	4217662062	150.0	0.0	0.09691011235955056	0.023408239700374533	0.041666666666666664	48.15262172284644	0.044525749302559224	56	COMPLETE
57	0.21582397003745318	2020-03-09 15:34:26.679448	2020-03-09 15:37:38.574625	3.173072123440075	256	1	52	0.07194048426267388	0.033409753675772834	128	0.7546346393014455	0.031835205992509365	0.21582397003745318	0.07303370786516854	0.12172284644194757	36.36516853932584	0.09786493514108549	0.031835205992509365	0.21582397003745318	0.07303370786516854	0.12172284644194757	36.36516853932584	0.09786493514108549	2227306011	300.0	0.031835205992509365	0.21582397003745318	0.07303370786516854	0.12172284644194757	36.36516853932584	0.09786493514108549	57	COMPLETE
58	0.21301498127340823	2020-03-09 15:37:38.584831	2020-03-09 15:41:45.275193	6.871310902452894	256	2	48	0.030058876732122746	0.03695465300624359	512	0.7664235792103596	0.023876404494382022	0.21301498127340823	0.07209737827715355	0.11189138576779026	36.945692883895134	0.09179929638812027	0.023876404494382022	0.21301498127340823	0.07209737827715355	0.11189138576779026	36.945692883895134	0.09179929638812027	1674046027	1000.0	0.023876404494382022	0.21301498127340823	0.07209737827715355	0.11189138576779026	36.945692883895134	0.09179929638812027	58	COMPLETE
59	0.19147940074906367	2020-03-09 15:41:45.286619	2020-03-09 15:46:12.833676	6.8245393847123115	128	1	29	0.03724787126344357	0.2259413456160072	256	0.7887751662786283	0.03464419475655431	0.19147940074906367	0.06975655430711611	0.10720973782771535	38.08403558052434	0.09428444918871146	0.03464419475655431	0.19147940074906367	0.06975655430711611	0.10720973782771535	38.08380149812734	0.09428457433300282	1544808631	750.0	0.03464419475655431	0.19147940074906367	0.06975655430711611	0.10720973782771535	38.08426966292135	0.09428432688860851	59	COMPLETE
60	0.10252808988764045	2020-03-09 15:46:12.845988	2020-03-09 15:47:31.213930	3.635033097680377	128	1	75	0.00368474923991098	0.040285113958049255	512	1.0091361995186476	0.0	0.10252808988764045	0.021067415730337078	0.04307116104868914	48.72846441947566	0.044049451741583104	0.0	0.10252808988764045	0.021067415730337078	0.04307116104868914	48.72846441947566	0.044049451741583104	673768467	350.0	0.0	0.10252808988764045	0.021067415730337078	0.04307116104868914	48.72846441947566	0.044049451741583104	60	COMPLETE
61	0.22705992509363296	2020-03-09 15:47:31.225124	2020-03-09 15:52:22.265651	7.948429418693112	128	1	48	0.078388808309785	0.01947337262128086	256	0.7281075916723924	0.03651685393258427	0.22705992509363296	0.09644194756554307	0.14185393258426968	35.03323970037453	0.10848140739759014	0.03651685393258427	0.22705992509363296	0.09644194756554307	0.14185393258426968	35.03323970037453	0.10848140739759014	3328891864	800.0	0.03651685393258427	0.22705992509363296	0.09644194756554307	0.14185393258426968	35.03323970037453	0.10848140739759014	61	COMPLETE
62	0.11282771535580524	2020-03-09 15:52:22.281120	2020-03-09 15:52:45.592550	3.341315643922281	256	1	31	0.0012592726730686033	0.14535561921693207	512	0.9989627478888419	0.0	0.11282771535580524	0.02294007490636704	0.04681647940074907	48.21465355805243	0.0462664460618511	0.0	0.11282771535580524	0.02294007490636704	0.04681647940074907	48.21441947565543	0.04626652560055209	935326028	150.0	0.0	0.11282771535580524	0.02294007490636704	0.04681647940074907	48.21488764044944	0.046266367969308324	62	COMPLETE
63	0.20365168539325842	2020-03-09 15:52:45.602528	2020-03-09 15:57:37.293493	5.533436411195074	256	1	36	0.023809774341516793	0.10807971658315163	256	0.7666149621171884	0.025280898876404494	0.20365168539325842	0.07303370786516854	0.11704119850187265	36.9625468164794	0.09114755833676348	0.025280898876404494	0.20365168539325842	0.07303370786516854	0.11704119850187265	36.9625468164794	0.09114755833676348	2572442717	800.0	0.025280898876404494	0.20365168539325842	0.07303370786516854	0.11704119850187265	36.9625468164794	0.09114755833676348	63	COMPLETE
64	0.20224719101123595	2020-03-09 15:57:37.303621	2020-03-09 16:07:59.413711	9.44788316186502	64	2	7	0.010868501811588379	0.04287558249802371	128	0.7863697541043971	0.021067415730337078	0.20224719101123595	0.06882022471910113	0.10674157303370786	37.844569288389515	0.08728948863993595	0.021067415730337078	0.20224719101123595	0.06882022471910113	0.10674157303370786	37.844569288389515	0.08728948863993595	4169923941		0.021067415730337078	0.20224719101123595	0.06882022471910113	0.10674157303370786	37.844569288389515	0.08728948863993595	64	COMPLETE
65	0.08661048689138577	2020-03-09 16:07:59.423838	2020-03-09 16:09:14.295039	9.498152659011321	128	1	91	0.01070652303590793	0.07539415933255797	128	0.990664070922958	0.00046816479400749064	0.08661048689138577	0.018258426966292134	0.0351123595505618	47.74836142322097	0.04269448101784513	0.00046816479400749064	0.08661048689138577	0.018258426966292134	0.0351123595505618	47.74812734082397	0.04269461215644289	1132251349	150.0	0.00046816479400749064	0.08661048689138577	0.018258426966292134	0.0351123595505618	47.74859550561798	0.04269435292898221	65	COMPLETE
66	0.14232209737827714	2020-03-09 16:09:14.307162	2020-03-09 16:10:32.840185	9.18602124795084	256	1	2	0.025188267946135573	0.11640339146836477	512	0.8967477943415122	0.013576779026217229	0.14232209737827714	0.04073033707865169	0.07162921348314606	43.27411048689139	0.0655340280260333	0.013576779026217229	0.14232209737827714	0.04073033707865169	0.07162921348314606	43.27387640449438	0.06553459895870892	2976109963	450.0	0.013576779026217229	0.14232209737827714	0.04073033707865169	0.07162921348314606	43.27434456928839	0.06553348428062795	66	COMPLETE
67	0.09363295880149813	2020-03-09 16:10:32.852246	2020-03-09 16:10:58.473473	9.615649905294577	64	2	38	0.0022744586789683503	0.17952578523715929	512	1.0051232863161783	0.0	0.09363295880149813	0.01638576779026217	0.033707865168539325	48.45552434456929	0.04272164001319594	0.0	0.09363295880149813	0.01638576779026217	0.033707865168539325	48.45552434456929	0.04272164001319594	1626989017	150.0	0.0	0.09363295880149813	0.01638576779026217	0.033707865168539325	48.45552434456929	0.04272164001319594	67	COMPLETE
68	0.20833333333333334	2020-03-09 16:10:58.485637	2020-03-09 16:20:53.558549	9.795513988250583	256	2	58	0.014196968582619152	0.1158966688071712	128	0.7664415740306848	0.03464419475655431	0.20833333333333334	0.06928838951310862	0.1104868913857678	36.92649812734082	0.09623826896079328	0.03464419475655431	0.20833333333333334	0.06928838951310862	0.1104868913857678	36.92649812734082	0.09623826896079328	1458222384	900.0	0.03464419475655431	0.20833333333333334	0.06928838951310862	0.1104868913857678	36.92649812734082	0.09623826896079328	68	COMPLETE
69	0.09644194756554307	2020-03-09 16:20:53.570063	2020-03-09 16:21:16.828436	3.9023729176469404	64	1	43	0.002961310094724346	0.09727864939183944	512	1.0152398588027707	0.0	0.09644194756554307	0.020599250936329586	0.04588014981273408	48.95739700374532	0.04404583598145281	0.0	0.09644194756554307	0.020599250936329586	0.04588014981273408	48.95739700374532	0.04404583598145281	4291920155	150.0	0.0	0.09644194756554307	0.020599250936329586	0.04588014981273408	48.95739700374532	0.04404583598145281	69	COMPLETE
70	0.20739700374531836	2020-03-09 16:21:16.840002	2020-03-09 16:32:48.254152	6.68242710261836	128	1	88	0.020343518899907344	0.14772913823732514	128	0.7611417149181376	0.026685393258426966	0.20739700374531836	0.06835205992509363	0.11282771535580524	36.66619850187266	0.09202461091684663	0.026685393258426966	0.20739700374531836	0.06835205992509363	0.11282771535580524	36.66619850187266	0.09202461091684663	984989289	1000.0	0.026685393258426966	0.20739700374531836	0.06835205992509363	0.11282771535580524	36.66619850187266	0.09202461091684663	70	COMPLETE
71	0.09925093632958802	2020-03-09 16:32:48.266468	2020-03-09 16:33:27.232915	6.2965347961494755	64	1	39	0.0015771311553895893	0.1525535222493696	256	1.0013745530292197	0.0	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.34316479400749	0.044934439478307796	0.0	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.34316479400749	0.044934439478307796	3445062843	150.0	0.0	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.34316479400749	0.044934439478307796	71	COMPLETE
72	0.08801498127340825	2020-03-09 16:33:27.245347	2020-03-09 16:33:51.250746	5.880998521627569	64	2	94	0.020390966369554432	0.049511828237625385	512	1.005821608177871	0.0	0.08801498127340825	0.019662921348314606	0.04447565543071161	48.50936329588015	0.04342131016777997	0.0	0.08801498127340825	0.019662921348314606	0.04447565543071161	48.50936329588015	0.04342131016777997	1420931442	150.0	0.0	0.08801498127340825	0.019662921348314606	0.04447565543071161	48.50936329588015	0.04342131016777997	72	COMPLETE
73	0.09176029962546817	2020-03-09 16:33:51.262184	2020-03-09 16:36:22.097983	3.0688637695967502	64	1	97	0.0010573106897528344	0.24347350056814832	128	0.9960630868669696	0.0	0.09176029962546817	0.02153558052434457	0.039794007490636704	48.03698501872659	0.04396678912867976	0.0	0.09176029962546817	0.02153558052434457	0.039794007490636704	48.03698501872659	0.04396678912867976	3054945956	250.0	0.0	0.09176029962546817	0.02153558052434457	0.039794007490636704	48.03698501872659	0.04396678912867976	73	COMPLETE
74	0.20646067415730338	2020-03-09 16:36:22.108389	2020-03-09 16:41:33.034060	3.565331917481338	128	1	38	0.07913999863215311	0.17054878096444487	256	0.7633514288587894	0.03136704119850187	0.20646067415730338	0.0847378277153558	0.11610486891385768	36.75889513108614	0.09799569936156616	0.03136704119850187	0.20646067415730338	0.0847378277153558	0.11610486891385768	36.75889513108614	0.09799569936156616	2767688859	850.0	0.03136704119850187	0.20646067415730338	0.0847378277153558	0.11610486891385768	36.75889513108614	0.09799569936156616	74	COMPLETE
75	0.10112359550561797	2020-03-09 16:41:33.044188	2020-03-09 16:41:56.311761	1.7067100584083703	64	1	63	0.004033947384865123	0.013688128328741054	512	1.0025190501438963	0.0	0.10112359550561797	0.017322097378277154	0.042134831460674156	48.34597378277154	0.04406129772395155	0.0	0.10112359550561797	0.017322097378277154	0.042134831460674156	48.34597378277154	0.04406129772395155	2947401980	150.0	0.0	0.10112359550561797	0.017322097378277154	0.042134831460674156	48.34597378277154	0.04406129772395155	75	COMPLETE
76	0.22144194756554308	2020-03-09 16:41:56.323920	2020-03-09 16:48:22.808230	3.2277752048109214	256	2	5	0.01362515412390472	0.0171619735574419	128	0.7514951669433144	0.030430711610486893	0.22144194756554308	0.08895131086142322	0.1301498127340824	36.206460674157306	0.1005558964527171	0.030430711610486893	0.22144194756554308	0.08895131086142322	0.1301498127340824	36.206460674157306	0.1005558964527171	2942437999	750.0	0.030430711610486893	0.22144194756554308	0.08895131086142322	0.1301498127340824	36.206460674157306	0.1005558964527171	76	COMPLETE
77	0.2045880149812734	2020-03-09 16:48:22.820248	2020-03-09 16:51:24.275995	1.7388849953302459	256	2	62	0.06250093828258006	0.039914083139080875	512	0.7693108470477373	0.030430711610486893	0.2045880149812734	0.07818352059925093	0.11657303370786516	37.092696629213485	0.09696574635880281	0.030430711610486893	0.2045880149812734	0.07818352059925093	0.11657303370786516	37.092696629213485	0.09696574635880281	3553072842	700.0	0.030430711610486893	0.2045880149812734	0.07818352059925093	0.11657303370786516	37.092696629213485	0.09696574635880281	77	COMPLETE
78	0.0945692883895131	2020-03-09 16:51:24.287367	2020-03-09 16:52:03.230409	7.345809279151482	256	2	31	0.0012304140577894579	0.12914561656516016	256	1.0058960249745166	0.0	0.0945692883895131	0.024344569288389514	0.03932584269662921	48.52247191011236	0.04414040950166635	0.0	0.0945692883895131	0.024344569288389514	0.03932584269662921	48.52247191011236	0.04414040950166635	3180216023	150.0	0.0	0.0945692883895131	0.024344569288389514	0.03932584269662921	48.52247191011236	0.04414040950166635	78	COMPLETE
79	0.20318352059925093	2020-03-09 16:52:03.242615	2020-03-09 16:55:29.267313	8.584963527799852	256	1	61	0.04189615821613932	0.05708413570339671	512	0.7512796908278674	0.025749063670411985	0.20318352059925093	0.06741573033707865	0.1100187265917603	36.183052434456926	0.0915002731129834	0.025749063670411985	0.20318352059925093	0.06741573033707865	0.1100187265917603	36.183052434456926	0.0915002731129834	3101939077	800.0	0.025749063670411985	0.20318352059925093	0.06741573033707865	0.1100187265917603	36.183052434456926	0.0915002731129834	79	COMPLETE
80	0.20739700374531836	2020-03-09 16:55:29.279412	2020-03-09 16:58:59.652324	6.663966654442691	64	1	34	0.07656532600686652	0.05596812865824054	512	0.7493058067191852	0.03417602996254682	0.20739700374531836	0.07256554307116105	0.11142322097378277	36.0997191011236	0.09700749152258371	0.03417602996254682	0.20739700374531836	0.07256554307116105	0.11142322097378277	36.0997191011236	0.09700749152258371	1760267319	950.0	0.03417602996254682	0.20739700374531836	0.07256554307116105	0.11142322097378277	36.0997191011236	0.09700749152258371	80	COMPLETE
81	0.09316479400749064	2020-03-09 16:58:59.662454	2020-03-09 16:59:42.467323	2.4793353204577784	128	1	81	0.005688571929281748	0.04147190612117992	256	1.0122367209294456	0.0	0.09316479400749064	0.018258426966292134	0.03464419475655431	48.853932584269664	0.043007158606633296	0.0	0.09316479400749064	0.018258426966292134	0.03464419475655431	48.853932584269664	0.043007158606633296	952756013	150.0	0.0	0.09316479400749064	0.018258426966292134	0.03464419475655431	48.853932584269664	0.043007158606633296	81	COMPLETE
82	0.18632958801498128	2020-03-09 16:59:42.479826	2020-03-09 17:08:47.623210	1.7245549551483463	64	1	3	0.007048204875374162	0.014871329370150576	128	0.8082012124193922	0.018258426966292134	0.18632958801498128	0.05196629213483146	0.09316479400749064	38.99250936329588	0.0791273149250793	0.018258426966292134	0.18632958801498128	0.05196629213483146	0.09316479400749064	38.99250936329588	0.0791273149250793	1957140679		0.018258426966292134	0.18632958801498128	0.05196629213483146	0.09316479400749064	38.99250936329588	0.0791273149250793	82	COMPLETE
83	0.20786516853932585	2020-03-09 17:08:47.634162	2020-03-09 17:15:44.681478	7.855257703062249	256	2	85	0.021585105167155522	0.05159215517723754	128	0.7576027218207075	0.03089887640449438	0.20786516853932585	0.07911985018726592	0.11891385767790262	36.4812734082397	0.09667036983372769	0.03089887640449438	0.20786516853932585	0.07911985018726592	0.11891385767790262	36.4812734082397	0.09667036983372769	2131295514	600.0	0.03089887640449438	0.20786516853932585	0.07911985018726592	0.11891385767790262	36.4812734082397	0.09667036983372769	83	COMPLETE
84	0.08848314606741572	2020-03-09 17:15:44.694106	2020-03-09 17:16:07.597552	6.354772409417701	256	1	29	0.0017516123362437733	0.04080863275883162	512	1.0192668575633053	0.0	0.08848314606741572	0.019194756554307114	0.039794007490636704	49.20880149812734	0.042410359823258116	0.0	0.08848314606741572	0.019194756554307114	0.039794007490636704	49.20880149812734	0.042410359823258116	4289068589	150.0	0.0	0.08848314606741572	0.019194756554307114	0.039794007490636704	49.20880149812734	0.042410359823258116	84	COMPLETE
85	0.10205992509363296	2020-03-09 17:16:07.614916	2020-03-09 17:16:30.976942	5.28334399322755	64	2	71	0.005236655734438389	0.1248595684639155	512	0.9962606567676678	0.0	0.10205992509363296	0.021067415730337078	0.04588014981273408	48.16151685393258	0.04574891576359032	0.0	0.10205992509363296	0.021067415730337078	0.04588014981273408	48.16151685393258	0.04574891576359032	2213368908	150.0	0.0	0.10205992509363296	0.021067415730337078	0.04588014981273408	48.16151685393258	0.04574891576359032	85	COMPLETE
86	0.10252808988764045	2020-03-09 17:16:30.987094	2020-03-09 17:16:59.126376	4.049865199343425	128	1	97	0.004843643145705251	0.05661915802574741	512	1.024703105859291	0.0	0.10252808988764045	0.02200374531835206	0.0449438202247191	49.42134831460674	0.04376956809343221	0.0	0.10252808988764045	0.02200374531835206	0.0449438202247191	49.42134831460674	0.04376956809343221	2620549593	150.0	0.0	0.10252808988764045	0.02200374531835206	0.0449438202247191	49.42134831460674	0.04376956809343221	86	COMPLETE
87	0.09691011235955056	2020-03-09 17:16:59.136422	2020-03-09 17:17:23.171415	4.922710722840277	64	1	75	0.0012647866027807597	0.18109319372544344	512	1.0115612604173967	0.0	0.09691011235955056	0.02153558052434457	0.04307116104868914	48.85346441947566	0.04429383222677216	0.0	0.09691011235955056	0.02153558052434457	0.04307116104868914	48.85346441947566	0.04429383222677216	1284290857	150.0	0.0	0.09691011235955056	0.02153558052434457	0.04307116104868914	48.85346441947566	0.04429383222677216	87	COMPLETE
88	0.0950374531835206	2020-03-09 17:17:23.181349	2020-03-09 17:17:48.423180	9.534779680738515	64	2	99	0.011915726307816253	0.015341136894595172	512	1.019495442783467	0.0	0.0950374531835206	0.023876404494382022	0.046348314606741575	49.193820224719104	0.045112239460150805	0.0	0.0950374531835206	0.023876404494382022	0.046348314606741575	49.193820224719104	0.045112239460150805	3291082006	150.0	0.0	0.0950374531835206	0.023876404494382022	0.046348314606741575	49.193820224719104	0.045112239460150805	88	COMPLETE
89	0.2102059925093633	2020-03-09 17:17:48.434920	2020-03-09 17:20:33.344996	9.212958761545968	256	1	7	0.08085182525372524	0.010618376313984473	256	0.745681254343175	0.04119850187265917	0.2102059925093633	0.09878277153558053	0.13295880149812733	35.934925093632955	0.10901952423926757	0.04119850187265917	0.2102059925093633	0.09878277153558053	0.13295880149812733	35.934925093632955	0.10901952423926757	3362855393	550.0	0.04119850187265917	0.2102059925093633	0.09878277153558053	0.13295880149812733	35.934925093632955	0.10901952423926757	89	COMPLETE
90	0.09550561797752809	2020-03-09 17:20:33.355185	2020-03-09 17:20:54.869552	1.4136779629742904	64	2	49	0.003221627001354842	0.2910538708187336	512	1.005014534819913	0.0	0.09550561797752809	0.019194756554307114	0.042134831460674156	48.41760299625468	0.04344592229509426	0.0	0.09550561797752809	0.019194756554307114	0.042134831460674156	48.41760299625468	0.04344592229509426	1424277093	150.0	0.0	0.09550561797752809	0.019194756554307114	0.042134831460674156	48.41760299625468	0.04344592229509426	90	COMPLETE
91	0.1952247191011236	2020-03-09 17:20:54.879773	2020-03-09 17:24:26.892673	5.439597885691407	256	1	57	0.023523813240704173	0.010118544645609372	512	0.7886864729147153	0.025280898876404494	0.1952247191011236	0.07771535580524344	0.1203183520599251	38.024578651685395	0.09182608949968905	0.025280898876404494	0.1952247191011236	0.07771535580524344	0.1203183520599251	38.02434456928839	0.0918268763312756	2937637617	850.0	0.025280898876404494	0.1952247191011236	0.07771535580524344	0.1203183520599251	38.024812734082396	0.09182534638096838	91	COMPLETE
92	0.10674157303370786	2020-03-09 17:24:26.904051	2020-03-09 17:25:12.807285	5.737262160156769	256	2	77	0.0016891844508433367	0.0722231362084191	256	0.9925420328360818	0.0	0.10674157303370786	0.024812734082397005	0.04447565543071161	47.822565543071164	0.04682573935963235	0.0	0.10674157303370786	0.024812734082397005	0.04447565543071161	47.822565543071164	0.04682573935963235	3952806334	150.0	0.0	0.10674157303370786	0.024812734082397005	0.04447565543071161	47.822565543071164	0.04682573935963235	92	COMPLETE
93	0.2148876404494382	2020-03-09 17:25:12.817362	2020-03-09 17:29:56.425293	7.93977668854716	256	1	64	0.04476966843146538	0.012458884206177672	128	0.7533543524532911	0.039794007490636704	0.2148876404494382	0.08567415730337079	0.1343632958801498	36.29494382022472	0.10625987128658426	0.039794007490636704	0.2148876404494382	0.08567415730337079	0.1343632958801498	36.29447565543071	0.10626061058492373	286206703	450.0	0.039794007490636704	0.2148876404494382	0.08567415730337079	0.1343632958801498	36.295411985018724	0.10625916943436386	93	COMPLETE
94	0.0898876404494382	2020-03-09 17:29:56.438121	2020-03-09 17:31:11.029154	9.751376245415988	128	1	100	0.004118608406413158	0.02671348071263938	128	1.0173209259419072	0.0	0.0898876404494382	0.025749063670411985	0.046348314606741575	49.09129213483146	0.04557570742076981	0.0	0.0898876404494382	0.025749063670411985	0.046348314606741575	49.09129213483146	0.04557570742076981	3015064027	150.0	0.0	0.0898876404494382	0.025749063670411985	0.046348314606741575	49.09129213483146	0.04557570742076981	94	COMPLETE
95	0.08895131086142322	2020-03-09 17:31:11.040636	2020-03-09 17:32:25.283793	0.5234429585682716	64	1	88	0.014796318583674828	0.27425017212139163	128	1.0143851332788527	0.0046816479400749065	0.08895131086142322	0.02294007490636704	0.040262172284644196	48.98829588014981	0.04669129314502654	0.0046816479400749065	0.08895131086142322	0.02294007490636704	0.040262172284644196	48.98829588014981	0.04669129314502654	580450975	150.0	0.0046816479400749065	0.08895131086142322	0.02294007490636704	0.040262172284644196	48.98829588014981	0.04669129314502654	95	COMPLETE
96	0.20880149812734083	2020-03-09 17:32:25.294878	2020-03-09 17:38:09.615368	0.5828891125931976	128	2	75	0.048316614229024835	0.09459764421754417	128	0.745300898451379	0.041666666666666664	0.20880149812734083	0.08333333333333333	0.12687265917602997	35.887172284644194	0.10604903846275303	0.041666666666666664	0.20880149812734083	0.08333333333333333	0.12687265917602997	35.887172284644194	0.10604903846275303	3284051641	550.0	0.041666666666666664	0.20880149812734083	0.08333333333333333	0.12687265917602997	35.887172284644194	0.10604903846275303	96	COMPLETE
97	0.09925093632958802	2020-03-09 17:38:09.625428	2020-03-09 17:38:32.793887	4.773962693552065	64	2	71	0.0030312721842370542	0.042643629957854985	512	0.9934071412533243	0.0	0.09925093632958802	0.021067415730337078	0.040262172284644196	47.91315543071161	0.04412982291545973	0.0	0.09925093632958802	0.021067415730337078	0.040262172284644196	47.912921348314605	0.04412988531247346	862325636	150.0	0.0	0.09925093632958802	0.021067415730337078	0.040262172284644196	47.91338951310861	0.044129761524849445	97	COMPLETE
98	0.19288389513108614	2020-03-09 17:38:32.804114	2020-03-09 17:40:46.483018	2.525522794988972	256	2	60	0.07287152893087562	0.011918571382502501	512	0.7666784247918899	0.03651685393258427	0.19288389513108614	0.07818352059925093	0.10486891385767791	36.96629213483146	0.09736798782265901	0.03651685393258427	0.19288389513108614	0.07818352059925093	0.10486891385767791	36.96629213483146	0.09736798782265901	2892200809	550.0	0.03651685393258427	0.19288389513108614	0.07818352059925093	0.10486891385767791	36.96629213483146	0.09736798782265901	98	COMPLETE
99	0.0898876404494382	2020-03-09 17:40:46.493834	2020-03-09 17:41:10.949196	0.7947578359982325	256	2	40	0.01165531308809928	0.020664640288916958	512	1.0112993220906803	0.0	0.0898876404494382	0.020599250936329586	0.04119850187265917	48.82865168539326	0.0430333295856346	0.0	0.0898876404494382	0.020599250936329586	0.04119850187265917	48.82865168539326	0.0430333295856346	1418093554	150.0	0.0	0.0898876404494382	0.020599250936329586	0.04119850187265917	48.82865168539326	0.0430333295856346	99	COMPLETE
