number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
49	TrialState.COMPLETE	0.11960087869451101	2020-01-22 17:24:06.954985	2020-01-22 17:35:48.162283	350.0	1	1.0	0.009134950447336991	1700.0	0.3931088565272097	0.028743010384571492	0.11960087869451101	0.0734123587812393	0.09179932671459545	2785.6870506675796	0.061793269188416544	0.028743010384571492	0.11960087869451101	0.0734123587812393	0.09179932671459545	2785.6861520027387	0.06179327150855358	0.028743010384571492	0.11960087869451101	0.0734123587812393	0.09179932671459545	2785.6879493324204	0.06179326689535449	49	0.15929190916352848	0.1328312221841835										
50	TrialState.COMPLETE	0.20765576857240672	2020-01-22 17:35:48.163166	2020-01-22 17:55:25.601097	450.0	2	81.0	0.08168498919017017	1800.0	0.2704677453851947	0.0733909619993153	0.20765576857240672	0.12627667465479858	0.15766575373730457	1911.7283214937806	0.11850685512806917	0.0733909619993153	0.20765576857240672	0.12627667465479858	0.15768001825858724	1911.726356555974	0.11850720047899331	0.0733909619993153	0.20765576857240672	0.12627667465479858	0.15766575373730457	1911.7302864315873	0.11850655911521182	50	0.20787686865228802	0.20772946859903382										
51	TrialState.COMPLETE	0.22913100536346	2020-01-22 17:55:25.601946	2020-01-22 18:08:51.149203	150.0	1	91.0	0.005716452301478184	1200.0	0.10475890504230449	0.08302664612575603	0.22913100536346	0.140769428277987	0.17371334018030354	734.870585130663	0.13279389320873106	0.08302664612575603	0.22913100536346	0.140769428277987	0.17371334018030354	734.8703640305831	0.132793914625506	0.08302664612575603	0.22913100536346	0.140769428277987	0.17371334018030354	734.8708062307429	0.13279387254781408	51	0.23881661531439005	0.23235954201377002										
52	TrialState.COMPLETE	0.29607440374301036	2020-01-22 18:08:51.150052	2020-01-22 18:50:36.105677	50.0	1	71.0	0.003332536448585913	500.0	0.05709296257854397	0.09775000950968085	0.29607440374301036	0.17570403337264	0.22186085434972802	396.4899435124957	0.1643983499749081	0.09775000950968085	0.29607440374301036	0.17570403337264	0.22186085434972802	396.4898309812723	0.16439837169750166	0.09775000950968085	0.29607440374301036	0.17570403337264	0.22186085434972802	396.49005604371916	0.1643983301823145	52						0.29442787042923985	0.2953540454182358					
53	TrialState.COMPLETE	0.1416181672943056	2020-01-22 18:50:36.106565	2020-01-22 19:07:33.004079	350.0	1	71.0	0.007429080154527806	600.0	0.3703902417754762	0.03718047472326829	0.1416181672943056	0.08731313477119708	0.10821065845030241	2623.061398065731	0.07499123890518937	0.03718047472326829	0.1416181672943056	0.08731313477119708	0.10821065845030241	2623.0607525961427	0.07499124463709637	0.03718047472326829	0.1416181672943056	0.08731313477119708	0.10821065845030241	2623.062043535319	0.07499123326812088	53	0.1803606070980258	0.15453231389554567										
54	TrialState.COMPLETE	0.19905426223895925	2020-01-22 19:07:33.004939	2020-01-22 19:18:38.808328	50.0	2	1.0	0.007839889967200264	1400.0	0.09798684839889546	0.06647980143786375	0.19905426223895925	0.11604901289512724	0.1461970786260413	686.6092127410705	0.11203741479170162	0.06647980143786375	0.19905426223895925	0.11604901289512724	0.1461970786260413	686.6090736619878	0.11203743421004708	0.06647980143786375	0.19905426223895925	0.11604901289512724	0.1461970786260413	686.6093518201529	0.11203739633623999	54	0.21312621248430902	0.20374491232074252										
55	TrialState.COMPLETE	0.2884571493780669	2020-01-22 19:18:38.809237	2020-01-22 19:43:34.609503	150.0	1	51.0	0.0016398829211423018	900.0	0.07571190216492495	0.09906234546768611	0.2884571493780669	0.1771701091711362	0.22147571227509605	527.7253318878619	0.16332011186123382	0.09906234546768611	0.2884571493780669	0.1771701091711362	0.22147571227509605	527.7251416942447	0.1633201231084647	0.09906234546768611	0.2884571493780669	0.1771701091711362	0.22147571227509605	527.725522081479	0.16332010105401804	55			0.2885570010270455	0.28849709003765833								
56	TrialState.COMPLETE	0.26338012096314045	2020-01-22 19:43:34.610348	2020-01-22 19:58:13.363878	350.0	2	31.0	0.0019663309598293346	1600.0	0.07663716565490128	0.08309796873216935	0.26338012096314045	0.14927108296245578	0.19188634029441973	537.3139621134314	0.1421341995304358	0.08309796873216935	0.2633872532237818	0.14927108296245578	0.19188634029441973	537.3132560196279	0.14213475854100371	0.08309796873216935	0.26338012096314045	0.14927108296245578	0.19188634029441973	537.314668207235	0.14213373428130127	56	0.2750770284149264	0.2672790901137358										
57	TrialState.COMPLETE	0.15037658336186238	2020-01-22 19:58:13.364671	2020-01-22 20:17:51.639082	450.0	1	81.0	0.007263326469735195	1700.0	0.38104779800460753	0.03327199589181787	0.15037658336186238	0.09285490128951272	0.11568526760241926	2698.5528072577886	0.07536849740673181	0.03327199589181787	0.15037658336186238	0.09285490128951272	0.11568526760241926	2698.552036973639	0.0753685010093559	0.03327199589181787	0.15037658336186238	0.09285490128951272	0.11568526760241926	2698.5535775419376	0.07536849388026012	57	0.18107383316215908	0.16060899996196126										
58	TrialState.COMPLETE	0.08153600365171745	2020-01-22 20:17:51.640086	2020-01-22 20:29:36.262296	250.0	1	1.0	0.03498312955348367	1000.0	0.8312301520735693	0.005135227661759671	0.08153600365171745	0.06352704553235193	0.07224980029670204	5928.2864173228345	0.036991946898889586	0.005135227661759671	0.08153600365171745	0.06352704553235193	0.07224980029670204	5928.281845543764	0.03699195830142267	0.005135227661759671	0.08153600365171745	0.06352704553235193	0.07224980029670204	5928.290989101905	0.03699193593750093	58	0.08353303663129065	0.08220168131157518										
59	TrialState.COMPLETE	0.1911873787515691	2020-01-22 20:29:36.263451	2020-01-22 20:42:39.029310	250.0	1	11.0	0.0052848904632465995	1200.0	0.23793442274827128	0.06515320095857582	0.1911873787515691	0.11883059454524707	0.14545532351934268	1680.2292879150975	0.10870492426612538	0.06515320095857582	0.1911873787515691	0.11883059454524707	0.14545532351934268	1680.2287957891133	0.10870493134101926	0.06515320095857582	0.1911873787515691	0.11883059454524707	0.14545532351934268	1680.2297800410818	0.10870491746768343	59	0.2137110578568983	0.19869527178667884										
60	TrialState.COMPLETE	0.04409876754536118	2020-01-22 20:42:39.030185	2020-01-22 20:55:07.360571	50.0	1	51.0	0.06557355097971178	1300.0	0.8165149898859309	0.00661873787515691	0.04409876754536118	0.027181045304119595	0.03441315759443113	5820.255705808513	0.02068214855926613	0.00661873787515691	0.04409876754536118	0.027181045304119595	0.03441315759443113	5820.253530469017	0.020682149094466983	0.00661873787515691	0.04409876754536118	0.027181045304119595	0.03441315759443113	5820.257881148009	0.02068214802634036	60	0.04665924911559968	0.04495226140210735										
61	TrialState.COMPLETE	0.21521596485221955	2020-01-22 20:55:07.361545	2020-01-22 21:13:20.324656	450.0	2	61.0	0.03430414990687679	1600.0	0.19262117318061717	0.06761383087983568	0.21521596485221955	0.1262980714367226	0.1576514892160219	1357.3769043135912	0.11745777701079367	0.06761383087983568	0.21521596485221955	0.1262980714367226	0.1576514892160219	1357.3758630035377	0.11745785671632454	0.06761383087983568	0.21521596485221955	0.1262980714367226	0.1576514892160219	1357.3779456236448	0.11745770316192851	61	0.21874643386967935	0.21639278785803948										
62	TrialState.COMPLETE	0.14594031724295334	2020-01-22 21:13:20.325520	2020-01-22 21:27:38.319493	350.0	1	31.0	0.008032030591980066	1400.0	0.3724175492070618	0.03399235421659249	0.14594031724295334	0.0911360264749515	0.11313905055346342	2636.7771168549584	0.07470223492364013	0.03399235421659249	0.14594031724295334	0.0911360264749515	0.11313905055346342	2636.776225322378	0.07470295014129122	0.03399235421659249	0.14594031724295334	0.0911360264749515	0.11313905055346342	2636.7780083875386	0.07470175746826534	62	0.1819867625242497	0.15795579900338544										
63	TrialState.COMPLETE	0.22485164897866028	2020-01-22 21:27:38.320403	2020-01-22 21:43:21.866187	350.0	1	51.0	0.0031743123202500356	700.0	0.14164754139379773	0.08548014378637453	0.22485164897866028	0.14392188748145612	0.17520398265434212	996.3976663243182	0.13340572151733174	0.08548014378637453	0.22485164897866028	0.14392188748145612	0.17520398265434212	996.3974737532808	0.13340576116732608	0.08548014378637453	0.22485164897866028	0.14392188748145612	0.17520398265434212	996.3978588953555	0.13340568415913331	63	0.2406710030811366	0.23012476701281906										
64	TrialState.COMPLETE	0.22868167294305602	2020-01-22 21:43:21.867125	2020-01-22 21:56:41.952184	150.0	1	71.0	0.005568303788997866	1000.0	0.1061802768598408	0.08220643615200274	0.22868167294305602	0.14134000912929362	0.17453355015405683	745.8446486648409	0.13228013408854047	0.08220643615200274	0.22868167294305602	0.14134000912929362	0.17453355015405683	745.8444382631519	0.13228013619107193	0.08220643615200274	0.22868167294305602	0.14134000912929362	0.17453355015405683	745.8448590665297	0.1322801320032664	64	0.2401717448362433	0.2325116969074518										
65	TrialState.COMPLETE	0.20873987218988932	2020-01-22 21:56:41.952960	2020-01-22 22:11:11.520610	450.0	2	11.0	0.016779184505751263	1800.0	0.1701078379259707	0.07115856441857811	0.20873987218988932	0.12594859066529726	0.15631775647609267	1198.6629507588725	0.11866219516284268	0.07115856441857811	0.20873987218988932	0.12594859066529726	0.15631775647609267	1198.6625299554946	0.11866220899435179	0.07115856441857811	0.20873987218988932	0.12594859066529726	0.15631775647609267	1198.6633715622504	0.11866218202541144	65	0.20813363003537602	0.20853779147171822										
66	TrialState.COMPLETE	0.21323319639392901	2020-01-22 22:11:11.521632	2020-01-22 22:25:27.301566	150.0	2	91.0	0.0410588400443824	1600.0	0.16002971850072215	0.0696607896838982	0.21323319639392901	0.11965080451900034	0.15437064932100877	1127.4679690174598	0.11676934791297085	0.0696607896838982	0.21323319639392901	0.11965080451900034	0.15437064932100877	1127.4668207234965	0.1167693652832754	0.0696607896838982	0.21323319639392901	0.11965080451900034	0.15437064932100877	1127.4691173114231	0.11676933099774435	66	0.21657822663471413	0.21434820647419073										
67	TrialState.COMPLETE	0.13423627753052608	2020-01-22 22:25:27.303006	2020-01-22 22:41:21.482836	250.0	1	91.0	0.01926658188244506	500.0	0.5902264126617163	0.0056915439917836355	0.13423627753052608	0.08198533607212143	0.10565730914070524	4192.876487076343	0.05386737404629635	0.0056915439917836355	0.13423627753052608	0.08198533607212143	0.10565730914070524	4192.87321693484	0.05386737682536794	0.0056915439917836355	0.13423627753052608	0.08198533607212143	0.10565730914070524	4192.879757217847	0.0538673713082212	67	0.14351534862490015	0.13732930122865078										
68	TrialState.COMPLETE	0.11852390733766975	2020-01-22 22:41:21.484062	2020-01-22 22:52:55.489040	150.0	2	1.0	0.04551968372136407	1600.0	0.7125381605564383	0.012367339952071208	0.11852390733766975	0.07625099851648978	0.09389621134314732	5062.496572948762	0.05289353688364549	0.012367339952071208	0.11852390733766975	0.07625099851648978	0.09389621134314732	5062.493723610635	0.0528935558007269	0.012367339952071208	0.11852390733766975	0.07625099851648978	0.09389621134314732	5062.499422286888	0.052893519144743224	68	0.12344516718018943	0.12016432728517631										
69	TrialState.COMPLETE	0.21518743580965422	2020-01-22 22:52:55.489907	2020-01-22 23:13:24.719828	450.0	2	91.0	0.01683558753529529	1000.0	0.13557468654622296	0.06915439917836358	0.21518743580965422	0.12049241127467762	0.15429219445395412	954.4081471813306	0.11720048707150561	0.06915439917836358	0.21518743580965422	0.12049954353531896	0.15429219445395412	954.4071807600137	0.11720123971368407	0.06915439917836358	0.21518743580965422	0.12049241127467762	0.15429219445395412	954.4091136026475	0.11719988021712059	69	0.2208005249343832	0.21705846551789723										
70	TrialState.COMPLETE	0.19677907109437406	2020-01-22 23:13:24.720703	2020-01-22 23:32:16.902143	450.0	1	71.0	0.0035845173560634797	1400.0	0.21555658547329476	0.06745692114572635	0.19677907109437406	0.1258202099737533	0.1535076457834075	1521.028682386169	0.11358115220056836	0.06745692114572635	0.19677907109437406	0.1258202099737533	0.1535076457834075	1521.0282437521396	0.11358115547877738	0.06745692114572635	0.19677907109437406	0.1258202099737533	0.1535076457834075	1521.0291210201985	0.11358114898542954	70	0.22241241583932445	0.20532351934269086										
71	TrialState.COMPLETE	0.25499971470957433	2020-01-22 23:32:16.903050	2020-01-22 23:47:01.736319	350.0	2	31.0	0.002083788269919752	1400.0	0.07625233812685209	0.07969588040625357	0.25499971470957433	0.15054062535661303	0.19092348510783977	535.1700081307771	0.13971843154038452	0.0797030126668949	0.25499971470957433	0.1505548898778957	0.19092348510783977	535.1691986191944	0.13972160644354417	0.07969588040625357	0.25499971470957433	0.15054062535661303	0.19092348510783977	535.1708176423599	0.13971662900671933	71	0.26838696793335615	0.25946213245083494										
72	TrialState.COMPLETE	0.2106299212598425	2020-01-22 23:47:01.737307	2020-01-22 23:59:47.887937	150.0	1	51.0	0.006862030842126056	1700.0	0.13064930375572353	0.0749957206436152	0.2106299212598425	0.12950758872532236	0.15900661873787517	918.6232062364487	0.12137492234369966	0.0749957206436152	0.2106299212598425	0.12950758872532236	0.15900661873787517	918.622953041196	0.12137492561727134	0.0749957206436152	0.2106299212598425	0.12950758872532236	0.15900661873787517	918.6234594317015	0.12137491911487584	72	0.22395298413785233	0.21507094221917913										
73	TrialState.COMPLETE	0.2468118794933242	2020-01-22 23:59:47.889071	2020-01-23 00:14:48.677500	250.0	1	71.0	0.003104884874715044	700.0	0.10072401847698462	0.09123587812393016	0.2468118794933242	0.15386425881547416	0.1897110007988132	706.7601206778501	0.14381924090523882	0.09123587812393016	0.2468118794933242	0.15386425881547416	0.1897110007988132	706.759942371334	0.14381924600175214	0.09123587812393016	0.2468118794933242	0.15386425881547416	0.1897110007988132	706.760298984366	0.14381923593413595	73	0.25651888622617824	0.25004754840427557										
74	TrialState.COMPLETE	0.09631404770055917	2020-01-23 00:14:48.678309	2020-01-23 00:31:03.564690	350.0	1	61.0	0.02608737586891007	800.0	0.7783773618384399	0.005135227661759671	0.09631404770055917	0.06971784776902887	0.08115086157708547	5550.209210601392	0.04220924955228281	0.005135227661759671	0.09631404770055917	0.06971784776902887	0.08115086157708547	5550.204674483624	0.04220925064392621	0.005135227661759671	0.09631404770055917	0.06971784776902887	0.08115086157708547	5550.213746719161	0.042209248463406804	74	0.10350336642702271	0.09871048727604702										
75	TrialState.COMPLETE	0.19479630263608352	2020-01-23 00:31:03.565701	2020-01-23 00:44:02.461719	250.0	1	11.0	0.004900514842458987	1400.0	0.21085749729013942	0.06943255734337556	0.19479630263608352	0.12228260869565218	0.15047643501084104	1487.3228132488873	0.113242946518229	0.06943255734337556	0.19479630263608352	0.12228260869565218	0.15047643501084104	1487.32239957777	0.11324296345582052	0.06943255734337556	0.19479630263608352	0.12228260869565218	0.15047643501084104	1487.3232269200046	0.11324293021960592	75	0.21773365285861007	0.20244208604359237										
76	TrialState.COMPLETE	0.046492829700635244	2020-01-23 00:44:02.462559	2020-01-23 01:12:44.459226	450.0	1	21.0	0.060585659003358515	1100.0	0.9960937639619765	0.005263608353303663	0.046492829700635244	0.032770360226710794	0.03938434326144015	7118.606444235232	0.02160713936597652	0.005263608353303663	0.046492829700635244	0.032770360226710794	0.03938434326144015	7118.600992810681	0.021607140725124974	0.005263608353303663	0.046492829700635244	0.032770360226710794	0.03938434326144015	7118.611895659782	0.021607138015617235	76			0.04608866826429305	0.04633116512609837								
77	TrialState.COMPLETE	0.13602647495150064	2020-01-23 01:12:44.460059	2020-01-23 01:23:44.639553	50.0	1	1.0	0.01859804691874642	1400.0	0.28623553865586365	0.04816415611092092	0.13602647495150064	0.08304804290768002	0.1019627981284948	2025.3908443170146	0.07935721429207544	0.04816415611092092	0.13602647495150064	0.08304804290768002	0.1019627981284948	2025.390370021682	0.07935722847060638	0.04816415611092092	0.13602647495150064	0.08304804290768002	0.1019627981284948	2025.3913186123473	0.07935720053281939	77	0.15651032751340865	0.14285442580546998										
