number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
48	TrialState.COMPLETE	0.35563031161473085	2019-12-31 01:41:11.385323	2019-12-31 01:49:35.460307	7.669085069869232	350.0	1.0	0.0033711620474974283	600.0	0.27353447420893706	0.215828611898017	0.35563031161473085	0.29093484419263455	0.3198300283286119	5544.941536827196	0.26612891584255344	0.215828611898017	0.35563031161473085	0.29093484419263455	0.3198300283286119	5544.941501416431	0.2661289158427355	0.215828611898017	0.35563031161473085	0.29093484419263455	0.3198300283286119	5544.94157223796	0.26612891584237136	48		0.36809490084985835	0.3603045325779037													
49	TrialState.COMPLETE	0.48252614948790584	2019-12-31 01:49:35.463963	2019-12-31 02:22:26.982951	8.133085844515286	350.0	1.0	0.0012019813020151277	600.0	0.21786494218362865	0.3550882545216823	0.48252614948790584	0.4292601874046633	0.45212736979734147	4416.258089997821	0.4030476000213069	0.3550882545216823	0.48252614948790584	0.4292601874046633	0.45212736979734147	4416.257994661146	0.40304760002632606	0.3550882545216823	0.48252614948790584	0.4292601874046633	0.45212736979734147	4416.2581853344955	0.40304760001629164	49																
50	TrialState.COMPLETE	0.012110481586402266	2019-12-31 02:22:26.984489	2019-12-31 02:30:31.072546	5.217792730165901	50.0	16.0	0.09507617893424691	1000.0	0.9198579798014953	0.005807365439093485	0.012110481586402266	0.009313031161473088	0.010198300283286119	18648.470963172804	0.008316814085168602	0.005807365439093485	0.012110481586402266	0.009313031161473088	0.010198300283286119	18648.470609065156	0.008316814091816076	0.005807365439093485	0.012110481586402266	0.009313031161473088	0.010198300283286119	18648.471317280455	0.008316814078522711	50		0.011449480642115203	0.011862606232294617													
51	TrialState.COMPLETE	0.4403525338369531	2019-12-31 02:30:31.073843	2019-12-31 02:51:33.728148	1.962585957594699	150.0	46.0	0.0047885479605561145	1000.0	0.2230530900563307	0.3088802329241423	0.4403525338369531	0.3885741265344665	0.4120239219389361	4521.377203336481	0.35869133048552326	0.3088802329241423	0.4403525338369531	0.3885741265344665	0.4120239219389361	4521.37700661001	0.35869133052710656	0.3088802329241423	0.4403525338369531	0.3885741265344665	0.4120239219389361	4521.377400062953	0.3586913304439793	51						0.44167341157426143	0.44093041784702547									
52	TrialState.COMPLETE	0.3904289761230271	2019-12-31 02:51:33.729355	2019-12-31 03:06:46.797638	9.763807536318195	250.0	26.0	0.004886709554400521	1000.0	0.24347025202738218	0.2464336301092675	0.3904289761230271	0.3285613112100364	0.35504350465398626	4935.315016693647	0.2992434263840539	0.2464336301092675	0.3904289761230271	0.3285613112100364	0.35504350465398626	4935.3149028733305	0.29924342762003653	0.2464336301092675	0.3904289761230271	0.3285613112100364	0.35504350465398626	4935.315130513962	0.29924342516016633	52				0.4546742209631728	0.4171978281397545											
53	TrialState.COMPLETE	0.5094428706326724	2019-12-31 03:06:46.798739	2019-12-31 04:04:23.200624	5.376084920458635	450.0	21.0	0.0011360213033953684	900.0	0.23302404112013836	0.3888101983002833	0.5094428706326724	0.45259875668870003	0.4748288479697828	4723.368375236072	0.43258183717216014	0.3888101983002833	0.5094428706326724	0.45259875668870003	0.4748288479697828	4723.368262118351	0.43258183752421714	0.3888101983002833	0.5094428706326724	0.45259875668870003	0.4748288479697828	4723.368488353793	0.4325818368229218	53															0.5077682365439093	0.508654807532078
54	TrialState.COMPLETE	0.060618803116147306	2019-12-31 04:04:23.201719	2019-12-31 04:22:41.418154	6.177185056043151	150.0	41.0	0.029139120074275087	500.0	0.6010964766835595	0.029213881019830027	0.060618803116147306	0.0453257790368272	0.05143413597733711	12185.952737694759	0.04118486525498431	0.029213881019830027	0.060618803116147306	0.0453257790368272	0.05143413597733711	12185.952483179886	0.041184865426051924	0.029213881019830027	0.060618803116147306	0.0453257790368272	0.05143413597733711	12185.952992209632	0.04118486508448569	54					0.06182129367327668	0.06113415621205989										
55	TrialState.COMPLETE	0.33973087818696884	2019-12-31 04:22:41.421223	2019-12-31 04:32:04.452855	2.989119952211566	250.0	21.0	0.00505874778929383	700.0	0.29489146982143183	0.2097025495750708	0.33973087818696884	0.281657223796034	0.30927762039660056	5977.808463172804	0.25696455917132893	0.2097025495750708	0.33973087818696884	0.281657223796034	0.30927762039660056	5977.80835694051	0.2569645591805929	0.2097025495750708	0.33973087818696884	0.281657223796034	0.30927762039660056	5977.808569405099	0.25696455916207	55		0.43012275731822475	0.3736278328611898													
56	TrialState.COMPLETE	0.3868404745042493	2019-12-31 04:32:04.454780	2019-12-31 04:51:47.132990	9.384166766383522	350.0	11.0	0.0035739108799151516	700.0	0.23471309473137822	0.22744776912181303	0.3868404745042493	0.31484596317280455	0.34656072946175637	4757.800803381728	0.28513937651936155	0.22744776912181303	0.3868404745042493	0.31484596317280455	0.34656072946175637	4757.800748052408	0.2851393769932619	0.22744776912181303	0.3868404745042493	0.31484596317280455	0.34656072946175637	4757.800858711048	0.2851393760485221	56					0.41929296506137864	0.400748684743019										
57	TrialState.COMPLETE	0.21788243626062323	2019-12-31 04:51:47.135618	2019-12-31 05:00:25.987912	0.7993940630929715	50.0	26.0	0.01388223094689239	600.0	0.3661350563893044	0.13385269121813032	0.21788243626062323	0.17889518413597733	0.19557365439093485	7422.406338526912	0.164755608582561	0.13385269121813032	0.21788243626062323	0.17889518413597733	0.19557365439093485	7422.406055240794	0.16475560878159096	0.13385269121813032	0.21788243626062323	0.17889518413597733	0.19557365439093485	7422.406621813031	0.1647556083838863	57		0.3158050047214353	0.25460339943342775													
58	TrialState.COMPLETE	0.07885977337110482	2019-12-31 05:00:25.989452	2019-12-31 05:09:09.506915	1.1426371573061087	350.0	1.0	0.012269003720551404	700.0	0.6950829221254712	0.04093484419263456	0.07885977337110482	0.06391643059490085	0.07060906515580737	14091.614996458924	0.05511590421536934	0.04093484419263456	0.07885977337110482	0.06391643059490085	0.07060906515580737	14091.614766288953	0.05511590423601971	0.04093484419263456	0.07885977337110482	0.06391643059490085	0.07060906515580737	14091.615226628895	0.05511590419473415	58		0.08020538243626062	0.07936437677053824													
59	TrialState.COMPLETE	0.02348176345609065	2019-12-31 05:09:09.507938	2019-12-31 05:30:44.685906	5.259923531079738	350.0	41.0	0.06806362032215153	900.0	0.9367462459625916	0.01268148016997167	0.02348176345609065	0.01976363314447592	0.021622698300283287	18990.742054709634	0.017070953716427945	0.01268148016997167	0.02348176345609065	0.01976363314447592	0.021622698300283287	18990.74172273371	0.017070953815712744	0.01268148016997167	0.02348176345609065	0.01976363314447592	0.021622698300283287	18990.742386685553	0.017070953617409314	59					0.024403918791312557	0.02387697288547147										
60	TrialState.COMPLETE	0.030453257790368272	2019-12-31 05:30:44.686948	2019-12-31 05:50:44.089089	8.579449869736013	450.0	46.0	0.04630462985171146	800.0	0.8891868867996854	0.014417239983812221	0.030453257790368272	0.023851679481991097	0.026861594496155404	18026.549726831243	0.02047698255716206	0.014417239983812221	0.030453257790368272	0.023851679481991097	0.026861594496155404	18026.549296843383	0.020476982599868045	0.014417239983812221	0.030453257790368272	0.023851679481991097	0.026861594496155404	18026.550156819103	0.02047698251450341	60				0.029674220963172803	0.03012865911237016											
61	TrialState.COMPLETE	0.027598264872521247	2019-12-31 05:50:44.090271	2019-12-31 06:11:23.893705	8.813119416418695	350.0	31.0	0.05753763246992377	1000.0	0.9175814237642482	0.013124114730878187	0.027598264872521247	0.02228665014164306	0.024566218130311616	18602.17553780099	0.018716664265143772	0.013124114730878187	0.027598264872521247	0.02228665014164306	0.024566218130311616	18602.175305417848	0.018716664283467237	0.013124114730878187	0.027598264872521247	0.02228665014164306	0.024566218130311616	18602.175770184134	0.018716664246839414	61					0.02759088762983947	0.0275951031970862										
62	TrialState.COMPLETE	0.0511882278879446	2019-12-31 06:11:23.896394	2019-12-31 06:37:24.413523	8.901813834482017	450.0	26.0	0.024273783067249283	1000.0	0.7772237099659545	0.023489140698772427	0.0511882278879446	0.03924693106704438	0.045011016682404786	15756.621026125275	0.03383157481591858	0.023489140698772427	0.0511882278879446	0.03924693106704438	0.045011016682404786	15756.620829398804	0.03383157487616275	0.023489140698772427	0.0511882278879446	0.03924693106704438	0.045011016682404786	15756.621222851747	0.033831574755814345	62						0.051143261837312826	0.0511685552407932									
63	TrialState.COMPLETE	0.43665899433427763	2019-12-31 06:37:24.417010	2019-12-31 06:55:42.432747	4.317688851109492	250.0	21.0	0.003630594510368128	800.0	0.22432102493102804	0.29295768413597734	0.43665899433427763	0.3735835694050991	0.40235481586402266	4547.102348176346	0.3455124760286586	0.29295768413597734	0.43665899433427763	0.3735835694050991	0.40235481586402266	4547.102248583569	0.3455124760309458	0.29295768413597734	0.43665899433427763	0.3735835694050991	0.40235481586402266	4547.102447769122	0.34551247602637186	63					0.461166194523135	0.4471620801295022										
64	TrialState.COMPLETE	0.11318798057466613	2019-12-31 06:55:42.435162	2019-12-31 07:11:36.946655	6.082587717302454	250.0	36.0	0.0166823166337462	600.0	0.45586859028514787	0.04929684338324565	0.11318798057466613	0.07949716713881019	0.09267503035208417	9241.393046843383	0.07212352007320086	0.04929684338324565	0.11318798057466613	0.07949716713881019	0.09267503035208417	9241.392857142857	0.07212352037328759	0.04929684338324565	0.11318798057466613	0.07949716713881019	0.09267503035208417	9241.393236543909	0.0721235197745313	64				0.11193342776203966	0.11266525023607177											
65	TrialState.COMPLETE	0.21450070821529746	2019-12-31 07:11:36.947917	2019-12-31 07:30:22.172077	4.653071996328011	50.0	1.0	0.004441639012311961	600.0	0.31382866258903774	0.12399079320113314	0.21450070821529746	0.16563385269121814	0.18549929178470254	6361.887774433428	0.156152871676067	0.12399079320113314	0.21450070821529746	0.16563385269121814	0.18549929178470254	6361.8875531161475	0.15615287459737992	0.12399079320113314	0.21450070821529746	0.16563385269121814	0.18549929178470254	6361.887995750708	0.15615286879139625	65							0.21381462464589235	0.21419578218445073								
66	TrialState.COMPLETE	0.5011803588290841	2019-12-31 07:30:22.173147	2019-12-31 08:21:30.569704	1.9852237809779927	350.0	41.0	0.001240529234916036	700.0	0.2466864300236559	0.3879013220018886	0.5011803588290841	0.4463881019830028	0.46809490084985833	5000.2424398017	0.4286305312129999	0.3879013220018886	0.5011803588290841	0.4463881019830028	0.46809490084985833	5000.2423394712	0.42863053205702334	0.3879013220018886	0.5011803588290841	0.4463881019830028	0.46809490084985833	5000.2425401322	0.4286305303787702	66																
67	TrialState.COMPLETE	0.021998937677053826	2019-12-31 08:21:30.571159	2019-12-31 08:27:43.240077	1.607212540587608	150.0	6.0	0.04272245853342264	700.0	0.9006323159594007	0.011552762039660056	0.021998937677053826	0.018103753541076486	0.020051345609065154	18258.520516111897	0.01572086490098329	0.011552762039660056	0.021998937677053826	0.018103753541076486	0.020051345609065154	18258.520184135978	0.015720865264349307	0.011552762039660056	0.021998937677053826	0.018103753541076486	0.020051345609065154	18258.520848087817	0.015720864538637306	67	0.019564447592067987	0.021187440982058547														
68	TrialState.COMPLETE	0.32445113314447593	2019-12-31 08:27:43.241227	2019-12-31 08:44:39.787302	6.285618775427099	50.0	21.0	0.006915441994787766	1000.0	0.25872249654317003	0.19621990084985835	0.32445113314447593	0.26086667847025496	0.2878895184135977	5244.698034702549	0.2415657726347918	0.19621990084985835	0.32445113314447593	0.26086667847025496	0.2878895184135977	5244.69792404391	0.2415657726437485	0.19621990084985835	0.32445113314447593	0.26086667847025496	0.2878895184135977	5244.69814536119	0.24156577262584109	68					0.3381728045325779	0.3303318494536625										
69	TrialState.COMPLETE	0.11626534466477809	2019-12-31 08:44:39.788797	2019-12-31 09:09:46.513008	3.968763468804783	350.0	36.0	0.015099182925950992	500.0	0.4573905064724486	0.05087346553352219	0.11626534466477809	0.08394318539502675	0.09728124016367642	9272.32168712622	0.07445116370865566	0.05087346553352219	0.11626534466477809	0.08394318539502675	0.09728124016367642	9272.321510072396	0.07445116373918441	0.05087346553352219	0.11626534466477809	0.08394318539502675	0.09728124016367642	9272.321864180045	0.07445116367815086	69						0.11645082962363415	0.11634649433427761									
70	TrialState.COMPLETE	0.18856232294617564	2019-12-31 09:09:46.514010	2019-12-31 09:16:02.773043	8.972337193443037	150.0	16.0	0.010061825913143717	1000.0	0.42150831838059905	0.10065509915014165	0.18856232294617564	0.1478399433427762	0.1649256373937677	8544.965651558074	0.13264201644618953	0.10065509915014165	0.18856232294617564	0.1478399433427762	0.1649256373937677	8544.965430240793	0.13264201649901447	0.10065509915014165	0.18856232294617564	0.1478399433427762	0.1649256373937677	8544.965872875355	0.13264201639341366	70	0.24238668555240794	0.20650377714825308														
71	TrialState.COMPLETE	0.5043820821529745	2019-12-31 09:16:02.774209	2019-12-31 10:02:33.819648	3.1367896863727784	450.0	6.0	0.001043601183462072	800.0	0.22115921212258555	0.38544617563739375	0.5043820821529745	0.45080116855524077	0.47157179532577903	4482.82509848619	0.42932136480102345	0.38544617563739375	0.5043820821529745	0.45080116855524077	0.47157179532577903	4482.824993360482	0.42932136483930533	0.38544617563739375	0.5043820821529745	0.45080116855524077	0.47157179532577903	4482.825203611898	0.4293213647628078	71													0.5026305139619587	0.5035646836638338		
72	TrialState.COMPLETE	0.506583183105846	2019-12-31 10:02:33.820751	2019-12-31 10:36:07.005073	9.343437788877097	450.0	36.0	0.001978841911451067	600.0	0.1805664516485755	0.3712174864795261	0.506583183105846	0.4485739119237703	0.4726532320370847	3660.032449137265	0.42194537595687975	0.3712174864795261	0.506583183105846	0.4485739119237703	0.4726532320370847	3660.032304275045	0.42194537639447904	0.3712174864795261	0.506583183105846	0.4485739119237703	0.4726532320370847	3660.032593999485	0.4219453755215048	72								0.5062362291469941	0.5064270538243626							
