number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
54	0.21114232209737827	2020-04-10 04:21:49.117784	2020-04-10 04:23:54.216081	7.894342359914088	64	256	50	512	0.744741699086286	0.0351123595505618	0.21114232209737827	0.07818352059925093	0.12219101123595505	35.50327715355805	0.09901500264540389	0.0351123595505618	0.21114232209737827	0.07818352059925093	0.12219101123595505	35.502808988764045	0.09901513431205929	4149573789	400	0.0351123595505618	0.21114232209737827	0.07818352059925093	0.12219101123595505	35.50374531835206	0.09901487318118016	54	COMPLETE
55	0.299625468164794	2020-04-10 04:23:54.243408	2020-04-10 04:26:31.493009	8.706832636259914	256	256	66	128	0.5850288416764765	0.04260299625468165	0.299625468164794	0.12078651685393259	0.18632958801498128	28.177902621722847	0.13238977595793547	0.04260299625468165	0.299625468164794	0.12078651685393259	0.18632958801498128	28.177902621722847	0.13238977595793547	3996935928	200	0.04260299625468165	0.299625468164794	0.12078651685393259	0.18632958801498128	28.177902621722847	0.13238977595793547	55	COMPLETE
56	0.375936329588015	2020-04-10 04:26:31.551597	2020-04-10 04:27:49.095288	4.885057468317898	256	64	16	256	0.572302674126466	0.050093632958801496	0.375936329588015	0.13623595505617977	0.22846441947565543	27.85112359550562	0.14962750580766332	0.050093632958801496	0.375936329588015	0.13623595505617977	0.22846441947565543	27.85112359550562	0.14962750580766332	4221555685	200	0.050093632958801496	0.375936329588015	0.13623595505617977	0.22846441947565543	27.85112359550562	0.14962750580766332	56	COMPLETE
57	0.28792134831460675	2020-04-10 04:27:49.149167	2020-04-10 04:29:13.867682	5.472460870283605	64	128	21	512	0.6320715413563135	0.04541198501872659	0.28792134831460675	0.12172284644194757	0.18211610486891386	30.18820224719101	0.13096037655004739	0.04541198501872659	0.28792134831460675	0.12172284644194757	0.18211610486891386	30.18820224719101	0.13096037655004739	817175752	350	0.04541198501872659	0.28792134831460675	0.12172284644194757	0.18211610486891386	30.18820224719101	0.13096037655004739	57	COMPLETE
58	0.39232209737827717	2020-04-10 04:29:13.894299	2020-04-10 04:35:04.538193	2.1567194341389833	128	256	98	128	0.4253072785152548	0.06413857677902622	0.39232209737827717	0.1797752808988764	0.2556179775280899	20.38576779026217	0.1749895964332465	0.06413857677902622	0.39232209737827717	0.1797752808988764	0.2556179775280899	20.38576779026217	0.1749895964332465	217611779	350	0.06413857677902622	0.39232209737827717	0.1797752808988764	0.2556179775280899	20.38576779026217	0.1749895964332465	58	COMPLETE
59	0.2799625468164794	2020-04-10 04:35:04.561191	2020-04-10 04:36:48.242101	8.961829589298159	128	128	37	512	0.6309511155842311	0.04681647940074907	0.2799625468164794	0.11470037453183521	0.16432584269662923	30.120786516853933	0.1259476136030045	0.04681647940074907	0.2799625468164794	0.11470037453183521	0.16432584269662923	30.120786516853933	0.1259476136030045	2784351379	400	0.04681647940074907	0.2799625468164794	0.11470037453183521	0.16432584269662923	30.120786516853933	0.1259476136030045	59	COMPLETE
60	0.352059925093633	2020-04-10 04:36:48.284189	2020-04-10 04:40:55.436362	2.9268827381766123	128	256	91	512	0.46583013044502797	0.07818352059925093	0.352059925093633	0.16760299625468164	0.22612359550561797	22.300093632958802	0.17409096392242715	0.07818352059925093	0.352059925093633	0.16760299625468164	0.22612359550561797	22.300093632958802	0.17409096392242715	483764884	550	0.07818352059925093	0.352059925093633	0.16760299625468164	0.22612359550561797	22.300093632958802	0.17409096392242715	60	COMPLETE
61	0.37640449438202245	2020-04-10 04:40:55.480637	2020-04-10 04:45:26.030086	0.8290119221825071	128	256	65	256	0.4355905607616536	0.03136704119850187	0.37640449438202245	0.1343632958801498	0.21161048689138576	20.848782771535582	0.140929652660231	0.03136704119850187	0.37640449438202245	0.1343632958801498	0.21161048689138576	20.848782771535582	0.140929652660231	3988750912	500	0.03136704119850187	0.37640449438202245	0.1343632958801498	0.21161048689138576	20.848782771535582	0.140929652660231	61	COMPLETE
62	0.2720037453183521	2020-04-10 04:45:26.052262	2020-04-10 04:48:15.575910	6.034574228596014	128	64	2	128	0.6550972761179945	0.054775280898876406	0.2720037453183521	0.12640449438202248	0.17181647940074907	31.521067415730336	0.13390652980205142	0.054775280898876406	0.2720037453183521	0.12640449438202248	0.17181647940074907	31.521067415730336	0.13390652980205142	3813659870	250	0.054775280898876406	0.2720037453183521	0.12640449438202248	0.17181647940074907	31.521067415730336	0.13390652980205142	62	COMPLETE
63	0.37734082397003743	2020-04-10 04:48:15.603313	2020-04-10 04:56:40.696045	5.831329878022056	128	64	30	128	0.4635122901182761	0.0749063670411985	0.37734082397003743	0.16713483146067415	0.24250936329588016	22.20950374531835	0.17413705245877725	0.0749063670411985	0.37734082397003743	0.16713483146067415	0.24250936329588016	22.209269662921347	0.17413752535250857	1253783704	550	0.0749063670411985	0.37734082397003743	0.16713483146067415	0.24250936329588016	22.209737827715355	0.17413660012564292	63	COMPLETE
64	0.2654494382022472	2020-04-10 04:56:40.717532	2020-04-10 04:57:51.513822	7.061122375808963	256	64	65	512	0.6491096659479767	0.06132958801498127	0.2654494382022472	0.11891385767790262	0.17134831460674158	31.3623595505618	0.1358742317280444	0.06132958801498127	0.2654494382022472	0.11891385767790262	0.17134831460674158	31.3623595505618	0.1358742317280444	2825853769	250	0.06132958801498127	0.2654494382022472	0.11891385767790262	0.17134831460674158	31.3623595505618	0.1358742317280444	64	COMPLETE
65	0.2649812734082397	2020-04-10 04:57:51.541413	2020-04-10 05:00:22.182804	8.28196596163027	256	128	56	512	0.6167410923506409	0.03838951310861423	0.2649812734082397	0.10018726591760299	0.1549625468164794	29.420880149812735	0.11759534205679066	0.03838951310861423	0.2649812734082397	0.10018726591760299	0.1549625468164794	29.420880149812735	0.11759534205679066	3261833988	450	0.03838951310861423	0.2649812734082397	0.10018726591760299	0.1549625468164794	29.420880149812735	0.11759534205679066	65	COMPLETE
66	0.33286516853932585	2020-04-10 05:00:22.238981	2020-04-10 05:06:01.770558	4.248903908279713	128	256	92	128	0.5053108518651934	0.06320224719101124	0.33286516853932585	0.1549625468164794	0.21676029962546817	24.323033707865168	0.15889835794433677	0.06320224719101124	0.33286516853932585	0.1549625468164794	0.21676029962546817	24.323033707865168	0.15889835794433677	1754463824	350	0.06320224719101124	0.33286516853932585	0.1549625468164794	0.21676029962546817	24.323033707865168	0.15889835794433677	66	COMPLETE
67	0.34363295880149813	2020-04-10 05:06:01.792552	2020-04-10 05:08:53.514212	3.142717232656525	64	128	35	256	0.4718798030837533	0.07724719101123595	0.34363295880149813	0.16853932584269662	0.23174157303370788	22.581460674157302	0.1719435624771901	0.07724719101123595	0.34363295880149813	0.16853932584269662	0.23174157303370788	22.581460674157302	0.1719435624771901	459721076	350	0.07724719101123595	0.34363295880149813	0.16853932584269662	0.23174157303370788	22.581460674157302	0.1719435624771901	67	COMPLETE
68	0.424625468164794	2020-04-10 05:08:53.553328	2020-04-10 05:12:10.935173	1.6913158466882265	256	128	34	512	0.43141927840781125	0.07162921348314606	0.424625468164794	0.18164794007490637	0.2701310861423221	20.834737827715355	0.18242278936126743	0.07162921348314606	0.424625468164794	0.18164794007490637	0.2701310861423221	20.834737827715355	0.18242278936126743	3561807923	700	0.07162921348314606	0.424625468164794	0.18164794007490637	0.2701310861423221	20.834737827715355	0.18242278936126743	68	COMPLETE
69	0.2860486891385768	2020-04-10 05:12:10.956779	2020-04-10 05:14:03.559916	8.73164275687241	128	256	50	512	0.5713929622826491	0.03651685393258427	0.2860486891385768	0.08848314606741572	0.15168539325842698	27.274812734082396	0.11698381750471844	0.03651685393258427	0.2860486891385768	0.08848314606741572	0.15168539325842698	27.274812734082396	0.11698381750471844	1840008784	350	0.03651685393258427	0.2860486891385768	0.08848314606741572	0.15168539325842698	27.274812734082396	0.11698381750471844	69	COMPLETE
70	0.2958801498127341	2020-04-10 05:14:03.587666	2020-04-10 05:17:38.456837	5.142375084065796	64	128	49	128	0.5300971818887297	0.07350187265917603	0.2958801498127341	0.15589887640449437	0.20318352059925093	25.474719101123597	0.16089530405630648	0.07350187265917603	0.2958801498127341	0.15589887640449437	0.20318352059925093	25.474719101123597	0.16089530405630648	3948510921	250	0.07350187265917603	0.2958801498127341	0.15589887640449437	0.20318352059925093	25.474719101123597	0.16089530405630648	70	COMPLETE
71	0.32771535580524347	2020-04-10 05:17:38.484754	2020-04-10 05:19:54.828187	4.621761153480268	128	128	39	512	0.4999201592591623	0.0599250936329588	0.32771535580524347	0.14138576779026218	0.20880149812734083	24.20505617977528	0.15315557037097297	0.0599250936329588	0.32771535580524347	0.14138576779026218	0.20880149812734083	24.20505617977528	0.15315557037097297	683645685	450	0.0599250936329588	0.32771535580524347	0.14138576779026218	0.20880149812734083	24.20505617977528	0.15315557037097297	71	COMPLETE
72	0.3698501872659176	2020-04-10 05:19:54.879419	2020-04-10 05:27:29.597151	5.2169692088968205	128	64	40	128	0.4584624134876141	0.07911985018726592	0.3698501872659176	0.1694756554307116	0.23548689138576778	21.98244382022472	0.17601504430645917	0.07911985018726592	0.3698501872659176	0.1694756554307116	0.23548689138576778	21.982209737827716	0.17601561523913478	1889810773	500	0.07911985018726592	0.3698501872659176	0.1694756554307116	0.23548689138576778	21.982677902621724	0.17601450056105383	72	COMPLETE
73	0.3450374531835206	2020-04-10 05:27:29.638782	2020-04-10 05:31:31.213312	3.9464527292785627	128	128	7	128	0.4952836500058711	0.06975655430711611	0.3450374531835206	0.1441947565543071	0.20926966292134833	23.724719101123597	0.15992170408717177	0.06975655430711611	0.3450374531835206	0.1441947565543071	0.20926966292134833	23.724719101123597	0.15992170408717177	2868015864	300	0.06975655430711611	0.3450374531835206	0.1441947565543071	0.20926966292134833	23.724719101123597	0.15992170408717177	73	COMPLETE
74	0.41151685393258425	2020-04-10 05:31:31.235166	2020-04-10 05:40:17.226723	1.6132752460417223	128	128	97	128	0.41613501814814907	0.06601123595505617	0.41151685393258425	0.18211610486891386	0.26685393258426965	19.965355805243444	0.17833031383269857	0.06601123595505617	0.41151685393258425	0.18211610486891386	0.26685393258426965	19.965355805243444	0.17833031383269857	2077056185	550	0.06601123595505617	0.41151685393258425	0.18211610486891386	0.26685393258426965	19.965355805243444	0.17833031383269857	74	COMPLETE
75	0.3913857677902622	2020-04-10 05:40:17.259942	2020-04-10 05:43:16.769031	2.2968589556707446	64	256	22	256	0.43351500855727393	0.08146067415730338	0.3913857677902622	0.18398876404494383	0.2532771535580524	20.76498127340824	0.18443455906343573	0.08146067415730338	0.3913857677902622	0.18398876404494383	0.2532771535580524	20.76498127340824	0.18443455906343573	3603831489	400	0.08146067415730338	0.3913857677902622	0.18398876404494383	0.2532771535580524	20.76498127340824	0.18443455906343573	75	COMPLETE
76	0.35720973782771537	2020-04-10 05:43:16.790484	2020-04-10 05:46:13.145124	2.9541318337516658	256	256	58	512	0.46500128512235867	0.08567415730337079	0.35720973782771537	0.175561797752809	0.23314606741573032	22.258895131086142	0.18036463803093478	0.08567415730337079	0.35720973782771537	0.175561797752809	0.23314606741573032	22.258895131086142	0.18036463803093478	1989298667	450	0.08567415730337079	0.35720973782771537	0.175561797752809	0.23314606741573032	22.258895131086142	0.18036463803093478	76	COMPLETE
77	0.25187265917602997	2020-04-10 05:46:13.171856	2020-04-10 05:46:58.044150	9.467439182833456	128	64	36	512	0.6787264890635686	0.03323970037453183	0.25187265917602997	0.09269662921348315	0.14325842696629212	32.390449438202246	0.10970692914491938	0.03323970037453183	0.25187265917602997	0.09269662921348315	0.14325842696629212	32.390449438202246	0.10970692914491938	3443595606	200	0.03323970037453183	0.25187265917602997	0.09269662921348315	0.14325842696629212	32.390449438202246	0.10970692914491938	77	COMPLETE
78	0.38202247191011235	2020-04-10 05:46:58.085834	2020-04-10 05:50:19.927563	2.6620793726640404	128	128	61	256	0.4289546332179049	0.0852059925093633	0.38202247191011235	0.19288389513108614	0.26264044943820225	20.646067415730336	0.18998523600033906	0.0852059925093633	0.38202247191011235	0.19288389513108614	0.26264044943820225	20.646067415730336	0.18998523600033906	2566565664	400	0.0852059925093633	0.38202247191011235	0.19288389513108614	0.26264044943820225	20.646067415730336	0.18998523600033906	78	COMPLETE
79	0.30243445692883897	2020-04-10 05:50:19.955588	2020-04-10 05:52:05.967442	5.747136571120773	128	256	33	512	0.6180938406296298	0.04353932584269663	0.30243445692883897	0.12968164794007492	0.1849250936329588	29.980337078651687	0.13362904393364303	0.04353932584269663	0.30243445692883897	0.12968164794007492	0.1849250936329588	29.980337078651687	0.13362904393364303	3867832560	350	0.04353932584269663	0.30243445692883897	0.12968164794007492	0.1849250936329588	29.980337078651687	0.13362904393364303	79	COMPLETE
80	0.3146067415730337	2020-04-10 05:52:05.990301	2020-04-10 05:53:39.611991	4.049272523621465	128	64	87	256	0.5437154171862797	0.042134831460674156	0.3146067415730337	0.11797752808988764	0.1797752808988764	26.119850187265918	0.1327315066610155	0.042134831460674156	0.3146067415730337	0.11797752808988764	0.1797752808988764	26.119850187265918	0.1327315066610155	1241633658	200	0.042134831460674156	0.3146067415730337	0.11797752808988764	0.1797752808988764	26.119850187265918	0.1327315066610155	80	COMPLETE
81	0.3642322097378277	2020-04-10 05:53:39.652651	2020-04-10 06:01:04.823618	3.1575257928080367	128	256	49	128	0.4474563158687539	0.07443820224719101	0.3642322097378277	0.18352059925093633	0.2350187265917603	21.416666666666668	0.1769155240712968	0.07443820224719101	0.3642322097378277	0.18352059925093633	0.2350187265917603	21.416666666666668	0.1769155240712968	3155828020	500	0.07443820224719101	0.3642322097378277	0.18352059925093633	0.2350187265917603	21.416666666666668	0.1769155240712968	81	COMPLETE
82	0.3403558052434457	2020-04-10 06:01:04.851277	2020-04-10 06:06:20.848796	5.729923633779876	128	128	97	128	0.49014561298767223	0.075374531835206	0.3403558052434457	0.16807116104868913	0.23174157303370788	23.48501872659176	0.17140031591531799	0.075374531835206	0.3403558052434457	0.16807116104868913	0.23174157303370788	23.48501872659176	0.17140031591531799	833632951	350	0.075374531835206	0.3403558052434457	0.16807116104868913	0.23174157303370788	23.48501872659176	0.17140031591531799	82	COMPLETE
83	0.26685393258426965	2020-04-10 06:06:20.876067	2020-04-10 06:07:49.602744	9.394521437666706	256	256	34	256	0.5755651476845313	0.03136704119850187	0.26685393258426965	0.09129213483146068	0.14372659176029962	27.474719101123597	0.11306755686284588	0.03136704119850187	0.26685393258426965	0.09129213483146068	0.14372659176029962	27.474719101123597	0.11306755686284588	1667400937	200	0.03136704119850187	0.26685393258426965	0.09129213483146068	0.14372659176029962	27.474719101123597	0.11306755686284588	83	COMPLETE
84	0.3782771535580524	2020-04-10 06:07:49.629038	2020-04-10 06:12:09.085826	2.0153102392214386	128	64	72	256	0.4265539857658317	0.09035580524344569	0.3782771535580524	0.19101123595505617	0.26357677902621723	20.57443820224719	0.19079082366864336	0.09035580524344569	0.3782771535580524	0.19101123595505617	0.26357677902621723	20.57443820224719	0.19079082366864336	776701662	500	0.09035580524344569	0.3782771535580524	0.19101123595505617	0.26357677902621723	20.57443820224719	0.19079082366864336	84	COMPLETE
85	0.2846441947565543	2020-04-10 06:12:09.112277	2020-04-10 06:16:34.624494	8.245461694235425	64	64	96	128	0.5334725335113049	0.039794007490636704	0.2846441947565543	0.10767790262172285	0.16619850187265917	25.506554307116104	0.12485566440313356	0.039794007490636704	0.2846441947565543	0.10767790262172285	0.16619850187265917	25.506554307116104	0.12485566440313356	512309960	300	0.039794007490636704	0.2846441947565543	0.10767790262172285	0.16619850187265917	25.506554307116104	0.12485566440313356	85	COMPLETE
86	0.33941947565543074	2020-04-10 06:16:34.645951	2020-04-10 06:19:55.861724	3.537885746046028	256	128	57	128	0.4781247523433637	0.07443820224719101	0.33941947565543074	0.16338951310861424	0.21956928838951312	22.879213483146067	0.16689338650440488	0.07443820224719101	0.33941947565543074	0.16338951310861424	0.21956928838951312	22.879213483146067	0.16689338650440488	1198584384	250	0.07443820224719101	0.33941947565543074	0.16338951310861424	0.21956928838951312	22.879213483146067	0.16689338650440488	86	COMPLETE
87	0.2762172284644195	2020-04-10 06:19:55.893708	2020-04-10 06:21:55.260984	9.613859804003962	128	128	88	512	0.5760071567322514	0.031835205992509365	0.2762172284644195	0.0950374531835206	0.1502808988764045	27.51076779026217	0.11487672966720865	0.031835205992509365	0.2762172284644195	0.0950374531835206	0.1502808988764045	27.51076779026217	0.11487672966720865	297487707	350	0.031835205992509365	0.2762172284644195	0.0950374531835206	0.1502808988764045	27.51076779026217	0.11487672966720865	87	COMPLETE
88	0.3951310861423221	2020-04-10 06:21:55.288438	2020-04-10 06:25:07.132725	1.232879508554663	256	64	58	256	0.4208841156223196	0.06460674157303371	0.3951310861423221	0.16666666666666666	0.24672284644194756	20.176029962546817	0.17247429098918515	0.06460674157303371	0.3951310861423221	0.16666666666666666	0.24672284644194756	20.176029962546817	0.17247429098918515	2207864632	400	0.06460674157303371	0.3951310861423221	0.16666666666666666	0.24672284644194756	20.176029962546817	0.17247429098918515	88	COMPLETE
89	0.28558052434456926	2020-04-10 06:25:07.158177	2020-04-10 06:26:11.551803	6.220375706678711	128	64	65	512	0.5838317317968367	0.03885767790262172	0.28558052434456926	0.10393258426966293	0.1694756554307116	28.277153558052433	0.1234816375406611	0.03885767790262172	0.28558052434456926	0.10393258426966293	0.1694756554307116	28.277153558052433	0.1234816375406611	2054986623	250	0.03885767790262172	0.28558052434456926	0.10393258426966293	0.1694756554307116	28.277153558052433	0.1234816375406611	89	COMPLETE
90	0.3160112359550562	2020-04-10 06:26:11.595205	2020-04-10 06:27:30.080929	4.2519607985434025	256	256	24	256	0.5328775788544003	0.060393258426966294	0.3160112359550562	0.1254681647940075	0.18632958801498128	25.63061797752809	0.14518047228316758	0.060393258426966294	0.3160112359550562	0.1254681647940075	0.18632958801498128	25.63061797752809	0.14518047228316758	483481341	200	0.060393258426966294	0.3160112359550562	0.1254681647940075	0.18632958801498128	25.63061797752809	0.14518047228316758	90	COMPLETE
91	0.3661048689138577	2020-04-10 06:27:30.124606	2020-04-10 06:28:16.489363	2.4067236530196627	128	64	17	512	0.44702874257295544	0.08052434456928839	0.3661048689138577	0.18398876404494383	0.24812734082397003	21.629681647940075	0.18103867476116853	0.08052434456928839	0.3661048689138577	0.18398876404494383	0.24812734082397003	21.629681647940075	0.18103867476116853	126421039	200	0.08052434456928839	0.3661048689138577	0.18398876404494383	0.24812734082397003	21.629681647940075	0.18103867476116853	91	COMPLETE
92	0.34129213483146065	2020-04-10 06:28:16.536763	2020-04-10 06:32:20.908311	8.204579200875397	64	64	78	128	0.5323637917808742	0.07069288389513109	0.34129213483146065	0.150749063670412	0.21301498127340823	25.585205992509362	0.1611127706416035	0.07069288389513109	0.34129213483146065	0.150749063670412	0.21301498127340823	25.585205992509362	0.1611127706416035	1356824681	300	0.07069288389513109	0.34129213483146065	0.150749063670412	0.21301498127340823	25.585205992509362	0.1611127706416035	92	COMPLETE
93	0.37359550561797755	2020-04-10 06:32:20.935697	2020-04-10 06:36:10.958613	2.508717405992251	64	256	96	128	0.4446333231263156	0.07116104868913857	0.37359550561797755	0.17228464419475656	0.2401685393258427	21.294475655430713	0.17331774004940534	0.07116104868913857	0.37359550561797755	0.17228464419475656	0.2401685393258427	21.294475655430713	0.17331774004940534	1657149406	250	0.07116104868913857	0.37359550561797755	0.17228464419475656	0.2401685393258427	21.294475655430713	0.17331774004940534	93	COMPLETE
94	0.3047752808988764	2020-04-10 06:36:10.985133	2020-04-10 06:38:40.996444	9.213366286349055	256	64	82	128	0.5389639095574171	0.07584269662921349	0.3047752808988764	0.16807116104868913	0.21582397003745318	25.985955056179776	0.16463401721154505	0.07584269662921349	0.3047752808988764	0.16807116104868913	0.21582397003745318	25.985955056179776	0.16463401721154505	2324204215	200	0.07584269662921349	0.3047752808988764	0.16807116104868913	0.21582397003745318	25.985955056179776	0.16463401721154505	94	COMPLETE
95	0.25	2020-04-10 06:38:41.023477	2020-04-10 06:42:22.726036	5.796175267280781	64	256	83	256	0.6793576603788491	0.05149812734082397	0.25	0.12219101123595505	0.16385767790262173	32.7441479400749	0.12709715824474985	0.05149812734082397	0.25	0.12219101123595505	0.16385767790262173	32.743445692883896	0.12709745084109839	2900847336	400	0.05149812734082397	0.25	0.12219101123595505	0.16385767790262173	32.74485018726592	0.1270968717684246	95	COMPLETE
96	0.27762172284644193	2020-04-10 06:42:22.767485	2020-04-10 06:52:00.165827	8.2092939174426	256	64	85	128	0.6277636048778166	0.05571161048689138	0.27762172284644193	0.11563670411985019	0.17837078651685392	30.004213483146067	0.13405525381654806	0.05571161048689138	0.27762172284644193	0.11563670411985019	0.17837078651685392	30.004213483146067	0.13405525381654806	2796573879	600	0.05571161048689138	0.27762172284644193	0.11563670411985019	0.17837078651685392	30.004213483146067	0.13405525381654806	96	COMPLETE
97	0.35346441947565543	2020-04-10 06:52:00.207339	2020-04-10 06:54:56.593050	3.822373438863134	128	128	78	256	0.49510964267444185	0.07724719101123595	0.35346441947565543	0.16198501872659177	0.2209737827715356	23.719101123595507	0.1693589987162292	0.07724719101123595	0.35346441947565543	0.16198501872659177	0.2209737827715356	23.719101123595507	0.1693589987162292	3372428011	350	0.07724719101123595	0.35346441947565543	0.16198501872659177	0.2209737827715356	23.719101123595507	0.1693589987162292	97	COMPLETE
98	0.28323970037453183	2020-04-10 06:54:56.638144	2020-04-10 06:59:27.263308	8.160325587866367	128	64	78	128	0.56936678117619	0.052434456928838954	0.28323970037453183	0.12406367041198502	0.18632958801498128	27.249063670411985	0.13665854333919392	0.052434456928838954	0.28323970037453183	0.12406367041198502	0.18632958801498128	27.249063670411985	0.13665854333919392	725857977	300	0.052434456928838954	0.28323970037453183	0.12406367041198502	0.18632958801498128	27.249063670411985	0.13665854333919392	98	COMPLETE
99	0.22659176029962547	2020-04-10 06:59:27.296108	2020-04-10 07:01:56.943614	7.202573316461484	64	128	50	128	0.7157036678094681	0.03089887640449438	0.22659176029962547	0.06273408239700375	0.11423220973782772	34.13951310861423	0.09637117431793002	0.03089887640449438	0.22659176029962547	0.06273408239700375	0.11423220973782772	34.139044943820224	0.09637131185330237	2968097366	200	0.03089887640449438	0.22659176029962547	0.06273408239700375	0.11423220973782772	34.13998127340824	0.09637103914438717	99	COMPLETE
