number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
50	0.8867041198501873	2020-05-12 18:46:37.193665	2020-05-12 18:51:09.527324	1.8757250794849427	128	0.0328013573476893	0.2715950456429816	26	0.19186117219571014	49	128	0.1076240180607899	0.350187265917603	0.8867041198501873	0.6385767790262172	0.7602996254681648	5.163389513108614	0.528638660619249	0.350187265917603	0.8867041198501873	0.6385767790262172	0.7602996254681648	5.163389513108614	0.528638660619249		2459279590.0	200.0	0.350187265917603	0.8867041198501873	0.6385767790262172	0.7602996254681648	5.163389513108614	0.528638660619249	50		COMPLETE
51	0.9194756554307116	2020-05-12 18:51:09.550826	2020-05-12 18:56:52.903492	4.2093752491767304	128	0.2502891087358312	0.28606713890489316	47	0.09205997030151297	62	256	0.09296833090257416	0.34363295880149813	0.9194756554307116	0.6732209737827716	0.8052434456928839	4.489232209737827	0.5390735529224008	0.34363295880149813	0.9194756554307116	0.6732209737827716	0.8052434456928839	4.489232209737827	0.5390735529224008		429999889.0	200.0	0.34363295880149813	0.9194756554307116	0.6732209737827716	0.8052434456928839	4.489232209737827	0.5390735529224008	51		COMPLETE
52	0.9363295880149812	2020-05-12 18:56:52.931158	2020-05-12 19:00:01.319636	2.6752519518355395	128	0.43383442876460016	0.24377695626150153	55	0.17200598709437415	15	128	0.08601528199211683	0.3595505617977528	0.9363295880149812	0.6821161048689138	0.8047752808988764	4.1437265917602994	0.5506050540600385	0.3595505617977528	0.9363295880149812	0.6821161048689138	0.8047752808988764	4.1437265917602994	0.5506050540600385		924736527.0	200.0	0.3595505617977528	0.9363295880149812	0.6821161048689138	0.8047752808988764	4.1437265917602994	0.5506050540600385	52		COMPLETE
53	0.8370786516853933	2020-05-12 19:00:01.347487	2020-05-12 19:02:55.224258	9.95612983556162	64	0.014537454495063051	0.003523829307713555	49	0.36019450260282326	39	256	0.1265944661162724	0.21676029962546817	0.8370786516853933	0.4798689138576779	0.6390449438202247	6.099719101123595	0.4040554695324373	0.21676029962546817	0.8370786516853933	0.4798689138576779	0.6390449438202247	6.099719101123595	0.4040554695324373		2731034942.0	200.0	0.21676029962546817	0.8370786516853933	0.4798689138576779	0.6390449438202247	6.099719101123595	0.4040554695324373	53		COMPLETE
54	0.8974719101123596	2020-05-12 19:02:55.252037	2020-05-12 19:07:47.727564	8.275466378753858	64	0.2262801401069665	0.4032783425532583	34	0.311512839985591	48	128	0.10356015024431162	0.30102996254681647	0.8974719101123596	0.6081460674157303	0.7336142322097379	4.997191011235955	0.49291194891132223	0.30102996254681647	0.8974719101123596	0.6081460674157303	0.7336142322097379	4.997191011235955	0.49291194891132223		3585929716.0	250.0	0.30102996254681647	0.8974719101123596	0.6081460674157303	0.7336142322097379	4.997191011235955	0.49291194891132223	54		COMPLETE
55	0.849250936329588	2020-05-12 19:07:47.755057	2020-05-12 19:15:50.978367	8.180118021527818	256	0.2500015153081839	0.08837202456266258	31	0.14789691867414628	51	256	0.12459806286928694	0.22565543071161048	0.849250936329588	0.5145131086142322	0.6512172284644194	6.007490636704119	0.418495623607226	0.22565543071161048	0.849250936329588	0.5145131086142322	0.6512172284644194	6.007490636704119	0.418495623607226		3536755874.0	200.0	0.22565543071161048	0.849250936329588	0.5145131086142322	0.6512172284644194	6.007490636704119	0.418495623607226	55		COMPLETE
56	0.8618913857677902	2020-05-12 19:15:51.004704	2020-05-12 19:21:20.109359	8.121284350883656	256	0.33127271528144175	0.3050785264355717	35	0.14095840339965965	29	256	0.1276977736858672	0.28277153558052437	0.8618913857677902	0.5795880149812734	0.7162921348314607	6.135299625468165	0.4705508930484348	0.28277153558052437	0.8618913857677902	0.5795880149812734	0.7162921348314607	6.135299625468165	0.4705508930484348		1945959737.0	200.0	0.28277153558052437	0.8618913857677902	0.5795880149812734	0.7162921348314607	6.135299625468165	0.4705508930484348	56		COMPLETE
57	0.8960674157303371	2020-05-12 19:21:20.131089	2020-05-12 19:26:00.554278	3.4872803138097552	128	0.027211455430727782	0.15667390149747462	44	0.08512460847051956	55	512	0.1069665845398083	0.2448501872659176	0.8960674157303371	0.5575842696629213	0.7209737827715356	5.1610486891385765	0.44691875325728747	0.2448501872659176	0.8960674157303371	0.5575842696629213	0.7209737827715356	5.1610486891385765	0.44691875325728747		2462607737.0	200.0	0.2448501872659176	0.8960674157303371	0.5575842696629213	0.7209737827715356	5.1610486891385765	0.44691875325728747	57		COMPLETE
58	0.9489700374531835	2020-05-12 19:26:00.581777	2020-05-12 19:30:12.640351	8.897095580536439	128	0.3544329221532544	0.4373195844576745	27	0.13553039796131716	39	512	0.07533471647576753	0.37546816479400746	0.9489700374531835	0.7191011235955056	0.848314606741573	3.6292134831460676	0.5750270909107095	0.37546816479400746	0.9489700374531835	0.7191011235955056	0.848314606741573	3.6292134831460676	0.5750270909107095		2736003445.0	300.0	0.37546816479400746	0.9489700374531835	0.7191011235955056	0.848314606741573	3.6292134831460676	0.5750270909107095	58		COMPLETE
59	0.6048689138576779	2020-05-12 19:30:12.667545	2020-05-12 19:31:53.129202	7.571759582794285	128	0.43653729416747555	0.07489827552539957	46	0.48539266922349195	9	256	0.22255482511291427	0.1451310861423221	0.6048689138576779	0.3057116104868914	0.4204119850187266	10.719569288389513	0.2878070127664606	0.1451310861423221	0.6048689138576779	0.3057116104868914	0.4204119850187266	10.719569288389513	0.2878070127664606		1813032384.0	200.0	0.1451310861423221	0.6048689138576779	0.3057116104868914	0.4204119850187266	10.719569288389513	0.2878070127664606	59		COMPLETE
60	0.9396067415730337	2020-05-12 19:31:53.156295	2020-05-12 19:39:49.462925	0.6201137215602761	64	0.3863335159619847	0.19287318796371278	26	0.07155605648745694	71	512	0.08211992550833144	0.3698501872659176	0.9396067415730337	0.7078651685393258	0.8295880149812734	3.973314606741573	0.5663735353395347	0.3698501872659176	0.9396067415730337	0.7078651685393258	0.8295880149812734	3.973314606741573	0.5663735353395347		3341190754.0	500.0	0.3698501872659176	0.9396067415730337	0.7078651685393258	0.8295880149812734	3.973314606741573	0.5663735353395347	60		COMPLETE
61	0.7687265917602997	2020-05-12 19:39:49.490356	2020-05-12 19:45:59.490760	2.68784385121028	256	0.35521845443498645	0.28862500443237626	39	0.2224324357298187	26	128	0.18169468105770648	0.2588951310861423	0.7687265917602997	0.5215355805243446	0.6413857677902621	8.712078651685394	0.4307834763212915	0.2588951310861423	0.7687265917602997	0.5215355805243446	0.6413857677902621	8.712078651685394	0.4307834763212915		1248487604.0	200.0	0.2588951310861423	0.7687265917602997	0.5215355805243446	0.6413857677902621	8.712078651685394	0.4307834763212915	61		COMPLETE
62	0.9339887640449438	2020-05-12 19:45:59.514422	2020-05-12 19:55:01.146797	9.867428798039864	64	0.3200988209693111	0.43088214252580903	18	0.2540265567371262	76	128	0.086109817880886	0.32771535580524347	0.9339887640449438	0.6512172284644194	0.7968164794007491	4.163389513108614	0.5271006380591947	0.32771535580524347	0.9339887640449438	0.6512172284644194	0.7968164794007491	4.163389513108614	0.5271006380591947		2972609119.0	400.0	0.32771535580524347	0.9339887640449438	0.6512172284644194	0.7968164794007491	4.163389513108614	0.5271006380591947	62		COMPLETE
63	0.9367977528089888	2020-05-12 19:55:01.192141	2020-05-12 19:57:46.878478	2.9970645358198897	256	0.20186186099672232	0.40365778066025537	31	0.36723253986121446	1	256	0.08379769624186477	0.33801498127340823	0.9367977528089888	0.7055243445692884	0.8333333333333334	4.043539325842697	0.5450612230125705	0.33801498127340823	0.9367977528089888	0.7055243445692884	0.8333333333333334	4.043539325842697	0.5450612230125705		1278116765.0	450.0	0.33801498127340823	0.9367977528089888	0.7055243445692884	0.8333333333333334	4.043539325842697	0.5450612230125705	63		COMPLETE
64	0.8647003745318352	2020-05-12 19:57:46.905318	2020-05-12 20:03:06.279501	3.969761348842875	64	0.4200603178655032	0.3148238321841803	29	0.3862885165693694	97	256	0.11744830036127751	0.28698501872659177	0.8647003745318352	0.5716292134831461	0.6980337078651685	5.668539325842697	0.47124826861704916	0.28698501872659177	0.8647003745318352	0.5716292134831461	0.6980337078651685	5.668539325842697	0.47124826861704916		3716867067.0	250.0	0.28698501872659177	0.8647003745318352	0.5716292134831461	0.6980337078651685	5.668539325842697	0.47124826861704916	64		COMPLETE
65	0.6301498127340824	2020-05-12 20:03:06.307441	2020-05-12 20:18:03.858529	8.213741093010068	256	0.2230995672953488	0.2209922452303092	42	0.4948483265916204	75	128	0.29009107649082155	0.20411985018726592	0.6301498127340824	0.41385767790262173	0.5196629213483146	13.857209737827715	0.35061826714973354	0.20411985018726592	0.6301498127340824	0.41385767790262173	0.5196629213483146	13.857209737827715	0.35061826714973354		308226141.0	200.0	0.20411985018726592	0.6301498127340824	0.41385767790262173	0.5196629213483146	13.857209737827715	0.35061826714973354	65		COMPLETE
66	0.9489700374531835	2020-05-12 20:18:03.886032	2020-05-12 20:32:23.572571	1.260498988496411	64	0.3971410704987041	0.29509150778700405	62	0.25881631076962935	78	256	0.08011129545571094	0.3881086142322097	0.9489700374531835	0.7069288389513109	0.8408239700374532	3.86750936329588	0.577417086396016	0.3881086142322097	0.9489700374531835	0.7069288389513109	0.8408239700374532	3.86750936329588	0.577417086396016		3506503234.0	450.0	0.3881086142322097	0.9489700374531835	0.7069288389513109	0.8408239700374532	3.86750936329588	0.577417086396016	66		COMPLETE
67	0.6849250936329588	2020-05-12 20:32:23.599896	2020-05-12 20:40:47.864951	9.12128154025963	256	0.11876360850980461	0.34884334901360703	20	0.3775598039815988	71	256	0.22428640751307655	0.23548689138576778	0.6849250936329588	0.448501872659176	0.545880149812734	10.730337078651685	0.38274731876043655	0.23548689138576778	0.6849250936329588	0.448501872659176	0.545880149812734	10.730337078651685	0.38274731876043655		681882854.0	200.0	0.23548689138576778	0.6849250936329588	0.448501872659176	0.545880149812734	10.730337078651685	0.38274731876043655	67		COMPLETE
68		2020-05-12 20:40:47.908251	2020-05-12 20:40:48.803663	7.648531892637903	256	0.02834058505141468	0.19492806087823505	59	0.3638175220618303	86	256														The current model can't be trained on this hardware with these parameters.									68	Setting status of trial#68 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
69	0.9021535580524345	2020-05-12 20:40:48.819321	2020-05-12 20:42:45.074145	9.452165668299578	64	0.009779886479993394	0.345604349072765	19	0.4136392013875117	8	128	0.09845011381777737	0.29447565543071164	0.9021535580524345	0.6142322097378277	0.7570224719101124	4.75374531835206	0.49187127371161904	0.29447565543071164	0.9021535580524345	0.6142322097378277	0.7570224719101124	4.75374531835206	0.49187127371161904		1796434031.0	200.0	0.29447565543071164	0.9021535580524345	0.6142322097378277	0.7570224719101124	4.75374531835206	0.49187127371161904	69		COMPLETE
70		2020-05-12 20:42:45.113477	2020-05-12 20:42:45.950018	4.609025987307087	256	0.32712028748437133	0.3461887659093981	59	0.3679164793165318	52	512														The current model can't be trained on this hardware with these parameters.									70	Setting status of trial#70 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
71	0.8239700374531835	2020-05-12 20:42:45.963544	2020-05-12 20:49:20.011894	3.2260406300821503	128	0.12961392147721085	0.19761182046555487	48	0.45969636454694807	70	512	0.1357643560145385	0.2804307116104869	0.8239700374531835	0.5500936329588015	0.6680711610486891	6.521535580524344	0.45645775798095756	0.2804307116104869	0.8239700374531835	0.5500936329588015	0.6680711610486891	6.521535580524344	0.45645775798095756		1790315575.0	200.0	0.2804307116104869	0.8239700374531835	0.5500936329588015	0.6680711610486891	6.521535580524344	0.45645775798095756	71		COMPLETE
72		2020-05-12 20:49:20.049697	2020-05-12 20:49:20.999878	8.714453281053915	256	0.2647676628302821	0.15940962698305444	43	0.25558154146623757	97	512														The current model can't be trained on this hardware with these parameters.									72	Setting status of trial#72 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
73	0.924625468164794	2020-05-12 20:49:21.013129	2020-05-12 20:51:03.101468	2.4818818733970516	128	0.32646310132018097	0.037574753330037014	64	0.19824358969349687	4	512	0.09135355366209054	0.3103932584269663	0.924625468164794	0.6352996254681648	0.7841760299625468	4.422752808988764	0.5085588516348961	0.3103932584269663	0.924625468164794	0.6352996254681648	0.7841760299625468	4.422752808988764	0.5085588516348961		1367072316.0	300.0	0.3103932584269663	0.924625468164794	0.6352996254681648	0.7841760299625468	4.422752808988764	0.5085588516348961	73		COMPLETE
74	0.925561797752809	2020-05-12 20:51:03.129408	2020-05-12 20:54:59.753408	1.5841708243625352	128	0.11647568697164995	0.1297991007555237	55	0.3756702186647862	27	512	0.0903346069839047	0.3792134831460674	0.925561797752809	0.6961610486891385	0.8122659176029963	4.372191011235955	0.5647193489402468	0.3792134831460674	0.925561797752809	0.6961610486891385	0.8122659176029963	4.372191011235955	0.5647193489402468		1801281104.0	250.0	0.3792134831460674	0.925561797752809	0.6961610486891385	0.8122659176029963	4.372191011235955	0.5647193489402468	74		COMPLETE
75	0.7930711610486891	2020-05-12 20:54:59.783695	2020-05-12 21:00:44.699160	7.19174771304848	128	0.46278894287466965	0.027395088692762304	36	0.4167317689458142	77	256	0.14670719377075633	0.18679775280898878	0.7930711610486891	0.424625468164794	0.5655430711610487	7.081928838951311	0.36462040402825446	0.18679775280898878	0.7930711610486891	0.424625468164794	0.5655430711610487	7.081928838951311	0.36462040402825446		2192519661.0	200.0	0.18679775280898878	0.7930711610486891	0.424625468164794	0.5655430711610487	7.081928838951311	0.36462040402825446	75		COMPLETE
76	0.8932584269662921	2020-05-12 21:00:44.725718	2020-05-12 21:05:55.535197	6.997092697158936	128	0.026117919632794084	0.11849446697580507	62	0.1007864129173881	46	512	0.10613424148434976	0.2303370786516854	0.8932584269662921	0.5360486891385767	0.6905430711610487	5.11563670411985	0.4309802195987005	0.2303370786516854	0.8932584269662921	0.5360486891385767	0.6905430711610487	5.11563670411985	0.4309802195987005		3661885774.0	200.0	0.2303370786516854	0.8932584269662921	0.5360486891385767	0.6905430711610487	5.11563670411985	0.4309802195987005	76		COMPLETE
77	0.5262172284644194	2020-05-12 21:05:55.581097	2020-05-12 21:15:59.482321	5.85532563534143	128	0.3691939260193418	0.25023179346018154	49	0.33014194274529673	80	512	0.3094148429107158	0.11470037453183521	0.5262172284644194	0.2598314606741573	0.3539325842696629	14.960205992509364	0.2450683598278895	0.11470037453183521	0.5262172284644194	0.2598314606741573	0.3539325842696629	14.960205992509364	0.2450683598278895		138270235.0	250.0	0.11470037453183521	0.5262172284644194	0.2598314606741573	0.3539325842696629	14.960205992509364	0.2450683598278895	77		COMPLETE
78	0.9339887640449438	2020-05-12 21:15:59.508577	2020-05-12 21:21:35.035534	0.9698096393703344	64	0.4218551895409218	0.01893864782439053	35	0.21564711650437163	52	512	0.08227116991818119	0.37546816479400746	0.9339887640449438	0.7148876404494382	0.8277153558052435	3.9957865168539324	0.5696100140300799	0.37546816479400746	0.9339887640449438	0.7148876404494382	0.8277153558052435	3.9957865168539324	0.5696100140300799		502579785.0	400.0	0.37546816479400746	0.9339887640449438	0.7148876404494382	0.8277153558052435	3.9957865168539324	0.5696100140300799	78		COMPLETE
79	0.8206928838951311	2020-05-12 21:21:35.059341	2020-05-12 21:25:26.667464	2.947304791370492	128	0.22651135949270118	0.22406445362808397	54	0.4548887980178987	37	512	0.13991133662373217	0.272940074906367	0.8206928838951311	0.545880149812734	0.6629213483146067	6.72565543071161	0.4489930965259961	0.272940074906367	0.8206928838951311	0.545880149812734	0.6629213483146067	6.72565543071161	0.4489930965259961		4281969651.0	200.0	0.272940074906367	0.8206928838951311	0.545880149812734	0.6629213483146067	6.72565543071161	0.4489930965259961	79		COMPLETE
80	0.7439138576779026	2020-05-12 21:25:26.689159	2020-05-12 21:28:15.925481	8.74713039257595	128	0.21691731228450772	0.06362642230448567	62	0.4315411653307001	18	256	0.16025391636304698	0.16853932584269662	0.7439138576779026	0.3913857677902622	0.5262172284644194	7.693352059925093	0.34079275340147364	0.16853932584269662	0.7439138576779026	0.3913857677902622	0.5262172284644194	7.693352059925093	0.34079275340147364		2425995338.0	200.0	0.16853932584269662	0.7439138576779026	0.3913857677902622	0.5262172284644194	7.693352059925093	0.34079275340147364	80		COMPLETE
81	0.8267790262172284	2020-05-12 21:28:15.955419	2020-05-12 21:42:49.891591	9.018477180504437	256	0.11793024437138516	0.2663287439168225	54	0.13042823875432485	20	128	0.1316665894079828	0.20084269662921347	0.8267790262172284	0.46207865168539325	0.6348314606741573	6.366573033707865	0.38974244991685936	0.20084269662921347	0.8267790262172284	0.46207865168539325	0.6348314606741573	6.366573033707865	0.38974244991685936		1064680233.0	400.0	0.20084269662921347	0.8267790262172284	0.46207865168539325	0.6348314606741573	6.366573033707865	0.38974244991685936	81		COMPLETE
82	0.8955992509363296	2020-05-12 21:42:49.926141	2020-05-12 21:55:26.227877	2.937257127205625	256	0.4482428463344045	0.2699224553021262	22	0.060025759479129415	89	512	0.11242004729326019	0.29119850187265917	0.8955992509363296	0.6109550561797753	0.7495318352059925	5.4344569288389515	0.486025588401206	0.29119850187265917	0.8955992509363296	0.6109550561797753	0.7495318352059925	5.4344569288389515	0.486025588401206		673609947.0	250.0	0.29119850187265917	0.8955992509363296	0.6109550561797753	0.7495318352059925	5.4344569288389515	0.486025588401206	82		COMPLETE
83	0.9091760299625468	2020-05-12 21:55:26.293587	2020-05-12 21:59:01.189505	5.1134189876049305	256	0.006279522892281841	0.4389128151809103	41	0.12236147244427237	12	512	0.10253966208163663	0.29681647940074907	0.9091760299625468	0.625	0.7752808988764045	4.951310861423221	0.4956404580095967	0.29681647940074907	0.9091760299625468	0.625	0.7752808988764045	4.951310861423221	0.4956404580095967		373360722.0	250.0	0.29681647940074907	0.9091760299625468	0.625	0.7752808988764045	4.951310861423221	0.4956404580095967	83		COMPLETE
84	0.8384831460674157	2020-05-12 21:59:01.217844	2020-05-12 22:04:00.743247	8.728408084665578	256	0.09062707593315172	0.37069843874469766	64	0.41971025123661415	16	512	0.1389579130920899	0.2607677902621723	0.8384831460674157	0.5327715355805244	0.6704119850187266	6.6661985018726595	0.44158146540351095	0.2607677902621723	0.8384831460674157	0.5327715355805244	0.6704119850187266	6.6661985018726595	0.44158146540351095		3258814930.0	200.0	0.2607677902621723	0.8384831460674157	0.5327715355805244	0.6704119850187266	6.6661985018726595	0.44158146540351095	84		COMPLETE
85	0.7186329588014981	2020-05-12 22:04:00.781034	2020-05-12 22:06:46.251144	9.815795310169921	128	0.17717986526866586	0.4872904501114334	52	0.4563549506397427	12	128	0.23652198005725772	0.2598314606741573	0.7186329588014981	0.4967228464419476	0.6006554307116105	11.313202247191011	0.4139128414133836	0.2598314606741573	0.7186329588014981	0.4967228464419476	0.6006554307116105	11.313202247191011	0.4139128414133836		3260978029.0	200.0	0.2598314606741573	0.7186329588014981	0.4967228464419476	0.6006554307116105	11.313202247191011	0.4139128414133836	85		COMPLETE
86	0.9279026217228464	2020-05-12 22:06:46.296270	2020-05-12 22:12:36.357139	2.7082811819826365	128	0.43047361585660854	0.1638163899042283	39	0.07307014418097546	56	512	0.08820433633520586	0.34784644194756553	0.9279026217228464	0.7064606741573034	0.8220973782771536	4.272003745318352	0.5503997346252313	0.34784644194756553	0.9279026217228464	0.7064606741573034	0.8220973782771536	4.272003745318352	0.5503997346252313		4121698264.0	250.0	0.34784644194756553	0.9279026217228464	0.7064606741573034	0.8220973782771536	4.272003745318352	0.5503997346252313	86		COMPLETE
87		2020-05-12 22:12:36.400047	2020-05-12 22:12:37.557880	3.492550247876728	256	0.42117227343451064	0.3120246438709717	28	0.3972138582282098	79	512														The current model can't be trained on this hardware with these parameters.									87	Setting status of trial#87 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
88	0.8600187265917603	2020-05-12 22:12:37.571139	2020-05-12 22:15:08.654929	5.701482767026676	64	0.22924976517170953	0.08577809593428859	21	0.017977485839394514	53	256	0.11969127828318081	0.20692883895131087	0.8600187265917603	0.49625468164794007	0.6460674157303371	5.781835205992509	0.403742404555918	0.20692883895131087	0.8600187265917603	0.49625468164794007	0.6460674157303371	5.781835205992509	0.403742404555918		783470438.0	200.0	0.20692883895131087	0.8600187265917603	0.49625468164794007	0.6460674157303371	5.781835205992509	0.403742404555918	88		COMPLETE
89		2020-05-12 22:15:08.697895	2020-05-12 22:15:09.866993	2.890925363816324	128	0.015308916080114199	0.49395474977421533	56	0.25698967550474383	80	512														The current model can't be trained on this hardware with these parameters.									89	Setting status of trial#89 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
90	0.900749063670412	2020-05-12 22:15:09.879664	2020-05-12 22:16:41.776871	8.350183125060077	256	0.31253337807952186	0.08097549535927967	58	0.045577127548750374	3	512	0.1029882090478396	0.26357677902621723	0.900749063670412	0.5894194756554307	0.7528089887640449	4.97191011235955	0.4686042585897262	0.26357677902621723	0.900749063670412	0.5894194756554307	0.7528089887640449	4.97191011235955	0.4686042585897262		2370863902.0	200.0	0.26357677902621723	0.900749063670412	0.5894194756554307	0.7528089887640449	4.97191011235955	0.4686042585897262	90		COMPLETE
91	0.8651685393258427	2020-05-12 22:16:41.824476	2020-05-12 22:21:37.591109	4.497854807372576	64	0.18868915248419793	0.07687915389392946	60	0.035900113500203557	56	128	0.11606746267924985	0.2340823970037453	0.8651685393258427	0.5243445692883895	0.6839887640449438	5.616573033707865	0.42844096701338336	0.2340823970037453	0.8651685393258427	0.5243445692883895	0.6839887640449438	5.616573033707865	0.42844096701338336		3173015110.0	200.0	0.2340823970037453	0.8651685393258427	0.5243445692883895	0.6839887640449438	5.616573033707865	0.42844096701338336	91		COMPLETE
92	0.9527153558052435	2020-05-12 22:21:37.658413	2020-05-12 22:28:34.567103	0.7629930428748594	64	0.16142177555084197	0.36836142822221457	19	0.19512397140967913	59	128	0.07535122461575136	0.40168539325842695	0.9527153558052435	0.7415730337078652	0.8544007490636704	3.6385767790262173	0.5936280397928677	0.40168539325842695	0.9527153558052435	0.7415730337078652	0.8544007490636704	3.6385767790262173	0.5936280397928677		3261094924.0	350.0	0.40168539325842695	0.9527153558052435	0.7415730337078652	0.8544007490636704	3.6385767790262173	0.5936280397928677	92		COMPLETE
93		2020-05-12 22:28:34.594648	2020-05-12 22:28:35.907667	7.962007478247766	256	0.39244161306954245	0.48870017378536373	48	0.03151056558543919	49	512														The current model can't be trained on this hardware with these parameters.									93	Setting status of trial#93 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
94	0.901685393258427	2020-05-12 22:28:35.921474	2020-05-12 22:34:57.727591	6.760886493058415	64	0.09002085814693173	0.3153597506274068	47	0.06835041719773222	84	256	0.0994206289185232	0.28745318352059923	0.901685393258427	0.5917602996254682	0.7509363295880149	4.801966292134831	0.483246646811781	0.28745318352059923	0.901685393258427	0.5917602996254682	0.7509363295880149	4.801966292134831	0.483246646811781		4111946829.0	250.0	0.28745318352059923	0.901685393258427	0.5917602996254682	0.7509363295880149	4.801966292134831	0.483246646811781	94		COMPLETE
95	0.596441947565543	2020-05-12 22:34:57.767124	2020-05-12 22:44:55.442884	6.683999618518521	256	0.41660845840786676	0.23424543365445416	60	0.23055575385767624	34	128	0.323783784700132	0.20880149812734083	0.596441947565543	0.3852996254681648	0.475187265917603	15.55056179775281	0.34022484382090884	0.20880149812734083	0.596441947565543	0.3852996254681648	0.475187265917603	15.55056179775281	0.34022484382090884		2173637933.0	200.0	0.20880149812734083	0.596441947565543	0.3852996254681648	0.475187265917603	15.55056179775281	0.34022484382090884	95		COMPLETE
96	0.6104868913857678	2020-05-12 22:44:55.463257	2020-05-12 22:56:04.651410	3.7158495986006685	256	0.019261387803181984	0.16662551175118423	35	0.37691140598169065	71	256	0.2568058662843796	0.16573033707865167	0.6104868913857678	0.35159176029962547	0.45224719101123595	12.377340823970037	0.30966078029618416	0.16573033707865167	0.6104868913857678	0.35159176029962547	0.45224719101123595	12.377340823970037	0.30966078029618416		770905869.0	200.0	0.16573033707865167	0.6104868913857678	0.35159176029962547	0.45224719101123595	12.377340823970037	0.30966078029618416	96		COMPLETE
97	0.8604868913857678	2020-05-12 22:56:04.683610	2020-05-12 23:05:21.101835	4.414896183165149	64	0.33750746363253364	0.4243096937947771	60	0.4134299537487595	93	128	0.11448293621913436	0.2785580524344569	0.8604868913857678	0.5739700374531835	0.7097378277153558	5.530430711610487	0.46852611766774055	0.2785580524344569	0.8604868913857678	0.5739700374531835	0.7097378277153558	5.530430711610487	0.46852611766774055		688186120.0	250.0	0.2785580524344569	0.8604868913857678	0.5739700374531835	0.7097378277153558	5.530430711610487	0.46852611766774055	97		COMPLETE
98	0.8441011235955056	2020-05-12 23:05:21.172068	2020-05-12 23:20:28.120043	0.7882696192197018	256	0.26484415738867073	0.1380563289957487	39	0.22824417330624508	80	128	0.12776907201340135	0.30852059925093633	0.8441011235955056	0.577247191011236	0.6966292134831461	6.169475655430712	0.48171754084618446	0.30852059925093633	0.8441011235955056	0.577247191011236	0.6966292134831461	6.169475655430712	0.48171754084618446		3100779088.0	200.0	0.30852059925093633	0.8441011235955056	0.577247191011236	0.6966292134831461	6.169475655430712	0.48171754084618446	98		COMPLETE
99	0.9279026217228464	2020-05-12 23:20:28.147404	2020-05-12 23:27:59.205568	8.25163665768735	256	0.40320058064597525	0.29506003800899544	51	0.2427942563063249	23	512	0.09275719847997532	0.3291198501872659	0.9279026217228464	0.6629213483146067	0.8019662921348315	4.481741573033708	0.5292617685991082	0.3291198501872659	0.9279026217228464	0.6629213483146067	0.8019662921348315	4.481741573033708	0.5292617685991082		3720008424.0	250.0	0.3291198501872659	0.9279026217228464	0.6629213483146067	0.8019662921348315	4.481741573033708	0.5292617685991082	99		COMPLETE
