number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.397940074906367	2020-04-02 19:38:23.548281	2020-04-02 19:43:58.907324	64	256	2	37	0.0037168188267399744	128	0.40797048535682817	0.0014044943820224719	0.397940074906367	0.08941947565543071	0.20692883895131087	19.495318352059925	0.11535129463726806	0.0014044943820224719	0.397940074906367	0.08941947565543071	0.20692883895131087	19.495318352059925	0.11535129463726806	2919216608	200	0.0014044943820224719	0.397940074906367	0.08941947565543071	0.20692883895131087	19.495318352059925	0.11535129463726806	10	COMPLETE
11	0.35580524344569286	2020-04-02 19:43:58.934173	2020-04-02 19:50:21.351700	128	128	2	50	0.0019984643386895063	128	0.501942639643752	0.0018726591760299626	0.35580524344569286	0.07584269662921349	0.1760299625468165	24.040262172284645	0.10413998068664033	0.0018726591760299626	0.35580524344569286	0.07584269662921349	0.1760299625468165	24.040262172284645	0.10413998068664033	165834015	200	0.0018726591760299626	0.35580524344569286	0.07584269662921349	0.1760299625468165	24.040262172284645	0.10413998068664033	11	COMPLETE
12	0.41058052434456926	2020-04-02 19:50:21.378575	2020-04-02 19:51:58.978338	64	64	1	37	0.016678164491072196	512	0.403115395823675	0.0014044943820224719	0.41058052434456926	0.09363295880149813	0.20833333333333334	19.27013108614232	0.11817425904116573	0.0014044943820224719	0.41058052434456926	0.09363295880149813	0.20833333333333334	19.27013108614232	0.11817425904116573	982578534	200	0.0014044943820224719	0.41058052434456926	0.09363295880149813	0.20833333333333334	19.27013108614232	0.11817425904116573	12	COMPLETE
13	0.6610486891385767	2020-04-02 19:51:59.004322	2020-04-02 19:55:18.646989	64	256	2	12	0.0011168553495622363	256	0.22505837328878514	0.08286516853932584	0.6610486891385767	0.25702247191011235	0.40402621722846443	10.72003745318352	0.2426848853014825	0.08286516853932584	0.6610486891385767	0.25702247191011235	0.40402621722846443	10.72003745318352	0.2426848853014825	3181238010	250	0.08286516853932584	0.6610486891385767	0.25702247191011235	0.40402621722846443	10.72003745318352	0.2426848853014825	13	COMPLETE
14	0.5959737827715356	2020-04-02 19:55:18.673455	2020-04-02 19:59:14.078506	128	128	1	1	0.001509504668058991	256	0.2396804235852934	0.10252808988764045	0.5959737827715356	0.2743445692883895	0.3946629213483146	11.503277153558052	0.2527322162379383	0.10252808988764045	0.5959737827715356	0.2743445692883895	0.3946629213483146	11.502808988764045	0.2527323602621481	2804548325	400	0.10252808988764045	0.5959737827715356	0.2743445692883895	0.3946629213483146	11.50374531835206	0.25273207471702624	14	COMPLETE
15	0.5805243445692884	2020-04-02 19:59:14.122780	2020-04-02 20:02:53.773104	64	64	1	17	0.00205812228352059	128	0.2728196200635633	0.021067415730337078	0.5805243445692884	0.17649812734082396	0.32865168539325845	12.997659176029963	0.1752585304296962	0.021067415730337078	0.5805243445692884	0.17649812734082396	0.32865168539325845	12.997659176029963	0.1752585304296962	2454611763	200	0.021067415730337078	0.5805243445692884	0.17649812734082396	0.32865168539325845	12.997659176029963	0.1752585304296962	15	COMPLETE
16	0.3080524344569288	2020-04-02 20:02:53.815247	2020-04-02 20:06:41.059673	128	64	1	91	0.0013396451214915295	512	0.7163610401788328	0.00046816479400749064	0.3080524344569288	0.08286516853932584	0.16104868913857678	34.302434456928836	0.0928416324565765	0.00046816479400749064	0.3080524344569288	0.08286516853932584	0.16104868913857678	34.302434456928836	0.0928416324565765	3730243899	200	0.00046816479400749064	0.3080524344569288	0.08286516853932584	0.16104868913857678	34.302434456928836	0.0928416324565765	16	COMPLETE
17	0.3852996254681648	2020-04-02 20:06:41.100490	2020-04-02 20:11:34.464338	128	128	1	49	0.0012564344212071363	256	0.45472609372774647	0.0009363295880149813	0.3852996254681648	0.08754681647940075	0.1956928838951311	21.77013108614232	0.11167346396551164	0.0009363295880149813	0.3852996254681648	0.08754681647940075	0.1956928838951311	21.77013108614232	0.11167346396551164	3631152526	200	0.0009363295880149813	0.3852996254681648	0.08754681647940075	0.1956928838951311	21.77013108614232	0.11167346396551164	17	COMPLETE
18	0.37687265917602997	2020-04-02 20:11:34.503226	2020-04-02 20:13:25.036396	64	64	2	49	0.0065195598181479126	512	0.4765426463862595	0.0009363295880149813	0.37687265917602997	0.0800561797752809	0.18211610486891386	22.81928838951311	0.10716549427476209	0.0009363295880149813	0.37687265917602997	0.0800561797752809	0.18211610486891386	22.81928838951311	0.10716549427476209	1827898973	200	0.0009363295880149813	0.37687265917602997	0.0800561797752809	0.18211610486891386	22.81928838951311	0.10716549427476209	18	COMPLETE
19	0.2907303370786517	2020-04-02 20:13:25.073151	2020-04-02 20:26:27.425201	128	256	1	87	0.003480563293581207	256	0.833164138876404	0.0023408239700374533	0.2907303370786517	0.08333333333333333	0.1601123595505618	39.8689138576779	0.08788279410743731	0.0023408239700374533	0.2907303370786517	0.08333333333333333	0.1601123595505618	39.8689138576779	0.08788279410743731	152258857	200	0.0023408239700374533	0.2907303370786517	0.08333333333333333	0.1601123595505618	39.8689138576779	0.08788279410743731	19	COMPLETE
20	0.37734082397003743	2020-04-02 20:26:27.482802	2020-04-02 20:36:34.957063	128	256	1	59	0.0013942433728939628	512	0.48817621452092064	0.0009363295880149813	0.37734082397003743	0.08614232209737828	0.1891385767790262	23.399344569288388	0.10903203525529216	0.0009363295880149813	0.37734082397003743	0.08614232209737828	0.1891385767790262	23.399344569288388	0.10903203525529216	3350586052	200	0.0009363295880149813	0.37734082397003743	0.08614232209737828	0.1891385767790262	23.399344569288388	0.10903203525529216	20	COMPLETE
21	0.5074906367041199	2020-04-02 20:36:34.984260	2020-04-02 20:38:56.926349	128	64	1	20	0.002947927614428295	256	0.31642078331580964	0.003745318352059925	0.5074906367041199	0.13764044943820225	0.27574906367041196	15.082397003745319	0.1455663930911391	0.003745318352059925	0.5074906367041199	0.13764044943820225	0.27574906367041196	15.082397003745319	0.1455663930911391	315492006	200	0.003745318352059925	0.5074906367041199	0.13764044943820225	0.27574906367041196	15.082397003745319	0.1455663930911391	21	COMPLETE
22	0.29307116104868913	2020-04-02 20:38:56.947324	2020-04-02 20:49:05.267619	128	128	2	73	0.008619689838536867	256	0.7555425349816555	0.0018726591760299626	0.29307116104868913	0.075374531835206	0.14372659176029962	36.16994382022472	0.0875991196534949	0.0018726591760299626	0.29307116104868913	0.075374531835206	0.14372659176029962	36.16994382022472	0.0875991196534949	3446412147	300	0.0018726591760299626	0.29307116104868913	0.075374531835206	0.14372659176029962	36.16994382022472	0.0875991196534949	22	COMPLETE
23	0.5889513108614233	2020-04-02 20:49:05.289719	2020-04-02 20:57:27.600422	64	256	2	7	0.04182088114522962	128	0.2555224554219077	0.10299625468164794	0.5889513108614233	0.25280898876404495	0.3651685393258427	12.250468164794007	0.24342904005625912	0.10299625468164794	0.5889513108614233	0.25280898876404495	0.3651685393258427	12.250468164794007	0.24342904005625912	4163701515	400	0.10299625468164794	0.5889513108614233	0.25280898876404495	0.3651685393258427	12.250468164794007	0.24342904005625912	23	COMPLETE
24	0.3913857677902622	2020-04-02 20:57:27.633061	2020-04-02 21:01:26.131622	64	64	1	44	0.0024815777028489067	128	0.44108560726339563	0.0009363295880149813	0.3913857677902622	0.08333333333333333	0.1891385767790262	21.084737827715355	0.11130875853615958	0.0009363295880149813	0.3913857677902622	0.08333333333333333	0.1891385767790262	21.084737827715355	0.11130875853615958	4033456229	200	0.0009363295880149813	0.3913857677902622	0.08333333333333333	0.1891385767790262	21.084737827715355	0.11130875853615958	24	COMPLETE
25	0.525749063670412	2020-04-02 21:01:26.153573	2020-04-02 21:10:32.998608	256	256	2	22	0.01944669092807927	128	0.30988269838092897	0.004213483146067416	0.525749063670412	0.16292134831460675	0.29775280898876405	14.819756554307116	0.15559807615284985	0.004213483146067416	0.525749063670412	0.16292134831460675	0.29775280898876405	14.819756554307116	0.15559807615284985	1540353338	200	0.004213483146067416	0.525749063670412	0.16292134831460675	0.29775280898876405	14.819756554307116	0.15559807615284985	25	COMPLETE
26	0.3169475655430712	2020-04-02 21:10:33.025735	2020-04-02 21:21:02.422273	64	128	2	95	0.037565324277539565	128	0.6036043821220122	0.0	0.3169475655430712	0.0847378277153558	0.1601123595505618	28.980102996254683	0.09801069334603961	0.0	0.3169475655430712	0.0847378277153558	0.1601123595505618	28.97986891385768	0.09801126427871522	2994311994	300	0.0	0.3169475655430712	0.0847378277153558	0.1601123595505618	28.980337078651687	0.09801014960063424	26	COMPLETE
27	0.3103932584269663	2020-04-02 21:21:02.446849	2020-04-02 21:31:52.873794	256	64	1	77	0.09635333290635244	128	0.5431179633723355	0.0	0.3103932584269663	0.08426966292134831	0.15683520599250936	26.094569288389515	0.09960649647131958	0.0	0.3103932584269663	0.08426966292134831	0.15683520599250936	26.094569288389515	0.09960649647131958	163543129	250	0.0	0.3103932584269663	0.08426966292134831	0.15683520599250936	26.094569288389515	0.09960649647131958	27	COMPLETE
28	0.5852059925093633	2020-04-02 21:31:52.919209	2020-04-02 21:34:15.135935	128	128	1	11	0.05516683558757961	256	0.25773562204654327	0.08380149812734082	0.5852059925093633	0.2443820224719101	0.35674157303370785	12.327247191011235	0.23030643997515424	0.08380149812734082	0.5852059925093633	0.2443820224719101	0.35674157303370785	12.327247191011235	0.23030643997515424	2220550402	200	0.08380149812734082	0.5852059925093633	0.2443820224719101	0.35674157303370785	12.327247191011235	0.23030643997515424	28	COMPLETE
29	0.29353932584269665	2020-04-02 21:34:15.163385	2020-04-02 22:04:01.460479	256	256	2	97	0.0012531535845273108	256	0.826610351902213	0.0009363295880149813	0.29353932584269665	0.08333333333333333	0.16245318352059926	39.54962546816479	0.08869532132215388	0.0009363295880149813	0.29353932584269665	0.08333333333333333	0.16245318352059926	39.54962546816479	0.08869532132215388	2439380570	200	0.0009363295880149813	0.29353932584269665	0.08333333333333333	0.16245318352059926	39.54962546816479	0.08869532132215388	29	COMPLETE
30	0.6306179775280899	2020-04-02 22:04:01.487361	2020-04-02 22:09:17.514069	256	64	2	6	0.018485022025949694	128	0.23315412496139856	0.11797752808988764	0.6306179775280899	0.2752808988764045	0.40730337078651685	11.15308988764045	0.2648767675289896	0.11797752808988764	0.6306179775280899	0.2752808988764045	0.40730337078651685	11.15308988764045	0.2648767675289896	2300293461	300	0.11797752808988764	0.6306179775280899	0.2752808988764045	0.40730337078651685	11.15308988764045	0.2648767675289896	30	COMPLETE
31	0.49297752808988765	2020-04-02 22:09:17.548016	2020-04-02 22:10:55.990406	256	64	1	21	0.01451972528156639	512	0.3182031134010924	0.006086142322097378	0.49297752808988765	0.13623595505617977	0.2607677902621723	15.191011235955056	0.14417500230150482	0.006086142322097378	0.49297752808988765	0.13623595505617977	0.2607677902621723	15.191011235955056	0.14417500230150482	1842018269	150	0.006086142322097378	0.49297752808988765	0.13623595505617977	0.2607677902621723	15.191011235955056	0.14417500230150482	31	COMPLETE
32	0.2701310861423221	2020-04-02 22:10:56.011996	2020-04-02 22:45:14.832189	256	256	2	93	0.008660878831714089	256	0.8372695408665578	0.0014044943820224719	0.2701310861423221	0.07209737827715355	0.14138576779026218	40.0936329588015	0.0830093349186981	0.0014044943820224719	0.2701310861423221	0.07209737827715355	0.14138576779026218	40.0936329588015	0.0830093349186981	3519009659	200	0.0014044943820224719	0.2701310861423221	0.07209737827715355	0.14138576779026218	40.0936329588015	0.0830093349186981	32	COMPLETE
33	0.6493445692883895	2020-04-02 22:45:14.860780	2020-04-02 22:47:11.913149	64	128	1	8	0.012327615116301871	256	0.2234758644771138	0.13389513108614232	0.6493445692883895	0.30102996254681647	0.4241573033707865	10.667602996254681	0.2831205186952295	0.13389513108614232	0.6493445692883895	0.30102996254681647	0.4241573033707865	10.667602996254681	0.2831205186952295	473045650	200	0.13389513108614232	0.6493445692883895	0.30102996254681647	0.4241573033707865	10.667602996254681	0.2831205186952295	33	COMPLETE
34	0.35908239700374533	2020-04-02 22:47:11.970601	2020-04-02 22:57:30.358819	256	128	2	50	0.07586686519289061	256	0.45326789593226396	0.0	0.35908239700374533	0.09737827715355805	0.1849250936329588	21.73548689138577	0.1111204943842096	0.0	0.35908239700374533	0.09737827715355805	0.1849250936329588	21.73548689138577	0.1111204943842096	697575499	250	0.0	0.35908239700374533	0.09737827715355805	0.1849250936329588	21.73548689138577	0.1111204943842096	34	COMPLETE
35	0.3258426966292135	2020-04-02 22:57:30.400853	2020-04-02 23:00:37.785371	256	64	2	60	0.027127476686395154	512	0.5708386821982762	0.0014044943820224719	0.3258426966292135	0.08801498127340825	0.16807116104868913	27.34082397003745	0.1002309095767471	0.0014044943820224719	0.3258426966292135	0.08801498127340825	0.16807116104868913	27.34082397003745	0.1002309095767471	3486519852	150	0.0014044943820224719	0.3258426966292135	0.08801498127340825	0.16807116104868913	27.34082397003745	0.1002309095767471	35	COMPLETE
36	0.545880149812734	2020-04-02 23:00:37.812539	2020-04-02 23:04:32.525998	128	64	1	20	0.02450412897925675	128	0.2955926276058001	0.0056179775280898875	0.545880149812734	0.17322097378277154	0.3057116104868914	14.14185393258427	0.16160570277155947	0.0056179775280898875	0.545880149812734	0.17322097378277154	0.3057116104868914	14.14185393258427	0.16160570277155947	492106204	200	0.0056179775280898875	0.545880149812734	0.17322097378277154	0.3057116104868914	14.14185393258427	0.16160570277155947	36	COMPLETE
37	0.3539325842696629	2020-04-02 23:04:32.567667	2020-04-02 23:21:50.875596	256	256	1	46	0.02114948295372074	512	0.4967359544618634	0.0009363295880149813	0.3539325842696629	0.07958801498127341	0.17134831460674158	23.776217228464418	0.10398213967786259	0.0009363295880149813	0.3539325842696629	0.07958801498127341	0.17134831460674158	23.776217228464418	0.10398213967786259	1567336444	200	0.0009363295880149813	0.3539325842696629	0.07958801498127341	0.17134831460674158	23.776217228464418	0.10398213967786259	37	COMPLETE
38	0.5599250936329588	2020-04-02 23:21:50.940923	2020-04-02 23:23:59.026961	64	64	2	22	0.001167408955817817	256	0.2864307059203571	0.0014044943820224719	0.5599250936329588	0.1502808988764045	0.31179775280898875	13.64747191011236	0.15558624257190048	0.0014044943820224719	0.5599250936329588	0.1502808988764045	0.31179775280898875	13.64747191011236	0.15558624257190048	120175370	200	0.0014044943820224719	0.5599250936329588	0.1502808988764045	0.31179775280898875	13.64747191011236	0.15558624257190048	38	COMPLETE
39	0.27247191011235955	2020-04-02 23:23:59.048399	2020-04-02 23:37:57.280939	128	256	2	89	0.039610289874545755	512	0.7674651020703566	0.00046816479400749064	0.27247191011235955	0.07865168539325842	0.1446629213483146	36.756320224719104	0.0863204118115841	0.00046816479400749064	0.27247191011235955	0.07865168539325842	0.1446629213483146	36.7560861423221	0.08632045543890625	1189485939	200	0.00046816479400749064	0.27247191011235955	0.07865168539325842	0.1446629213483146	36.756554307116104	0.08632036877382035	39	COMPLETE
40	0.42930711610486894	2020-04-02 23:37:57.341480	2020-04-02 23:41:00.085967	256	64	1	35	0.054176445167793075	512	0.38378296157498654	0.0	0.42930711610486894	0.10018726591760299	0.21161048689138576	18.342228464419474	0.12198233997228997	0.0	0.42930711610486894	0.10018726591760299	0.21161048689138576	18.342228464419474	0.12198233997228997	2801440242	200	0.0	0.42930711610486894	0.10018726591760299	0.21161048689138576	18.342228464419474	0.12198233997228997	40	COMPLETE
41	0.448501872659176	2020-04-02 23:41:00.177011	2020-04-02 23:43:26.488271	64	64	2	29	0.01517438092293523	512	0.3694142655928162	0.0018726591760299626	0.448501872659176	0.11095505617977527	0.2247191011235955	17.656367041198504	0.12603196049442272	0.0018726591760299626	0.448501872659176	0.11095505617977527	0.2247191011235955	17.656367041198504	0.12603196049442272	1484372009	300	0.0018726591760299626	0.448501872659176	0.11095505617977527	0.2247191011235955	17.656367041198504	0.12603196049442272	41	COMPLETE
42	0.33801498127340823	2020-04-02 23:43:26.556198	2020-04-03 00:01:05.391664	256	256	2	58	0.001443905488805818	128	0.592499638895403	0.0018726591760299626	0.33801498127340823	0.075374531835206	0.1699438202247191	28.386704119850187	0.09849154750166587	0.0018726591760299626	0.33801498127340823	0.075374531835206	0.1699438202247191	28.386704119850187	0.09849154750166587	2183821252	200	0.0018726591760299626	0.33801498127340823	0.075374531835206	0.1699438202247191	28.386704119850187	0.09849154750166587	42	COMPLETE
43	0.3562734082397004	2020-04-03 00:01:05.411337	2020-04-03 00:24:53.392897	256	128	2	58	0.09103179379605197	128	0.4943176138751934	0.0	0.3562734082397004	0.10018726591760299	0.18445692883895132	23.727059925093634	0.1101783911943687	0.0	0.3562734082397004	0.10018726591760299	0.18445692883895132	23.727059925093634	0.1101783911943687	629157874	400	0.0	0.3562734082397004	0.10018726591760299	0.18445692883895132	23.727059925093634	0.1101783911943687	43	COMPLETE
44	0.3450374531835206	2020-04-03 00:24:53.414575	2020-04-03 00:34:02.629408	64	128	1	70	0.08417453469912513	128	0.521490200693032	0.0	0.3450374531835206	0.09316479400749064	0.19054307116104868	25.03183520599251	0.10695129807878974	0.0	0.3450374531835206	0.09316479400749064	0.19054307116104868	25.03183520599251	0.10695129807878974	1481627947	300	0.0	0.3450374531835206	0.09316479400749064	0.19054307116104868	25.03183520599251	0.10695129807878974	44	COMPLETE
45	0.47331460674157305	2020-04-03 00:34:02.664044	2020-04-03 00:37:14.000968	256	64	2	25	0.0064592946044829255	128	0.3474767464989175	0.0046816479400749065	0.47331460674157305	0.10814606741573034	0.23876404494382023	16.59808052434457	0.13364536323304244	0.0046816479400749065	0.47331460674157305	0.10814606741573034	0.23876404494382023	16.597846441947567	0.13364721368677368	2372555327	150	0.0046816479400749065	0.47331460674157305	0.10814606741573034	0.23876404494382023	16.598314606741575	0.1336436669837888	45	COMPLETE
46	0.3089887640449438	2020-04-03 00:37:14.027148	2020-04-03 00:46:56.404981	256	128	1	65	0.005327363129221086	256	0.7001255042711447	0.0023408239700374533	0.3089887640449438	0.075374531835206	0.1544943820224719	33.49063670411985	0.09169802698648162	0.0023408239700374533	0.3089887640449438	0.075374531835206	0.1544943820224719	33.49063670411985	0.09169802698648162	909616226	200	0.0023408239700374533	0.3089887640449438	0.075374531835206	0.1544943820224719	33.49063670411985	0.09169802698648162	46	COMPLETE
47	0.31320224719101125	2020-04-03 00:46:56.431975	2020-04-03 00:51:54.850465	64	128	1	86	0.05407901531635242	512	0.6480965278903197	0.0	0.31320224719101125	0.07818352059925093	0.16151685393258428	31.052902621722847	0.09553328271878628	0.0	0.31320224719101125	0.07818352059925093	0.16151685393258428	31.052902621722847	0.09553328271878628	3438905869	250	0.0	0.31320224719101125	0.07818352059925093	0.16151685393258428	31.052902621722847	0.09553328271878628	47	COMPLETE
48	0.29634831460674155	2020-04-03 00:51:54.877234	2020-04-03 01:05:28.707820	128	256	1	85	0.0024650868108776467	128	0.8249047599865423	0.0018726591760299626	0.29634831460674155	0.0749063670411985	0.15543071161048688	39.453183520599254	0.0875066813986641	0.0018726591760299626	0.29634831460674155	0.0749063670411985	0.15543071161048688	39.453183520599254	0.0875066813986641	31729403	200	0.0018726591760299626	0.29634831460674155	0.0749063670411985	0.15543071161048688	39.453183520599254	0.0875066813986641	48	COMPLETE
49	0.26919475655430714	2020-04-03 01:05:28.728437	2020-04-03 01:14:55.863920	256	64	1	99	0.001556949744582271	128	0.9179302987604218	0.0018726591760299626	0.26919475655430714	0.07350187265917603	0.1446629213483146	43.88061797752809	0.08150040355304694	0.0018726591760299626	0.26919475655430714	0.07350187265917603	0.1446629213483146	43.88061797752809	0.08150040355304694	2949993952	200	0.0018726591760299626	0.26919475655430714	0.07350187265917603	0.1446629213483146	43.88061797752809	0.08150040355304694	49	COMPLETE
50	0.5112359550561798	2020-04-03 01:14:55.905130	2020-04-03 01:18:20.869489	128	256	1	20	0.005105678175722427	512	0.31727495080484464	0.005149812734082397	0.5112359550561798	0.14185393258426968	0.2720037453183521	15.116573033707866	0.14626177682036187	0.005149812734082397	0.5112359550561798	0.14185393258426968	0.2720037453183521	15.116573033707866	0.14626177682036187	203649333	200	0.005149812734082397	0.5112359550561798	0.14185393258426968	0.2720037453183521	15.116573033707866	0.14626177682036187	50	COMPLETE
51	0.3192883895131086	2020-04-03 01:18:20.896009	2020-04-03 01:20:48.513886	64	64	2	83	0.0314311190395403	512	0.6348819277739355	0.00046816479400749064	0.3192883895131086	0.08426966292134831	0.16713483146067415	30.41058052434457	0.09742101854286592	0.00046816479400749064	0.3192883895131086	0.08426966292134831	0.16713483146067415	30.41058052434457	0.09742101854286592	2252891488	200	0.00046816479400749064	0.3192883895131086	0.08426966292134831	0.16713483146067415	30.41058052434457	0.09742101854286592	51	COMPLETE
52	0.4559925093632959	2020-04-03 01:20:48.549527	2020-04-03 01:24:02.116363	256	64	2	24	0.0023714457425318496	256	0.3527497728084901	0.0028089887640449437	0.4559925093632959	0.10767790262172285	0.2308052434456929	16.836142322097377	0.12964228964952237	0.0028089887640449437	0.4559925093632959	0.10767790262172285	0.2308052434456929	16.836142322097377	0.12964228964952237	250154380	200	0.0028089887640449437	0.4559925093632959	0.10767790262172285	0.2308052434456929	16.836142322097377	0.12964228964952237	52	COMPLETE
