number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
47	0.9166666666666666	2020-05-15 20:02:42.370373	2020-05-15 20:12:14.021903	0.9928825398634913	20.559759964357067	64	0.40873923880300334	0.41658356209994357	36	0.07397239436627434	53	256	0.09358987898726281	0.28558052434456926	0.9166666666666666	0.6137640449438202	0.7654494382022472	4.532303370786517	0.48883316770704915	0.28558052434456926	0.9166666666666666	0.6137640449438202	0.7654494382022472	4.532303370786517	0.48883316770704915		2773070524.0	550.0	0.28558052434456926	0.9166666666666666	0.6137640449438202	0.7654494382022472	4.532303370786517	0.48883316770704915	47		COMPLETE
48	0.9456928838951311	2020-05-15 20:12:14.067307	2020-05-15 20:20:03.574886	0.7327813565618099	1.3090278918189089	128	0.19695973656863486	0.25083234354490286	31	0.3296321370761437	44	512	0.08363698777038088	0.33941947565543074	0.9456928838951311	0.6844569288389513	0.8220973782771536	4.040730337078652	0.5437780927214354	0.33941947565543074	0.9456928838951311	0.6844569288389513	0.8220973782771536	4.040730337078652	0.5437780927214354		3553095008.0	450.0	0.33941947565543074	0.9456928838951311	0.6844569288389513	0.8220973782771536	4.040730337078652	0.5437780927214354	48		COMPLETE
49	0.8712546816479401	2020-05-15 20:20:03.601319	2020-05-15 20:25:49.628063	0.9777594074582163	23.486258579507382	256	0.21245125104031298	0.11780495949017733	47	0.18775938455076607	20	128	0.11499125138099553	0.28230337078651685	0.8712546816479401	0.5903558052434457	0.7200374531835206	5.549625468164794	0.4753221138758615	0.28230337078651685	0.8712546816479401	0.5903558052434457	0.7200374531835206	5.549625468164794	0.4753221138758615		940704689.0	200.0	0.28230337078651685	0.8712546816479401	0.5903558052434457	0.7200374531835206	5.549625468164794	0.4753221138758615	49		COMPLETE
50	0.9293071161048689	2020-05-15 20:25:49.660923	2020-05-15 20:40:14.040101	0.8041377440907185	25.657140721525366	128	0.42519348977474547	0.3246411263668859	45	0.1632196434145904	62	256	0.09266033148469772	0.2841760299625468	0.9293071161048689	0.6217228464419475	0.774812734082397	4.4639513108614235	0.49027969863967147	0.2841760299625468	0.9293071161048689	0.6217228464419475	0.774812734082397	4.4639513108614235	0.49027969863967147		2711802555.0	450.0	0.2841760299625468	0.9293071161048689	0.6217228464419475	0.774812734082397	4.4639513108614235	0.49027969863967147	50		COMPLETE
51	0.7560861423220974	2020-05-15 20:40:14.084039	2020-05-15 20:47:17.152437	0.16314579643899008	23.475683657548135	256	0.20300103832743727	0.08736463296673813	29	0.4034651943525933	40	512	0.17376374111908457	0.20411985018726592	0.7560861423220974	0.4616104868913858	0.598314606741573	8.309925093632959	0.380073234774906	0.20411985018726592	0.7560861423220974	0.4616104868913858	0.598314606741573	8.309925093632959	0.380073234774906		3256017850.0	250.0	0.20411985018726592	0.7560861423220974	0.4616104868913858	0.598314606741573	8.309925093632959	0.380073234774906	51		COMPLETE
52	0.851123595505618	2020-05-15 20:47:17.230835	2020-05-15 20:50:19.322036	0.8460359564376011	17.796848535964113	128	0.47623301522175826	0.29977759337802534	58	0.4143366030597655	9	256	0.12159114615374318	0.2551498127340824	0.851123595505618	0.5304307116104869	0.6605805243445693	5.861423220973783	0.43737940492655575	0.2551498127340824	0.851123595505618	0.5304307116104869	0.6605805243445693	5.861423220973783	0.43737940492655575		1515076724.0	300.0	0.2551498127340824	0.851123595505618	0.5304307116104869	0.6605805243445693	5.861423220973783	0.43737940492655575	52		COMPLETE
53	0.9424157303370787	2020-05-15 20:50:19.349432	2020-05-15 20:59:12.368273	0.8295197259652578	8.473273828976744	64	0.05034492503190502	0.41126711237124824	24	0.20256714791371377	32	128	0.08204451088500575	0.3352059925093633	0.9424157303370787	0.6722846441947565	0.8127340823970037	3.9611423220973783	0.5370633085835298	0.3352059925093633	0.9424157303370787	0.6722846441947565	0.8127340823970037	3.9611423220973783	0.5370633085835298		2817672088.0	550.0	0.3352059925093633	0.9424157303370787	0.6722846441947565	0.8127340823970037	3.9611423220973783	0.5370633085835298	53		COMPLETE
54	0.8984082397003745	2020-05-15 20:59:12.396113	2020-05-15 21:12:05.830231	0.9110874333458184	18.063467747099743	256	0.3166709758206479	0.47233165053958387	40	0.2803095036659577	48	128	0.10346007355652777	0.27340823970037453	0.8984082397003745	0.5903558052434457	0.7420411985018727	4.989232209737827	0.47276923721674474	0.27340823970037453	0.8984082397003745	0.5903558052434457	0.7420411985018727	4.989232209737827	0.47276923721674474		86550975.0	250.0	0.27340823970037453	0.8984082397003745	0.5903558052434457	0.7420411985018727	4.989232209737827	0.47276923721674474	54		COMPLETE
55		2020-05-15 21:12:05.857130	2020-05-15 21:12:07.171629	0.927974561579944	16.495285534761962	256	0.047189228651402626	0.006984177790463675	47	0.006591557388392899	92	256														The current model can't be trained on this hardware with these parameters.									55	Setting status of trial#55 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
56	0.7162921348314607	2020-05-15 21:12:07.184006	2020-05-15 21:23:40.966772	0.13773543989423426	28.524455172904236	256	0.34967513441339315	0.16534380084642064	39	0.4520200100729564	69	256	0.1988752654811179	0.19803370786516855	0.7162921348314607	0.44569288389513106	0.5603932584269663	9.545411985018726	0.3674217985100326	0.19803370786516855	0.7162921348314607	0.44569288389513106	0.5603932584269663	9.545411985018726	0.3674217985100326		2512160653.0	200.0	0.19803370786516855	0.7162921348314607	0.44569288389513106	0.5603932584269663	9.545411985018726	0.3674217985100326	56		COMPLETE
57	0.7818352059925093	2020-05-15 21:23:40.993136	2020-05-15 21:25:36.634620	0.614101431942396	25.240539763226934	256	0.03890970727911902	0.05303279695308749	57	0.34373268638558585	2	256	0.16376416270851335	0.24578651685393257	0.7818352059925093	0.5028089887640449	0.6310861423220974	7.842696629213483	0.41851279243397976	0.24578651685393257	0.7818352059925093	0.5028089887640449	0.6310861423220974	7.842696629213483	0.41851279243397976		3255354257.0	250.0	0.24578651685393257	0.7818352059925093	0.5028089887640449	0.6310861423220974	7.842696629213483	0.41851279243397976	57		COMPLETE
58	0.9054307116104869	2020-05-15 21:25:36.662246	2020-05-15 21:39:31.780055	0.7089892003132883	14.242156726218484	256	0.30112740034591545	0.24332807578578813	22	0.22969081445910483	99	256	0.10156185635581808	0.28136704119850187	0.9054307116104869	0.6100187265917603	0.7593632958801498	4.900749063670412	0.4832740563472089	0.28136704119850187	0.9054307116104869	0.6100187265917603	0.7593632958801498	4.900749063670412	0.4832740563472089		553485904.0	250.0	0.28136704119850187	0.9054307116104869	0.6100187265917603	0.7593632958801498	4.900749063670412	0.4832740563472089	58		COMPLETE
59	0.8398876404494382	2020-05-15 21:39:31.822085	2020-05-15 21:41:16.306014	0.4831325912216097	28.658248914212926	128	0.32733370335944845	0.10834839540282531	34	0.3197865767565106	1	256	0.12438260200729921	0.20037453183520598	0.8398876404494382	0.4747191011235955	0.6395131086142322	6.027621722846442	0.39369854300675317	0.20037453183520598	0.8398876404494382	0.4747191011235955	0.6395131086142322	6.027621722846442	0.39369854300675317		2397119495.0	300.0	0.20037453183520598	0.8398876404494382	0.4747191011235955	0.6395131086142322	6.027621722846442	0.39369854300675317	59		COMPLETE
60	0.952247191011236	2020-05-15 21:41:16.327991	2020-05-15 21:45:36.854696	0.7711290924373585	3.006848280878753	128	0.49249930901506295	0.24948727170237478	41	0.07721415946039006	3	128	0.07820231108647188	0.3852996254681648	0.952247191011236	0.727996254681648	0.8572097378277154	3.781367041198502	0.5839049413788878	0.3852996254681648	0.952247191011236	0.727996254681648	0.8572097378277154	3.781367041198502	0.5839049413788878		1961428235.0	400.0	0.3852996254681648	0.952247191011236	0.727996254681648	0.8572097378277154	3.781367041198502	0.5839049413788878	60		COMPLETE
61	0.9302434456928839	2020-05-15 21:45:36.923345	2020-05-15 22:15:17.589166	0.5794895354421489	4.313242285405803	256	0.39075054403378273	0.020648008919226746	64	0.39608335318979215	71	128	0.09157637352985418	0.31086142322097376	0.9302434456928839	0.6306179775280899	0.7851123595505618	4.405898876404494	0.5104010897736462	0.31086142322097376	0.9302434456928839	0.6306179775280899	0.7851123595505618	4.405898876404494	0.5104010897736462		213061932.0	300.0	0.31086142322097376	0.9302434456928839	0.6306179775280899	0.7851123595505618	4.405898876404494	0.5104010897736462	61		COMPLETE
62		2020-05-15 22:15:17.615997	2020-05-15 22:15:19.035464	0.618469624505973	12.195136184563149	128	0.42761471892985997	0.0674420165083458	60	0.33337177916647526	82	512														The current model can't be trained on this hardware with these parameters.									62	Setting status of trial#62 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
63	0.9199438202247191	2020-05-15 22:15:19.048185	2020-05-15 22:20:02.892524	0.9186245022571221	28.727191384717774	64	0.12033800525366906	0.0858726466058124	52	0.12731335812147426	32	512	0.09534267379469778	0.274812734082397	0.9199438202247191	0.5959737827715356	0.7546816479400749	4.616104868913857	0.47821953386786603	0.274812734082397	0.9199438202247191	0.5959737827715356	0.7546816479400749	4.616104868913857	0.47821953386786603		624328115.0	400.0	0.274812734082397	0.9199438202247191	0.5959737827715356	0.7546816479400749	4.616104868913857	0.47821953386786603	63		COMPLETE
64	0.9527153558052435	2020-05-15 22:20:02.919628	2020-05-15 22:28:42.240366	0.5647676687553761	1.916204099521138	128	0.3521080054390681	0.4679601812702997	22	0.37260531967802185	42	256	0.07655251768246739	0.375936329588015	0.9527153558052435	0.7125468164794008	0.8403558052434457	3.693820224719101	0.5713308868480393	0.375936329588015	0.9527153558052435	0.7125468164794008	0.8403558052434457	3.693820224719101	0.5713308868480393		4244001926.0	500.0	0.375936329588015	0.9527153558052435	0.7125468164794008	0.8403558052434457	3.693820224719101	0.5713308868480393	64		COMPLETE
65	0.901685393258427	2020-05-15 22:28:42.276944	2020-05-15 22:48:32.757605	0.14572348012666653	9.1633269514281	64	0.1872692005335551	0.4232765608033128	42	0.3877161070004306	95	512	0.09900411851930847	0.2752808988764045	0.901685393258427	0.5955056179775281	0.7401685393258427	4.782771535580524	0.47638587198716514	0.2752808988764045	0.901685393258427	0.5955056179775281	0.7401685393258427	4.782771535580524	0.47638587198716514		575770768.0	700.0	0.2752808988764045	0.901685393258427	0.5955056179775281	0.7401685393258427	4.782771535580524	0.47638587198716514	65		COMPLETE
66	0.9091760299625468	2020-05-15 22:48:32.795974	2020-05-15 22:53:37.814150	0.37879946047635604	19.96750617235878	256	0.2813816056123582	0.4082743638173051	26	0.009626758512293887	7	128	0.09911402601099918	0.27574906367041196	0.9091760299625468	0.6207865168539326	0.7645131086142322	4.792134831460674	0.48474892717081636	0.27574906367041196	0.9091760299625468	0.6207865168539326	0.7645131086142322	4.792134831460674	0.48474892717081636		1271739845.0	350.0	0.27574906367041196	0.9091760299625468	0.6207865168539326	0.7645131086142322	4.792134831460674	0.48474892717081636	66		COMPLETE
67	0.8164794007490637	2020-05-15 22:53:37.841911	2020-05-15 22:58:41.231932	0.27477551806740097	24.128328246172654	64	0.43349889541736514	0.0559174217147545	34	0.13531597515543747	60	256	0.13439787913651	0.1793071161048689	0.8164794007490637	0.4307116104868914	0.5894194756554307	6.50561797752809	0.36627349259900427	0.1793071161048689	0.8164794007490637	0.4307116104868914	0.5894194756554307	6.50561797752809	0.36627349259900427		904629672.0	300.0	0.1793071161048689	0.8164794007490637	0.4307116104868914	0.5894194756554307	6.50561797752809	0.36627349259900427	67		COMPLETE
68	0.8782771535580525	2020-05-15 22:58:41.258849	2020-05-15 23:17:52.009658	0.7602746428333008	29.47973289020249	64	0.10509080014346128	0.4519730480284708	32	0.15944723749320155	89	512	0.10896841122608367	0.2565543071161049	0.8782771535580525	0.5580524344569289	0.6966292134831461	5.273408239700374	0.4503368706356769	0.2565543071161049	0.8782771535580525	0.5580524344569289	0.6966292134831461	5.273408239700374	0.4503368706356769		3523531546.0	850.0	0.2565543071161049	0.8782771535580525	0.5580524344569289	0.6966292134831461	5.273408239700374	0.4503368706356769	68		COMPLETE
69	0.7237827715355806	2020-05-15 23:17:52.050235	2020-05-15 23:23:25.599202	0.39913971805797244	22.477069455965317	128	0.21642538521069155	0.3022403830792157	58	0.37077925155692637	25	128	0.17536822200860927	0.1896067415730337	0.7237827715355806	0.42228464419475653	0.5500936329588015	8.411048689138577	0.3577850062651213	0.1896067415730337	0.7237827715355806	0.42228464419475653	0.5500936329588015	8.411048689138577	0.3577850062651213		1667564640.0	250.0	0.1896067415730337	0.7237827715355806	0.42228464419475653	0.5500936329588015	8.411048689138577	0.3577850062651213	69		COMPLETE
70	0.8342696629213483	2020-05-15 23:23:25.638806	2020-05-15 23:34:01.005751	0.6548709818006259	23.04802324862063	64	0.4131340475278493	0.48687200645287093	16	0.2908680466423948	50	512	0.13225994094044724	0.24391385767790263	0.8342696629213483	0.5294943820224719	0.6741573033707865	6.396535580524344	0.43190515927488077	0.24391385767790263	0.8342696629213483	0.5294943820224719	0.6741573033707865	6.396535580524344	0.43190515927488077		3629339884.0		0.24391385767790263	0.8342696629213483	0.5294943820224719	0.6741573033707865	6.396535580524344	0.43190515927488077	70		COMPLETE
71	0.924625468164794	2020-05-15 23:34:01.070543	2020-05-15 23:42:08.125349	0.601623762786317	15.18916020501867	128	0.3906692016426993	0.046608567427202596	20	0.0893158678139081	50	128	0.09292191116414852	0.2949438202247191	0.924625468164794	0.6292134831460674	0.7846441947565543	4.48689138576779	0.4988357167179267	0.2949438202247191	0.924625468164794	0.6292134831460674	0.7846441947565543	4.48689138576779	0.4988357167179267		580093968.0	350.0	0.2949438202247191	0.924625468164794	0.6292134831460674	0.7846441947565543	4.48689138576779	0.4988357167179267	71		COMPLETE
72	0.9377340823970037	2020-05-15 23:42:08.147491	2020-05-15 23:53:30.098066	0.6683724655423404	13.108690091650992	64	0.19359897974672746	0.3345217129099683	45	0.058391836971426025	68	256	0.08937172455214355	0.33192883895131087	0.9377340823970037	0.6357677902621723	0.7949438202247191	4.317415730337078	0.5250730316289097	0.33192883895131087	0.9377340823970037	0.6357677902621723	0.7949438202247191	4.317415730337078	0.5250730316289097		2890284473.0	500.0	0.33192883895131087	0.9377340823970037	0.6357677902621723	0.7949438202247191	4.317415730337078	0.5250730316289097	72		COMPLETE
73	0.9325842696629213	2020-05-15 23:53:30.125932	2020-05-16 00:04:40.657339	0.814338862178433	25.039980915432928	64	0.03236642353103125	0.07085564222045349	62	0.04292843959555931	90	128	0.08846938471076138	0.2954119850187266	0.9325842696629213	0.6409176029962547	0.7982209737827716	4.280898876404494	0.5029824756615779	0.2954119850187266	0.9325842696629213	0.6409176029962547	0.7982209737827716	4.280898876404494	0.5029824756615779		1829997744.0	300.0	0.2954119850187266	0.9325842696629213	0.6409176029962547	0.7982209737827716	4.280898876404494	0.5029824756615779	73		COMPLETE
74	0.9536516853932584	2020-05-16 00:04:40.693609	2020-05-16 00:09:45.611541	0.7179381458955375	6.201413237771342	128	0.4934833823650671	0.4252232295167515	38	0.12131516856786578	3	128	0.07908056621886232	0.3642322097378277	0.9536516853932584	0.7186329588014981	0.8450374531835206	3.8155430711610485	0.5672234865169775	0.3642322097378277	0.9536516853932584	0.7186329588014981	0.8450374531835206	3.8155430711610485	0.5672234865169775		1494772299.0	450.0	0.3642322097378277	0.9536516853932584	0.7186329588014981	0.8450374531835206	3.8155430711610485	0.5672234865169775	74		COMPLETE
75		2020-05-16 00:09:45.639483	2020-05-16 00:09:46.515979	0.7692414753438336	9.467120473115397	256	0.352350486215181	0.21053330755018262	39	0.07368810582035679	68	512														The current model can't be trained on this hardware with these parameters.									75	Setting status of trial#75 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
76	0.9452247191011236	2020-05-16 00:09:46.528937	2020-05-16 00:16:46.931399	0.8284465963539288	6.283055011476395	64	0.47518797949487096	0.10686834328910921	34	0.0262282693465532	49	128	0.07725239046744667	0.3333333333333333	0.9452247191011236	0.7036516853932584	0.851123595505618	3.737827715355805	0.5453711963851795	0.3333333333333333	0.9452247191011236	0.7036516853932584	0.851123595505618	3.737827715355805	0.5453711963851795		471854658.0	350.0	0.3333333333333333	0.9452247191011236	0.7036516853932584	0.851123595505618	3.737827715355805	0.5453711963851795	76		COMPLETE
77	0.924625468164794	2020-05-16 00:16:46.959399	2020-05-16 00:23:36.575221	0.465970690191416	10.877270670498113	64	0.1439357416309101	0.33071116188974137	49	0.2488023813143284	19	256	0.08878552842857351	0.3160112359550562	0.924625468164794	0.6226591760299626	0.7677902621722846	4.296816479400749	0.5099292046219636	0.3160112359550562	0.924625468164794	0.6226591760299626	0.7677902621722846	4.296816479400749	0.5099292046219636		45298662.0	600.0	0.3160112359550562	0.924625468164794	0.6226591760299626	0.7677902621722846	4.296816479400749	0.5099292046219636	77		COMPLETE
78	0.8778089887640449	2020-05-16 00:23:36.609286	2020-05-16 00:36:30.932254	0.2188127644022334	11.683021167962531	64	0.24560055567229921	0.37829430684324017	49	0.18837467436029276	46	128	0.11143958371931387	0.23923220973782772	0.8778089887640449	0.5159176029962547	0.6793071161048689	5.38436329588015	0.4315697825985343	0.23923220973782772	0.8778089887640449	0.5159176029962547	0.6793071161048689	5.38436329588015	0.4315697825985343		693664726.0	550.0	0.23923220973782772	0.8778089887640449	0.5159176029962547	0.6793071161048689	5.38436329588015	0.4315697825985343	78		COMPLETE
79	0.7275280898876404	2020-05-16 00:36:30.960082	2020-05-16 00:42:12.695356	0.4165656305986011	19.421171199799794	128	0.1285549866613871	0.1903518880214618	36	0.44532049079240227	38	128	0.1705363605516764	0.15777153558052434	0.7275280898876404	0.36750936329588013	0.5163857677902621	8.245318352059925	0.3249963518488412	0.15777153558052434	0.7275280898876404	0.36750936329588013	0.5163857677902621	8.245318352059925	0.3249963518488412		984180750.0	250.0	0.15777153558052434	0.7275280898876404	0.36750936329588013	0.5163857677902621	8.245318352059925	0.3249963518488412	79		COMPLETE
80	0.925561797752809	2020-05-16 00:42:12.717142	2020-05-16 00:45:44.814579	0.29546120155777544	25.678525350202822	128	0.23949366321140786	0.393183420859265	19	0.05253867822967401	4	256	0.09180235587782488	0.2902621722846442	0.925561797752809	0.6254681647940075	0.774812734082397	4.438202247191011	0.4962570804694286	0.2902621722846442	0.925561797752809	0.6254681647940075	0.774812734082397	4.438202247191011	0.4962570804694286		3727857433.0	500.0	0.2902621722846442	0.925561797752809	0.6254681647940075	0.774812734082397	4.438202247191011	0.4962570804694286	80		COMPLETE
81	0.8735955056179775	2020-05-16 00:45:44.841844	2020-05-16 00:47:17.719149	0.3537455233668918	15.344438791766803	64	0.3532192476838789	0.0805330283585905	41	0.23361016610437502	2	512	0.11622561243439462	0.22893258426966293	0.8735955056179775	0.5004681647940075	0.6610486891385767	5.611423220973783	0.42167158873743277	0.22893258426966293	0.8735955056179775	0.5004681647940075	0.6610486891385767	5.611423220973783	0.42167158873743277		274809025.0	400.0	0.22893258426966293	0.8735955056179775	0.5004681647940075	0.6610486891385767	5.611423220973783	0.42167158873743277	81		COMPLETE
82	0.9054307116104869	2020-05-16 00:47:17.746479	2020-05-16 01:01:35.358063	0.4570324931338927	19.862903876057743	64	0.269909338292288	0.3772622063633648	37	0.2729176896481793	94	128	0.10203797909193969	0.2710674157303371	0.9054307116104869	0.5646067415730337	0.7265917602996255	4.9293071161048685	0.4645383015019658	0.2710674157303371	0.9054307116104869	0.5646067415730337	0.7265917602996255	4.9293071161048685	0.4645383015019658		3021456882.0	450.0	0.2710674157303371	0.9054307116104869	0.5646067415730337	0.7265917602996255	4.9293071161048685	0.4645383015019658	82		COMPLETE
83	0.9372659176029963	2020-05-16 01:01:35.407357	2020-05-16 01:07:24.132709	0.18055492883526614	27.125372304954695	128	0.48092585181393793	0.16954664715843965	25	0.0373024783335153	24	128	0.08265053814238683	0.3300561797752809	0.9372659176029963	0.673689138576779	0.822565543071161	3.997191011235955	0.535345920454014	0.3300561797752809	0.9372659176029963	0.673689138576779	0.822565543071161	3.997191011235955	0.535345920454014		3231256947.0	350.0	0.3300561797752809	0.9372659176029963	0.673689138576779	0.822565543071161	3.997191011235955	0.535345920454014	83		COMPLETE
84	0.903558052434457	2020-05-16 01:07:24.159688	2020-05-16 01:18:13.389910	0.9469979226397132	11.468525020293626	128	0.3593883208086576	0.45768786467409245	30	0.42295403348072885	56	512	0.09906918631713098	0.28277153558052437	0.903558052434457	0.5931647940074907	0.7373595505617978	4.787921348314606	0.48042895809909886	0.28277153558052437	0.903558052434457	0.5931647940074907	0.7373595505617978	4.787921348314606	0.48042895809909886		956676420.0	500.0	0.28277153558052437	0.903558052434457	0.5931647940074907	0.7373595505617978	4.787921348314606	0.48042895809909886	84		COMPLETE
85	0.5482209737827716	2020-05-16 01:18:13.416087	2020-05-16 01:28:42.546901	0.4105867590150498	22.046013715080626	128	0.2695114193407048	0.28072281102089863	44	0.49509495122616665	74	256	0.2723879258641938	0.10720973782771535	0.5482209737827716	0.26264044943820225	0.3707865168539326	13.076779026217228	0.24460448186098185	0.10720973782771535	0.5482209737827716	0.26264044943820225	0.3707865168539326	13.076779026217228	0.24460448186098185		1514240592.0	300.0	0.10720973782771535	0.5482209737827716	0.26264044943820225	0.3707865168539326	13.076779026217228	0.24460448186098185	85		COMPLETE
86	0.649812734082397	2020-05-16 01:28:42.574417	2020-05-16 01:33:28.929207	0.17115011939287078	17.281313164187466	64	0.0652581358862509	0.09077301117639608	23	0.48280371088955754	65	128	0.19872530091777166	0.1203183520599251	0.649812734082397	0.3057116104868914	0.43352059925093633	9.595973782771535	0.2759138631953047	0.1203183520599251	0.649812734082397	0.3057116104868914	0.43352059925093633	9.595973782771535	0.2759138631953047		331084759.0	250.0	0.1203183520599251	0.649812734082397	0.3057116104868914	0.43352059925093633	9.595973782771535	0.2759138631953047	86		COMPLETE
87		2020-05-16 01:33:28.954042	2020-05-16 01:33:30.198104	0.8952835657285609	16.145112317361363	256	0.32273079723007037	0.45168705785755836	46	0.34787471891832544	53	512														The current model can't be trained on this hardware with these parameters.									87	Setting status of trial#87 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
88	0.8604868913857678	2020-05-16 01:33:30.210125	2020-05-16 01:43:47.767506	0.14243306107740744	9.807470297278023	128	0.10065278384476606	0.3465050023613877	62	0.3867054188374029	45	128	0.11401701845884435	0.28698501872659177	0.8604868913857678	0.5758426966292135	0.6970973782771536	5.489232209737827	0.4713267171263569	0.28698501872659177	0.8604868913857678	0.5758426966292135	0.6970973782771536	5.489232209737827	0.4713267171263569		2231095804.0	300.0	0.28698501872659177	0.8604868913857678	0.5758426966292135	0.6970973782771536	5.489232209737827	0.4713267171263569	88		COMPLETE
89	0.9073033707865169	2020-05-16 01:43:47.809059	2020-05-16 01:55:20.977433	0.3569833845972359	13.887372947070888	128	0.47624946164048687	0.4749787430065761	48	0.42255407627725594	32	128	0.09848774149961602	0.2916666666666667	0.9073033707865169	0.5833333333333334	0.7331460674157303	4.754213483146067	0.48548118174118227	0.2916666666666667	0.9073033707865169	0.5833333333333334	0.7331460674157303	4.754213483146067	0.48548118174118227		3093687423.0	450.0	0.2916666666666667	0.9073033707865169	0.5833333333333334	0.7331460674157303	4.754213483146067	0.48548118174118227	89		COMPLETE
90	0.9124531835205992	2020-05-16 01:55:20.999388	2020-05-16 02:09:09.344945	0.21567455976042982	7.889216547695796	64	0.15044558599542746	0.2811031359175886	62	0.3560535506227817	76	256	0.09821336742051029	0.2818352059925094	0.9124531835205992	0.5838014981273408	0.7457865168539326	4.747659176029963	0.47713736713860594	0.2818352059925094	0.9124531835205992	0.5838014981273408	0.7457865168539326	4.747659176029963	0.47713736713860594		1003067400.0	450.0	0.2818352059925094	0.9124531835205992	0.5838014981273408	0.7457865168539326	4.747659176029963	0.47713736713860594	90		COMPLETE
91	0.9110486891385767	2020-05-16 02:09:09.372551	2020-05-16 02:18:41.524429	0.8301741675607949	22.88685410865454	128	0.02907077216977716	0.22384283844780328	39	0.3612956314425663	59	128	0.09849315555766225	0.27668539325842695	0.9110486891385767	0.5880149812734082	0.7401685393258427	4.745318352059925	0.4751647115322254	0.27668539325842695	0.9110486891385767	0.5880149812734082	0.7401685393258427	4.745318352059925	0.4751647115322254		2308093383.0	300.0	0.27668539325842695	0.9110486891385767	0.5880149812734082	0.7401685393258427	4.745318352059925	0.4751647115322254	91		COMPLETE
92	0.9344569288389513	2020-05-16 02:18:41.556677	2020-05-16 02:21:31.890304	0.29550382184002544	8.5173527247609	128	0.13471937756855268	0.28991441236189863	46	0.12601313688126037	2	256	0.08436005004099134	0.3403558052434457	0.9344569288389513	0.6821161048689138	0.8239700374531835	4.072565543071161	0.5425542939700577	0.3403558052434457	0.9344569288389513	0.6821161048689138	0.8239700374531835	4.072565543071161	0.5425542939700577		2301882461.0	450.0	0.3403558052434457	0.9344569288389513	0.6821161048689138	0.8239700374531835	4.072565543071161	0.5425542939700577	92		COMPLETE
93	0.7837078651685393	2020-05-16 02:21:31.928280	2020-05-16 02:30:38.942839	0.7312056117401337	26.885507853080586	256	0.3528650712559649	0.0029170443135788093	48	0.37759894928831983	27	512	0.15282707455418026	0.22799625468164794	0.7837078651685393	0.48829588014981273	0.6278089887640449	7.36189138576779	0.4044171996670735	0.22799625468164794	0.7837078651685393	0.48829588014981273	0.6278089887640449	7.36189138576779	0.4044171996670735		871047785.0	300.0	0.22799625468164794	0.7837078651685393	0.48829588014981273	0.6278089887640449	7.36189138576779	0.4044171996670735	93		COMPLETE
94	0.8356741573033708	2020-05-16 02:30:38.984246	2020-05-16 02:42:33.604692	0.48068700858299074	12.994210048763234	128	0.035223900718844625	0.09030219495084901	57	0.4329708103709056	67	512	0.12288801582296438	0.26591760299625467	0.8356741573033708	0.547752808988764	0.6694756554307116	5.912453183520599	0.4479883421791555	0.26591760299625467	0.8356741573033708	0.547752808988764	0.6694756554307116	5.912453183520599	0.4479883421791555		3450133178.0	300.0	0.26591760299625467	0.8356741573033708	0.547752808988764	0.6694756554307116	5.912453183520599	0.4479883421791555	94		COMPLETE
95	0.9250936329588015	2020-05-16 02:42:33.639842	2020-05-16 02:58:08.092344	0.1814167761414353	21.2973189248062	64	0.228929143908436	0.16314082395723634	57	0.13381931118510326	76	512	0.09169025178074362	0.29307116104868913	0.9250936329588015	0.6128277153558053	0.7743445692883895	4.426966292134831	0.49331089564065705	0.29307116104868913	0.9250936329588015	0.6128277153558053	0.7743445692883895	4.426966292134831	0.49331089564065705		3967777329.0	550.0	0.29307116104868913	0.9250936329588015	0.6128277153558053	0.7743445692883895	4.426966292134831	0.49331089564065705	95		COMPLETE
