number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
48	TrialState.COMPLETE	0.35830865310327065	2020-01-04 05:56:36.423873	2020-01-04 07:08:42.216273	250.0	2	31.0	0.003493070252995119	1600.0	0.0834326941067391	0.000708215297450425	0.35830865310327065	0.17500160958022148	0.2585951583826938	1690.7104244463044	0.12073790551087035	0.000708215297450425	0.35830865310327065	0.17500160958022148	0.2585951583826938	1690.709832925573	0.12073790569447455	0.000708215297450425	0.35830865310327065	0.17500160958022148	0.2585951583826938	1690.7110159670358	0.12073790532804053	48									0.35672804532577906	0.35755598273303657			
49	TrialState.COMPLETE	0.000708215297450425	2020-01-04 07:08:42.217217	2020-01-04 07:15:28.113081	150.0	1	91.0	0.0014774848463179238	1900.0	1.0107513215663506	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20491.10676345609	0.0009785092895163365	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20491.097202549576	0.00097851089418334	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20491.116324362607	0.0009785076910303297	49	0.000708215297450425	0.000708215297450425											
50	TrialState.COMPLETE	0.000708215297450425	2020-01-04 07:15:28.114078	2020-01-04 07:22:05.498927	150.0	1	51.0	0.048740271027781536	500.0	0.9964484421240531	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20201.15306303116	0.0009316284131328929	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20201.143413597732	0.0009316285320277837	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20201.16271246459	0.0009316282942772534	50	0.000708215297450425	0.000708215297450425											
51	TrialState.COMPLETE	0.07002478753541076	2020-01-04 07:22:05.500552	2020-01-04 07:28:56.328078	50.0	2	31.0	0.03965823485418925	2000.0	0.4081169422072274	0.000708215297450425	0.07002478753541076	0.03833215297450425	0.05342599150141643	8272.069692811614	0.027258357967071222	0.000708215297450425	0.07002478753541076	0.03833215297450425	0.05342599150141643	8272.067413243625	0.0272583615890247	0.000708215297450425	0.07002478753541076	0.03833215297450425	0.05342599150141643	8272.071972379603	0.027258354387696318	51	0.07967422096317281	0.07324126534466478											
52	TrialState.COMPLETE	0.011862606232294617	2020-01-04 07:28:56.329101	2020-01-04 07:36:55.911179	250.0	2	81.0	0.02927652210488163	600.0	0.8986543386195909	0.000708215297450425	0.011862606232294617	0.0084985835694051	0.010357648725212465	18217.669883144477	0.005497010539934872	0.000708215297450425	0.011862606232294617	0.0084985835694051	0.010357648725212465	18217.6646157932	0.005497010599007091	0.000708215297450425	0.011862606232294617	0.0084985835694051	0.010357648725212465	18217.67515049575	0.005497010480874605	52	0.019652974504249292	0.01445939565627951											
53	TrialState.COMPLETE	0.000708215297450425	2020-01-04 07:36:55.912206	2020-01-04 07:44:36.338930	250.0	1	71.0	0.007931955547962794	1400.0	1.0110855877416414	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20498.141554532576	0.0009534091048762967	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20498.12978045326	0.0009534092711690076	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20498.153328611897	0.0009534089386704403	53	0.000708215297450425	0.000708215297450425											
54	TrialState.COMPLETE	0.00141643059490085	2020-01-04 07:44:36.340159	2020-01-04 07:53:38.712616	350.0	1	61.0	0.01003913338746266	600.0	0.9852387077299313	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	19973.979550283286	0.001019656959308331	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	19973.962110481585	0.0010196574880244422	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.000708215297450425	19973.996990084986	0.001019656430999004	54	0.00141643059490085	0.00141643059490085											
55	TrialState.COMPLETE	0.3462368014421839	2020-01-04 07:53:38.713605	2020-01-04 08:36:37.464112	350.0	2	31.0	0.00190985563116651	500.0	0.1074144076803735	0.000708215297450425	0.3462368014421839	0.17399562194179757	0.2523982745300026	2176.711112541849	0.11761012805000504	0.000708215297450425	0.3462368014421839	0.17399562194179757	0.2523982745300026	2176.7103238475406	0.11761012826054718	0.000708215297450425	0.3462368014421839	0.17399562194179757	0.2523982745300026	2176.7119012361577	0.11761012783989634	55													
56	TrialState.COMPLETE	0.3472025495750708	2020-01-04 08:36:37.465129	2020-01-04 09:23:15.453947	50.0	2	31.0	0.004163100034688355	700.0	0.0993043239953079	0.000708215297450425	0.3472025495750708	0.1710576015108593	0.2485127478753541	2012.4463113786592	0.11744587589538663	0.000708215297450425	0.3472025495750708	0.1710576015108593	0.2485127478753541	2012.445538243626	0.1174458760535966	0.000708215297450425	0.3472025495750708	0.1710576015108593	0.2485127478753541	2012.447084513692	0.11744587573745253	56													
57	TrialState.COMPLETE	0.23711933427762039	2020-01-04 09:23:15.454990	2020-01-04 09:30:25.349812	150.0	2	41.0	0.01279314403882103	700.0	0.16259329092032582	0.000708215297450425	0.23711933427762039	0.10999468838526912	0.16364199716713881	3294.7218927053823	0.08095157318688452	0.000708215297450425	0.23711933427762039	0.10999468838526912	0.16364199716713881	3294.720741855524	0.08095157339322562	0.000708215297450425	0.23711933427762039	0.10999468838526912	0.16364199716713881	3294.723043555241	0.0809515729809036	57	0.2601805949008499	0.24480642115203022											
58	TrialState.COMPLETE	0.000708215297450425	2020-01-04 09:30:25.350717	2020-01-04 09:39:09.834907	450.0	1	1.0	0.006424845500574519	1800.0	1.012115681063818	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20518.938916430594	0.0008894437251022815	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20518.92085694051	0.0008894439010513714	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20518.95697592068	0.0008894435492116488	58	0.000708215297450425	0.000708215297450425											
59	TrialState.COMPLETE	0.349368054042275	2020-01-04 09:39:09.835906	2020-01-04 10:18:59.811893	50.0	2	51.0	0.004234814552942747	600.0	0.10456589701230767	0.000708215297450425	0.349368054042275	0.17322673785138373	0.2519339725430377	2119.0580940836785	0.11873278914198186	0.000708215297450425	0.349368054042275	0.17322673785138373	0.2519339725430377	2119.057488014818	0.11873278917731014	0.000708215297450425	0.349368054042275	0.17322673785138373	0.2519339725430377	2119.0587001525387	0.11873278910667256	59													
60	TrialState.COMPLETE	0.38488550519357884	2020-01-04 10:18:59.813555	2020-01-04 12:17:00.828392	450.0	2	81.0	0.0013167173889648872	1900.0	0.08298111988746185	0.000708215297450425	0.38488550519357884	0.19559283522190746	0.2854550283286119	1681.5606704438148	0.13048740133751122	0.000708215297450425	0.38488550519357884	0.19559283522190746	0.2854550283286119	1681.5599400967894	0.13048813993149966	0.000708215297450425	0.38488550519357884	0.19559283522190746	0.2854550283286119	1681.5614007908405	0.13048690866238466	60											0.3832249549317538	0.38409132898140164	
