number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
58	0.06788389513108614	2020-05-20 02:25:42.639968	2020-05-20 02:27:54.746519	64	256	1	53	256	1.1095124673907564	0.0	0.06788389513108614	0.01544943820224719	0.02949438202247191	53.58567415730337	0.03637797311969562	0.0	0.06788389513108614	0.01544943820224719	0.02949438202247191	53.58567415730337	0.03637797311969562	4265196842	150.0	0.0	0.06788389513108614	0.01544943820224719	0.02949438202247191	53.58567415730337	0.03637797311969562	58	COMPLETE
59	0.3300561797752809	2020-05-20 02:27:54.758747	2020-05-20 02:39:34.981049	256	64	2	49	128	0.4755595246127594	0.0	0.3300561797752809	0.06882022471910113	0.1596441947565543	22.801966292134832	0.09924767973594292	0.0	0.3300561797752809	0.06882022471910113	0.1596441947565543	22.801966292134832	0.09924767973594292	488381500	450.0	0.0	0.3300561797752809	0.06882022471910113	0.1596441947565543	22.801966292134832	0.09924767973594292	59	COMPLETE
60	0.05664794007490637	2020-05-20 02:39:34.993495	2020-05-20 02:42:47.732994	64	256	1	96	256	1.1444438022355574	0.0	0.05664794007490637	0.011704119850187267	0.027153558052434457	55.22846441947566	0.03404915452426521	0.0	0.05664794007490637	0.011704119850187267	0.027153558052434457	55.22846441947566	0.03404915452426521	3229162385	150.0	0.0	0.05664794007490637	0.011704119850187267	0.027153558052434457	55.22846441947566	0.03404915452426521	60	COMPLETE
61	0.07958801498127341	2020-05-20 02:42:47.745185	2020-05-20 02:43:40.050779	64	64	2	54	512	1.0522686193718083	0.0	0.07958801498127341	0.0149812734082397	0.033707865168539325	50.793539325842694	0.03970799325381792	0.0	0.07958801498127341	0.0149812734082397	0.033707865168539325	50.793539325842694	0.03970799325381792	3336914694	150.0	0.0	0.07958801498127341	0.0149812734082397	0.033707865168539325	50.793539325842694	0.03970799325381792	61	COMPLETE
62	0.09082397003745318	2020-05-20 02:43:40.063039	2020-05-20 02:45:01.671540	64	128	2	30	256	1.0222366893880264	0.0	0.09082397003745318	0.016853932584269662	0.037921348314606744	49.2439138576779	0.04163339898061488	0.0	0.09082397003745318	0.016853932584269662	0.037921348314606744	49.2439138576779	0.04163339898061488	979241875	150.0	0.0	0.09082397003745318	0.016853932584269662	0.037921348314606744	49.2439138576779	0.04163339898061488	62	COMPLETE
63	0.26685393258426965	2020-05-20 02:45:01.684044	2020-05-20 03:11:14.213066	256	128	1	54	256	0.5945577288695266	0.0	0.26685393258426965	0.040262172284644196	0.09363295880149813	28.55571161048689	0.07824715773849976	0.0	0.26685393258426965	0.040262172284644196	0.09363295880149813	28.55571161048689	0.07824715773849976	4278185461	850.0	0.0	0.26685393258426965	0.040262172284644196	0.09363295880149813	28.55571161048689	0.07824715773849976	63	COMPLETE
64	0.6273408239700374	2020-05-20 03:11:14.223982	2020-05-20 03:32:03.030614	128	128	2	7	128	0.229564389401405	0.12265917602996254	0.6273408239700374	0.2631086142322097	0.3698501872659176	11.008426966292134	0.2614277163888282	0.12265917602996254	0.6273408239700374	0.2631086142322097	0.3698501872659176	11.008426966292134	0.2614277163888282	1213145480		0.12265917602996254	0.6273408239700374	0.2631086142322097	0.3698501872659176	11.008426966292134	0.2614277163888282	64	COMPLETE
65	0.06788389513108614	2020-05-20 03:32:03.042777	2020-05-20 03:33:56.666609	128	128	2	61	512	1.0890918557326335	0.0	0.06788389513108614	0.01544943820224719	0.02902621722846442	52.55524344569288	0.03712111577716895	0.0	0.06788389513108614	0.01544943820224719	0.02902621722846442	52.55524344569288	0.03712111577716895	1979905623	150.0	0.0	0.06788389513108614	0.01544943820224719	0.02902621722846442	52.55524344569288	0.03712111577716895	65	COMPLETE
66	0.3160112359550562	2020-05-20 03:33:56.678736	2020-05-20 03:42:46.021762	128	64	2	34	512	0.4590518950355633	0.0	0.3160112359550562	0.0552434456928839	0.12172284644194757	22.0688202247191	0.09305528620299225	0.0	0.3160112359550562	0.0552434456928839	0.12172284644194757	22.0688202247191	0.09305528620299225	187577467		0.0	0.3160112359550562	0.0552434456928839	0.12172284644194757	22.0688202247191	0.09305528620299225	66	COMPLETE
67	0.054307116104868915	2020-05-20 03:42:46.032493	2020-05-20 03:45:19.532978	128	128	2	72	256	1.145919126106168	0.0	0.054307116104868915	0.009831460674157303	0.023408239700374533	55.27762172284644	0.033123415379685266	0.0	0.054307116104868915	0.009831460674157303	0.023408239700374533	55.27762172284644	0.033123415379685266	3209607571	150.0	0.0	0.054307116104868915	0.009831460674157303	0.023408239700374533	55.27762172284644	0.033123415379685266	67	COMPLETE
68	0.06788389513108614	2020-05-20 03:45:19.544788	2020-05-20 03:49:31.014798	128	256	2	68	512	1.114193561980466	0.0	0.06788389513108614	0.013108614232209739	0.03136704119850187	53.752808988764045	0.03633331700014277	0.0	0.06788389513108614	0.013108614232209739	0.03136704119850187	53.752808988764045	0.03633331700014277	84396730	150.0	0.0	0.06788389513108614	0.013108614232209739	0.03136704119850187	53.752808988764045	0.03633331700014277	68	COMPLETE
69	0.07162921348314606	2020-05-20 03:49:31.026855	2020-05-20 03:53:11.796254	256	128	1	57	512	1.0899560267144068	0.0	0.07162921348314606	0.017322097378277154	0.0299625468164794	52.526685393258425	0.03762934157498672	0.0	0.07162921348314606	0.017322097378277154	0.0299625468164794	52.526685393258425	0.03762934157498672	2616242815	150.0	0.0	0.07162921348314606	0.017322097378277154	0.0299625468164794	52.526685393258425	0.03762934157498672	69	COMPLETE
70	0.0800561797752809	2020-05-20 03:53:11.808683	2020-05-20 03:54:05.758911	64	64	1	59	512	1.050367208898821	0.0	0.0800561797752809	0.016853932584269662	0.03604868913857678	50.66058052434457	0.04022510613494919	0.0	0.0800561797752809	0.016853932584269662	0.03604868913857678	50.66058052434457	0.04022510613494919	267219551	150.0	0.0	0.0800561797752809	0.016853932584269662	0.03604868913857678	50.66058052434457	0.04022510613494919	70	COMPLETE
71	0.07397003745318352	2020-05-20 03:54:05.770357	2020-05-20 03:55:02.136020	64	64	2	65	512	1.0591058088170036	0.0	0.07397003745318352	0.016853932584269662	0.03651685393258427	51.063202247191015	0.03937443721056689	0.0	0.07397003745318352	0.016853932584269662	0.03651685393258427	51.063202247191015	0.03937443721056689	2328192949	150.0	0.0	0.07397003745318352	0.016853932584269662	0.03651685393258427	51.063202247191015	0.03937443721056689	71	COMPLETE
72	0.22331460674157302	2020-05-20 03:55:02.148047	2020-05-20 04:30:46.080366	256	256	1	27	512	0.5088806839481917	0.0	0.22331460674157302	0.050093632958801496	0.09082397003745318	24.41994382022472	0.08066512989372733	0.0	0.22331460674157302	0.050093632958801496	0.09082397003745318	24.41994382022472	0.08066512989372733	2809323303		0.0	0.22331460674157302	0.050093632958801496	0.09082397003745318	24.41994382022472	0.08066512989372733	72	COMPLETE
73	0.29868913857677903	2020-05-20 04:30:46.092720	2020-05-20 04:37:25.254950	64	128	1	12	512	0.42275648726994514	0.0028089887640449437	0.29868913857677903	0.08239700374531835	0.14606741573033707	20.29868913857678	0.10458557780624521	0.0028089887640449437	0.29868913857677903	0.08239700374531835	0.14606741573033707	20.29868913857678	0.10458557780624521	1693199053		0.0028089887640449437	0.29868913857677903	0.08239700374531835	0.14606741573033707	20.29868913857678	0.10458557780624521	73	COMPLETE
74	0.5168539325842697	2020-05-20 04:37:25.266869	2020-05-20 04:59:40.054785	128	128	1	16	128	0.286251701620383	0.0009363295880149813	0.5168539325842697	0.0997191011235955	0.21254681647940074	13.724250936329588	0.1335661366391064	0.0009363295880149813	0.5168539325842697	0.0997191011235955	0.21254681647940074	13.724250936329588	0.1335661366391064	2216229081		0.0009363295880149813	0.5168539325842697	0.0997191011235955	0.21254681647940074	13.724250936329588	0.1335661366391064	74	COMPLETE
75	0.301498127340824	2020-05-20 04:59:40.066902	2020-05-20 05:06:14.340796	64	64	2	21	512	0.42635484157855646	0.0	0.301498127340824	0.062265917602996254	0.11095505617977527	20.474719101123597	0.09438613328284112	0.0	0.301498127340824	0.062265917602996254	0.11095505617977527	20.474719101123597	0.09438613328284112	2757743011		0.0	0.301498127340824	0.062265917602996254	0.11095505617977527	20.474719101123597	0.09438613328284112	75	COMPLETE
76	0.06975655430711611	2020-05-20 05:06:14.351230	2020-05-20 05:07:36.632966	64	64	1	52	256	1.0928367941940293	0.0	0.06975655430711611	0.015917602996254682	0.028089887640449437	52.730805243445694	0.03724924371652019	0.0	0.06975655430711611	0.015917602996254682	0.028089887640449437	52.730805243445694	0.03724924371652019	2282687064	150.0	0.0	0.06975655430711611	0.015917602996254682	0.028089887640449437	52.730805243445694	0.03724924371652019	76	COMPLETE
77	0.08052434456928839	2020-05-20 05:07:36.645286	2020-05-20 05:08:44.353102	64	128	2	51	512	1.0552866984828468	0.0	0.08052434456928839	0.017790262172284643	0.037921348314606744	50.86704119850187	0.04043319430809972	0.0	0.08052434456928839	0.017790262172284643	0.037921348314606744	50.86704119850187	0.04043319430809972	848544809	150.0	0.0	0.08052434456928839	0.017790262172284643	0.037921348314606744	50.86704119850187	0.04043319430809972	77	COMPLETE
78	0.14747191011235955	2020-05-20 05:08:44.365172	2020-05-20 05:23:17.632564	64	256	2	28	128	0.8508172762538359	0.0	0.14747191011235955	0.04073033707865169	0.07256554307116105	40.885299625468164	0.05890511229338041	0.0	0.14747191011235955	0.04073033707865169	0.07256554307116105	40.885299625468164	0.05890511229338041	2460286603	650.0	0.0	0.14747191011235955	0.04073033707865169	0.07256554307116105	40.885299625468164	0.05890511229338041	78	COMPLETE
79	0.20037453183520598	2020-05-20 05:23:17.645676	2020-05-20 05:35:42.699936	64	64	2	44	256	0.6187948262657315	0.0	0.20037453183520598	0.0351123595505618	0.07303370786516854	29.803370786516854	0.07023324869879054	0.0	0.20037453183520598	0.0351123595505618	0.07303370786516854	29.803370786516854	0.07023324869879054	1021680321		0.0	0.20037453183520598	0.0351123595505618	0.07303370786516854	29.803370786516854	0.07023324869879054	79	COMPLETE
80	0.06413857677902622	2020-05-20 05:35:42.711147	2020-05-20 05:39:55.918445	128	256	1	53	128	1.1869141907842782	0.0	0.06413857677902622	0.012172284644194757	0.023876404494382022	57.227059925093634	0.03317400190968541	0.0	0.06413857677902622	0.012172284644194757	0.023876404494382022	57.227059925093634	0.03317400190968541	2974754040	150.0	0.0	0.06413857677902622	0.012172284644194757	0.023876404494382022	57.227059925093634	0.03317400190968541	80	COMPLETE
81	0.6137640449438202	2020-05-20 05:39:55.930804	2020-05-20 05:59:16.808929	128	128	2	3	128	0.2326238757890583	0.11329588014981273	0.6137640449438202	0.2546816479400749	0.3595505617977528	11.17556179775281	0.2532699473913157	0.11329588014981273	0.6137640449438202	0.2546816479400749	0.3595505617977528	11.17556179775281	0.2532699473913157	2349638223		0.11329588014981273	0.6137640449438202	0.2546816479400749	0.3595505617977528	11.17556179775281	0.2532699473913157	81	COMPLETE
82	0.054775280898876406	2020-05-20 05:59:16.821139	2020-05-20 06:01:50.380996	64	64	2	99	128	1.1443323109853552	0.0	0.054775280898876406	0.013576779026217229	0.02247191011235955	55.22940074906367	0.03380795952535352	0.0	0.054775280898876406	0.013576779026217229	0.02247191011235955	55.22940074906367	0.03380795952535352	3912352310	150.0	0.0	0.054775280898876406	0.013576779026217229	0.02247191011235955	55.22940074906367	0.03380795952535352	82	COMPLETE
83	0.0749063670411985	2020-05-20 06:01:50.393182	2020-05-20 06:02:53.082200	128	64	2	47	512	1.0395739921037288	0.0	0.0749063670411985	0.013576779026217229	0.0299625468164794	50.16573033707865	0.038519307629237	0.0	0.0749063670411985	0.013576779026217229	0.0299625468164794	50.16573033707865	0.038519307629237	1060229732	150.0	0.0	0.0749063670411985	0.013576779026217229	0.0299625468164794	50.16573033707865	0.038519307629237	83	COMPLETE
84	0.07116104868913857	2020-05-20 06:02:53.094500	2020-05-20 06:04:22.631480	64	64	2	81	256	1.1191988465104126	0.0	0.07116104868913857	0.0149812734082397	0.028089887640449437	54.02387640449438	0.036068632602039956	0.0	0.07116104868913857	0.0149812734082397	0.028089887640449437	54.02387640449438	0.036068632602039956	3797938202	150.0	0.0	0.07116104868913857	0.0149812734082397	0.028089887640449437	54.02387640449438	0.036068632602039956	84	COMPLETE
85	0.08614232209737828	2020-05-20 06:04:22.643133	2020-05-20 06:06:04.654823	64	256	1	32	256	1.043024524041776	0.0	0.08614232209737828	0.020131086142322098	0.03838951310861423	50.243445692883896	0.04120362826448099	0.0	0.08614232209737828	0.020131086142322098	0.03838951310861423	50.243445692883896	0.04120362826448099	189488925	150.0	0.0	0.08614232209737828	0.020131086142322098	0.03838951310861423	50.243445692883896	0.04120362826448099	85	COMPLETE
86	0.07818352059925093	2020-05-20 06:06:04.666960	2020-05-20 06:07:11.837399	64	128	2	50	512	1.06523022303281	0.0	0.07818352059925093	0.016853932584269662	0.03604868913857678	51.41011235955056	0.03919930258862037	0.0	0.07818352059925093	0.016853932584269662	0.03604868913857678	51.41011235955056	0.03919930258862037	2107895953	150.0	0.0	0.07818352059925093	0.016853932584269662	0.03604868913857678	51.41011235955056	0.03919930258862037	86	COMPLETE
87	0.07069288389513109	2020-05-20 06:07:11.849885	2020-05-20 06:10:08.495040	64	256	2	100	512	1.1105625026262878	0.0	0.07069288389513109	0.01451310861423221	0.03277153558052434	53.592696629213485	0.03686991651598215	0.0	0.07069288389513109	0.01451310861423221	0.03277153558052434	53.592696629213485	0.03686991651598215	63512698	150.0	0.0	0.07069288389513109	0.01451310861423221	0.03277153558052434	53.592696629213485	0.03686991651598215	87	COMPLETE
88	0.6966292134831461	2020-05-20 06:10:08.505256	2020-05-20 06:18:53.375244	256	64	2	3	128	0.20255458956036704	0.11891385767790262	0.6966292134831461	0.3061797752808989	0.4541198501872659	9.660580524344569	0.2820233671246784	0.11891385767790262	0.6966292134831461	0.3061797752808989	0.4541198501872659	9.660580524344569	0.2820233671246784	426514988	500.0	0.11891385767790262	0.6966292134831461	0.3061797752808989	0.4541198501872659	9.660580524344569	0.2820233671246784	88	COMPLETE
89	0.0599250936329588	2020-05-20 06:18:53.393388	2020-05-20 06:23:52.638630	256	128	1	88	512	1.119060366473785	0.0	0.0599250936329588	0.010767790262172285	0.02247191011235955	54.01755617977528	0.03427174654292159	0.0	0.0599250936329588	0.010767790262172285	0.02247191011235955	54.017322097378276	0.034271891038228385	3917833481	150.0	0.0	0.0599250936329588	0.010767790262172285	0.02247191011235955	54.017790262172284	0.03427160557189057	89	COMPLETE
90	0.14700374531835206	2020-05-20 06:23:52.650401	2020-05-20 07:00:39.514924	128	128	1	86	128	0.9617160032538188	0.0	0.14700374531835206	0.024344569288389514	0.056179775280898875	46.25702247191011	0.05198998619397117	0.0	0.14700374531835206	0.024344569288389514	0.056179775280898875	46.25702247191011	0.05198998619397117	662723192		0.0	0.14700374531835206	0.024344569288389514	0.056179775280898875	46.25702247191011	0.05198998619397117	90	COMPLETE
91	0.3506554307116105	2020-05-20 07:00:39.527278	2020-05-20 07:16:48.115625	256	128	2	26	512	0.39454361925089965	0.0	0.3506554307116105	0.05898876404494382	0.1306179775280899	18.90262172284644	0.09953376026594589	0.0	0.3506554307116105	0.05898876404494382	0.1306179775280899	18.90262172284644	0.09953376026594589	659999607		0.0	0.3506554307116105	0.05898876404494382	0.1306179775280899	18.90262172284644	0.09953376026594589	91	COMPLETE
92	0.06647940074906367	2020-05-20 07:16:48.127717	2020-05-20 07:19:12.085329	64	64	2	65	128	1.088028204489555	0.0	0.06647940074906367	0.012172284644194757	0.031835205992509365	52.47565543071161	0.036707540562961535	0.0	0.06647940074906367	0.012172284644194757	0.031835205992509365	52.47565543071161	0.036707540562961535	790785502	150.0	0.0	0.06647940074906367	0.012172284644194757	0.031835205992509365	52.47565543071161	0.036707540562961535	92	COMPLETE
93	0.06601123595505617	2020-05-20 07:19:12.097505	2020-05-20 07:21:12.085346	64	128	2	88	256	1.1347593038538226	0.0	0.06601123595505617	0.013108614232209739	0.027153558052434457	54.78370786516854	0.035282071682279995	0.0	0.06601123595505617	0.013108614232209739	0.027153558052434457	54.78370786516854	0.035282071682279995	1313048760	150.0	0.0	0.06601123595505617	0.013108614232209739	0.027153558052434457	54.78370786516854	0.035282071682279995	93	COMPLETE
94	0.052434456928838954	2020-05-20 07:21:12.097473	2020-05-20 07:25:14.501410	128	128	1	100	128	1.1889355666638954	0.0	0.052434456928838954	0.00749063670411985	0.018258426966292134	57.355805243445694	0.031490162361273534	0.0	0.052434456928838954	0.00749063670411985	0.018258426966292134	57.355805243445694	0.031490162361273534	3749283629	150.0	0.0	0.052434456928838954	0.00749063670411985	0.018258426966292134	57.355805243445694	0.031490162361273534	94	COMPLETE
95	0.5735018726591761	2020-05-20 07:25:14.513658	2020-05-20 07:40:23.936522	256	128	2	13	256	0.26366648704950674	0.011235955056179775	0.5735018726591761	0.1399812734082397	0.26217228464419473	12.618445692883896	0.1577442899033026	0.011235955056179775	0.5735018726591761	0.1399812734082397	0.26217228464419473	12.618445692883896	0.1577442899033026	193022680		0.011235955056179775	0.5735018726591761	0.1399812734082397	0.26217228464419473	12.618445692883896	0.1577442899033026	95	COMPLETE
96	0.06273408239700375	2020-05-20 07:40:23.946639	2020-05-20 07:44:27.099980	128	128	1	100	128	1.1899732458666805	0.0	0.06273408239700375	0.013108614232209739	0.02247191011235955	57.43773408239701	0.03331464576076293	0.0	0.06273408239700375	0.013108614232209739	0.02247191011235955	57.43773408239701	0.03331464576076293	402167084	150.0	0.0	0.06273408239700375	0.013108614232209739	0.02247191011235955	57.43773408239701	0.03331464576076293	96	COMPLETE
97	0.07584269662921349	2020-05-20 07:44:27.118478	2020-05-20 07:47:08.665298	64	256	2	90	512	1.0705493394641226	0.0	0.07584269662921349	0.018258426966292134	0.033707865168539325	51.620318352059925	0.038977168378699516	0.0	0.07584269662921349	0.018258426966292134	0.033707865168539325	51.620318352059925	0.038977168378699516	885965127	150.0	0.0	0.07584269662921349	0.018258426966292134	0.033707865168539325	51.620318352059925	0.038977168378699516	97	COMPLETE
98	0.06975655430711611	2020-05-20 07:47:08.677373	2020-05-20 07:52:31.235109	256	128	1	100	256	1.1502268233106294	0.0	0.06975655430711611	0.02200374531835206	0.03464419475655431	55.456460674157306	0.0375105548032896	0.0	0.06975655430711611	0.02200374531835206	0.03464419475655431	55.456460674157306	0.0375105548032896	2027540109	150.0	0.0	0.06975655430711611	0.02200374531835206	0.03464419475655431	55.456460674157306	0.0375105548032896	98	COMPLETE
99	0.07303370786516854	2020-05-20 07:52:31.247261	2020-05-20 07:54:08.870302	64	128	2	92	512	1.0946543660112535	0.0	0.07303370786516854	0.016853932584269662	0.030430711610486893	52.734082397003746	0.03802862066983488	0.0	0.07303370786516854	0.016853932584269662	0.030430711610486893	52.734082397003746	0.03802862066983488	1343611633	150.0	0.0	0.07303370786516854	0.016853932584269662	0.030430711610486893	52.734082397003746	0.03802862066983488	99	COMPLETE
