number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
12	0.15308988764044945	2020-03-16 17:04:39.776916	2020-03-16 17:05:44.189325	128	256	1	0.03323295134585956	128	0.572088352227717	0.8617896316259095	0.0	0.15308988764044945	0.03323970037453183	0.07162921348314606	41.33801498127341	0.059576478741457835	0.0	0.15308988764044945	0.03323970037453183	0.07162921348314606	41.33801498127341	0.059576478741457835	1151873315	400.0	0.0	0.15308988764044945	0.03323970037453183	0.07162921348314606	41.33801498127341	0.059576478741457835	12	COMPLETE
13	0.09925093632958802	2020-03-16 17:05:44.216336	2020-03-16 17:05:58.013816	64	128	1	0.005406107856951343	256	0.17929213447598558	1.0185343274700174	0.0	0.09925093632958802	0.021067415730337078	0.04541198501872659	49.11563670411985	0.04427037484405327	0.0	0.09925093632958802	0.021067415730337078	0.04541198501872659	49.11563670411985	0.04427037484405327	3145827031	150.0	0.0	0.09925093632958802	0.021067415730337078	0.04541198501872659	49.11563670411985	0.04427037484405327	13	COMPLETE
14	0.18117977528089887	2020-03-16 17:05:58.040660	2020-03-16 17:08:59.755444	128	256	1	0.026076433037657627	128	0.127870050674881	0.7932820473588333	0.0	0.18117977528089887	0.05711610486891386	0.09925093632958802	37.92790262172284	0.0698989338594176	0.0	0.18117977528089887	0.05711610486891386	0.09925093632958802	37.92790262172284	0.0698989338594176	935786070	1000.0	0.0	0.18117977528089887	0.05711610486891386	0.09925093632958802	37.92790262172284	0.0698989338594176	14	COMPLETE
15	0.09737827715355805	2020-03-16 17:08:59.777039	2020-03-16 17:09:21.551180	64	256	1	0.013770618255377103	128	0.02181633274802798	0.9769816218843955	0.0	0.09737827715355805	0.025280898876404494	0.04681647940074907	47.06132958801498	0.04625006534948002	0.0	0.09737827715355805	0.025280898876404494	0.04681647940074907	47.06132958801498	0.04625006534948002	1930386324	150.0	0.0	0.09737827715355805	0.025280898876404494	0.04681647940074907	47.06132958801498	0.04625006534948002	15	COMPLETE
16	0.08286516853932584	2020-03-16 17:09:21.577977	2020-03-16 17:09:43.289361	64	256	2	0.0010839499332687362	128	0.08508549305760704	1.0313081369292312	0.0	0.08286516853932584	0.019662921348314606	0.03464419475655431	49.76310861423221	0.04134751808553539	0.0	0.08286516853932584	0.019662921348314606	0.03464419475655431	49.76310861423221	0.04134751808553539	1944966988	150.0	0.0	0.08286516853932584	0.019662921348314606	0.03464419475655431	49.76310861423221	0.04134751808553539	16	COMPLETE
17	0.10908239700374532	2020-03-16 17:09:43.316485	2020-03-16 17:09:57.686308	128	256	2	0.03507494641778094	512	0.9455871744594385	0.9848656677902582	0.0	0.10908239700374532	0.020599250936329586	0.046348314606741575	47.58052434456929	0.046232740308668516	0.0	0.10908239700374532	0.020599250936329586	0.046348314606741575	47.58052434456929	0.046232740308668516	347975545	150.0	0.0	0.10908239700374532	0.020599250936329586	0.046348314606741575	47.58052434456929	0.046232740308668516	17	COMPLETE
18	0.10252808988764045	2020-03-16 17:09:57.708159	2020-03-16 17:10:09.124455	64	64	1	0.004647933250167446	512	0.1907979914802302	0.9978395255094163	0.0	0.10252808988764045	0.017790262172284643	0.04260299625468165	48.11423220973783	0.04477529226298484	0.0	0.10252808988764045	0.017790262172284643	0.04260299625468165	48.11423220973783	0.04477529226298484	3286483003	150.0	0.0	0.10252808988764045	0.017790262172284643	0.04260299625468165	48.11423220973783	0.04477529226298484	18	COMPLETE
19	0.24204119850187267	2020-03-16 17:10:09.148788	2020-03-16 17:11:47.455707	64	64	1	0.08318084331480809	512	0.002252843155111136	0.6801377917031238	0.011704119850187267	0.24204119850187267	0.07818352059925093	0.1254681647940075	32.433052434456926	0.09270669633356088	0.011704119850187267	0.24204119850187267	0.07818352059925093	0.1254681647940075	32.433052434456926	0.09270669633356088	938277602		0.011704119850187267	0.24204119850187267	0.07818352059925093	0.1254681647940075	32.433052434456926	0.09270669633356088	19	COMPLETE
20	0.09597378277153558	2020-03-16 17:11:47.481271	2020-03-16 17:12:01.309367	128	128	2	0.0014904457361520722	512	0.1103542106623677	0.999285861504463	0.0	0.09597378277153558	0.019194756554307114	0.04400749063670412	48.198970037453186	0.04403578837882336	0.0	0.09597378277153558	0.019194756554307114	0.04400749063670412	48.198970037453186	0.04403578837882336	3600634945	150.0	0.0	0.09597378277153558	0.019194756554307114	0.04400749063670412	48.198970037453186	0.04403578837882336	20	COMPLETE
21	0.0997191011235955	2020-03-16 17:12:01.336326	2020-03-16 17:12:55.832814	128	128	1	0.0025412097377953587	128	0.0638886661977785	1.0114561732952598	0.0	0.0997191011235955	0.02153558052434457	0.041666666666666664	48.76451310861423	0.04419276647035201	0.0	0.0997191011235955	0.02153558052434457	0.041666666666666664	48.76451310861423	0.04419276647035201	1743119192	300.0	0.0	0.0997191011235955	0.02153558052434457	0.041666666666666664	48.76451310861423	0.04419276647035201	21	COMPLETE
22	0.10346441947565543	2020-03-16 17:12:55.864190	2020-03-16 17:13:25.297150	64	256	1	0.016156813824868766	512	0.0012172920831869485	0.9852800960513006	0.0	0.10346441947565543	0.02200374531835206	0.04588014981273408	47.53558052434457	0.04585667278827361	0.0	0.10346441947565543	0.02200374531835206	0.04588014981273408	47.53558052434457	0.04585667278827361	2255409181	250.0	0.0	0.10346441947565543	0.02200374531835206	0.04588014981273408	47.53558052434457	0.04585667278827361	22	COMPLETE
23	0.09176029962546817	2020-03-16 17:13:25.318338	2020-03-16 17:13:41.850671	64	256	1	0.00804691530877096	256	0.5826820586720043	1.0360074006334952	0.0	0.09176029962546817	0.017790262172284643	0.03932584269662921	49.98923220973783	0.04209773518974105	0.0	0.09176029962546817	0.017790262172284643	0.03932584269662921	49.98923220973783	0.04209773518974105	2176966056	150.0	0.0	0.09176029962546817	0.017790262172284643	0.03932584269662921	49.98923220973783	0.04209773518974105	23	COMPLETE
24	0.10346441947565543	2020-03-16 17:13:41.871342	2020-03-16 17:14:10.485990	128	128	2	0.0021150784717470783	256	0.12937900312822612	0.9737338987789518	0.0	0.10346441947565543	0.026685393258426966	0.04915730337078652	47.03183520599251	0.0472976046211441	0.0	0.10346441947565543	0.026685393258426966	0.04915730337078652	47.03183520599251	0.0472976046211441	4041061933	250.0	0.0	0.10346441947565543	0.026685393258426966	0.04915730337078652	47.03183520599251	0.0472976046211441	24	COMPLETE
25	0.15215355805243447	2020-03-16 17:14:10.512707	2020-03-16 17:16:07.335097	64	256	2	0.09211595602092296	512	0.004332685091292054	0.8529243345279944	0.00046816479400749064	0.15215355805243447	0.040262172284644196	0.07443820224719101	40.824438202247194	0.060543532364112904	0.00046816479400749064	0.15215355805243447	0.040262172284644196	0.07443820224719101	40.824438202247194	0.060543532364112904	292017856	900.0	0.00046816479400749064	0.15215355805243447	0.040262172284644196	0.07443820224719101	40.824438202247194	0.060543532364112904	25	COMPLETE
26	0.10908239700374532	2020-03-16 17:16:07.361837	2020-03-16 17:16:30.829628	128	256	2	0.0020435746752499634	128	0.737637784978888	0.98082655357469	0.0	0.10908239700374532	0.025280898876404494	0.047752808988764044	47.31062734082397	0.047059809498694094	0.0	0.10908239700374532	0.025280898876404494	0.047752808988764044	47.31039325842696	0.04705985975253629	1620984904	150.0	0.0	0.10908239700374532	0.025280898876404494	0.047752808988764044	47.31086142322097	0.04705975997316844	26	COMPLETE
27	0.0898876404494382	2020-03-16 17:16:30.889155	2020-03-16 17:16:54.133070	128	64	2	0.0013968465452640823	128	0.005526184549844195	1.0146847678390278	0.0	0.0898876404494382	0.01638576779026217	0.03932584269662921	48.97776217228464	0.04259115107285554	0.0	0.0898876404494382	0.01638576779026217	0.03932584269662921	48.97752808988764	0.04259120605404098	2893894213	150.0	0.0	0.0898876404494382	0.01638576779026217	0.03932584269662921	48.97799625468165	0.04259109692471837	27	COMPLETE
28	0.3792134831460674	2020-03-16 17:16:54.185935	2020-03-16 17:18:57.619923	128	64	2	0.05209061803272023	256	0.009077286055971462	0.4685698275119485	0.033707865168539325	0.3792134831460674	0.14559925093632958	0.21956928838951312	22.448033707865168	0.14483611158316104	0.033707865168539325	0.3792134831460674	0.14559925093632958	0.21956928838951312	22.448033707865168	0.14483611158316104	2957560399		0.033707865168539325	0.3792134831460674	0.14559925093632958	0.21956928838951312	22.448033707865168	0.14483611158316104	28	COMPLETE
29	0.1849250936329588	2020-03-16 17:18:57.647293	2020-03-16 17:22:34.200434	128	256	2	0.02233694292787861	128	0.24529771277428036	0.8004428241628637	0.0028089887640449437	0.1849250936329588	0.05571161048689138	0.09737827715355805	38.29494382022472	0.07212212313985546	0.0028089887640449437	0.1849250936329588	0.05571161048689138	0.09737827715355805	38.29494382022472	0.07212212313985546	1918822005		0.0028089887640449437	0.1849250936329588	0.05571161048689138	0.09737827715355805	38.29494382022472	0.07212212313985546	29	COMPLETE
30	0.26825842696629215	2020-03-16 17:22:34.227096	2020-03-16 17:24:16.561559	128	64	1	0.042784550154486234	512	0.0018110186345504909	0.6501072444926863	0.004213483146067416	0.26825842696629215	0.09269662921348315	0.14606741573033707	31.073970037453183	0.09500422530336393	0.004213483146067416	0.26825842696629215	0.09269662921348315	0.14606741573033707	31.073970037453183	0.09500422530336393	283992420		0.004213483146067416	0.26825842696629215	0.09269662921348315	0.14606741573033707	31.073970037453183	0.09500422530336393	30	COMPLETE
31	0.09363295880149813	2020-03-16 17:24:16.588382	2020-03-16 17:24:40.630287	64	256	2	0.009326158852453215	256	0.008792495170881383	1.0070125128714584	0.0	0.09363295880149813	0.017790262172284643	0.041666666666666664	48.51638576779026	0.043415548733441445	0.0	0.09363295880149813	0.017790262172284643	0.041666666666666664	48.51638576779026	0.043415548733441445	250058178	200.0	0.0	0.09363295880149813	0.017790262172284643	0.041666666666666664	48.51638576779026	0.043415548733441445	31	COMPLETE
32	0.10018726591760299	2020-03-16 17:24:40.657730	2020-03-16 17:25:02.145087	64	256	2	0.02995889803552058	512	0.12410384752308333	0.9963111762909658	0.0	0.10018726591760299	0.024344569288389514	0.04400749063670412	48.05290262172284	0.04545525328488431	0.0	0.10018726591760299	0.024344569288389514	0.04400749063670412	48.05290262172284	0.04545525328488431	1872687210	200.0	0.0	0.10018726591760299	0.024344569288389514	0.04400749063670412	48.05290262172284	0.04545525328488431	32	COMPLETE
33	0.10159176029962547	2020-03-16 17:25:02.170934	2020-03-16 17:25:25.277248	64	256	1	0.0017247109838968283	128	0.0016001047845646322	1.0073860520531845	0.0	0.10159176029962547	0.020599250936329586	0.04307116104868914	48.5936329588015	0.04438909251184753	0.0	0.10159176029962547	0.020599250936329586	0.04307116104868914	48.5936329588015	0.04438909251184753	2482652932	150.0	0.0	0.10159176029962547	0.020599250936329586	0.04307116104868914	48.5936329588015	0.04438909251184753	33	COMPLETE
34	0.10440074906367042	2020-03-16 17:25:25.304275	2020-03-16 17:25:39.154711	64	64	2	0.0013917318428577337	256	0.06771978221831572	1.0009343831360424	0.0	0.10440074906367042	0.026685393258426966	0.054307116104868915	48.29775280898876	0.04719633094757833	0.0	0.10440074906367042	0.026685393258426966	0.054307116104868915	48.29775280898876	0.04719633094757833	912309384	150.0	0.0	0.10440074906367042	0.026685393258426966	0.054307116104868915	48.29775280898876	0.04719633094757833	34	COMPLETE
35	0.13670411985018727	2020-03-16 17:25:39.199366	2020-03-16 17:27:12.612860	256	256	1	0.016129512202385995	512	0.0016635364145229975	0.8910263300147815	0.0	0.13670411985018727	0.03323970037453183	0.0599250936329588	42.794709737827716	0.05568472538264299	0.0	0.13670411985018727	0.03323970037453183	0.0599250936329588	42.79447565543071	0.05568478389592808	2633057166	650.0	0.0	0.13670411985018727	0.03323970037453183	0.0599250936329588	42.79494382022472	0.05568466778362798	35	COMPLETE
36	0.35674157303370785	2020-03-16 17:27:12.640208	2020-03-16 17:30:49.503099	256	256	1	0.0985948677191955	128	0.00161995085218402	0.5038171388672783	0.026217228464419477	0.35674157303370785	0.1203183520599251	0.2045880149812734	24.125	0.12979614835946962	0.026217228464419477	0.35674157303370785	0.1203183520599251	0.2045880149812734	24.125	0.12979614835946962	1982391600		0.026217228464419477	0.35674157303370785	0.1203183520599251	0.2045880149812734	24.125	0.12979614835946962	36	COMPLETE
37	0.10112359550561797	2020-03-16 17:30:49.529367	2020-03-16 17:31:04.299187	128	64	2	0.010901496926732255	512	0.1281992738801284	1.0063101602805438	0.0	0.10112359550561797	0.02294007490636704	0.04073033707865169	48.55945692883895	0.044433729524182744	0.0	0.10112359550561797	0.02294007490636704	0.04073033707865169	48.55945692883895	0.044433729524182744	2187868403	200.0	0.0	0.10112359550561797	0.02294007490636704	0.04073033707865169	48.55945692883895	0.044433729524182744	37	COMPLETE
38	0.12453183520599251	2020-03-16 17:31:04.329318	2020-03-16 17:32:43.724589	128	256	2	0.011416691374847396	512	0.0351462583385593	0.9233677459650496	0.0	0.12453183520599251	0.025749063670411985	0.05149812734082397	44.39325842696629	0.05117384044099869	0.0	0.12453183520599251	0.025749063670411985	0.05149812734082397	44.39325842696629	0.05117384044099869	2242247934	950.0	0.0	0.12453183520599251	0.025749063670411985	0.05149812734082397	44.39325842696629	0.05117384044099869	38	COMPLETE
39	0.16713483146067415	2020-03-16 17:32:43.751425	2020-03-16 17:34:51.859843	64	128	1	0.025494444375398207	128	0.0776370431530467	0.8119474602531823	0.0	0.16713483146067415	0.046348314606741575	0.09082397003745318	38.88389513108614	0.06582878714825362	0.0	0.16713483146067415	0.046348314606741575	0.09082397003745318	38.88389513108614	0.06582878714825362	2148602034	800.0	0.0	0.16713483146067415	0.046348314606741575	0.09082397003745318	38.88389513108614	0.06582878714825362	39	COMPLETE
40	0.2696629213483146	2020-03-16 17:34:51.887151	2020-03-16 17:36:21.772186	64	64	2	0.07734005388678616	512	0.3722039507590292	0.6554230232967224	0.003745318352059925	0.2696629213483146	0.08426966292134831	0.1348314606741573	31.299625468164795	0.09319589902408276	0.003745318352059925	0.2696629213483146	0.08426966292134831	0.1348314606741573	31.299625468164795	0.09319589902408276	2882318810		0.003745318352059925	0.2696629213483146	0.08426966292134831	0.1348314606741573	31.299625468164795	0.09319589902408276	40	COMPLETE
41	0.08707865168539326	2020-03-16 17:36:21.799467	2020-03-16 17:36:41.698348	64	128	1	0.004837590469490023	512	0.0025433100122859175	1.0459681088540858	0.0	0.08707865168539326	0.02247191011235955	0.0351123595505618	50.420411985018724	0.041797387380427174	0.0	0.08707865168539326	0.02247191011235955	0.0351123595505618	50.420411985018724	0.041797387380427174	1151999449	250.0	0.0	0.08707865168539326	0.02247191011235955	0.0351123595505618	50.420411985018724	0.041797387380427174	41	COMPLETE
42	0.13623595505617977	2020-03-16 17:36:41.724736	2020-03-16 17:37:51.061822	256	256	2	0.022327847525951107	512	0.0018458215664777932	0.8941396139422606	0.0	0.13623595505617977	0.03277153558052434	0.062265917602996254	42.9559925093633	0.055419762487852436	0.0	0.13623595505617977	0.03277153558052434	0.062265917602996254	42.9559925093633	0.055419762487852436	1418503630	600.0	0.0	0.13623595505617977	0.03277153558052434	0.062265917602996254	42.9559925093633	0.055419762487852436	42	COMPLETE
43	0.09222846441947566	2020-03-16 17:37:51.105644	2020-03-16 17:38:04.404108	128	128	2	0.0010662683841525006	256	0.0032522782777261424	1.0188582509578195	0.0	0.09222846441947566	0.021067415730337078	0.040262172284644196	49.16151685393258	0.04306772481846721	0.0	0.09222846441947566	0.021067415730337078	0.040262172284644196	49.16151685393258	0.04306772481846721	2802617439	150.0	0.0	0.09222846441947566	0.021067415730337078	0.040262172284644196	49.16151685393258	0.04306772481846721	43	COMPLETE
44	0.0945692883895131	2020-03-16 17:38:04.457646	2020-03-16 17:38:23.358571	64	256	1	0.0026116145446019707	128	0.001842099277229472	1.0253290581562267	0.0	0.0945692883895131	0.026685393258426966	0.04588014981273408	49.46535580524345	0.044867461299174044	0.0	0.0945692883895131	0.026685393258426966	0.04588014981273408	49.46535580524345	0.044867461299174044	22169682	150.0	0.0	0.0945692883895131	0.026685393258426966	0.04588014981273408	49.46535580524345	0.044867461299174044	44	COMPLETE
45	0.10346441947565543	2020-03-16 17:38:23.385396	2020-03-16 17:38:58.530528	128	64	2	0.0024309040415561273	128	0.8065490323422068	1.0070410792293787	0.0	0.10346441947565543	0.027153558052434457	0.048220973782771535	48.53838951310861	0.04624420893255927	0.0	0.10346441947565543	0.027153558052434457	0.048220973782771535	48.53838951310861	0.04624420893255927	3432214208	250.0	0.0	0.10346441947565543	0.027153558052434457	0.048220973782771535	48.53838951310861	0.04624420893255927	45	COMPLETE
46	0.0847378277153558	2020-03-16 17:38:58.557521	2020-03-16 17:39:09.607845	256	128	2	0.001954399059262194	512	0.008975274646209848	1.0206655783836873	0.0	0.0847378277153558	0.012640449438202247	0.03651685393258427	49.22027153558052	0.04043962031535653	0.0	0.0847378277153558	0.012640449438202247	0.03651685393258427	49.22003745318352	0.04043966642633791	2551422972	150.0	0.0	0.0847378277153558	0.012640449438202247	0.03651685393258427	49.22050561797753	0.04043957484480544	46	COMPLETE
47	0.10955056179775281	2020-03-16 17:39:09.635036	2020-03-16 17:40:02.127374	256	64	2	0.0029252782061301077	256	0.0022433591787419404	0.9572079176456434	0.0	0.10955056179775281	0.024344569288389514	0.04868913857677903	46.124063670411985	0.04813530704785094	0.0	0.10955056179775281	0.024344569288389514	0.04868913857677903	46.124063670411985	0.04813530704785094	2040459595	500.0	0.0	0.10955056179775281	0.024344569288389514	0.04868913857677903	46.124063670411985	0.04813530704785094	47	COMPLETE
48	0.11329588014981273	2020-03-16 17:40:02.154019	2020-03-16 17:40:21.176679	64	256	2	0.002411882586547585	128	0.04213576593166349	0.9954413635035356	0.0	0.11329588014981273	0.03136704119850187	0.052434456928838954	48.019194756554306	0.048894400047393545	0.0	0.11329588014981273	0.03136704119850187	0.052434456928838954	48.019194756554306	0.048894400047393545	3892410817	150.0	0.0	0.11329588014981273	0.03136704119850187	0.052434456928838954	48.019194756554306	0.048894400047393545	48	COMPLETE
49	0.15823970037453183	2020-03-16 17:40:21.197971	2020-03-16 17:41:52.540419	256	64	2	0.008464373134647298	512	0.0014021159324737584	0.8711626142688961	0.0	0.15823970037453183	0.0351123595505618	0.07303370786516854	41.85861423220974	0.058773370422742804	0.0	0.15823970037453183	0.0351123595505618	0.07303370786516854	41.85861423220974	0.058773370422742804	1003498210		0.0	0.15823970037453183	0.0351123595505618	0.07303370786516854	41.85861423220974	0.058773370422742804	49	COMPLETE
50	0.1409176029962547	2020-03-16 17:41:52.567277	2020-03-16 17:43:29.563979	256	256	1	0.009589160780623954	256	0.005555080931337135	0.8891410760351279	0.0	0.1409176029962547	0.028089887640449437	0.06179775280898876	42.67275280898876	0.05481805209993661	0.0	0.1409176029962547	0.028089887640449437	0.06179775280898876	42.67275280898876	0.05481805209993661	3743495698	800.0	0.0	0.1409176029962547	0.028089887640449437	0.06179775280898876	42.67275280898876	0.05481805209993661	50	COMPLETE
51	0.09831460674157304	2020-03-16 17:43:29.601682	2020-03-16 17:43:42.758588	64	64	2	0.001267270615290508	256	0.0017338463834296247	1.0129371713724837	0.0	0.09831460674157304	0.019662921348314606	0.04119850187265917	48.90449438202247	0.043770336850612185	0.0	0.09831460674157304	0.019662921348314606	0.04119850187265917	48.90449438202247	0.043770336850612185	3296351873	150.0	0.0	0.09831460674157304	0.019662921348314606	0.04119850187265917	48.90449438202247	0.043770336850612185	51	COMPLETE
52	0.0898876404494382	2020-03-16 17:43:42.785300	2020-03-16 17:44:00.852001	64	128	1	0.007273135112414106	128	0.0014857374435333936	1.0233285526975235	0.0	0.0898876404494382	0.019194756554307114	0.041666666666666664	49.39161985018727	0.04307516400713424	0.0	0.0898876404494382	0.019194756554307114	0.041666666666666664	49.39138576779026	0.043075308502441026	3587655486	150.0	0.0	0.0898876404494382	0.019194756554307114	0.041666666666666664	49.39185393258427	0.043075023036103215	52	COMPLETE
53	0.47284644194756553	2020-03-16 17:44:00.879365	2020-03-16 17:45:55.734143	256	64	2	0.035786341870777776	256	0.0011343584937217675	0.3686052724921357	0.05149812734082397	0.47284644194756553	0.17790262172284643	0.2705992509363296	17.696161048689138	0.1775601552818575	0.05149812734082397	0.47284644194756553	0.17790262172284643	0.2705992509363296	17.696161048689138	0.1775601552818575	3501637091		0.05149812734082397	0.47284644194756553	0.17790262172284643	0.2705992509363296	17.696161048689138	0.1775601552818575	53	COMPLETE
