number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
54	0.31788389513108617	2020-04-09 19:31:01.707693	2020-04-09 19:35:15.029997	3.9268228927894455	64	256	85	512	0.5429982600606322	0.05664794007490637	0.31788389513108617	0.13342696629213482	0.19288389513108614	26.28487827715356	0.14600983425469283	0.05664794007490637	0.31788389513108617	0.13342696629213482	0.19288389513108614	26.284644194756556	0.14601053720483395	2372208678	300	0.05664794007490637	0.31788389513108617	0.13342696629213482	0.19288389513108614	26.285112359550563	0.1460091683019275	54	COMPLETE
55	0.28370786516853935	2020-04-09 19:35:15.056639	2020-04-09 19:38:01.519583	5.756703986039129	128	256	16	512	0.5663683050188274	0.03932584269662921	0.28370786516853935	0.09597378277153558	0.15917602996254682	27.02949438202247	0.12149178027063338	0.03932584269662921	0.28370786516853935	0.09597378277153558	0.15917602996254682	27.02949438202247	0.12149178027063338	4212979850	300	0.03932584269662921	0.28370786516853935	0.09597378277153558	0.15917602996254682	27.02949438202247	0.12149178027063338	55	COMPLETE
56	0.24250936329588016	2020-04-09 19:38:01.541648	2020-04-09 19:42:27.625574	6.383745788272559	64	256	3	128	0.689534067827685	0.040262172284644196	0.24250936329588016	0.09597378277153558	0.14372659176029962	32.9000468164794	0.11300939261683995	0.040262172284644196	0.24250936329588016	0.09597378277153558	0.14372659176029962	32.899812734082396	0.11300963233255629	2905595558	200	0.040262172284644196	0.24250936329588016	0.09597378277153558	0.14372659176029962	32.9002808988764	0.11300916039223975	56	COMPLETE
57	0.24625468164794007	2020-04-09 19:42:27.648557	2020-04-09 19:52:17.560100	7.4130548123515565	128	256	20	128	0.6919408232446286	0.033707865168539325	0.24625468164794007	0.08099250936329588	0.13155430711610486	33.05898876404494	0.10473510081278428	0.033707865168539325	0.24625468164794007	0.08099250936329588	0.13155430711610486	33.05898876404494	0.10473510081278428	2832070918	300	0.033707865168539325	0.24625468164794007	0.08099250936329588	0.13155430711610486	33.05898876404494	0.10473510081278428	57	COMPLETE
58	0.22237827715355804	2020-04-09 19:52:17.582712	2020-04-09 19:58:51.432795	9.940863842112341	128	128	94	128	0.7253749730843311	0.03277153558052434	0.22237827715355804	0.07724719101123595	0.1203183520599251	34.58426966292135	0.10023304356553825	0.03277153558052434	0.22237827715355804	0.07724719101123595	0.1203183520599251	34.58426966292135	0.10023304356553825	3358871233	200	0.03277153558052434	0.22237827715355804	0.07724719101123595	0.1203183520599251	34.58426966292135	0.10023304356553825	58	COMPLETE
59	0.26919475655430714	2020-04-09 19:58:51.459879	2020-04-09 20:00:59.795467	6.237263574035293	256	128	43	512	0.6022826406393158	0.04447565543071161	0.26919475655430714	0.11189138576779026	0.16760299625468164	28.74929775280899	0.12590938892184492	0.04447565543071161	0.26919475655430714	0.11189138576779026	0.16760299625468164	28.749063670411985	0.1259094189786499	1022354706	200	0.04447565543071161	0.26919475655430714	0.11189138576779026	0.16760299625468164	28.749531835205993	0.1259093592027569	59	COMPLETE
60	0.18352059925093633	2020-04-09 20:00:59.822151	2020-04-09 20:08:14.879634	8.163792884738317	64	256	93	256	0.7784739718859673	0.025749063670411985	0.18352059925093633	0.05945692883895131	0.09925093632958802	37.09316479400749	0.08621208291294079	0.025749063670411985	0.18352059925093633	0.05945692883895131	0.09925093632958802	37.092696629213485	0.08621213865169969	2928866571	300	0.025749063670411985	0.18352059925093633	0.05945692883895131	0.09925093632958802	37.0936329588015	0.0862120277780911	60	COMPLETE
61	0.29307116104868913	2020-04-09 20:08:14.908247	2020-04-09 20:11:22.441711	7.045502145537303	64	128	4	512	0.6199963507809317	0.042134831460674156	0.29307116104868913	0.11657303370786516	0.1858614232209738	29.77059925093633	0.12908468069659068	0.042134831460674156	0.29307116104868913	0.11657303370786516	0.1858614232209738	29.77059925093633	0.12908468069659068	3360063897	250	0.042134831460674156	0.29307116104868913	0.11657303370786516	0.1858614232209738	29.77059925093633	0.12908468069659068	61	COMPLETE
62	0.2345505617977528	2020-04-09 20:11:22.468533	2020-04-09 20:17:17.729281	8.698149267942503	128	128	23	128	0.6879043301701727	0.03464419475655431	0.2345505617977528	0.09691011235955056	0.14325842696629212	32.85440074906367	0.10828594660139235	0.03464419475655431	0.2345505617977528	0.09691011235955056	0.14325842696629212	32.853932584269664	0.10828612813899981	645819164	200	0.03464419475655431	0.2345505617977528	0.09691011235955056	0.14325842696629212	32.85486891385768	0.10828576861758782	62	COMPLETE
63	0.374063670411985	2020-04-09 20:17:17.750127	2020-04-09 20:31:59.767685	4.584265250446702	256	128	66	128	0.45935343823148017	0.06928838951310862	0.374063670411985	0.17134831460674158	0.2406367041198502	22.031367041198504	0.17141476754229312	0.06928838951310862	0.374063670411985	0.17134831460674158	0.2406367041198502	22.031367041198504	0.17141476754229312	90658183	400	0.06928838951310862	0.374063670411985	0.17134831460674158	0.2406367041198502	22.031367041198504	0.17141476754229312	63	COMPLETE
64	0.35767790262172283	2020-04-09 20:31:59.802460	2020-04-09 20:38:31.688698	0.7126489880156932	128	64	95	256	0.44479748858958623	0.027153558052434457	0.35767790262172283	0.12593632958801498	0.20224719101123595	21.28183520599251	0.1339883342165021	0.027153558052434457	0.35767790262172283	0.12593632958801498	0.20224719101123595	21.28183520599251	0.1339883342165021	248562809	350	0.027153558052434457	0.35767790262172283	0.12593632958801498	0.20224719101123595	21.28183520599251	0.1339883342165021	64	COMPLETE
65	0.20833333333333334	2020-04-09 20:38:31.715771	2020-04-09 20:44:02.658765	7.96690465835281	256	128	15	128	0.6880668732311492	0.033707865168539325	0.20833333333333334	0.07209737827715355	0.11282771535580524	32.95692883895131	0.09816919469564812	0.033707865168539325	0.20833333333333334	0.07209737827715355	0.11282771535580524	32.95692883895131	0.09816919469564812	3149871472	200	0.033707865168539325	0.20833333333333334	0.07209737827715355	0.11282771535580524	32.95692883895131	0.09816919469564812	65	COMPLETE
66	0.2350187265917603	2020-04-09 20:44:02.686177	2020-04-09 20:47:03.943938	7.331595396567867	64	64	60	512	0.7079181991463478	0.03089887640449438	0.2350187265917603	0.0749063670411985	0.125	33.73548689138577	0.10000327639249824	0.03089887640449438	0.2350187265917603	0.0749063670411985	0.125	33.73548689138577	0.10000327639249824	4198040914	300	0.03089887640449438	0.2350187265917603	0.0749063670411985	0.125	33.73548689138577	0.10000327639249824	66	COMPLETE
67	0.33707865168539325	2020-04-09 20:47:03.964406	2020-04-09 20:52:58.541515	4.774272847801875	128	64	27	256	0.5158427284284031	0.06367041198501873	0.33707865168539325	0.14138576779026218	0.20037453183520598	24.80805243445693	0.15296530749761847	0.06367041198501873	0.33707865168539325	0.14138576779026218	0.20037453183520598	24.80805243445693	0.15296530749761847	2932864843	350	0.06367041198501873	0.33707865168539325	0.14138576779026218	0.20037453183520598	24.80805243445693	0.15296530749761847	67	COMPLETE
68	0.25234082397003743	2020-04-09 20:52:58.583060	2020-04-09 20:55:58.618280	7.4289643155785825	64	256	40	256	0.7027995474985365	0.03464419475655431	0.25234082397003743	0.08099250936329588	0.13342696629213482	33.543539325842694	0.1063983047375668	0.03464419475655431	0.25234082397003743	0.08099250936329588	0.13342696629213482	33.543539325842694	0.1063983047375668	2716576767	200	0.03464419475655431	0.25234082397003743	0.08099250936329588	0.13342696629213482	33.543539325842694	0.1063983047375668	68	COMPLETE
69	0.3103932584269663	2020-04-09 20:55:58.644842	2020-04-09 20:59:00.471596	4.397198606543606	64	256	64	512	0.5673828723322433	0.04588014981273408	0.3103932584269663	0.12312734082397003	0.18773408239700373	27.379213483146067	0.13649101883276124	0.04588014981273408	0.3103932584269663	0.12312734082397003	0.18773408239700373	27.379213483146067	0.13649101883276124	1583772104	250	0.04588014981273408	0.3103932584269663	0.12312734082397003	0.18773408239700373	27.379213483146067	0.13649101883276124	69	COMPLETE
70	0.3642322097378277	2020-04-09 20:59:00.512404	2020-04-09 21:07:54.122524	3.1219988023238057	128	64	33	256	0.45213922654882016	0.07677902621722846	0.3642322097378277	0.17790262172284643	0.23782771535580524	21.63436329588015	0.1772347783565503	0.07677902621722846	0.3642322097378277	0.17790262172284643	0.23782771535580524	21.63436329588015	0.1772347783565503	3128052517	500	0.07677902621722846	0.3642322097378277	0.17790262172284643	0.23782771535580524	21.63436329588015	0.1772347783565503	70	COMPLETE
71	0.38857677902621723	2020-04-09 21:07:54.160233	2020-04-09 21:18:28.490006	2.5875051596325753	64	256	49	128	0.4286082795400814	0.08052434456928839	0.38857677902621723	0.18258426966292135	0.2602996254681648	20.710205992509362	0.18425213787206687	0.08052434456928839	0.38857677902621723	0.18258426966292135	0.2602996254681648	20.710205992509362	0.18425213787206687	4250973870	300	0.08052434456928839	0.38857677902621723	0.18258426966292135	0.2602996254681648	20.710205992509362	0.18425213787206687	71	COMPLETE
72	0.3497191011235955	2020-04-09 21:18:28.563435	2020-04-09 21:26:21.414572	4.58032282977208	256	256	35	512	0.5038517513015911	0.062265917602996254	0.3497191011235955	0.149812734082397	0.22144194756554308	24.26123595505618	0.15712503657196195	0.062265917602996254	0.3497191011235955	0.149812734082397	0.22144194756554308	24.26123595505618	0.15712503657196195	167829243	550	0.062265917602996254	0.3497191011235955	0.149812734082397	0.22144194756554308	24.26123595505618	0.15712503657196195	72	COMPLETE
73	0.3600187265917603	2020-04-09 21:26:21.436876	2020-04-09 21:33:56.472898	4.057406215249729	256	64	24	128	0.47726081594762004	0.07724719101123595	0.3600187265917603	0.16151685393258428	0.2144194756554307	22.863295880149813	0.16979991654492219	0.07724719101123595	0.3600187265917603	0.16151685393258428	0.2144194756554307	22.863295880149813	0.16979991654492219	3194268458	250	0.07724719101123595	0.3600187265917603	0.16151685393258428	0.2144194756554307	22.863295880149813	0.16979991654492219	73	COMPLETE
74	0.33801498127340823	2020-04-09 21:33:56.497099	2020-04-09 21:50:10.104681	3.570827201113011	128	256	35	128	0.4691355044452983	0.07818352059925093	0.33801498127340823	0.16338951310861424	0.2200374531835206	22.502808988764045	0.17076225403938744	0.07818352059925093	0.33801498127340823	0.16338951310861424	0.2200374531835206	22.502808988764045	0.17076225403938744	3837343001	450	0.07818352059925093	0.33801498127340823	0.16338951310861424	0.2200374531835206	22.502808988764045	0.17076225403938744	74	COMPLETE
75	0.2551498127340824	2020-04-09 21:50:10.131310	2020-04-09 21:52:59.565667	9.4413600368628	128	64	35	512	0.5944540214642868	0.04307116104868914	0.2551498127340824	0.09878277153558053	0.1409176029962547	28.355805243445694	0.11773725101571934	0.04307116104868914	0.2551498127340824	0.09878277153558053	0.1409176029962547	28.355805243445694	0.11773725101571934	2067805812	300	0.04307116104868914	0.2551498127340824	0.09878277153558053	0.1409176029962547	28.355805243445694	0.11773725101571934	75	COMPLETE
76	0.18632958801498128	2020-04-09 21:52:59.587055	2020-04-09 21:56:05.245641	9.578061425493917	64	256	9	256	0.7860179728538859	0.02153558052434457	0.18632958801498128	0.0599250936329588	0.10065543071161048	37.403323970037455	0.08462650517998292	0.02153558052434457	0.18632958801498128	0.0599250936329588	0.10065543071161048	37.40262172284644	0.08462676151250871	4180312815	200	0.02153558052434457	0.18632958801498128	0.0599250936329588	0.10065543071161048	37.40402621722846	0.08462625392280611	76	COMPLETE
77	0.3684456928838951	2020-04-09 21:56:05.272077	2020-04-09 22:21:44.514135	6.250399670558576	256	128	88	128	0.4644230146175564	0.07162921348314606	0.3684456928838951	0.16760299625468164	0.23689138576779026	22.301498127340825	0.1714168392684548	0.07162921348314606	0.3684456928838951	0.16760299625468164	0.23689138576779026	22.301498127340825	0.1714168392684548	3655162227	600	0.07162921348314606	0.3684456928838951	0.16760299625468164	0.23689138576779026	22.301498127340825	0.1714168392684548	77	COMPLETE
78	0.3464419475655431	2020-04-09 22:21:44.551026	2020-04-09 22:27:25.277295	3.300743832324316	128	64	39	256	0.4734403510867489	0.07069288389513109	0.3464419475655431	0.15730337078651685	0.21301498127340823	22.687265917602996	0.16498878444857942	0.07069288389513109	0.3464419475655431	0.15730337078651685	0.21301498127340823	22.687265917602996	0.16498878444857942	394178282	300	0.07069288389513109	0.3464419475655431	0.15730337078651685	0.21301498127340823	22.687265917602996	0.16498878444857942	78	COMPLETE
79	0.2345505617977528	2020-04-09 22:27:25.299120	2020-04-09 22:36:02.772703	6.3461859477365286	64	256	8	128	0.6911236528928081	0.04307116104868914	0.2345505617977528	0.10627340823970037	0.14185393258426968	33.27247191011236	0.11663953118400132	0.04307116104868914	0.2345505617977528	0.10627340823970037	0.14185393258426968	33.27247191011236	0.11663953118400132	4075751488	250	0.04307116104868914	0.2345505617977528	0.10627340823970037	0.14185393258426968	33.27247191011236	0.11663953118400132	79	COMPLETE
80	0.3970037453183521	2020-04-09 22:36:02.799506	2020-04-09 22:44:10.072056	2.3949544913393446	64	128	46	512	0.42272927039320324	0.08661048689138577	0.3970037453183521	0.1849250936329588	0.2556179775280899	20.234082397003746	0.18960823082333045	0.08661048689138577	0.3970037453183521	0.1849250936329588	0.2556179775280899	20.234082397003746	0.18960823082333045	124942066	700	0.08661048689138577	0.3970037453183521	0.1849250936329588	0.2556179775280899	20.234082397003746	0.18960823082333045	80	COMPLETE
81	0.25187265917602997	2020-04-09 22:44:10.099183	2020-04-09 22:50:00.336012	7.58568479619484	256	256	10	256	0.655027363306323	0.0351123595505618	0.25187265917602997	0.08333333333333333	0.13295880149812733	31.294709737827716	0.1090018563617503	0.0351123595505618	0.25187265917602997	0.08333333333333333	0.13295880149812733	31.294475655430713	0.10900193304722024	828483972	350	0.0351123595505618	0.25187265917602997	0.08333333333333333	0.13295880149812733	31.29494382022472	0.10900178104566374	81	COMPLETE
82	0.35767790262172283	2020-04-09 22:50:00.363366	2020-04-09 23:05:37.075659	3.196997283699098	128	128	14	128	0.45385054887223586	0.07256554307116105	0.35767790262172283	0.17368913857677903	0.23735955056179775	21.709737827715355	0.17412176080686842	0.07256554307116105	0.35767790262172283	0.17368913857677903	0.23735955056179775	21.709737827715355	0.17412176080686842	1542124605	450	0.07256554307116105	0.35767790262172283	0.17368913857677903	0.23735955056179775	21.709737827715355	0.17412176080686842	82	COMPLETE
83	0.3080524344569288	2020-04-09 23:05:37.121804	2020-04-09 23:07:21.332640	3.696214733142668	256	128	26	512	0.5317032269624232	0.04400749063670412	0.3080524344569288	0.11891385767790262	0.175561797752809	25.562734082397004	0.13282254146754433	0.04400749063670412	0.3080524344569288	0.11891385767790262	0.175561797752809	25.562734082397004	0.13282254146754433	2791707074	200	0.04400749063670412	0.3080524344569288	0.11891385767790262	0.175561797752809	25.562734082397004	0.13282254146754433	83	COMPLETE
84	0.3609550561797753	2020-04-09 23:07:21.357972	2020-04-09 23:14:33.342527	4.753764812281664	256	256	58	256	0.47730789378491206	0.08380149812734082	0.3609550561797753	0.17837078651685392	0.24531835205992508	22.876404494382022	0.18071037205065943	0.08380149812734082	0.3609550561797753	0.17837078651685392	0.24531835205992508	22.876404494382022	0.18071037205065943	1333111288	350	0.08380149812734082	0.3609550561797753	0.17837078651685392	0.24531835205992508	22.876404494382022	0.18071037205065943	84	COMPLETE
85	0.21629213483146068	2020-04-09 23:14:33.363991	2020-04-09 23:20:47.497428	9.058847864781235	256	256	61	128	0.7403201836724643	0.032303370786516857	0.21629213483146068	0.07818352059925093	0.11797752808988764	35.26310861423221	0.09934871349302254	0.032303370786516857	0.21629213483146068	0.07818352059925093	0.11797752808988764	35.2626404494382	0.09934876402894591	2176425658	200	0.032303370786516857	0.21629213483146068	0.07818352059925093	0.11797752808988764	35.26357677902622	0.09934866347808809	85	COMPLETE
86	0.3651685393258427	2020-04-09 23:20:47.524489	2020-04-09 23:32:53.706898	2.9754176034100075	256	64	21	128	0.452964554822477	0.06882022471910113	0.3651685393258427	0.17322097378277154	0.2350187265917603	21.676498127340825	0.17063723292348787	0.06882022471910113	0.3651685393258427	0.17322097378277154	0.2350187265917603	21.676498127340825	0.17063723292348787	1318844383	350	0.06882022471910113	0.3651685393258427	0.17322097378277154	0.2350187265917603	21.676498127340825	0.17063723292348787	86	COMPLETE
87	0.2958801498127341	2020-04-09 23:32:53.731624	2020-04-09 23:35:58.511291	9.636811351445303	128	64	53	512	0.6172831703303556	0.048220973782771535	0.2958801498127341	0.11891385767790262	0.175561797752809	29.81624531835206	0.13311332070945983	0.048220973782771535	0.2958801498127341	0.11891385767790262	0.175561797752809	29.816011235955056	0.13311371880877446	2221934936	300	0.048220973782771535	0.2958801498127341	0.11891385767790262	0.175561797752809	29.816479400749063	0.13311293853411776	87	COMPLETE
88	0.3356741573033708	2020-04-09 23:35:58.537652	2020-04-09 23:41:50.869034	4.306999358262175	64	64	71	512	0.507195184531374	0.0650749063670412	0.3356741573033708	0.15683520599250936	0.21161048689138576	24.396067415730336	0.16066679328147807	0.0650749063670412	0.3356741573033708	0.15683520599250936	0.21161048689138576	24.396067415730336	0.16066679328147807	2797020016	500	0.0650749063670412	0.3356741573033708	0.15683520599250936	0.21161048689138576	24.396067415730336	0.16066679328147807	88	COMPLETE
89	0.22799625468164794	2020-04-09 23:41:50.890146	2020-04-09 23:45:29.846523	6.769773826515235	128	128	84	256	0.7163922100385463	0.033707865168539325	0.22799625468164794	0.08146067415730338	0.1348314606741573	34.12874531835206	0.10317578444546552	0.033707865168539325	0.22799625468164794	0.08146067415730338	0.1348314606741573	34.12874531835206	0.10317578444546552	3837983686	200	0.033707865168539325	0.22799625468164794	0.08146067415730338	0.1348314606741573	34.12874531835206	0.10317578444546552	89	COMPLETE
90	0.2794943820224719	2020-04-09 23:45:29.867907	2020-04-09 23:47:49.068983	6.421104075058684	256	128	65	512	0.5584020746369542	0.03698501872659176	0.2794943820224719	0.09784644194756555	0.14934456928838952	26.652153558052433	0.11878881680140331	0.03698501872659176	0.2794943820224719	0.09784644194756555	0.14934456928838952	26.652153558052433	0.11878881680140331	2229656301	200	0.03698501872659176	0.2794943820224719	0.09784644194756555	0.14934456928838952	26.652153558052433	0.11878881680140331	90	COMPLETE
91	0.2860486891385768	2020-04-09 23:47:49.090710	2020-04-09 23:55:05.698211	9.379262782945679	256	64	61	128	0.6333378086717667	0.047752808988764044	0.2860486891385768	0.10674157303370786	0.16807116104868913	30.30992509363296	0.12624785054713594	0.047752808988764044	0.2860486891385768	0.10674157303370786	0.16807116104868913	30.30992509363296	0.12624785054713594	553378910	200	0.047752808988764044	0.2860486891385768	0.10674157303370786	0.16807116104868913	30.30992509363296	0.12624785054713594	91	COMPLETE
92	0.2958801498127341	2020-04-09 23:55:05.777117	2020-04-09 23:57:07.286803	9.185285802307646	128	64	93	512	0.5462302323779586	0.05290262172284644	0.2958801498127341	0.11376404494382023	0.17322097378277154	26.27059925093633	0.13522602851181353	0.05290262172284644	0.2958801498127341	0.11376404494382023	0.17322097378277154	26.27059925093633	0.13522602851181353	2086293066	200	0.05290262172284644	0.2958801498127341	0.11376404494382023	0.17322097378277154	26.27059925093633	0.13522602851181353	92	COMPLETE
93	0.28698501872659177	2020-04-09 23:57:07.307781	2020-04-10 00:01:08.422756	5.245093531017308	64	128	54	256	0.5743315063987262	0.0552434456928839	0.28698501872659177	0.11563670411985019	0.16853932584269662	27.46629213483146	0.13550236622014852	0.0552434456928839	0.28698501872659177	0.11563670411985019	0.16853932584269662	27.46629213483146	0.13550236622014852	3086104859	250	0.0552434456928839	0.28698501872659177	0.11563670411985019	0.16853932584269662	27.46629213483146	0.13550236622014852	93	COMPLETE
94	0.30337078651685395	2020-04-10 00:01:08.449658	2020-04-10 00:11:25.722325	3.67035372665789	128	128	91	128	0.5052495304196863	0.04447565543071161	0.30337078651685395	0.1104868913857678	0.16104868913857678	24.1624531835206	0.13223542937857968	0.04447565543071161	0.30337078651685395	0.1104868913857678	0.16104868913857678	24.1624531835206	0.13223542937857968	2935875430	250	0.04447565543071161	0.30337078651685395	0.1104868913857678	0.16104868913857678	24.1624531835206	0.13223542937857968	94	COMPLETE
95	0.2794943820224719	2020-04-10 00:11:25.746627	2020-04-10 00:13:11.313171	4.166320400729294	64	64	65	512	0.5343329960939017	0.04447565543071161	0.2794943820224719	0.1151685393258427	0.16807116104868913	25.52574906367041	0.13063992243997644	0.04447565543071161	0.2794943820224719	0.1151685393258427	0.16807116104868913	25.52574906367041	0.13063992243997644	1071264824	200	0.04447565543071161	0.2794943820224719	0.1151685393258427	0.16807116104868913	25.52574906367041	0.13063992243997644	95	COMPLETE
96	0.25749063670411987	2020-04-10 00:13:11.335786	2020-04-10 00:17:42.696280	6.368835996400952	256	256	65	512	0.6550156962046267	0.047752808988764044	0.25749063670411987	0.11282771535580524	0.16292134831460675	31.285112359550563	0.12555980076023127	0.047752808988764044	0.25749063670411987	0.11282771535580524	0.16292134831460675	31.285112359550563	0.12555980076023127	1065017649	300	0.047752808988764044	0.25749063670411987	0.11282771535580524	0.16292134831460675	31.285112359550563	0.12555980076023127	96	COMPLETE
97	0.34269662921348315	2020-04-10 00:17:42.718240	2020-04-10 00:24:48.110767	0.5323333853929582	128	128	12	256	0.46727088047627513	0.02294007490636704	0.34269662921348315	0.11704119850187265	0.18726591760299627	22.331460674157302	0.12627148594187812	0.02294007490636704	0.34269662921348315	0.11704119850187265	0.18726591760299627	22.331460674157302	0.12627148594187812	2907446460	350	0.02294007490636704	0.34269662921348315	0.11704119850187265	0.18726591760299627	22.331460674157302	0.12627148594187812	97	COMPLETE
98	0.31788389513108617	2020-04-10 00:24:48.131842	2020-04-10 00:30:57.529504	4.056187692952371	64	128	40	128	0.54469233919685	0.02949438202247191	0.31788389513108617	0.10955056179775281	0.18305243445692884	26.175093632958802	0.12438426713387887	0.02949438202247191	0.31788389513108617	0.10955056179775281	0.18305243445692884	26.175093632958802	0.12438426713387887	2178681472	200	0.02949438202247191	0.31788389513108617	0.10955056179775281	0.18305243445692884	26.175093632958802	0.12438426713387887	98	COMPLETE
99	0.39325842696629215	2020-04-10 00:30:57.573112	2020-04-10 00:47:58.859734	1.1783728552930366	256	128	93	128	0.4137411622211951	0.04541198501872659	0.39325842696629215	0.15823970037453183	0.25374531835205993	19.80992509363296	0.1609095380421148	0.04541198501872659	0.39325842696629215	0.15823970037453183	0.25374531835205993	19.80992509363296	0.1609095380421148	1831117666	400	0.04541198501872659	0.39325842696629215	0.15823970037453183	0.25374531835205993	19.80992509363296	0.1609095380421148	99	COMPLETE
