number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
10	TrialState.COMPLETE	0.34280149736948606	2020-01-01 04:50:38.498212	2020-01-01 05:21:05.353248	9.077964022032274	250.0	16.0	0.007063330970968036	500.0	0.26622474858442785	0.19916025900445164	0.34280149736948606	0.27617867260218537	0.3065054633751518	5396.945176547956	0.2502685973529318	0.19916025900445164	0.34280149736948606	0.27617867260218537	0.3065054633751518	5396.945088021044	0.25026859736714174	0.19916025900445164	0.34280149736948606	0.27617867260218537	0.3065054633751518	5396.945265074868	0.25026859733873613	10				0.39004957507082155	0.36248819641170915									
11	TrialState.COMPLETE	0.0921122521246459	2020-01-01 05:21:05.357598	2020-01-01 05:33:13.925889	3.5355399934225016	350.0	1.0	0.009952782210392553	700.0	0.649212708992224	0.05258498583569405	0.0921122521246459	0.07458392351274788	0.08317103399433427	13161.530320467422	0.06763211606116509	0.05258498583569405	0.0921122521246459	0.07458392351274788	0.08317103399433427	13161.53001062323	0.06763211607840193	0.05258498583569405	0.0921122521246459	0.07458392351274788	0.08317103399433427	13161.530630311614	0.06763211604393451	11	0.10189447592067989	0.09537299338999056												
12	TrialState.COMPLETE	0.019121813031161474	2020-01-01 05:33:13.927590	2020-01-01 05:57:10.021144	9.798044589844094	450.0	36.0	0.08644792379601994	600.0	0.9428861440131833	0.012181303116147308	0.019121813031161474	0.01643059490084986	0.017528328611898018	19115.14693696884	0.015102868917599162	0.012181303116147308	0.019121813031161474	0.01643059490084986	0.017528328611898018	19115.146565155806	0.015102868927776718	0.012181303116147308	0.019121813031161474	0.01643059490084986	0.017528328611898018	19115.14730878187	0.015102868907424755	12		0.01935788479697828	0.019210339943342775											
13	TrialState.COMPLETE	0.03293201133144476	2020-01-01 05:57:10.022546	2020-01-01 06:10:46.046538	2.258351988086794	450.0	1.0	0.02667945617548601	700.0	0.9069400326513686	0.016421742209631728	0.03293201133144476	0.02615970254957507	0.029125354107648726	18386.62125973796	0.022604663197639645	0.016421742209631728	0.03293201133144476	0.02615970254957507	0.029125354107648726	18386.620883498585	0.02260466320017688	0.016421742209631728	0.03293201133144476	0.02615970254957507	0.029125354107648726	18386.62163597734	0.022604663195102764	13	0.03576487252124646	0.03387629839471199												
14	TrialState.COMPLETE	0.5093293745914143	2020-01-01 06:10:46.048351	2020-01-01 07:42:21.905987	9.650769112147305	450.0	26.0	0.0012966461402839084	600.0	0.2095838110840045	0.3851056875136195	0.5093293745914143	0.4531896927435171	0.4763428851601656	4248.215440455437	0.4309107108943787	0.3851056875136195	0.5093293745914143	0.4531896927435171	0.4763428851601656	4248.215351928525	0.4309107109284841	0.3851056875136195	0.5093293745914143	0.4531896927435171	0.4763428851601656	4248.2155289823495	0.43091071086034116	14														
15	TrialState.COMPLETE	0.20976451841359772	2020-01-01 07:42:21.907210	2020-01-01 07:56:03.664988	7.940820552314365	450.0	1.0	0.0054897993820810925	900.0	0.4077391870088852	0.11384560906515581	0.20976451841359772	0.16705028328611898	0.18626062322946177	8265.867939978754	0.14922162146452594	0.11384560906515581	0.20976451841359772	0.16705028328611898	0.18626062322946177	8265.86787358357	0.1492216214783195	0.11384560906515581	0.20976451841359772	0.16705028328611898	0.18626062322946177	8265.868006373938	0.14922162145074214	15	0.22777974504249293	0.21576959395656278												
16	TrialState.COMPLETE	0.42746694995278567	2020-01-01 07:56:03.667920	2020-01-01 08:42:18.206156	2.9634018090337353	250.0	41.0	0.004199398330946714	500.0	0.20111391935760745	0.2730366698142902	0.42746694995278567	0.3610127478753541	0.3916627321372364	4076.9316965690905	0.3297291270402587	0.2730366698142902	0.42746694995278567	0.3610127478753541	0.3916627321372364	4076.9315785332074	0.32972912714947	0.2730366698142902	0.42746694995278567	0.3610127478753541	0.3916627321372364	4076.931814604973	0.3297291269312743	16						0.4672450424929179	0.44486986543909346							
17	TrialState.COMPLETE	0.4982567008062759	2020-01-01 08:42:18.208332	2020-01-01 09:58:10.704316	8.218898465075833	250.0	31.0	0.0015710387026115625	600.0	0.22955594701162232	0.3827358901721508	0.4982567008062759	0.4466387012421007	0.4670816081935062	4653.159518685989	0.42529552353637073	0.3827358901721508	0.4982567008062759	0.4466387012421007	0.4670816081935062	4653.159416539551	0.4252955235983963	0.3827358901721508	0.4982567008062759	0.4466387012421007	0.4670816081935062	4653.159620832425	0.4252955234745094	17														
18	TrialState.COMPLETE	0.023636685552407933	2020-01-01 09:58:10.705909	2020-01-01 10:27:46.404579	8.253751261176538	350.0	46.0	0.06526438691352915	500.0	0.9277896762850381	0.014931539187913125	0.023636685552407933	0.020302171860245515	0.022249763928234183	18809.045045443814	0.018415544102060828	0.014931539187913125	0.023636685552407933	0.020302171860245515	0.022249763928234183	18809.044853635503	0.018415544103068247	0.014931539187913125	0.023636685552407933	0.020302171860245515	0.022249763928234183	18809.045237252125	0.018415544101053533	18			0.023503895184135978	0.02358356940509915										
19	TrialState.COMPLETE	0.01783817280453258	2020-01-01 10:27:46.406339	2020-01-01 10:37:54.036370	9.792177792231772	150.0	1.0	0.05547021868820448	700.0	0.9306760669295888	0.011110127478753541	0.01783817280453258	0.01504957507082153	0.016598796033994334	18867.79107648725	0.013886886295553071	0.011110127478753541	0.01783817280453258	0.01504957507082153	0.016598796033994334	18867.790943696884	0.013886886301192154	0.011110127478753541	0.01783817280453258	0.01504957507082153	0.016598796033994334	18867.79120927762	0.01388688628991641	19	0.016554532577903684	0.017410292728989613												
20	TrialState.COMPLETE	0.014695467422096316	2020-01-01 10:37:54.037416	2020-01-01 10:53:46.045468	4.976882389160908	50.0	26.0	0.08162565896711614	1000.0	0.8801531372860879	0.008109065155807366	0.014695467422096316	0.011685552407932011	0.012747875354107648	17843.650070821528	0.010851341834503465	0.008109065155807366	0.014695467422096316	0.011685552407932011	0.012747875354107648	17843.64971671388	0.01085134185731809	0.008109065155807366	0.014695467422096316	0.011685552407932011	0.012747875354107648	17843.65042492918	0.010851341811706099	20		0.013987252124645893	0.014429886685552408											
21	TrialState.COMPLETE	0.019948064211520303	2020-01-01 10:53:46.046667	2020-01-01 11:13:35.514131	0.979662675995556	50.0	6.0	0.05566785006594378	900.0	0.8703561479726233	0.011301935788479697	0.019948064211520303	0.016170915958451368	0.017528328611898018	17644.992327667613	0.014838142600791464	0.011301935788479697	0.019948064211520303	0.016170915958451368	0.017528328611898018	17644.99191454202	0.014838142619337675	0.011301935788479697	0.019948064211520303	0.016170915958451368	0.017528328611898018	17644.9927407932	0.014838142582253465	21			0.018679178470254958	0.019440509915014163										
22	TrialState.COMPLETE	0.26345609065155806	2020-01-01 11:13:35.516268	2020-01-01 11:49:00.634423	4.108105671738793	250.0	31.0	0.010173199453709855	900.0	0.3427489925340101	0.1440554178470255	0.26345609065155806	0.20872432719546744	0.2329143059490085	6948.321419086402	0.18713621719926438	0.1440554178470255	0.26345609065155806	0.20872432719546744	0.2329143059490085	6948.321219900849	0.18713621724382823	0.1440554178470255	0.26345609065155806	0.20872432719546744	0.2329143059490085	6948.321618271954	0.1871362171547422	22					0.3145656279508971	0.2853601780655605								
23	TrialState.COMPLETE	0.21925165250236073	2020-01-01 11:49:00.635508	2020-01-01 12:18:38.933578	0.8343080706930879	450.0	36.0	0.00839519343339088	800.0	0.4128061077194709	0.11207507082152975	0.21925165250236073	0.16557483474976392	0.18909348441926346	8368.678130901793	0.14922113628872546	0.11207507082152975	0.21925165250236073	0.16557483474976392	0.18909348441926346	8368.677939093484	0.14922113688258348	0.11207507082152975	0.21925165250236073	0.16557483474976392	0.18909348441926346	8368.678322710104	0.1492211356985742	23			0.2798335694050991	0.2434844192634561										
24	TrialState.COMPLETE	0.4143649669499528	2020-01-01 12:18:38.934655	2020-01-01 12:42:33.284538	3.7703691403125306	250.0	36.0	0.00406014366712008	700.0	0.21386087527922792	0.26265934844192634	0.4143649669499528	0.3470550047214353	0.37709513692162416	4335.228576487252	0.31768488982744786	0.26265934844192634	0.4143649669499528	0.3470550047214353	0.37709513692162416	4335.228428942399	0.3176848898366158	0.26265934844192634	0.4143649669499528	0.3470550047214353	0.37709513692162416	4335.228724032106	0.31768488981828313	24			0.448300283286119	0.4279390934844193										
25	TrialState.COMPLETE	0.2703611898016997	2020-01-01 12:42:33.285559	2020-01-01 12:58:39.303981	3.1353245780915473	50.0	36.0	0.01171999419966621	700.0	0.2902595269389574	0.16196883852691218	0.2703611898016997	0.2191926345609065	0.2411827195467422	5884.063208215298	0.20123009190673316	0.16196883852691218	0.2703611898016997	0.2191926345609065	0.2411827195467422	5884.063066572238	0.20123009193998936	0.16196883852691218	0.2703611898016997	0.2191926345609065	0.2411827195467422	5884.063349858357	0.20123009187350188	25		0.3675047214353163	0.30679001416430596											
26	TrialState.COMPLETE	0.036225212464589235	2020-01-01 12:58:39.305087	2020-01-01 13:16:42.159546	3.1428452637680646	350.0	6.0	0.025083813375391	500.0	0.876338152761164	0.022698300283286118	0.036225212464589235	0.030559490084985836	0.03325070821529745	17766.287747875354	0.02797851152538249	0.022698300283286118	0.036225212464589235	0.030559490084985836	0.03325070821529745	17766.2875	0.027978511537839947	0.022698300283286118	0.036225212464589235	0.030559490084985836	0.03325070821529745	17766.287995750707	0.027978511512933353	26		0.037240321057601514	0.03660587818696884											
27	TrialState.COMPLETE	0.3615944961554027	2020-01-01 13:16:42.160603	2020-01-01 13:44:05.285607	4.493102309183921	150.0	31.0	0.007963249460067427	800.0	0.24283266343411924	0.22463071630918657	0.3615944961554027	0.302104411169567	0.32853601780655606	4922.743891643059	0.2747432058114553	0.22463071630918657	0.3615944961554027	0.302104411169567	0.32853601780655606	4922.743777822744	0.2747433021391377	0.22463071630918657	0.3615944961554027	0.302104411169567	0.32853601780655606	4922.744005463375	0.274743115122799	27				0.41473087818696885	0.3837346553352219									
28	TrialState.COMPLETE	0.08035292728989613	2020-01-01 13:44:05.287648	2020-01-01 14:05:14.012793	5.306039206279524	50.0	31.0	0.028766008128902704	500.0	0.4223430509498769	0.03650259678942398	0.08035292728989613	0.05497521246458924	0.06459513692162418	8561.745588408876	0.052419507552345444	0.03650259678942398	0.08035292728989613	0.05497521246458924	0.06459513692162418	8561.745308073654	0.05241950791421136	0.03650259678942398	0.08035292728989613	0.05497521246458924	0.06459513692162418	8561.745868744098	0.05241950719146337	28			0.07821352691218131	0.07949716713881019										
29	TrialState.COMPLETE	0.4602433685294875	2020-01-01 14:05:14.013838	2020-01-01 14:49:54.305213	9.575512432417883	150.0	1.0	0.0014872327827063153	500.0	0.24136975821804954	0.3390097862477466	0.4602433685294875	0.4133562966778264	0.4339267319083183	4892.847886621169	0.3853703132497387	0.3390097862477466	0.4602433685294875	0.4133562966778264	0.4339267319083183	4892.847733711048	0.3853703134963013	0.3390097862477466	0.4602433685294875	0.4133562966778264	0.4339267319083183	4892.84803953129	0.3853703130044614	29														
30	TrialState.COMPLETE	0.3380547686496695	2020-01-01 14:49:54.306315	2020-01-01 15:17:01.008006	3.3597465717904686	350.0	41.0	0.007794237765288114	600.0	0.2726142744789983	0.18838526912181303	0.3380547686496695	0.27077431539187913	0.30069641170915956	5526.2531131964115	0.24190489240460175	0.18838526912181303	0.3380547686496695	0.27077431539187913	0.30069641170915956	5526.252950897073	0.2419048924223546	0.18838526912181303	0.3380547686496695	0.27077431539187913	0.30069641170915956	5526.253275495751	0.24190489238685828	30			0.3989907932011331	0.36242917847025496										
31	TrialState.COMPLETE	0.5027239049901939	2020-01-01 15:17:01.009904	2020-01-01 16:24:46.574691	9.827145884355723	350.0	16.0	0.001528399158824046	1000.0	0.20746270786454218	0.3763891915449989	0.5027239049901939	0.44767378513837436	0.4690972978862497	4205.347617945086	0.42317869461936797	0.3763891915449989	0.5027239049901939	0.44767378513837436	0.4690972978862497	4205.347515798649	0.4231787178605815	0.3763891915449989	0.5027239049901939	0.44767378513837436	0.4690972978862497	4205.347720091523	0.4231786726521905	31										0.5019314962657739	0.502360717658168			
32	TrialState.COMPLETE	0.4681142158125161	2020-01-01 16:24:46.576407	2020-01-01 17:22:09.113258	1.5958952373069648	150.0	41.0	0.0010450678145520617	500.0	0.2641377760109513	0.37282706670100435	0.4681142158125161	0.42146858099407675	0.43993046613443215	5353.902789402524	0.40695468166647686	0.37282706670100435	0.4681142158125161	0.42146858099407675	0.43993046613443215	5353.902636492403	0.4069546816700075	0.37282706670100435	0.4681142158125161	0.42146858099407675	0.43993046613443215	5353.902942312645	0.40695468166294735	32														
33	TrialState.COMPLETE	0.051050519357884794	2020-01-01 17:22:09.114357	2020-01-01 17:45:44.935232	7.960188333141023	250.0	31.0	0.02713759218454596	800.0	0.7260280435883028	0.029331916902738432	0.051050519357884794	0.04146010387157696	0.0453552880075543	14718.778225330501	0.03781243436097229	0.029331916902738432	0.051050519357884794	0.04146010387157696	0.0453552880075543	14718.777915486307	0.0378124343637641	0.029331916902738432	0.051050519357884794	0.04146010387157696	0.0453552880075543	14718.778535174693	0.03781243435818084	33			0.04992917847025496	0.05060198300283286										
34	TrialState.COMPLETE	0.3922981586402266	2020-01-01 17:45:44.937119	2020-01-01 18:46:28.792699	7.449775549356853	450.0	41.0	0.006276169686197234	1000.0	0.20980793658799918	0.21129603399433428	0.3922981586402266	0.31202195467422095	0.3494157223796034	4253.01322592068	0.2761748702913786	0.21129603399433428	0.3922981586402266	0.31202195467422095	0.3494157223796034	4253.013119688385	0.27617487150053466	0.21129603399433428	0.3922981586402266	0.31202195467422095	0.3494157223796034	4253.013332152975	0.276174869088973	34							0.4389828257790368	0.4130468995908089						
35	TrialState.COMPLETE	0.011225212464589235	2020-01-01 18:46:28.793847	2020-01-01 19:02:23.067884	4.777115246095691	50.0	16.0	0.09724047897130363	500.0	0.9309156517897822	0.00594900849858357	0.011225212464589235	0.008675637393767706	0.0096671388101983	18872.609100566573	0.008068290772727213	0.00594900849858357	0.011225212464589235	0.008675637393767706	0.0096671388101983	18872.608817280452	0.008068290779662611	0.00594900849858357	0.011225212464589235	0.008675637393767706	0.0096671388101983	18872.60938385269	0.008068290765793918	35		0.01021010387157696	0.010844546742209632											
36	TrialState.COMPLETE	0.3170856940509915	2020-01-01 19:02:23.069036	2020-01-01 19:46:44.284132	4.591359884877202	50.0	41.0	0.010845178556049133	1000.0	0.2336925336394072	0.18450779036827195	0.3170856940509915	0.2535233711048159	0.2807011331444759	4737.509383852691	0.2317242921476305	0.18450779036827195	0.3170856940509915	0.2535233711048159	0.2807011331444759	4737.509242209631	0.2317242922569322	0.18450779036827195	0.3170856940509915	0.2535233711048159	0.2807011331444759	4737.5095254957505	0.2317242920385991	36							0.3634693696883853	0.3377006610009443						
37	TrialState.COMPLETE	0.4934135977337111	2020-01-01 19:46:44.285327	2020-01-01 21:10:18.790186	5.430890738536781	250.0	16.0	0.0010888857419138567	900.0	0.26158046968048604	0.3863786591123702	0.4934135977337111	0.4421978281397545	0.4628541076487252	5302.302885977337	0.4250622040827506	0.3863786591123702	0.4934135977337111	0.4421978281397545	0.4628541076487252	5302.30276203966	0.4250622041682883	0.3863786591123702	0.4934135977337111	0.4421978281397545	0.4628541076487252	5302.303009915014	0.4250622039975098	37												0.4920189583787318	0.4927660866046135	
38	TrialState.COMPLETE	0.04281751652502361	2020-01-01 21:10:18.792534	2020-01-01 21:39:34.219758	7.461103235309553	250.0	6.0	0.02423483800591168	600.0	0.8347346264272936	0.02614494806421152	0.04281751652502361	0.03526322001888574	0.03824362606232295	16922.733932365438	0.032507822869356724	0.02614494806421152	0.04281751652502361	0.03526322001888574	0.03824362606232295	16922.733652030216	0.03250782287513323	0.02614494806421152	0.04281751652502361	0.03526322001888574	0.03824362606232295	16922.73421270066	0.0325078228635819	38			0.04377655807365439	0.04320113314447592										
