number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
48	TrialState.COMPLETE	0.01447415014164306	2020-01-08 07:01:59.496875	2020-01-08 07:16:18.536334	350.0	2	11.0	0.022532599391466155	1100.0	0.8783897902149989	0.000708215297450425	0.01447415014164306	0.005090297450424929	0.008852691218130312	17807.002379160764	0.005559236810243574	0.000708215297450425	0.01447415014164306	0.005090297450424929	0.008852691218130312	17806.979351097732	0.005559237336878043	0.000708215297450425	0.01447415014164306	0.005090297450424929	0.008852691218130312	17807.025407223795	0.005559236284124628	48				0.013515108593012276	0.01406313233508701	
49	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 07:16:18.537379	2020-01-08 07:20:19.527319	250.0	1	21.0	0.00457728753995183	2000.0	1.0041243148840737	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	20356.99026203966	0.0010284199987459128	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	20356.977868271955	0.0010284201970333392	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	20357.002655807366	0.0010284198005532175	49	0.0010623229461756375	0.0010623229461756375				
50	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 07:20:19.528354	2020-01-08 07:26:05.953246	450.0	1	51.0	0.003245064944232453	900.0	0.9994602330670289	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20262.49752124646	0.0009827691948446741	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20262.477514164308	0.0009827693763432412	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20262.51752832861	0.0009827690134035691	50	0.0012393767705382436	0.0012393767705382436				
51	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 07:26:05.954309	2020-01-08 07:31:05.149980	350.0	2	11.0	0.001381268460088972	1200.0	0.9961831300690209	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	20195.755599327196	0.0009414044710156628	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	20195.728974858357	0.0009414049846084836	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	20195.782223796035	0.0009414039578740864	51	0.0010623229461756375	0.0010623229461756375				
52	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 07:31:05.151705	2020-01-08 07:35:27.447261	250.0	1	71.0	0.06324689467334843	1900.0	1.0064667856235834	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20404.383587110482	0.0009197191838842068	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20404.372875354107	0.0009197192753895362	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20404.394298866857	0.0009197190924067927	52	0.0008852691218130312	0.0008852691218130312				
53	TrialState.COMPLETE	0.0010180594900849858	2020-01-08 07:35:27.448297	2020-01-08 07:40:32.277453	350.0	2	31.0	0.008134605115587506	500.0	0.9747012284752844	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008852691218130312	19760.373030276205	0.001023673614581481	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008852691218130312	19760.348220609067	0.0010236740734289023	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.0008852691218130312	19760.397839943344	0.0010236731562154417	53	0.0009737960339943342	0.0010033050047214354				
54	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 07:40:32.278529	2020-01-08 07:44:12.830057	150.0	1	61.0	0.023595397823216898	900.0	0.9893731023503072	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20057.998760623228	0.0009638649982246788	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20057.98955382436	0.0009638650935470898	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20058.007967422098	0.0009638649029328613	54	0.0010623229461756375	0.0010623229461756375				
55	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 07:44:12.831123	2020-01-08 07:48:12.946441	250.0	1	31.0	0.05588388605378025	1900.0	0.9904405545802967	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.55187677054	0.000938886985564054	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.538774787536	0.0009388871711400309	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20079.56497875354	0.0009388868001790052	55	0.0008852691218130312	0.0008852691218130312				
56	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 07:48:12.948127	2020-01-08 07:52:41.435891	250.0	1	91.0	0.0021807306601079623	1100.0	0.9995059148871357	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20263.583657932013	0.0009692378410041006	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20263.570290368272	0.000969237941647815	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20263.59702549575	0.0009692377403827591	56	0.0010623229461756375	0.0010623229461756375				
57	TrialState.COMPLETE	0.0032754957507082154	2020-01-08 07:52:41.436943	2020-01-08 07:58:25.413645	450.0	2	11.0	0.00668474001836573	1000.0	0.975015566579955	0.000708215297450425	0.0032754957507082154	0.0022574362606232294	0.002611543909348442	19766.7908773017	0.0018550475268394075	0.000708215297450425	0.0032754957507082154	0.0022574362606232294	0.002611543909348442	19766.76155276204	0.0018550481070857847	0.000708215297450425	0.0032754957507082154	0.0022574362606232294	0.002611543909348442	19766.82020184136	0.0018550469471928048	57	0.0010623229461756375	0.0025377714825306893				
58	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 07:58:25.414706	2020-01-08 08:04:29.216721	450.0	2	61.0	0.003860820715906901	800.0	1.0018381531450442	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20310.637172450424	0.000981010397417124	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20310.610525849857	0.0009810115905615029	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20310.66381905099	0.0009810092070785539	58	0.0008852691218130312	0.0008852691218130312				
59	TrialState.COMPLETE	0.00141643059490085	2020-01-08 08:04:29.217790	2020-01-08 08:08:13.578817	50.0	2	71.0	0.04145068062471213	1000.0	0.9955022755614512	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.0008852691218130312	20182.236256196884	0.0010450836111125864	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.0008852691218130312	20182.227337110482	0.0010450837186903612	0.000708215297450425	0.00141643059490085	0.000708215297450425	0.0008852691218130312	20182.245175283286	0.0010450835035709304	59	0.00141643059490085	0.00141643059490085				
60	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 08:08:13.579850	2020-01-08 08:11:57.266337	150.0	1	71.0	0.07825597383075594	2000.0	0.9947857846739837	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20167.825336402268	0.0009104889611853084	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20167.81533286119	0.0009104890514100473	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20167.835339943344	0.0009104888709829522	60	0.0008852691218130312	0.0008852691218130312				
61	TrialState.COMPLETE	0.000708215297450425	2020-01-08 08:11:57.267395	2020-01-08 08:17:31.497134	450.0	1	31.0	0.02016863342229001	900.0	0.9873890936053847	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20017.89491855524	0.0008848685775548054	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20017.8742917847	0.0008848688333035127	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20017.91554532578	0.0008848683219081921	61	0.000708215297450425	0.000708215297450425				
62	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 08:17:31.498221	2020-01-08 08:22:55.974841	350.0	2	81.0	0.007359520995913765	900.0	0.9914281206115048	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20099.581931657223	0.0009891335541942943	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20099.55515226629	0.0009891346458501447	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20099.60871104816	0.0009891324648502648	62	0.0010623229461756375	0.0010623229461756375				
63	TrialState.COMPLETE	0.000708215297450425	2020-01-08 08:22:55.975888	2020-01-08 08:26:59.053740	250.0	1	51.0	0.04847201580935925	1900.0	1.0021845104100133	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20317.76664305949	0.0009168220476362198	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20317.755842776205	0.0009168223553373486	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20317.777443342777	0.0009168217403404914	63	0.000708215297450425	0.000708215297450425				
64	TrialState.COMPLETE	0.0017705382436260624	2020-01-08 08:26:59.054812	2020-01-08 08:30:35.597137	50.0	1	71.0	0.019758498924574937	900.0	0.9930712265763875	0.000708215297450425	0.0017705382436260624	0.0008852691218130312	0.0008852691218130312	20132.741766997166	0.0011438155317952806	0.000708215297450425	0.0017705382436260624	0.0008852691218130312	0.0008852691218130312	20132.736366855523	0.0011438157663417909	0.000708215297450425	0.0017705382436260624	0.0008852691218130312	0.0008852691218130312	20132.74716713881	0.001143815297428172	64	0.0017705382436260624	0.0017705382436260624				
65	TrialState.COMPLETE	0.000708215297450425	2020-01-08 08:30:35.598181	2020-01-08 08:34:09.950863	150.0	1	11.0	0.0026353466291557425	800.0	0.9878887855446412	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20028.12004249292	0.0009047781748616515	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20028.110304532576	0.0009047783822767769	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20028.12978045326	0.0009047779675683292	65	0.000708215297450425	0.000708215297450425				
66	TrialState.COMPLETE	0.000708215297450425	2020-01-08 08:34:09.951884	2020-01-08 08:39:56.484607	450.0	1	51.0	0.03733456550622428	1000.0	1.0073431349867683	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20422.45892351275	0.0009113838692748623	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20422.437854107648	0.0009113841725604091	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20422.479992917848	0.0009113835660984941	66	0.000708215297450425	0.000708215297450425				
67	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 08:39:56.485637	2020-01-08 08:44:18.699992	350.0	1	1.0	0.017913571880444533	2000.0	1.0022755758209057	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20319.23583569405	0.0010183857471834196	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20319.218484419263	0.0010183859659117528	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20319.25318696884	0.0010183855285436172	67	0.0008852691218130312	0.0008852691218130312				
68	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 08:44:18.700984	2020-01-08 08:50:19.465010	450.0	1	61.0	0.015016568659328948	1800.0	0.9892997461673272	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20056.566395184134	0.001027138341808589	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20056.548512747875	0.0010271386122678568	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20056.584277620397	0.0010271380714489576	68	0.0010623229461756375	0.0010623229461756375				
69	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 08:50:19.466162	2020-01-08 08:53:56.930701	50.0	1	31.0	0.016424500094655438	800.0	0.9966312819157146	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20204.711933427763	0.0009769553630520327	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20204.70662181303	0.0009769554512620922	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20204.71724504249	0.0009769552748765953	69	0.0012393767705382436	0.0012393767705382436				
70	TrialState.COMPLETE	0.000708215297450425	2020-01-08 08:53:56.931764	2020-01-08 08:57:59.379611	150.0	2	91.0	0.00617520708692943	1800.0	0.9980618403754489	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20234.136619157223	0.0009118381269647568	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20234.120086756375	0.0009118385132798639	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20234.153151558072	0.0009118377412070358	70	0.000708215297450425	0.000708215297450425				
71	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 08:57:59.380415	2020-01-08 09:01:01.767400	150.0	1	1.0	0.0029941954669303905	2000.0	0.9928084349269458	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20127.495573654393	0.0009592450410034319	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20127.485127478754	0.0009592455110105008	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20127.506019830027	0.0009592445717389893	71	0.0008852691218130312	0.0008852691218130312				
72	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:01:01.768434	2020-01-08 09:05:19.187617	250.0	1	41.0	0.0031931493937800374	600.0	1.0013290777364987	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20300.064359065156	0.000921819923088149	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20300.050460339942	0.0009218199964254201	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20300.078257790366	0.0009218198497646785	72	0.000708215297450425	0.000708215297450425				
73	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 09:05:19.188759	2020-01-08 09:09:18.814618	50.0	2	81.0	0.03683615326947131	1800.0	0.9972893232676315	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20218.314580382437	0.0010595806232576467	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20218.30479815864	0.0010595806953907201	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20218.324362606232	0.0010595805511380333	73	0.0012393767705382436	0.0012393767705382436				
74	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 09:09:18.815667	2020-01-08 09:13:54.494194	250.0	2	71.0	0.01853611831763884	1600.0	0.9868785060929667	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20006.953611898018	0.0009312467164813506	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20006.932144121813	0.0009312474787805415	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20006.97507967422	0.0009312459552114464	74	0.0008852691218130312	0.0008852691218130312				
75	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:13:54.495252	2020-01-08 09:17:51.324960	50.0	2	41.0	0.001117869184050912	1800.0	1.024705373973205	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20774.081511154393	0.0009016053419206204	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20774.071883852692	0.0009016055348268418	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20774.09113845609	0.0009016051491321339	75	0.000708215297450425	0.000708215297450425				
76	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 09:17:51.326606	2020-01-08 09:23:53.703454	450.0	2	61.0	0.0018366714971696117	2000.0	1.0142470466808244	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20561.987517705384	0.0008949388305413235	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20561.96025141643	0.0008949396924685552	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20562.014783994335	0.0008949379702038501	76	0.0008852691218130312	0.0008852691218130312				
77	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 09:23:53.704506	2020-01-08 09:27:44.310315	50.0	2	91.0	0.0012266894195934956	1200.0	0.9954439505677032	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20180.826133144477	0.000985411606262643	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20180.81745750708	0.0009854118825582848	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20180.83480878187	0.0009854113302224538	77	0.0010623229461756375	0.0010623229461756375				
78	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 09:27:44.311140	2020-01-08 09:32:18.270562	250.0	2	61.0	0.009663777463895455	1100.0	0.988924374336177	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0010623229461756375	20048.733976628897	0.0010148492239766935	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0010623229461756375	20048.712508852692	0.0010148495910555343	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0010623229461756375	20048.7554444051	0.0010148488572132234	78	0.0010623229461756375	0.0010623229461756375				
79	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:32:18.272258	2020-01-08 09:35:55.073463	50.0	1	21.0	0.008638205197476908	900.0	1.0047234278555042	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.410499291786	0.0009062163569743976	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.405099150143	0.000906216510820838	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20369.41589943343	0.000906216203227793	79	0.000708215297450425	0.000708215297450425				
80	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:35:55.074526	2020-01-08 09:41:05.734772	450.0	1	1.0	0.017866014889002708	900.0	0.9957142445698801	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20186.27797450425	0.0009155365736429502	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20186.261685552407	0.0009155371490873079	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20186.29426345609	0.000915535998890193	80	0.000708215297450425	0.000708215297450425				
81	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 09:41:05.736477	2020-01-08 09:44:45.704206	50.0	1	51.0	0.003398895894908266	1900.0	0.988644387116945	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	20042.59171388102	0.0011099250913838195	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	20042.587110481585	0.0011099252563557171	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	20042.596317280455	0.0011099249265559886	81	0.0012393767705382436	0.0012393767705382436				
82	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:44:45.705252	2020-01-08 09:49:57.266178	450.0	1	1.0	0.0019693612679386797	1300.0	0.9927506091061906	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20126.37916076487	0.0009383575705656186	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20126.361012747875	0.0009383577984544369	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20126.39730878187	0.0009383573427543352	82	0.000708215297450425	0.000708215297450425				
83	TrialState.COMPLETE	0.000708215297450425	2020-01-08 09:49:57.267263	2020-01-08 09:54:12.203849	250.0	1	31.0	0.042029827394983225	1400.0	0.9938896625484265	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20149.36242917847	0.0009298470937036149	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20149.350566572237	0.0009298475817130328	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20149.3742917847	0.0009298466062693925	83	0.000708215297450425	0.000708215297450425				
84	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 09:54:12.204896	2020-01-08 09:58:45.138392	250.0	1	81.0	0.01717642393376127	1600.0	0.985096256861892	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19971.501239376772	0.0009977118155110939	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19971.48778328612	0.0009977120602756595	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19971.514695467424	0.0009977115708759638	84	0.0008852691218130312	0.0008852691218130312				
85	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 09:58:45.139451	2020-01-08 10:03:00.595352	250.0	1	21.0	0.054789209047871754	1300.0	0.985669793430242	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	19983.16262393768	0.0010283464079738848	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	19983.15049575071	0.0010283464865920658	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	19983.174752124647	0.0010283463293725597	85	0.0012393767705382436	0.0012393767705382436				
86	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 10:03:00.596261	2020-01-08 10:08:50.261791	450.0	1	51.0	0.042069776906773125	1400.0	1.0063487207091215	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20401.715120396602	0.0009881248018568172	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20401.696175637393	0.000988125419534704	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20401.734065155808	0.0009881241850840598	86	0.0010623229461756375	0.0010623229461756375				
87	TrialState.COMPLETE	0.000708215297450425	2020-01-08 10:08:50.262604	2020-01-08 10:13:23.660095	250.0	1	91.0	0.00153678795351261	600.0	1.0162992626618155	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20604.011065864022	0.0009047897051613759	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20603.998760623228	0.0009047897895432422	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20604.023371104817	0.0009047896208013602	87	0.000708215297450425	0.000708215297450425				
88	TrialState.COMPLETE	0.012590494176896443	2020-01-08 10:13:23.661144	2020-01-08 10:34:57.448640	450.0	2	91.0	0.069102566726776	500.0	0.9175070880009837	0.000708215297450425	0.012590494176896443	0.004150928548945546	0.007652659741894869	18600.647161237015	0.004513125870813657	0.000708215297450425	0.012590494176896443	0.004150928548945546	0.007652659741894869	18600.620121183507	0.004513126872362692	0.000708215297450425	0.012590494176896443	0.004150928548945546	0.007652659741894869	18600.674201290527	0.004513124871417194	88					0.01123027114528531	0.011995396600566572
89	TrialState.COMPLETE	0.0016377478753541077	2020-01-08 10:34:57.449699	2020-01-08 10:39:03.187123	150.0	2	21.0	0.011786690228544575	500.0	0.9853929766544084	0.000708215297450425	0.0016377478753541077	0.0010180594900849858	0.0013279036827195468	19977.04109861898	0.0011686740436837684	0.000708215297450425	0.0016377478753541077	0.0010180594900849858	0.0013279036827195468	19977.024035056656	0.0011686743416574582	0.000708215297450425	0.0016377478753541077	0.0010180594900849858	0.0013279036827195468	19977.058162181303	0.0011686737458790307	89	0.0015049575070821529	0.001593484419263456				
90	TrialState.COMPLETE	0.0011508498583569404	2020-01-08 10:39:03.187944	2020-01-08 10:45:16.763975	450.0	2	81.0	0.004892401464005614	800.0	0.9960139481387758	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.0008852691218130312	20192.71943608357	0.0009832937631436	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.0008852691218130312	20192.690421388103	0.0009832941217819823	0.000708215297450425	0.0011508498583569404	0.000708215297450425	0.0008852691218130312	20192.748450779036	0.0009832934046499482	90	0.0010623229461756375	0.0011213408876298394				
91	TrialState.COMPLETE	0.0008852691218130312	2020-01-08 10:45:16.765067	2020-01-08 10:48:59.207090	50.0	1	41.0	0.022569677373005168	1300.0	1.0218765363287412	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20716.733533994335	0.0009193816831563543	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20716.728753541076	0.0009193817290441823	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	20716.738314447593	0.0009193816372803173	91	0.0008852691218130312	0.0008852691218130312				
92	TrialState.COMPLETE	0.000708215297450425	2020-01-08 10:48:59.207951	2020-01-08 10:52:41.230765	50.0	1	11.0	0.03529595700037538	1000.0	0.984047615221439	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19950.205116855523	0.0008933604914839467	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19950.199539660058	0.0008933605770220708	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19950.21069405099	0.0008933604059853442	92	0.000708215297450425	0.000708215297450425				
93	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 10:52:41.231832	2020-01-08 10:56:18.979787	50.0	1	31.0	0.018712036629519053	500.0	1.0236766235751023	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20752.905276203965	0.0009182456358447287	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20752.899610481585	0.0009182456582032706	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20752.910941926344	0.0009182456134882855	93	0.0010623229461756375	0.0010623229461756375				
94	TrialState.COMPLETE	0.0010623229461756375	2020-01-08 10:56:18.980852	2020-01-08 11:00:51.189271	250.0	1	81.0	0.010193371109087884	1200.0	0.9862322210595115	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19994.08525141643	0.00111586108274128	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19994.07223796034	0.0011158612840383652	0.000708215297450425	0.0010623229461756375	0.0010623229461756375	0.0010623229461756375	19994.098264872522	0.0011158608815735557	94	0.0010623229461756375	0.0010623229461756375				
95	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 11:00:51.190312	2020-01-08 11:06:38.679844	450.0	2	21.0	0.004246184478945988	1800.0	0.9977407791871089	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20227.374048335692	0.001033774772116684	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20227.34711402266	0.0010337757350225366	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.000708215297450425	20227.400982648724	0.0010337738107406562	95	0.0012393767705382436	0.0012393767705382436				
96	TrialState.COMPLETE	0.0012393767705382436	2020-01-08 11:06:38.680898	2020-01-08 11:11:16.543330	250.0	2	81.0	0.020824160323918227	700.0	0.9885756506101133	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0010623229461756375	20041.72631905099	0.001058804914520704	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0010623229461756375	20041.705780807366	0.001058805205901688	0.000708215297450425	0.0012393767705382436	0.0007524787535410764	0.0010623229461756375	20041.746857294616	0.0010588046232557593	96	0.0012393767705382436	0.0012393767705382436				
97	TrialState.COMPLETE	0.000708215297450425	2020-01-08 11:11:16.545016	2020-01-08 11:16:05.800644	350.0	1	11.0	0.020859964267815927	1700.0	0.9813366957978051	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19895.090297450424	0.0009190496112145454	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19895.072592067987	0.0009190497716258603	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19895.10800283286	0.0009190494508339327	97	0.000708215297450425	0.000708215297450425				
