number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
51	0.8698501872659176	2020-04-07 22:42:43.750319	2020-04-07 22:56:37.129935	1.2079375797849408	3.623948258988248	0.033690059455527534	128	75	128	0.11686001409521878	0.27247191011235955	0.8698501872659176	0.5519662921348315	0.6938202247191011	5.599250936329588	0.4571146796361779	0.27247191011235955	0.8698501872659176	0.5519662921348315	0.6938202247191011	5.599250936329588	0.4571146796361779	2302253504	500	0.27247191011235955	0.8698501872659176	0.5519662921348315	0.6938202247191011	5.599250936329588	0.4571146796361779	51	COMPLETE
52	0.9147940074906367	2020-04-07 22:56:37.157841	2020-04-07 23:09:10.101151	2.721962797536826	1.5650633066864275	0.034878342432985376	64	82	128	0.09350209070407971	0.3347378277153558	0.9147940074906367	0.6451310861423221	0.7780898876404494	4.485955056179775	0.5269340843019389	0.3347378277153558	0.9147940074906367	0.6451310861423221	0.7780898876404494	4.485955056179775	0.5269340843019389	3982939111	450	0.3347378277153558	0.9147940074906367	0.6451310861423221	0.7780898876404494	4.485955056179775	0.5269340843019389	52	COMPLETE
53	0.87687265917603	2020-04-07 23:09:10.128672	2020-04-07 23:13:18.025245	3.7355678791021996	6.7223659074667	0.010916989712636084	64	49	256	0.11472872176647103	0.28323970037453183	0.87687265917603	0.5674157303370787	0.7176966292134831	5.5177902621722845	0.470475536973609	0.28323970037453183	0.87687265917603	0.5674157303370787	0.7176966292134831	5.5177902621722845	0.470475536973609	644470063	300	0.28323970037453183	0.87687265917603	0.5674157303370787	0.7176966292134831	5.5177902621722845	0.470475536973609	53	COMPLETE
54	0.8796816479400749	2020-04-07 23:13:18.067255	2020-04-07 23:16:15.312492	4.12095714319817	5.931903829124793	0.01484696089718461	64	12	512	0.11536678818511438	0.29119850187265917	0.8796816479400749	0.574438202247191	0.7097378277153558	5.544007490636704	0.47553007302623174	0.29119850187265917	0.8796816479400749	0.574438202247191	0.7097378277153558	5.544007490636704	0.47553007302623174	2966101333	400	0.29119850187265917	0.8796816479400749	0.574438202247191	0.7097378277153558	5.544007490636704	0.47553007302623174	54	COMPLETE
55	0.8834269662921348	2020-04-07 23:16:15.339870	2020-04-07 23:21:30.167423	9.718120031289363	4.451846953356393	0.015261549615797024	128	20	512	0.1136328585137184	0.2799625468164794	0.8834269662921348	0.5557116104868914	0.7130149812734082	5.446629213483146	0.46610415815867795	0.2799625468164794	0.8834269662921348	0.5557116104868914	0.7130149812734082	5.446629213483146	0.46610415815867795	819168649	650	0.2799625468164794	0.8834269662921348	0.5557116104868914	0.7130149812734082	5.446629213483146	0.46610415815867795	55	COMPLETE
56	0.6676029962546817	2020-04-07 23:21:30.194345	2020-04-07 23:24:07.212273	9.502154917233405	9.93629610530724	0.0668185637730761	256	12	512	0.22956631045739692	0.10580524344569288	0.6676029962546817	0.30196629213483145	0.4405430711610487	11.051498127340825	0.26785498038410166	0.10580524344569288	0.6676029962546817	0.30196629213483145	0.4405430711610487	11.051498127340825	0.26785498038410166	3852859633	350	0.10580524344569288	0.6676029962546817	0.30196629213483145	0.4405430711610487	11.051498127340825	0.26785498038410166	56	COMPLETE
57	0.8370786516853933	2020-04-07 23:24:07.263801	2020-04-07 23:27:14.064814	2.0578157879206884	9.292470029864841	0.09501228046064253	128	68	512	0.14317593714989693	0.18773408239700373	0.8370786516853933	0.46441947565543074	0.6273408239700374	6.874765917602996	0.3822444224307312	0.18773408239700373	0.8370786516853933	0.4648876404494382	0.6273408239700374	6.8745318352059925	0.3822667159923506	540871391	350	0.18773408239700373	0.8370786516853933	0.46441947565543074	0.6273408239700374	6.875	0.3822277022595167	57	COMPLETE
58	0.8230337078651685	2020-04-07 23:27:14.105061	2020-04-07 23:30:00.140175	0.7467308128321968	7.581357500985632	0.012419729844305215	64	47	512	0.13719922487976288	0.22705992509363296	0.8230337078651685	0.4892322097378277	0.6348314606741573	6.58567415730337	0.4098135015196439	0.22705992509363296	0.8230337078651685	0.4892322097378277	0.6348314606741573	6.58567415730337	0.4098135015196439	2927077727	350	0.22705992509363296	0.8230337078651685	0.4892322097378277	0.6348314606741573	6.58567415730337	0.4098135015196439	58	COMPLETE
59	0.8338014981273408	2020-04-07 23:30:00.167459	2020-04-07 23:32:38.925098	2.455204510653172	6.989322503704633	0.08899428595787436	128	73	512	0.143580878317384	0.20271535580524344	0.8338014981273408	0.4756554307116105	0.6254681647940075	6.894897003745318	0.39338854135346674	0.20271535580524344	0.8338014981273408	0.4756554307116105	0.6254681647940075	6.894662921348314	0.3934353578328674	384075019	300	0.20271535580524344	0.8338014981273408	0.4756554307116105	0.6254681647940075	6.895131086142322	0.3933573303671995	59	COMPLETE
60	0.87687265917603	2020-04-07 23:32:38.960923	2020-04-07 23:44:26.032182	1.9892988486232674	7.382394287522754	0.028333609285476447	128	18	128	0.1125851449668268	0.2762172284644195	0.87687265917603	0.5716292134831461	0.725187265917603	5.397003745318352	0.4677785586123975	0.2762172284644195	0.87687265917603	0.5716292134831461	0.725187265917603	5.397003745318352	0.4677785586123975	4238043173	450	0.2762172284644195	0.87687265917603	0.5716292134831461	0.725187265917603	5.397003745318352	0.4677785586123975	60	COMPLETE
61	0.8754681647940075	2020-04-07 23:44:26.059571	2020-04-07 23:55:48.247002	0.7266087425181599	4.635762732561894	0.031227884972741062	64	57	256	0.1131948348621346	0.27808988764044945	0.8754681647940075	0.5664794007490637	0.7167602996254682	5.435393258426966	0.4664785415567525	0.27808988764044945	0.8754681647940075	0.5664794007490637	0.7167602996254682	5.435393258426966	0.4664785415567525	1364423282	750	0.27808988764044945	0.8754681647940075	0.5664794007490637	0.7167602996254682	5.435393258426966	0.4664785415567525	61	COMPLETE
62	0.8558052434456929	2020-04-07 23:55:48.274317	2020-04-07 23:58:25.813069	7.316568875025728	7.435294055524928	0.038367745236193636	128	14	512	0.12746116469792101	0.21769662921348315	0.8558052434456929	0.5084269662921348	0.6760299625468165	6.13061797752809	0.41527981205987413	0.21769662921348315	0.8558052434456929	0.5084269662921348	0.6760299625468165	6.13061797752809	0.41527981205987413	986342291	350	0.21769662921348315	0.8558052434456929	0.5084269662921348	0.6760299625468165	6.13061797752809	0.41527981205987413	62	COMPLETE
63	0.8436329588014981	2020-04-07 23:58:25.840072	2020-04-08 00:06:47.362198	3.120270284023311	8.316140120278755	0.045358845038970634	256	15	256	0.1419942468868687	0.20177902621722846	0.8436329588014981	0.48735955056179775	0.6399812734082397	6.8085205992509366	0.39641477228110233	0.20177902621722846	0.8436329588014981	0.48735955056179775	0.6399812734082397	6.8085205992509366	0.39641477228110233	2039630558	600	0.20177902621722846	0.8436329588014981	0.48735955056179775	0.6399812734082397	6.8085205992509366	0.39641477228110233	63	COMPLETE
64	0.8295880149812734	2020-04-08 00:06:47.424387	2020-04-08 00:13:33.590144	2.2350819780899065	5.191554236975081	0.02217869014671555	256	10	256	0.14185129168220142	0.20880149812734083	0.8295880149812734	0.4648876404494382	0.62312734082397	6.804541198501872	0.3917714545739491	0.20880149812734083	0.8295880149812734	0.4648876404494382	0.62312734082397	6.8043071161048685	0.3918182710533498	1140226081	500	0.20880149812734083	0.8295880149812734	0.4648876404494382	0.62312734082397	6.804775280898877	0.39174024358768195	64	COMPLETE
65	0.8553370786516854	2020-04-08 00:13:33.617078	2020-04-08 00:25:44.407946	7.2299922275833675	7.690068288308518	0.0709083809434905	64	82	128	0.12684842698234186	0.23174157303370788	0.8553370786516854	0.5117041198501873	0.6783707865168539	6.11001872659176	0.42316107238014233	0.23174157303370788	0.8553370786516854	0.5117041198501873	0.6783707865168539	6.11001872659176	0.42316107238014233	3030964074	400	0.23174157303370788	0.8553370786516854	0.5117041198501873	0.6783707865168539	6.11001872659176	0.42316107238014233	65	COMPLETE
66	0.8857677902621723	2020-04-08 00:25:44.448034	2020-04-08 00:36:19.345536	7.877069617545345	1.9303999494055155	0.010341142578938133	256	87	128	0.10919595851426882	0.28230337078651685	0.8857677902621723	0.5730337078651685	0.7223782771535581	5.242275280898877	0.47420183850844055	0.28230337078651685	0.8857677902621723	0.5730337078651685	0.7223782771535581	5.242041198501872	0.4742062972207644	1285362667	350	0.28230337078651685	0.8857677902621723	0.5730337078651685	0.7223782771535581	5.242509363295881	0.4741979371351571	66	COMPLETE
67	0.8618913857677902	2020-04-08 00:36:19.368911	2020-04-08 00:48:03.010011	4.907663755198843	4.1426886523174975	0.012968857549936577	256	64	128	0.12317699350134124	0.2551498127340824	0.8618913857677902	0.5346441947565543	0.6872659176029963	5.901685393258427	0.44310624939005955	0.2551498127340824	0.8618913857677902	0.5346441947565543	0.6872659176029963	5.901685393258427	0.44310624939005955	21070977	400	0.2551498127340824	0.8618913857677902	0.5346441947565543	0.6872659176029963	5.901685393258427	0.44310624939005955	67	COMPLETE
68	0.8286516853932584	2020-04-08 00:48:03.090401	2020-04-08 00:53:32.729565	7.7555024137659005	5.482335895827288	0.022611008698001304	256	60	512	0.14061162557648252	0.2055243445692884	0.8286516853932584	0.4957865168539326	0.6465355805243446	6.739232209737827	0.40101850856023724	0.2055243445692884	0.8286516853932584	0.4957865168539326	0.6465355805243446	6.739232209737827	0.40101850856023724	1131148195	500	0.2055243445692884	0.8286516853932584	0.4957865168539326	0.6465355805243446	6.739232209737827	0.40101850856023724	68	COMPLETE
69	0.8188202247191011	2020-04-08 00:53:32.754049	2020-04-08 00:58:09.115080	6.214913855470795	7.14461835546147	0.0831666673401278	128	11	256	0.15065175797336836	0.1797752808988764	0.8188202247191011	0.4250936329588015	0.5908239700374532	7.25187265917603	0.3644270420104979	0.1797752808988764	0.8188202247191011	0.4250936329588015	0.5908239700374532	7.25187265917603	0.3644270420104979	3088655179	350	0.1797752808988764	0.8188202247191011	0.4250936329588015	0.5908239700374532	7.25187265917603	0.3644270420104979	69	COMPLETE
70	0.8267790262172284	2020-04-08 00:58:09.142509	2020-04-08 01:02:04.943345	7.499073959543757	2.794852069468884	0.012208627442654458	256	72	512	0.140207065760301	0.20646067415730338	0.8267790262172284	0.4700374531835206	0.6254681647940075	6.724953183520599	0.3947074499610994	0.20646067415730338	0.8267790262172284	0.4700374531835206	0.6254681647940075	6.724719101123595	0.3947101877669123	3315716386	350	0.20646067415730338	0.8267790262172284	0.4700374531835206	0.6254681647940075	6.725187265917603	0.3947049859358677	70	COMPLETE
71	0.8595505617977528	2020-04-08 01:02:04.966236	2020-04-08 01:17:35.905208	2.4662462576450412	2.7126180152039954	0.02889079877157315	256	8	128	0.12131557357410311	0.2448501872659176	0.8595505617977528	0.5346441947565543	0.6896067415730337	5.818820224719101	0.4371468400119937	0.2448501872659176	0.8595505617977528	0.5346441947565543	0.6896067415730337	5.818820224719101	0.4371468400119937	486695642	600	0.2448501872659176	0.8595505617977528	0.5346441947565543	0.6896067415730337	5.818820224719101	0.4371468400119937	71	COMPLETE
72	0.8881086142322098	2020-04-08 01:17:35.926939	2020-04-08 01:20:09.751756	7.7755853193375195	5.766409503138977	0.026493723530355773	64	11	512	0.11195408548612133	0.2991573033707865	0.8881086142322098	0.5861423220973783	0.7237827715355806	5.371722846441948	0.486335026851066	0.2991573033707865	0.8881086142322098	0.5861423220973783	0.7237827715355806	5.371722846441948	0.486335026851066	2316696931	350	0.2991573033707865	0.8881086142322098	0.5861423220973783	0.7237827715355806	5.371722846441948	0.486335026851066	72	COMPLETE
73	0.8651685393258427	2020-04-08 01:20:09.778309	2020-04-08 01:27:25.306744	9.042370133612543	7.457798802874413	0.012029926544963274	64	94	128	0.11531258574146289	0.2893258426966292	0.8651685393258427	0.5833333333333334	0.723314606741573	5.538389513108614	0.47778222914453616	0.2893258426966292	0.8651685393258427	0.5833333333333334	0.723314606741573	5.538389513108614	0.47778222914453616	2096401166	250	0.2893258426966292	0.8651685393258427	0.5833333333333334	0.723314606741573	5.538389513108614	0.47778222914453616	73	COMPLETE
74	0.8384831460674157	2020-04-08 01:27:25.333992	2020-04-08 01:29:36.785177	9.013852026793245	9.163825079526287	0.05420625952756552	128	18	512	0.14056994830962788	0.18632958801498128	0.8384831460674157	0.4508426966292135	0.6259363295880149	6.765917602996255	0.3778313442597079	0.18632958801498128	0.8384831460674157	0.4508426966292135	0.6259363295880149	6.765917602996255	0.3778313442597079	159917118	300	0.18632958801498128	0.8384831460674157	0.4508426966292135	0.6259363295880149	6.765917602996255	0.3778313442597079	74	COMPLETE
75	0.8857677902621723	2020-04-08 01:29:36.811907	2020-04-08 01:34:51.734694	9.641615408454413	1.371890951896442	0.010035421600699286	128	21	512	0.11150652344847858	0.30243445692883897	0.8857677902621723	0.5852059925093633	0.7354868913857678	5.323501872659176	0.48840532330916886	0.30243445692883897	0.8857677902621723	0.5852059925093633	0.7354868913857678	5.323501872659176	0.48840532330916886	1392745645	650	0.30243445692883897	0.8857677902621723	0.5852059925093633	0.7354868913857678	5.323501872659176	0.48840532330916886	75	COMPLETE
76	0.8586142322097379	2020-04-08 01:34:51.762044	2020-04-08 01:42:18.732169	0.6469326433194179	5.087440935382784	0.06139341421104253	64	9	256	0.12217470949990082	0.2612359550561798	0.8586142322097379	0.5369850187265918	0.6816479400749064	5.859082397003745	0.44460096430317086	0.2612359550561798	0.8586142322097379	0.5369850187265918	0.6816479400749064	5.859082397003745	0.44460096430317086	1860895783	550	0.2612359550561798	0.8586142322097379	0.5369850187265918	0.6816479400749064	5.859082397003745	0.44460096430317086	76	COMPLETE
77	0.8459737827715356	2020-04-08 01:42:18.785986	2020-04-08 01:44:07.521440	5.163991204791591	4.18080809052767	0.032972148625101574	128	29	512	0.13162373248853962	0.21863295880149813	0.8459737827715356	0.49812734082397003	0.6591760299625468	6.3267790262172285	0.411670102336303	0.21863295880149813	0.8459737827715356	0.49812734082397003	0.6591760299625468	6.3267790262172285	0.411670102336303	4213067982	250	0.21863295880149813	0.8459737827715356	0.49812734082397003	0.6591760299625468	6.3267790262172285	0.411670102336303	77	COMPLETE
78	0.8815543071161048	2020-04-08 01:44:07.547955	2020-04-08 01:55:25.677690	9.830374362248888	2.109605267296493	0.040799445528168804	64	88	128	0.11074447339882007	0.2808988764044944	0.8815543071161048	0.5739700374531835	0.7228464419475655	5.326310861423221	0.4726115408637124	0.2808988764044944	0.8815543071161048	0.5739700374531835	0.7228464419475655	5.326310861423221	0.4726115408637124	4056007981	400	0.2808988764044944	0.8815543071161048	0.5739700374531835	0.7228464419475655	5.326310861423221	0.4726115408637124	78	COMPLETE
79	0.8927902621722846	2020-04-08 01:55:25.717798	2020-04-08 02:06:43.132155	9.807365513998592	3.090775699393446	0.0136787221657945	256	60	128	0.1078994138748821	0.29447565543071164	0.8927902621722846	0.5720973782771536	0.721441947565543	5.177902621722846	0.47952621497908243	0.29447565543071164	0.8927902621722846	0.5720973782771536	0.721441947565543	5.177902621722846	0.47952621497908243	4268224953	400	0.29447565543071164	0.8927902621722846	0.5720973782771536	0.721441947565543	5.177902621722846	0.47952621497908243	79	COMPLETE
80	0.9002808988764045	2020-04-08 02:06:43.217468	2020-04-08 02:16:10.701295	4.273814970303835	9.555293711921049	0.016086176548422943	64	65	256	0.10181119195918102	0.3113295880149813	0.9002808988764045	0.6067415730337079	0.7542134831460674	4.882490636704119	0.4993290918731013	0.3113295880149813	0.9002808988764045	0.6067415730337079	0.7542134831460674	4.882490636704119	0.4993290918731013	3242081356	550	0.3113295880149813	0.9002808988764045	0.6067415730337079	0.7542134831460674	4.882490636704119	0.4993290918731013	80	COMPLETE
81	0.8333333333333334	2020-04-08 02:16:10.747527	2020-04-08 02:20:00.683023	7.425983792625094	7.476758109975783	0.08384397596891635	64	68	512	0.137349195221146	0.21956928838951312	0.8333333333333334	0.5014044943820225	0.6558988764044944	6.614700374531835	0.4118042053476354	0.21956928838951312	0.8333333333333334	0.5014044943820225	0.6558988764044944	6.614700374531835	0.4118042053476354	3585359956	450	0.21956928838951312	0.8333333333333334	0.5014044943820225	0.6558988764044944	6.614700374531835	0.4118042053476354	81	COMPLETE
82	0.850187265917603	2020-04-08 02:20:00.706596	2020-04-08 02:37:45.897580	3.013516938171848	4.666416955980138	0.06701283705217799	256	8	128	0.1284739623031115	0.2148876404494382	0.850187265917603	0.5079588014981273	0.6633895131086143	6.178838951310861	0.41102743304956724	0.2148876404494382	0.850187265917603	0.5079588014981273	0.6633895131086143	6.178838951310861	0.41102743304956724	1731012969	650	0.2148876404494382	0.850187265917603	0.5079588014981273	0.6633895131086143	6.178838951310861	0.41102743304956724	82	COMPLETE
83	0.8375468164794008	2020-04-08 02:37:45.919056	2020-04-08 02:43:28.210507	2.653685989708812	6.264064814327719	0.01902466365448352	128	74	512	0.13124364417496273	0.24672284644194756	0.8375468164794008	0.5173220973782772	0.6769662921348315	6.282303370786517	0.4322127795585279	0.24672284644194756	0.8375468164794008	0.5173220973782772	0.6769662921348315	6.282303370786517	0.4322127795585279	649569469	600	0.24672284644194756	0.8375468164794008	0.5173220973782772	0.6769662921348315	6.282303370786517	0.4322127795585279	83	COMPLETE
84	0.8384831460674157	2020-04-08 02:43:28.236959	2020-04-08 02:46:25.478093	2.6076178512530914	6.220348263243391	0.05650088866378448	128	7	512	0.13933266550285064	0.2144194756554307	0.8384831460674157	0.49297752808988765	0.6563670411985019	6.696629213483146	0.4059762454575504	0.2144194756554307	0.8384831460674157	0.49297752808988765	0.6563670411985019	6.696629213483146	0.4059762454575504	1817508893	400	0.2144194756554307	0.8384831460674157	0.49297752808988765	0.6563670411985019	6.696629213483146	0.4059762454575504	84	COMPLETE
85	0.8764044943820225	2020-04-08 02:46:25.505056	2020-04-08 02:54:41.395053	9.36305288973923	3.3959399069741787	0.010425132209378896	256	14	256	0.11717485627839656	0.24578651685393257	0.8764044943820225	0.5430711610486891	0.6989700374531835	5.615168539325842	0.44065254365251727	0.24578651685393257	0.8764044943820225	0.5430711610486891	0.6989700374531835	5.615168539325842	0.44065254365251727	2184398265	600	0.24578651685393257	0.8764044943820225	0.5430711610486891	0.6989700374531835	5.615168539325842	0.44065254365251727	85	COMPLETE
86	0.9012172284644194	2020-04-08 02:54:41.423323	2020-04-08 03:02:54.691313	6.657383505761199	3.56477894432277	0.03670721522182645	64	78	256	0.10233789770201211	0.30102996254681647	0.9012172284644194	0.6081460674157303	0.7462546816479401	4.906132958801498	0.49622882363374277	0.30102996254681647	0.9012172284644194	0.6081460674157303	0.7462546816479401	4.905898876404494	0.4962418282113541	212761713	550	0.30102996254681647	0.9012172284644194	0.6081460674157303	0.7462546816479401	4.906367041198502	0.49621841997165367	86	COMPLETE
87	0.8707865168539326	2020-04-08 03:02:54.725789	2020-04-08 03:11:47.608228	6.769761688872537	2.8231664096822304	0.011017950137569735	256	55	256	0.11951296675727051	0.2649812734082397	0.8707865168539326	0.5369850187265918	0.7027153558052435	5.72565543071161	0.4530223122744307	0.2654494382022472	0.8707865168539326	0.5369850187265918	0.7027153558052435	5.725187265917603	0.45318180959395776	97684525	500	0.2649812734082397	0.8707865168539326	0.5369850187265918	0.7027153558052435	5.726123595505618	0.45294122490814837	87	COMPLETE
88	0.8258426966292135	2020-04-08 03:11:47.644702	2020-04-08 03:21:38.835151	5.341518266359803	7.187478123518177	0.03870777126420646	256	14	256	0.13972051033823427	0.1858614232209738	0.8258426966292135	0.4700374531835206	0.6287453183520599	6.711610486891386	0.37945627334880505	0.1858614232209738	0.8258426966292135	0.4700374531835206	0.6287453183520599	6.711610486891386	0.37945627334880505	4250618550	700	0.1858614232209738	0.8258426966292135	0.4700374531835206	0.6287453183520599	6.711610486891386	0.37945627334880505	88	COMPLETE
89	0.8183520599250936	2020-04-08 03:21:38.886276	2020-04-08 03:25:53.964773	9.878743188282282	7.859459207394714	0.07070788128119275	64	68	512	0.14852218324063896	0.2350187265917603	0.8183520599250936	0.4779962546816479	0.6385767790262172	7.150280898876405	0.4106237965270719	0.2350187265917603	0.8183520599250936	0.4779962546816479	0.6385767790262172	7.150280898876405	0.4106237965270719	3143453669	500	0.2350187265917603	0.8183520599250936	0.4779962546816479	0.6385767790262172	7.150280898876405	0.4106237965270719	89	COMPLETE
90	0.8525280898876404	2020-04-08 03:25:53.990901	2020-04-08 03:39:44.609147	7.275574721658979	9.011598205087825	0.05036735813956917	256	35	128	0.12984286896860026	0.21348314606741572	0.8525280898876404	0.4934456928838951	0.6563670411985019	6.247191011235955	0.4068472574092274	0.21395131086142322	0.8525280898876404	0.4934456928838951	0.6563670411985019	6.246722846441948	0.4070067547287544	1930883287	500	0.21348314606741572	0.8525280898876404	0.4934456928838951	0.6563670411985019	6.247659176029963	0.406766170042945	90	COMPLETE
91	0.8993445692883895	2020-04-08 03:39:44.636462	2020-04-08 03:49:50.736179	7.259568327172309	7.150025475700904	0.012811214176092961	64	83	256	0.10282791964273746	0.32162921348314605	0.8993445692883895	0.6165730337078652	0.7579588014981273	4.938670411985019	0.5096672061430191	0.32162921348314605	0.8993445692883895	0.6165730337078652	0.7579588014981273	4.938670411985019	0.5096672061430191	1689273950	650	0.32162921348314605	0.8993445692883895	0.6165730337078652	0.7579588014981273	4.938670411985019	0.5096672061430191	91	COMPLETE
92	0.8370786516853933	2020-04-08 03:49:50.759714	2020-04-08 03:58:22.854359	9.871447351749294	7.987197849453635	0.02872841540485459	256	100	256	0.13669054535364084	0.19241573033707865	0.8370786516853933	0.4756554307116105	0.6334269662921348	6.571629213483146	0.3881774520214855	0.19241573033707865	0.8370786516853933	0.4756554307116105	0.6334269662921348	6.571629213483146	0.3881774520214855	3087383494	450	0.19241573033707865	0.8370786516853933	0.4756554307116105	0.6334269662921348	6.571629213483146	0.3881774520214855	92	COMPLETE
93	0.8721910112359551	2020-04-08 03:58:22.896642	2020-04-08 04:01:23.177471	2.4579746975122747	9.829985284474136	0.054058774335906425	64	93	512	0.11535318421412692	0.2846441947565543	0.8721910112359551	0.572565543071161	0.7106741573033708	5.542602996254682	0.46949907228009746	0.2846441947565543	0.8721910112359551	0.572565543071161	0.7106741573033708	5.542602996254682	0.46949907228009746	2406338715	350	0.2846441947565543	0.8721910112359551	0.572565543071161	0.7106741573033708	5.542602996254682	0.46949907228009746	93	COMPLETE
94	0.848314606741573	2020-04-08 04:01:23.204807	2020-04-08 04:05:05.739750	3.255876778742675	2.875517409357775	0.04310129901236553	128	19	512	0.13369018141588385	0.224250936329588	0.848314606741573	0.49812734082397003	0.6521535580524345	6.4161985018726595	0.41289825839319383	0.224250936329588	0.848314606741573	0.49812734082397003	0.6521535580524345	6.4161985018726595	0.41289825839319383	1748634113	450	0.224250936329588	0.848314606741573	0.49812734082397003	0.6521535580524345	6.4161985018726595	0.41289825839319383	94	COMPLETE
95	0.8595505617977528	2020-04-08 04:05:05.763818	2020-04-08 04:14:20.447858	7.606371169318167	2.6336959864090588	0.057103986337270395	128	64	256	0.12967008833986207	0.19428838951310862	0.8595505617977528	0.47425093632958804	0.650749063670412	6.228932584269663	0.39184976105944974	0.19428838951310862	0.8595505617977528	0.47425093632958804	0.650749063670412	6.228932584269663	0.39184976105944974	1112885008	600	0.19428838951310862	0.8595505617977528	0.47425093632958804	0.650749063670412	6.228932584269663	0.39184976105944974	95	COMPLETE
96	0.8895131086142322	2020-04-08 04:14:20.475777	2020-04-08 04:17:32.929707	7.9917341038262775	8.825506364691261	0.029886732533460643	64	57	512	0.10824246903400073	0.2916666666666667	0.8895131086142322	0.5912921348314607	0.7439138576779026	5.194756554307116	0.4836720356782945	0.2916666666666667	0.8895131086142322	0.5912921348314607	0.7439138576779026	5.194756554307116	0.4836720356782945	825833285	400	0.2916666666666667	0.8895131086142322	0.5912921348314607	0.7439138576779026	5.194756554307116	0.4836720356782945	96	COMPLETE
97	0.8375468164794008	2020-04-08 04:17:32.956105	2020-04-08 04:19:39.508243	3.6897277079562305	2.017885685195651	0.09846910685032556	128	7	512	0.14077065389146434	0.18398876404494383	0.8375468164794008	0.45552434456928836	0.6221910112359551	6.769428838951311	0.3760337676542291	0.18398876404494383	0.8375468164794008	0.45552434456928836	0.6221910112359551	6.769194756554307	0.3760365054600419	2184098142	300	0.18398876404494383	0.8375468164794008	0.45552434456928836	0.6221910112359551	6.769662921348314	0.3760313036289974	97	COMPLETE
98	0.6741573033707865	2020-04-08 04:19:39.535584	2020-04-08 04:22:24.967196	8.5960892209849	3.1637959875600106	0.07678267705705875	256	83	512	0.23048598743880983	0.10533707865168539	0.6741573033707865	0.2949438202247191	0.4499063670411985	11.079588014981274	0.2673684204566052	0.10533707865168539	0.6741573033707865	0.2949438202247191	0.4499063670411985	11.079588014981274	0.2673684204566052	332525556	250	0.10533707865168539	0.6741573033707865	0.2949438202247191	0.4499063670411985	11.079588014981274	0.2673684204566052	98	COMPLETE
99	0.8867041198501873	2020-04-08 04:22:24.988799	2020-04-08 04:28:28.329224	1.5972590793685213	2.2112304602127923	0.09176244377570522	64	96	256	0.11517775044270726	0.2893258426966292	0.8867041198501873	0.5702247191011236	0.7130149812734082	5.53932584269663	0.47518411501120994	0.2893258426966292	0.8867041198501873	0.5702247191011236	0.7130149812734082	5.53932584269663	0.47518411501120994	854467650	400	0.2893258426966292	0.8867041198501873	0.5702247191011236	0.7130149812734082	5.53932584269663	0.47518411501120994	99	COMPLETE
