number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
50	0.8656367041198502	2020-04-08 10:22:16.845821	2020-04-08 10:32:46.532355	9.830384499004376	8.963633462375434	0.01933024908816772	256	77	128	0.12155799168922453	0.23548689138576778	0.8656367041198502	0.5177902621722846	0.6764981273408239	5.839419475655431	0.4303140133927585	0.23548689138576778	0.8656367041198502	0.5177902621722846	0.6764981273408239	5.839419475655431	0.4303140133927585	3440331111	650	0.23548689138576778	0.8656367041198502	0.5177902621722846	0.6764981273408239	5.839419475655431	0.4303140133927585	50	COMPLETE
51	0.8628277153558053	2020-04-08 10:32:46.561114	2020-04-08 10:40:14.062524	9.578012050356618	8.389635770208372	0.012080270509807516	256	67	128	0.12119425020585262	0.2602996254681648	0.8628277153558053	0.5599250936329588	0.7036516853932584	5.805243445692884	0.4551700310599722	0.2602996254681648	0.8628277153558053	0.5599250936329588	0.7036516853932584	5.805243445692884	0.4551700310599722	3451430152	500	0.2602996254681648	0.8628277153558053	0.5599250936329588	0.7036516853932584	5.805243445692884	0.4551700310599722	51	COMPLETE
52	0.8567415730337079	2020-04-08 10:40:14.086204	2020-04-08 10:48:46.929635	8.223883888146563	4.995867372202243	0.010044259745764016	256	79	128	0.12079104721504316	0.26264044943820225	0.8567415730337079	0.5313670411985019	0.6825842696629213	5.791666666666667	0.44567706536718443	0.26264044943820225	0.8567415730337079	0.5313670411985019	0.6825842696629213	5.7911985018726595	0.4456795522852725	121697322	550	0.26264044943820225	0.8567415730337079	0.5313670411985019	0.6825842696629213	5.792134831460674	0.4456747505950776	52	COMPLETE
53	0.8909176029962547	2020-04-08 10:48:46.951477	2020-04-08 10:57:06.740742	6.911493562195602	1.3183635401201603	0.05418806441728437	64	58	128	0.10428029625878882	0.28698501872659177	0.8909176029962547	0.5917602996254682	0.7462546816479401	5.01498127340824	0.482199066120103	0.28698501872659177	0.8909176029962547	0.5917602996254682	0.7462546816479401	5.01498127340824	0.482199066120103	3769873256	600	0.28698501872659177	0.8909176029962547	0.5917602996254682	0.7462546816479401	5.01498127340824	0.482199066120103	53	COMPLETE
54	0.7617041198501873	2020-04-08 10:57:06.784790	2020-04-08 11:01:21.819625	2.4092827384493765	9.98813915325216	0.0454693487361093	256	96	256	0.17436657784234608	0.1704119850187266	0.7617041198501873	0.39747191011235955	0.5510299625468165	8.361423220973784	0.34536876895669105	0.1704119850187266	0.7621722846441947	0.39747191011235955	0.5510299625468165	8.360955056179776	0.34537115831449144	3008563704	450	0.1704119850187266	0.7617041198501873	0.39747191011235955	0.5510299625468165	8.361891385767791	0.3453665863702388	54	COMPLETE
55	0.8108614232209738	2020-04-08 11:01:21.858120	2020-04-08 11:03:33.654198	2.4280866295894885	9.365298155026679	0.02955512025131634	256	12	512	0.15099393504267133	0.20084269662921347	0.8108614232209738	0.45786516853932585	0.6245318352059925	7.23501872659176	0.3851017164915134	0.20084269662921347	0.8108614232209738	0.45786516853932585	0.6245318352059925	7.23501872659176	0.3851017164915134	1248169401	550	0.20084269662921347	0.8108614232209738	0.45786516853932585	0.6245318352059925	7.23501872659176	0.3851017164915134	55	COMPLETE
56	0.8071161048689138	2020-04-08 11:03:33.680808	2020-04-08 11:07:23.134061	0.7871911502305486	6.194173646817833	0.07436450100819102	128	83	512	0.15629216759598183	0.19756554307116106	0.8071161048689138	0.4658239700374532	0.6142322097378277	7.4822097378277155	0.3842610241100583	0.19756554307116106	0.8071161048689138	0.4658239700374532	0.6142322097378277	7.4822097378277155	0.3842610241100583	2579677494	750	0.19756554307116106	0.8071161048689138	0.4658239700374532	0.6142322097378277	7.4822097378277155	0.3842610241100583	56	COMPLETE
57	0.6624531835205992	2020-04-08 11:07:23.162017	2020-04-08 11:09:07.634813	6.977959548366553	7.933004911004045	0.09252695143719133	256	42	256	0.2322261619995512	0.10440074906367042	0.6624531835205992	0.28885767790262173	0.4400749063670412	11.180711610486892	0.26355988822437415	0.10440074906367042	0.6624531835205992	0.28885767790262173	0.4400749063670412	11.180711610486892	0.26355988822437415	242570952	250	0.10440074906367042	0.6624531835205992	0.28885767790262173	0.4400749063670412	11.180711610486892	0.26355988822437415	57	COMPLETE
58	0.851123595505618	2020-04-08 11:09:07.662215	2020-04-08 11:16:46.760556	6.902138766772979	2.179615708589833	0.06578243551545865	128	20	128	0.127766844714479	0.2209737827715356	0.851123595505618	0.47191011235955055	0.6455992509363296	6.15121722846442	0.405444123307798	0.2209737827715356	0.851123595505618	0.47191011235955055	0.6455992509363296	6.15121722846442	0.405444123307798	3717190927	500	0.2209737827715356	0.851123595505618	0.47191011235955055	0.6455992509363296	6.15121722846442	0.405444123307798	58	COMPLETE
59	0.8281835205992509	2020-04-08 11:16:46.787847	2020-04-08 11:29:27.892760	1.6884874949839217	7.9308542284746135	0.03638858936539935	256	22	128	0.13763839915248283	0.22752808988764045	0.8281835205992509	0.4836142322097378	0.6362359550561798	6.605571161048689	0.40874854902472824	0.22752808988764045	0.8281835205992509	0.4836142322097378	0.6362359550561798	6.605337078651686	0.408795365504129	3039490038	800	0.22752808988764045	0.8281835205992509	0.4836142322097378	0.6362359550561798	6.605805243445693	0.40871733803846105	59	COMPLETE
60	0.8539325842696629	2020-04-08 11:29:27.918568	2020-04-08 11:31:02.363148	9.90606657102642	4.310844253529051	0.04550831592835046	128	66	512	0.13331804890272797	0.199438202247191	0.8539325842696629	0.4897003745318352	0.6526217228464419	6.410580524344569	0.396807939793749	0.199438202247191	0.8539325842696629	0.4897003745318352	0.6526217228464419	6.410580524344569	0.396807939793749	1262487159	350	0.199438202247191	0.8539325842696629	0.4897003745318352	0.6526217228464419	6.410580524344569	0.396807939793749	60	COMPLETE
61	0.8576779026217228	2020-04-08 11:31:02.386595	2020-04-08 11:34:27.689684	7.51135609375647	5.987927513532035	0.019085555425363727	128	22	256	0.12914965535280354	0.23876404494382023	0.8576779026217228	0.5187265917602997	0.6638576779026217	6.2017790262172285	0.4276364467819521	0.23876404494382023	0.8576779026217228	0.5187265917602997	0.6638576779026217	6.2017790262172285	0.4276364467819521	903028599	450	0.23876404494382023	0.8576779026217228	0.5187265917602997	0.6638576779026217	6.2017790262172285	0.4276364467819521	61	COMPLETE
62	0.8132022471910112	2020-04-08 11:34:27.744777	2020-04-08 11:40:10.594534	8.407179609571527	5.5385482285792715	0.033982878460961576	256	58	128	0.14679899343641734	0.1858614232209738	0.8132022471910112	0.43913857677902624	0.6109550561797753	7.062265917602996	0.3726739080038725	0.1858614232209738	0.8132022471910112	0.43913857677902624	0.6109550561797753	7.061797752808989	0.3726752277645346	3037652704	400	0.1858614232209738	0.8132022471910112	0.43913857677902624	0.6109550561797753	7.062734082397004	0.37267265844581215	62	COMPLETE
63	0.8309925093632958	2020-04-08 11:40:10.622051	2020-04-08 11:44:46.240667	6.380072893365269	9.290094046350685	0.03815368333316243	128	3	128	0.13828384344839256	0.19616104868913858	0.8309925093632958	0.4559925093632959	0.6165730337078652	6.65121722846442	0.38449553102697037	0.19616104868913858	0.8309925093632958	0.4559925093632959	0.6165730337078652	6.65121722846442	0.38449553102697037	2895281686	500	0.19616104868913858	0.8309925093632958	0.4559925093632959	0.6165730337078652	6.65121722846442	0.38449553102697037	63	COMPLETE
64	0.8380149812734082	2020-04-08 11:44:46.270709	2020-04-08 11:47:23.026105	8.228608420965594	6.945096391807172	0.013303566307621245	256	9	512	0.13576268139539446	0.21207865168539325	0.8380149812734082	0.5014044943820225	0.6549625468164794	6.510767790262173	0.40564040424512127	0.21207865168539325	0.8380149812734082	0.5014044943820225	0.6549625468164794	6.510767790262173	0.40564040424512127	2795482383	650	0.21207865168539325	0.8380149812734082	0.5014044943820225	0.6549625468164794	6.510767790262173	0.40564040424512127	64	COMPLETE
65	0.8473782771535581	2020-04-08 11:47:23.053058	2020-04-08 11:49:21.655548	2.8605175802700846	4.564936154909816	0.07698809928120795	128	87	512	0.13606962176172363	0.2102059925093633	0.8473782771535581	0.4901685393258427	0.648876404494382	6.537687265917603	0.40248111806085474	0.2102059925093633	0.8473782771535581	0.4901685393258427	0.6493445692883895	6.537453183520599	0.4024896301480185	713180379	400	0.2102059925093633	0.8473782771535581	0.4901685393258427	0.648876404494382	6.537921348314606	0.4024740246548849	65	COMPLETE
66	0.774812734082397	2020-04-08 11:49:21.682338	2020-04-08 11:53:15.301315	8.883078776394557	3.957559015721932	0.04379767536144964	256	41	256	0.17036447215961356	0.1399812734082397	0.774812734082397	0.37359550561797755	0.5360486891385767	8.205992509363297	0.3220765722868282	0.1399812734082397	0.774812734082397	0.37359550561797755	0.5360486891385767	8.205992509363297	0.3220765722868282	1925352389	500	0.1399812734082397	0.774812734082397	0.37359550561797755	0.5360486891385767	8.205992509363297	0.3220765722868282	66	COMPLETE
67	0.8328651685393258	2020-04-08 11:53:15.323727	2020-04-08 11:54:58.073105	5.222236843531409	5.215166417676546	0.07708866253282047	128	56	256	0.1442832051268831	0.18820224719101122	0.8328651685393258	0.4691011235955056	0.6292134831460674	6.9335205992509366	0.3822046068448756	0.18820224719101122	0.8328651685393258	0.4691011235955056	0.6292134831460674	6.9335205992509366	0.3822046068448756	3427326764	250	0.18820224719101122	0.8328651685393258	0.4691011235955056	0.6292134831460674	6.9335205992509366	0.3822046068448756	67	COMPLETE
68	0.8904494382022472	2020-04-08 11:54:58.094816	2020-04-08 11:58:10.687614	3.6745576170183036	5.955093492856163	0.07281294991517476	64	84	512	0.11172903882172168	0.27574906367041196	0.8904494382022472	0.5632022471910112	0.7317415730337079	5.372659176029963	0.46754864357329745	0.27574906367041196	0.8904494382022472	0.5632022471910112	0.7317415730337079	5.372659176029963	0.46754864357329745	1701172427	700	0.27574906367041196	0.8904494382022472	0.5632022471910112	0.7317415730337079	5.372659176029963	0.46754864357329745	68	COMPLETE
69	0.8581460674157303	2020-04-08 11:58:10.779490	2020-04-08 12:05:50.075741	8.777194187368826	7.8139774629242	0.017015290360956246	256	38	256	0.1279061584330551	0.23595505617977527	0.8581460674157303	0.5135767790262172	0.6694756554307116	6.13623595505618	0.42478742664211416	0.23595505617977527	0.8581460674157303	0.5135767790262172	0.6694756554307116	6.13623595505618	0.42478742664211416	3878169587	950	0.23595505617977527	0.8581460674157303	0.5135767790262172	0.6694756554307116	6.13623595505618	0.42478742664211416	69	COMPLETE
70	0.8192883895131086	2020-04-08 12:05:50.103368	2020-04-08 12:06:53.215583	6.553027963448259	4.897800689007304	0.08594199160708076	128	7	512	0.14926265406401387	0.16245318352059926	0.8192883895131086	0.4302434456928839	0.602996254681648	7.1835205992509366	0.35729753908673584	0.16245318352059926	0.8192883895131086	0.4302434456928839	0.602996254681648	7.1835205992509366	0.35729753908673584	3620409008	300	0.16245318352059926	0.8192883895131086	0.4302434456928839	0.602996254681648	7.1835205992509366	0.35729753908673584	70	COMPLETE
71	0.700374531835206	2020-04-08 12:06:53.243352	2020-04-08 12:10:36.372260	1.05686722438789	5.6391842676800765	0.09195690486307238	256	95	256	0.20776170736513613	0.11095505617977527	0.700374531835206	0.3258426966292135	0.47659176029962547	9.959503745318353	0.2835757781821525	0.11095505617977527	0.700374531835206	0.3258426966292135	0.47659176029962547	9.959269662921349	0.2835802368944764	988260414	400	0.11095505617977527	0.700374531835206	0.3258426966292135	0.47659176029962547	9.959737827715356	0.28357187680886914	71	COMPLETE
72	0.8394194756554307	2020-04-08 12:10:36.412419	2020-04-08 12:12:42.060487	7.720366271971749	4.462798176578995	0.0570593393970984	128	54	256	0.14191096658602162	0.1750936329588015	0.8394194756554307	0.4550561797752809	0.6240636704119851	6.8277153558052435	0.3733508669769689	0.1750936329588015	0.8394194756554307	0.4550561797752809	0.6240636704119851	6.8277153558052435	0.3733508669769689	2961672614	300	0.1750936329588015	0.8394194756554307	0.4550561797752809	0.6240636704119851	6.8277153558052435	0.3733508669769689	72	COMPLETE
73	0.8717228464419475	2020-04-08 12:12:42.087478	2020-04-08 12:21:51.543984	1.9110622452340733	8.378007565569504	0.01993599276568813	128	61	128	0.11789481146941276	0.2808988764044944	0.8717228464419475	0.5622659176029963	0.6980337078651685	5.656367041198502	0.4659145532159529	0.2808988764044944	0.8717228464419475	0.5622659176029963	0.6980337078651685	5.656367041198502	0.4659145532159529	2968821090	650	0.2808988764044944	0.8717228464419475	0.5622659176029963	0.6980337078651685	5.656367041198502	0.4659145532159529	73	COMPLETE
74	0.8693820224719101	2020-04-08 12:21:51.566453	2020-04-08 12:31:42.162286	8.56710045709979	2.6497280935227803	0.020258401672324053	256	66	128	0.1187803594348429	0.23314606741573032	0.8693820224719101	0.5351123595505618	0.6919475655430711	5.697565543071161	0.4325832808126996	0.23314606741573032	0.8693820224719101	0.5351123595505618	0.6919475655430711	5.697565543071161	0.4325832808126996	1437587620	650	0.23314606741573032	0.8693820224719101	0.5351123595505618	0.6919475655430711	5.697565543071161	0.4325832808126996	74	COMPLETE
75	0.8525280898876404	2020-04-08 12:31:42.199305	2020-04-08 12:35:34.193642	8.996265603107517	3.577585336736821	0.01223927029405082	64	75	256	0.13289036945446853	0.2705992509363296	0.8525280898876404	0.5538389513108615	0.6877340823970037	6.409176029962547	0.4544251911988339	0.2705992509363296	0.8525280898876404	0.5538389513108615	0.6877340823970037	6.409176029962547	0.4544251911988339	2125837322	500	0.2705992509363296	0.8525280898876404	0.5538389513108615	0.6877340823970037	6.409176029962547	0.4544251911988339	75	COMPLETE
76	0.8979400749063671	2020-04-08 12:35:34.216325	2020-04-08 12:46:06.439528	4.146084869004076	2.655102202073577	0.07558341536553904	64	54	128	0.10036942243405132	0.2902621722846442	0.8979400749063671	0.5973782771535581	0.7523408239700374	4.824906367041199	0.4875449661755927	0.2902621722846442	0.8979400749063671	0.5973782771535581	0.7523408239700374	4.824906367041199	0.4875449661755927	2433017441	750	0.2902621722846442	0.8979400749063671	0.5973782771535581	0.7523408239700374	4.824906367041199	0.4875449661755927	76	COMPLETE
77	0.7883895131086143	2020-04-08 12:46:06.461278	2020-04-08 12:54:26.597133	9.519943539125354	4.706226124176905	0.047853015070253586	256	26	128	0.16112508972381218	0.14232209737827714	0.7883895131086143	0.375936329588015	0.5472846441947565	7.765449438202247	0.32701967347253225	0.14232209737827714	0.7883895131086143	0.375936329588015	0.5472846441947565	7.765449438202247	0.32701967347253225	3893532543	600	0.14232209737827714	0.7883895131086143	0.375936329588015	0.5472846441947565	7.765449438202247	0.32701967347253225	77	COMPLETE
78	0.8389513108614233	2020-04-08 12:54:26.636994	2020-04-08 13:03:21.047660	1.8344980918253553	9.145227907857793	0.022668787615024288	256	60	128	0.1381244634422875	0.225187265917603	0.8389513108614233	0.4957865168539326	0.6610486891385767	6.622425093632959	0.4129816682236861	0.225187265917603	0.8389513108614233	0.4957865168539326	0.6610486891385767	6.622191011235955	0.41298282133894226	1446885201	600	0.225187265917603	0.8389513108614233	0.4957865168539326	0.6610486891385767	6.622659176029963	0.41298059198278025	78	COMPLETE
79	0.846441947565543	2020-04-08 13:03:21.070196	2020-04-08 13:05:20.329502	3.4414827329591695	2.1016242131524048	0.014102397859108766	128	55	512	0.139248896051854	0.224250936329588	0.846441947565543	0.4943820224719101	0.6409176029962547	6.674859550561798	0.412276380089542	0.224250936329588	0.846441947565543	0.4943820224719101	0.6409176029962547	6.674625468164794	0.4122766198052583	3103056084	450	0.224250936329588	0.846441947565543	0.4943820224719101	0.6409176029962547	6.675093632958801	0.41227614786494177	79	COMPLETE
80	0.8717228464419475	2020-04-08 13:05:20.366020	2020-04-08 13:10:17.512303	5.50427602514842	3.6489526227526916	0.01469933958634542	64	7	128	0.11810524756880651	0.273876404494382	0.8717228464419475	0.5463483146067416	0.7031835205992509	5.686329588014981	0.4585048857570374	0.273876404494382	0.8717228464419475	0.5463483146067416	0.7031835205992509	5.686329588014981	0.4585048857570374	1830845239	400	0.273876404494382	0.8717228464419475	0.5463483146067416	0.7031835205992509	5.686329588014981	0.4585048857570374	80	COMPLETE
81	0.7448501872659176	2020-04-08 13:10:17.548217	2020-04-08 13:20:28.816292	8.504546585944057	5.331371064726272	0.07146156121496974	256	85	128	0.1899745649743602	0.12734082397003746	0.7448501872659176	0.36142322097378277	0.5037453183520599	9.144897003745319	0.3053563697037915	0.12734082397003746	0.7448501872659176	0.36142322097378277	0.5037453183520599	9.144662921348315	0.3053591075096044	199859056	650	0.12734082397003746	0.7448501872659176	0.36142322097378277	0.5037453183520599	9.145131086142323	0.3053539056785599	81	COMPLETE
82	0.8764044943820225	2020-04-08 13:20:28.843730	2020-04-08 13:21:59.007069	6.366766067699839	1.2346496007473027	0.05019424960578609	128	16	512	0.12238282730021559	0.23314606741573032	0.8764044943820225	0.5294943820224719	0.6867977528089888	5.889044943820225	0.430816030284237	0.23314606741573032	0.8764044943820225	0.5294943820224719	0.6867977528089888	5.889044943820225	0.430816030284237	1565164246	400	0.23314606741573032	0.8764044943820225	0.5294943820224719	0.6867977528089888	5.889044943820225	0.430816030284237	82	COMPLETE
83	0.8525280898876404	2020-04-08 13:21:59.078047	2020-04-08 13:23:06.813287	6.032417766279242	7.9092034304224335	0.06666193003604472	128	22	512	0.13154472160930938	0.2144194756554307	0.8525280898876404	0.4901685393258427	0.6568352059925093	6.3206928838951315	0.4058117083769812	0.2144194756554307	0.8525280898876404	0.4901685393258427	0.6568352059925093	6.3206928838951315	0.4058117083769812	3386385197	300	0.2144194756554307	0.8525280898876404	0.4901685393258427	0.6568352059925093	6.3206928838951315	0.4058117083769812	83	COMPLETE
84	0.8333333333333334	2020-04-08 13:23:06.852344	2020-04-08 13:26:11.203781	7.814885832954309	3.929563385947229	0.019737244833434493	256	90	512	0.14021272677841007	0.21254681647940074	0.8333333333333334	0.48267790262172283	0.6460674157303371	6.7200374531835205	0.4009802687797737	0.21254681647940074	0.8333333333333334	0.48267790262172283	0.6460674157303371	6.7200374531835205	0.4009802687797737	1257931962	500	0.21254681647940074	0.8333333333333334	0.48267790262172283	0.6460674157303371	6.7200374531835205	0.4009802687797737	84	COMPLETE
85	0.7940074906367042	2020-04-08 13:26:11.255864	2020-04-08 13:28:22.840894	7.352567030856728	1.271555593873403	0.05238978952660238	256	44	256	0.1603349318801101	0.14700374531835206	0.7940074906367042	0.3815543071161049	0.5632022471910112	7.703651685393258	0.331812069726225	0.14700374531835206	0.7940074906367042	0.3815543071161049	0.5632022471910112	7.703651685393258	0.331812069726225	4204314308	300	0.14700374531835206	0.7940074906367042	0.3815543071161049	0.5632022471910112	7.703651685393258	0.331812069726225	85	COMPLETE
86	0.7350187265917603	2020-04-08 13:28:22.883438	2020-04-08 13:30:26.565572	8.610150359251463	9.41657804829952	0.05204862848841495	256	26	256	0.1923895271090365	0.12921348314606743	0.7350187265917603	0.32397003745318353	0.4714419475655431	9.265449438202246	0.29734660939429863	0.12921348314606743	0.7350187265917603	0.32397003745318353	0.4714419475655431	9.265449438202246	0.29734660939429863	2510612462	300	0.12921348314606743	0.7350187265917603	0.32397003745318353	0.4714419475655431	9.265449438202246	0.29734660939429863	86	COMPLETE
87	0.8553370786516854	2020-04-08 13:30:26.592197	2020-04-08 13:37:30.625301	6.201792872214906	1.6909874194313597	0.015959964120843637	256	41	128	0.12471571517497831	0.2551498127340824	0.8553370786516854	0.5575842696629213	0.6849250936329588	5.973080524344569	0.4460955521798921	0.2551498127340824	0.8553370786516854	0.5575842696629213	0.6849250936329588	5.972846441947565	0.4460967052951483	1363546958	500	0.2551498127340824	0.8553370786516854	0.5575842696629213	0.6849250936329588	5.973314606741573	0.4460944759389863	87	COMPLETE
88	0.8160112359550562	2020-04-08 13:37:30.652663	2020-04-08 13:39:10.098734	5.606474819871646	2.692690959170748	0.02256744709845399	256	25	512	0.14874295493211137	0.19335205992509363	0.8160112359550562	0.450374531835206	0.6161048689138576	7.133661048689139	0.3788152234576213	0.19382022471910113	0.8160112359550562	0.450374531835206	0.6161048689138576	7.133426966292135	0.37897127838895717	3334308523	400	0.19335205992509363	0.8160112359550562	0.450374531835206	0.6161048689138576	7.133895131086143	0.37873719599195343	88	COMPLETE
89	0.7827715355805244	2020-04-08 13:39:10.142061	2020-04-08 13:51:16.209941	7.947229686781259	3.7437241042244134	0.09296268161415054	128	88	128	0.1586497923052322	0.17322097378277154	0.7827715355805244	0.40870786516853935	0.5655430711610487	7.641385767790262	0.3517979436318451	0.17322097378277154	0.7827715355805244	0.40870786516853935	0.5655430711610487	7.641385767790262	0.3517979436318451	3316474025	800	0.17322097378277154	0.7827715355805244	0.40870786516853935	0.5655430711610487	7.641385767790262	0.3517979436318451	89	COMPLETE
90	0.826310861423221	2020-04-08 13:51:16.233589	2020-04-08 13:54:12.668883	0.7445396010260337	1.902691571089319	0.02741929331173976	64	63	256	0.13848413460825182	0.2345505617977528	0.826310861423221	0.4794007490636704	0.6240636704119851	6.639513108614232	0.4103933805063389	0.2345505617977528	0.826310861423221	0.4794007490636704	0.6240636704119851	6.639513108614232	0.4103933805063389	1255370888	400	0.2345505617977528	0.826310861423221	0.4794007490636704	0.6240636704119851	6.639513108614232	0.4103933805063389	90	COMPLETE
91	0.6844569288389513	2020-04-08 13:54:12.695930	2020-04-08 13:58:41.207082	9.18829964495977	8.360292029330747	0.06864302678242072	256	73	256	0.2212203335686681	0.0950374531835206	0.6844569288389513	0.2799625468164794	0.43820224719101125	10.640917602996256	0.26019814876794994	0.0950374531835206	0.6844569288389513	0.2799625468164794	0.43820224719101125	10.640917602996256	0.26019814876794994	1680131908	500	0.0950374531835206	0.6844569288389513	0.2799625468164794	0.43820224719101125	10.640917602996256	0.26019814876794994	91	COMPLETE
92	0.87312734082397	2020-04-08 13:58:41.247550	2020-04-08 14:07:48.316577	6.734642500252582	8.532795050320848	0.06262726396169195	64	35	128	0.11737753714222028	0.25795880149812733	0.87312734082397	0.5397940074906367	0.6891385767790262	5.643258426966292	0.44652219586880737	0.25795880149812733	0.87312734082397	0.5397940074906367	0.6891385767790262	5.643258426966292	0.44652219586880737	2753839181	650	0.25795880149812733	0.87312734082397	0.5397940074906367	0.6891385767790262	5.643258426966292	0.44652219586880737	92	COMPLETE
93	0.8712546816479401	2020-04-08 14:07:48.343588	2020-04-08 14:18:55.891103	6.377133529188873	3.2319797272834565	0.02989637743017165	256	77	128	0.11692499225673157	0.2556179775280899	0.8712546816479401	0.5379213483146067	0.6928838951310862	5.604166666666667	0.44552800789570896	0.25608614232209737	0.8712546816479401	0.5379213483146067	0.6928838951310862	5.603932584269663	0.44568406282704476	405871484	700	0.2556179775280899	0.8712546816479401	0.5379213483146067	0.6928838951310862	5.604400749063671	0.445449980430041	93	COMPLETE
94	0.7762172284644194	2020-04-08 14:18:55.918640	2020-04-08 14:25:43.327985	0.989384431194956	1.923526034639741	0.03724942518239308	256	70	256	0.1721209712938688	0.19428838951310862	0.7762172284644194	0.42696629213483145	0.5735018726591761	8.246722846441948	0.36666574143504393	0.19428838951310862	0.7762172284644194	0.42696629213483145	0.5735018726591761	8.24625468164794	0.3666726262114264	3133913574	750	0.19428838951310862	0.7762172284644194	0.42696629213483145	0.5735018726591761	8.247191011235955	0.3666596216338151	94	COMPLETE
95	0.8000936329588015	2020-04-08 14:25:43.355476	2020-04-08 14:28:57.529534	8.786079865220122	8.017787413100669	0.028816335602219394	256	98	256	0.15385568041131178	0.17790262172284643	0.8000936329588015	0.4232209737827715	0.5809925093632958	7.389044943820225	0.3595385964661751	0.17790262172284643	0.8000936329588015	0.4232209737827715	0.5809925093632958	7.389044943820225	0.3595385964661751	2925357586	350	0.17790262172284643	0.8000936329588015	0.4232209737827715	0.5809925093632958	7.389044943820225	0.3595385964661751	95	COMPLETE
96	0.7247191011235955	2020-04-08 14:28:57.556762	2020-04-08 14:31:49.889693	6.572739951868726	1.9379561461754922	0.07740576888616485	256	12	256	0.19823521010277703	0.11610486891385768	0.7247191011235955	0.30664794007490637	0.4812734082397004	9.549625468164795	0.28488871244988456	0.11610486891385768	0.7247191011235955	0.30664794007490637	0.4812734082397004	9.549625468164795	0.28488871244988456	1001594770	400	0.11610486891385768	0.7247191011235955	0.30664794007490637	0.4812734082397004	9.549625468164795	0.28488871244988456	96	COMPLETE
97	0.7710674157303371	2020-04-08 14:31:49.916813	2020-04-08 14:34:57.062055	0.7452129708934337	5.541882317636299	0.08025347026242809	128	26	128	0.1717057933669872	0.16245318352059926	0.7710674157303371	0.3899812734082397	0.5355805243445693	8.263576779026216	0.33937002110848846	0.16245318352059926	0.7710674157303371	0.3899812734082397	0.5355805243445693	8.263576779026216	0.33937002110848846	625338153	250	0.16245318352059926	0.7710674157303371	0.3899812734082397	0.5355805243445693	8.263576779026216	0.33937002110848846	97	COMPLETE
98	0.8600187265917603	2020-04-08 14:34:57.110456	2020-04-08 14:37:40.867302	7.524645622679815	9.45061730350892	0.01445875439402932	64	93	256	0.12475211128909908	0.2565543071161049	0.8600187265917603	0.5454119850187266	0.6896067415730337	5.985955056179775	0.4471648467509057	0.2565543071161049	0.8600187265917603	0.5454119850187266	0.6896067415730337	5.985955056179775	0.4471648467509057	4245983497	350	0.2565543071161049	0.8600187265917603	0.5454119850187266	0.6896067415730337	5.985955056179775	0.4471648467509057	98	COMPLETE
99	0.850187265917603	2020-04-08 14:37:40.934651	2020-04-08 14:40:16.741618	6.910684624859138	4.762474176637269	0.08745988384595224	64	19	512	0.13414842609406802	0.22752808988764045	0.850187265917603	0.49204119850187267	0.6573033707865169	6.455992509363296	0.41664573735622035	0.22752808988764045	0.850187265917603	0.49204119850187267	0.6573033707865169	6.455992509363296	0.41664573735622035	2886607728	650	0.22752808988764045	0.850187265917603	0.49204119850187267	0.6573033707865169	6.455992509363296	0.41664573735622035	99	COMPLETE
