number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
66	0.0046816479400749065	2020-05-12 14:41:09.003172	2020-05-12 14:44:10.075651	7.909657489487647	128	1	48	128	1.447967613447276	0.0	0.0046816479400749065	0.0	0.0014044943820224719	69.8937265917603	0.017206144554019955	0.0	0.0046816479400749065	0.0	0.0014044943820224719	69.8937265917603	0.017206144554019955	3158609427	300	0.0	0.0046816479400749065	0.0	0.0014044943820224719	69.8937265917603	0.017206144554019955	66	COMPLETE
67	0.0	2020-05-12 14:44:10.087624	2020-05-12 14:45:01.327114	0.8371425922898571	64	2	81	256	1.6469946604933632	0.0	0.0	0.0	0.0	79.46910112359551	0.01291807153716199	0.0	0.0	0.0	0.0	79.46910112359551	0.01291807153716199	105206521	150	0.0	0.0	0.0	0.0	79.46910112359551	0.01291807153716199	67	COMPLETE
68	0.011704119850187267	2020-05-12 14:45:01.339186	2020-05-12 14:45:52.063284	2.901021904981384	128	1	60	256	1.379492230596516	0.0	0.011704119850187267	0.0028089887640449437	0.003745318352059925	66.56975655430712	0.020191704775772253	0.0	0.011704119850187267	0.0028089887640449437	0.003745318352059925	66.56975655430712	0.020191704775772253	1303534977	150	0.0	0.011704119850187267	0.0028089887640449437	0.003745318352059925	66.56975655430712	0.020191704775772253	68	COMPLETE
69	0.019194756554307114	2020-05-12 14:45:52.075473	2020-05-12 14:48:02.058928	4.843760822160866	128	1	15	128	1.3230959667618412	0.0	0.019194756554307114	0.0032771535580524347	0.0056179775280898875	63.80758426966292	0.022307349111466878	0.0	0.019194756554307114	0.0032771535580524347	0.0056179775280898875	63.80758426966292	0.022307349111466878	1126473485	250	0.0	0.019194756554307114	0.0032771535580524347	0.0056179775280898875	63.80758426966292	0.022307349111466878	69	COMPLETE
70	0.03932584269662921	2020-05-12 14:48:02.070874	2020-05-12 14:49:36.571113	2.8695490241423185	256	1	55	256	1.1709944250826	0.0	0.03932584269662921	0.006554307116104869	0.012640449438202247	56.53651685393258	0.029084995533693946	0.0	0.03932584269662921	0.006554307116104869	0.012640449438202247	56.53651685393258	0.029084995533693946	1445670385	250	0.0	0.03932584269662921	0.006554307116104869	0.012640449438202247	56.53651685393258	0.029084995533693946	70	COMPLETE
71	0.005149812734082397	2020-05-12 14:49:36.582651	2020-05-12 14:50:19.737876	5.189833728909472	128	1	23	256	1.4988844176834581	0.0	0.005149812734082397	0.00046816479400749064	0.0018726591760299626	72.36142322097378	0.016444209327568734	0.0	0.005149812734082397	0.00046816479400749064	0.0018726591760299626	72.36142322097378	0.016444209327568734	962664167	150	0.0	0.005149812734082397	0.00046816479400749064	0.0018726591760299626	72.36142322097378	0.016444209327568734	71	COMPLETE
72	0.04353932584269663	2020-05-12 14:50:19.748829	2020-05-12 14:51:19.309577	0.9469168194672153	128	1	3	256	1.1674368326806843	0.0	0.04353932584269663	0.007022471910112359	0.016853932584269662	56.31367041198502	0.0301462243230425	0.0	0.04353932584269663	0.007022471910112359	0.016853932584269662	56.31367041198502	0.0301462243230425	1038547915	250	0.0	0.04353932584269663	0.007022471910112359	0.016853932584269662	56.31367041198502	0.0301462243230425	72	COMPLETE
73	0.0	2020-05-12 14:51:19.324224	2020-05-12 14:51:43.643155	4.97185941347704	64	1	20	512	1.6367112424378092	0.0	0.0	0.0	0.0	78.98970037453184	0.013031996596844087	0.0	0.0	0.0	0.0	78.98970037453184	0.013031996596844087	668724340	150	0.0	0.0	0.0	0.0	78.98970037453184	0.013031996596844087	73	COMPLETE
74	0.0	2020-05-12 14:51:43.655642	2020-05-12 14:52:53.601937	5.08707222003167	256	2	27	128	1.6463216616866294	0.0	0.0	0.0	0.0	79.45692883895131	0.012898702200219448	0.0	0.0	0.0	0.0	79.45692883895131	0.012898702200219448	584380038	150	0.0	0.0	0.0	0.0	79.45692883895131	0.012898702200219448	74	COMPLETE
75	0.014044943820224719	2020-05-12 14:52:53.612513	2020-05-12 14:53:24.600852	4.334006118224291	256	1	87	512	1.472431826222102	0.0	0.014044943820224719	0.0018726591760299626	0.004213483146067416	71.02645131086142	0.0186432642323983	0.0	0.014044943820224719	0.0018726591760299626	0.004213483146067416	71.02621722846442	0.018643317566277767	2835352464	150	0.0	0.014044943820224719	0.0018726591760299626	0.004213483146067416	71.02668539325843	0.018643211694546878	75	COMPLETE
76	0.05383895131086142	2020-05-12 14:53:24.613561	2020-05-12 14:54:46.853124	0.9327979647392279	256	1	30	256	1.1336757063809852	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.609082397003746	0.032436334371971895	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.609082397003746	0.032436334371971895	4186943573	250	0.0	0.05383895131086142	0.009831460674157303	0.020131086142322098	54.609082397003746	0.032436334371971895	76	COMPLETE
77	0.0014044943820224719	2020-05-12 14:54:46.870472	2020-05-12 14:55:15.275157	7.073352825489729	64	2	72	512	1.589957691948819	0.0	0.0014044943820224719	0.0	0.00046816479400749064	76.76310861423221	0.014061251437616157	0.0	0.0014044943820224719	0.0	0.00046816479400749064	76.76310861423221	0.014061251437616157	769405436	150	0.0	0.0014044943820224719	0.0	0.00046816479400749064	76.76310861423221	0.014061251437616157	77	COMPLETE
78	0.014044943820224719	2020-05-12 14:55:15.287093	2020-05-12 14:58:00.614339	7.230286212842681	128	1	27	128	1.4140018590896875	0.0	0.014044943820224719	0.0009363295880149813	0.0032771535580524347	68.2748127340824	0.019102514374154504	0.0	0.014044943820224719	0.0009363295880149813	0.0032771535580524347	68.27434456928839	0.019102609471367785	4096423346	300	0.0	0.014044943820224719	0.0009363295880149813	0.0032771535580524347	68.2752808988764	0.01910242061955053	78	COMPLETE
79	0.0	2020-05-12 14:58:00.625846	2020-05-12 14:58:36.446415	6.534457343823193	64	1	5	256	1.6066567554218827	0.0	0.0	0.0	0.0	77.52574906367042	0.013569314198315221	0.0	0.0	0.0	0.0	77.52574906367042	0.013569314198315221	1881725503	150	0.0	0.0	0.0	0.0	77.52574906367042	0.013569314198315221	79	COMPLETE
80	0.005149812734082397	2020-05-12 14:58:36.459032	2020-05-12 14:59:18.728096	1.7935817609579245	64	1	42	256	1.4911958194941226	0.0	0.005149812734082397	0.0	0.0023408239700374533	72.00327715355806	0.016457809389177323	0.0	0.005149812734082397	0.0	0.0023408239700374533	72.00327715355806	0.016457809389177323	1865049793	150	0.0	0.005149812734082397	0.0	0.0023408239700374533	72.00327715355806	0.016457809389177323	80	COMPLETE
81	0.0	2020-05-12 14:59:18.738628	2020-05-12 15:00:49.936831	3.6457439655562314	128	2	93	128	1.652062087023303	0.0	0.0	0.0	0.0	79.74508426966293	0.012845492786950812	0.0	0.0	0.0	0.0	79.74485018726591	0.012845569472420755	2512987651	150	0.0	0.0	0.0	0.0	79.74531835205993	0.012845417470864259	81	COMPLETE
82	0.00046816479400749064	2020-05-12 15:00:49.948775	2020-05-12 15:01:16.912822	8.003562749437195	256	1	44	512	1.5637051822610675	0.0	0.00046816479400749064	0.0	0.0	75.43890449438203	0.01449997953142221	0.0	0.00046816479400749064	0.0	0.0	75.43867041198502	0.014500139533060627	3773902303	150	0.0	0.00046816479400749064	0.0	0.0	75.43913857677903	0.014499823632389906	82	COMPLETE
83	0.0018726591760299626	2020-05-12 15:01:16.925231	2020-05-12 15:01:44.506663	7.426885466498024	64	2	48	512	1.5852974738388528	0.0	0.0018726591760299626	0.0	0.00046816479400749064	76.52106741573034	0.014277757730205096	0.0	0.0018726591760299626	0.0	0.00046816479400749064	76.52059925093633	0.014277831767742033	1695793315	150	0.0	0.0018726591760299626	0.0	0.00046816479400749064	76.52153558052434	0.014277684617640838	83	COMPLETE
84	0.0	2020-05-12 15:01:44.517378	2020-05-12 15:02:27.798993	6.442445356508821	128	2	31	256	1.6491423901937874	0.0	0.0	0.0	0.0	79.57631086142322	0.012878542140221194	0.0	0.0	0.0	0.0	79.57631086142322	0.012878542140221194	1140070097	150	0.0	0.0	0.0	0.0	79.57631086142322	0.012878542140221194	84	COMPLETE
85	0.03323970037453183	2020-05-12 15:02:27.809276	2020-05-12 15:04:37.757136	6.778222847584129	256	1	13	128	1.194178725625929	0.0	0.03323970037453183	0.0032771535580524347	0.011235955056179775	57.62078651685393	0.027313078750396787	0.0	0.03323970037453183	0.0032771535580524347	0.011235955056179775	57.62078651685393	0.027313078750396787	1435448526	250	0.0	0.03323970037453183	0.0032771535580524347	0.011235955056179775	57.62078651685393	0.027313078750396787	85	COMPLETE
86	0.0	2020-05-12 15:04:37.769179	2020-05-12 15:05:28.829397	4.959939424460383	128	2	76	256	1.6531380864509035	0.0	0.0	0.0	0.0	79.77294007490637	0.012833773442841393	0.0	0.0	0.0	0.0	79.77294007490637	0.012833773442841393	2321021291	150	0.0	0.0	0.0	0.0	79.77294007490637	0.012833773442841393	86	COMPLETE
87	0.0	2020-05-12 15:05:28.839806	2020-05-12 15:05:56.312951	9.907054957902654	256	2	24	512	1.644011723275265	0.0	0.0	0.0	0.0	79.33941947565543	0.012964088040052892	0.0	0.0	0.0	0.0	79.33941947565543	0.012964088040052892	2102248152	150	0.0	0.0	0.0	0.0	79.33941947565543	0.012964088040052892	87	COMPLETE
88	0.011704119850187267	2020-05-12 15:05:56.325449	2020-05-12 15:09:32.645152	5.511814544220041	128	1	86	128	1.349221178117707	0.0	0.011704119850187267	0.0009363295880149813	0.0032771535580524347	65.16292134831461	0.020254685472411164	0.0	0.011704119850187267	0.0009363295880149813	0.0032771535580524347	65.16292134831461	0.020254685472411164	2682306713	300	0.0	0.011704119850187267	0.0009363295880149813	0.0032771535580524347	65.16292134831461	0.020254685472411164	88	COMPLETE
89	0.0014044943820224719	2020-05-12 15:09:32.658191	2020-05-12 15:09:49.082804	8.375208943074213	128	2	1	512	1.6019150867555918	0.0	0.0014044943820224719	0.0	0.0	77.30243445692884	0.013794563298485274	0.0	0.0014044943820224719	0.0	0.0	77.30243445692884	0.013794563298485274	1823056513	150	0.0	0.0014044943820224719	0.0	0.0	77.30243445692884	0.013794563298485274	89	COMPLETE
90	0.0	2020-05-12 15:09:49.094849	2020-05-12 15:10:39.829376	2.671934973865652	128	2	89	256	1.6493146309022153	0.0	0.0	0.0	0.0	79.5875468164794	0.0128682445311267	0.0	0.0	0.0	0.0	79.5875468164794	0.0128682445311267	2959013173	150	0.0	0.0	0.0	0.0	79.5875468164794	0.0128682445311267	90	COMPLETE
91	0.04588014981273408	2020-05-12 15:10:39.841433	2020-05-12 15:12:22.043160	2.021911607213813	256	1	45	256	1.1810854013838321	0.0	0.04588014981273408	0.007958801498127341	0.016853932584269662	56.97986891385768	0.02995078373809475	0.0	0.04588014981273408	0.007958801498127341	0.016853932584269662	56.97986891385768	0.02995078373809475	1727145560	300	0.0	0.04588014981273408	0.007958801498127341	0.016853932584269662	56.97986891385768	0.02995078373809475	91	COMPLETE
92	0.00749063670411985	2020-05-12 15:12:22.055185	2020-05-12 15:12:49.553289	2.0850054050241584	128	1	46	512	1.4630460129049694	0.0	0.00749063670411985	0.0014044943820224719	0.0028089887640449437	70.62172284644194	0.017847718250901742	0.0	0.00749063670411985	0.0014044943820224719	0.0028089887640449437	70.62172284644194	0.017847718250901742	3076457109	150	0.0	0.00749063670411985	0.0014044943820224719	0.0028089887640449437	70.62172284644194	0.017847718250901742	92	COMPLETE
93	0.02247191011235955	2020-05-12 15:12:49.565521	2020-05-12 15:13:13.252290	1.188300251134307	128	1	14	512	1.3901268524529364	0.0	0.02247191011235955	0.0032771535580524347	0.010767790262172285	67.06320224719101	0.022160858091807154	0.0	0.02247191011235955	0.0032771535580524347	0.010767790262172285	67.06320224719101	0.022160858091807154	2350404126	150	0.0	0.02247191011235955	0.0032771535580524347	0.010767790262172285	67.06320224719101	0.022160858091807154	93	COMPLETE
94	0.0018726591760299626	2020-05-12 15:13:13.266453	2020-05-12 15:13:40.645849	7.609770712443388	64	2	29	512	1.5715542648699177	0.0	0.0018726591760299626	0.0	0.0	75.84176029962546	0.014526399966254561	0.0	0.0018726591760299626	0.0	0.0	75.84176029962546	0.014526399966254561	3500854321	150	0.0	0.0018726591760299626	0.0	0.0	75.84176029962546	0.014526399966254561	94	COMPLETE
95	0.0	2020-05-12 15:13:40.658484	2020-05-12 15:15:12.277481	4.473887274571007	256	2	90	128	1.646114771620611	0.0	0.0	0.0	0.0	79.43164794007491	0.012891801031527135	0.0	0.0	0.0	0.0	79.43164794007491	0.012891801031527135	358363352	150	0.0	0.0	0.0	0.0	79.43164794007491	0.012891801031527135	95	COMPLETE
96	0.008426966292134831	2020-05-12 15:15:12.296381	2020-05-12 15:15:42.332383	4.1789198569820165	256	1	59	512	1.4705431491663254	0.0	0.008426966292134831	0.00046816479400749064	0.0023408239700374533	70.95131086142322	0.017597284824155204	0.0	0.008426966292134831	0.00046816479400749064	0.0023408239700374533	70.95131086142322	0.017597284824155204	2320175293	150	0.0	0.008426966292134831	0.00046816479400749064	0.0023408239700374533	70.95131086142322	0.017597284824155204	96	COMPLETE
97	0.0299625468164794	2020-05-12 15:15:42.344033	2020-05-12 15:17:49.328663	1.1634013334868698	64	1	13	128	1.2565182341011556	0.0	0.0299625468164794	0.0028089887640449437	0.007958801498127341	60.610955056179776	0.025188195248642336	0.0	0.0299625468164794	0.0028089887640449437	0.007958801498127341	60.610955056179776	0.025188195248642336	2513032232	250	0.0	0.0299625468164794	0.0028089887640449437	0.007958801498127341	60.610955056179776	0.025188195248642336	97	COMPLETE
98	0.0	2020-05-12 15:17:49.338774	2020-05-12 15:18:40.103112	6.855815694212762	64	1	98	256	1.6350276123467233	0.0	0.0	0.0	0.0	78.88623595505618	0.01304934746760384	0.0	0.0	0.0	0.0	78.88623595505618	0.01304934746760384	1892915970	150	0.0	0.0	0.0	0.0	78.88623595505618	0.01304934746760384	98	COMPLETE
99	0.0056179775280898875	2020-05-12 15:18:40.115107	2020-05-12 15:19:03.715138	3.5687136676773745	256	1	30	512	1.453621530424008	0.0	0.0056179775280898875	0.0	0.0014044943820224719	70.16947565543072	0.017576124871839897	0.0	0.0056179775280898875	0.0	0.0014044943820224719	70.16947565543072	0.017576124871839897	3497657105	150	0.0	0.0056179775280898875	0.0	0.0014044943820224719	70.16947565543072	0.017576124871839897	99	COMPLETE
