number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
49	0.07631086142322098	2020-05-22 13:40:48.088710	2020-05-22 13:47:18.507647	0.926303279158269	16.131579695300537	64	64	1	65	0.013254314637233382	512	1.192929990809369	0.011235955056179775	0.07631086142322098	0.025749063670411985	0.040262172284644196	57.6750936329588	0.045644762145369396	0.011235955056179775	0.07631086142322098	0.025749063670411985	0.040262172284644196	57.66994382022472	0.045648429101025935		2708257666.0	300.0	0.011235955056179775	0.07631086142322098	0.025749063670411985	0.040262172284644196	57.68024344569288	0.04564130541754861	49		COMPLETE
50	0.07631086142322098	2020-05-22 13:47:18.630253	2020-05-22 13:58:55.785173	0.7071407847016553	12.517893038297702	128	64	2	63	0.044435429741832906	128	1.1307234346041672	0.00749063670411985	0.07631086142322098	0.025749063670411985	0.03932584269662921	54.688436329588015	0.04388067375024186	0.00749063670411985	0.07631086142322098	0.025749063670411985	0.03932584269662921	54.68726591760299	0.04388092449925357		2016687395.0	250.0	0.00749063670411985	0.07631086142322098	0.025749063670411985	0.03932584269662921	54.68960674157304	0.043880426745917536	50		COMPLETE
51	0.4344569288389513	2020-05-22 13:58:55.916087	2020-05-22 14:02:12.987332	0.47392377388647844	3.2382468772849533	64	128	1	14	0.005187097235318763	256	0.3338012826185994	0.011235955056179775	0.4344569288389513	0.08192883895131087	0.16853932584269662	16.04681647940075	0.12405777961589369	0.011235955056179775	0.4344569288389513	0.08192883895131087	0.16853932584269662	16.04681647940075	0.12405777961589369		2923302455.0	200.0	0.011235955056179775	0.4344569288389513	0.08192883895131087	0.16853932584269662	16.04681647940075	0.12405777961589369	51		COMPLETE
52	0.07162921348314606	2020-05-22 14:02:13.133859	2020-05-22 14:09:18.273855	0.35734877639853746	13.461473553414768	256	128	1	12	0.0014223579217455939	256	1.199239714436533	0.0032771535580524347	0.07162921348314606	0.019194756554307114	0.032303370786516857	57.96301498127341	0.038480281475061745	0.0032771535580524347	0.07162921348314606	0.019194756554307114	0.032303370786516857	57.95505617977528	0.03848208789487093		868306318.0	250.0	0.0032771535580524347	0.07162921348314606	0.019194756554307114	0.032303370786516857	57.97097378277154	0.038478507440604284	52		COMPLETE
53	0.6680711610486891	2020-05-22 14:09:18.359382	2020-05-22 14:15:15.181732	0.2641222652001325	1.353280625233618	128	64	2	21	0.008865078385366942	128	0.21639906342249463	0.12125468164794008	0.6680711610486891	0.2982209737827715	0.4302434456928839	10.352996254681647	0.2750448423431219	0.12125468164794008	0.6680711610486891	0.2982209737827715	0.4302434456928839	10.352996254681647	0.2750448423431219		3675337426.0	200.0	0.12125468164794008	0.6680711610486891	0.2982209737827715	0.4302434456928839	10.352996254681647	0.2750448423431219	53		COMPLETE
54	0.10720973782771535	2020-05-22 14:15:15.290902	2020-05-22 14:33:55.740831	0.6416402898124708	9.844743813335954	256	64	2	82	0.0025326922890786595	256	1.0381317415217126	0.013108614232209739	0.10720973782771535	0.03604868913857678	0.05945692883895131	50.21441947565543	0.05575257528341968	0.013108614232209739	0.10720973782771535	0.03604868913857678	0.05945692883895131	50.21441947565543	0.05575257528341968		4189092518.0	250.0	0.013108614232209739	0.10720973782771535	0.03604868913857678	0.05945692883895131	50.21441947565543	0.05575257528341968	54		COMPLETE
55	0.32209737827715357	2020-05-22 14:33:55.868722	2020-05-22 15:05:52.590173	0.7877402913125279	4.321432252541493	128	256	2	55	0.007571696484624903	128	0.43880337347409054	0.012172284644194757	0.32209737827715357	0.07584269662921349	0.1404494382022472	21.226591760299627	0.10807912646789296	0.012172284644194757	0.32209737827715357	0.07584269662921349	0.1404494382022472	21.226591760299627	0.10807912646789296		28114017.0	300.0	0.012172284644194757	0.32209737827715357	0.07584269662921349	0.1404494382022472	21.226591760299627	0.10807912646789296	55		COMPLETE
56	0.15636704119850187	2020-05-22 15:05:52.700687	2020-05-22 15:59:33.074559	0.37609101033279446	6.961889264415835	128	256	2	96	0.0018390333618547973	256	0.8435187695952557	0.027153558052434457	0.15636704119850187	0.062265917602996254	0.10018726591760299	40.81367041198502	0.08139589730665693	0.027153558052434457	0.15636704119850187	0.062265917602996254	0.10018726591760299	40.81367041198502	0.08139589730665693		881161659.0	350.0	0.027153558052434457	0.15636704119850187	0.062265917602996254	0.10018726591760299	40.81367041198502	0.08139589730665693	56		COMPLETE
57	0.07443820224719101	2020-05-22 15:59:33.174245	2020-05-22 16:34:52.436363	0.6259469431520224	26.555540788570436	256	128	2	74	0.031045144398813635	256	1.1495741081724034	0.0056179775280898875	0.07443820224719101	0.020599250936329586	0.03745318352059925	55.5812265917603	0.04126996380664936	0.0056179775280898875	0.07443820224719101	0.020599250936329586	0.03745318352059925	55.57911985018727	0.04127050513942081		227728387.0	300.0	0.0056179775280898875	0.07443820224719101	0.020599250936329586	0.03745318352059925	55.583333333333336	0.041269432087584726	57		COMPLETE
58	0.14794007490636704	2020-05-22 16:34:52.529183	2020-05-22 16:39:32.708737	0.4017267502043932	7.180212483189061	128	64	2	19	0.005028511927578918	256	0.8820532029660328	0.024812734082397005	0.14794007490636704	0.05945692883895131	0.08801498127340825	42.67883895131086	0.0767097358487497	0.024812734082397005	0.14794007490636704	0.05945692883895131	0.08801498127340825	42.67883895131086	0.0767097358487497		551718730.0	250.0	0.024812734082397005	0.14794007490636704	0.05945692883895131	0.08801498127340825	42.67883895131086	0.0767097358487497	58		COMPLETE
59	0.08239700374531835	2020-05-22 16:39:32.807022	2020-05-22 16:52:00.837905	0.2693266467165816	14.281580226331581	128	64	1	65	0.09038808390045779	512	1.148113825166605	0.004213483146067416	0.08239700374531835	0.026217228464419477	0.04400749063670412	55.42251872659176	0.043719618228256846	0.004213483146067416	0.08239700374531835	0.026217228464419477	0.04400749063670412	55.41994382022472	0.04372091914092569		4255630282.0	350.0	0.004213483146067416	0.08239700374531835	0.026217228464419477	0.04400749063670412	55.4250936329588	0.04371837502005374	59		COMPLETE
60	0.07162921348314606	2020-05-22 16:52:00.928030	2020-05-22 17:02:22.838882	0.2956736807391277	13.906038770482372	128	64	1	90	0.017242611797988174	512	1.2027070151654173	0.008895131086142321	0.07162921348314606	0.025280898876404494	0.03838951310861423	58.14559925093633	0.042603649789997006	0.008895131086142321	0.07162921348314606	0.025280898876404494	0.03838951310861423	58.140917602996254	0.04260449281082179		1482878984.0	250.0	0.008895131086142321	0.07162921348314606	0.025280898876404494	0.03838951310861423	58.1502808988764	0.042602819512356074	60		COMPLETE
61	0.06882022471910113	2020-05-22 17:02:22.942502	2020-05-22 17:05:14.009622	0.1240215422432463	23.270476032851818	64	64	2	27	0.001867217877391102	512	1.1940328588548783	0.0056179775280898875	0.06882022471910113	0.023408239700374533	0.040262172284644196	57.67766853932584	0.04028650800776673	0.006554307116104869	0.06882022471910113	0.023408239700374533	0.040262172284644196	57.64747191011236	0.04064257607474062		3095028655.0	250.0	0.0056179775280898875	0.06882022471910113	0.023408239700374533	0.040262172284644196	57.70786516853933	0.04009308922514602	61		COMPLETE
62	0.07162921348314606	2020-05-22 17:05:14.112249	2020-05-22 17:30:26.723469	0.43654617125744377	23.968849030151134	256	256	2	39	0.0019392162779402746	128	1.2052998411432536	0.008426966292134831	0.07162921348314606	0.02153558052434457	0.030430711610486893	58.25749063670412	0.04078203658525878	0.008426966292134831	0.07162921348314606	0.02153558052434457	0.030430711610486893	58.25046816479401	0.04078910291037954		2099269740.0	200.0	0.008426966292134831	0.07162921348314606	0.02153558052434457	0.030430711610486893	58.26451310861423	0.04077555223350783	62		COMPLETE
63	0.08286516853932584	2020-05-22 17:30:26.861981	2020-05-22 19:06:19.856546	0.5388435461072848	23.797774313027396	256	256	2	67	0.05090715051806682	512	1.150918949141659	0.007022471910112359	0.08286516853932584	0.025749063670411985	0.041666666666666664	55.60744382022472	0.04492061633146581	0.007022471910112359	0.08286516853932584	0.025749063670411985	0.041666666666666664	55.60346441947566	0.04492223214323335		4114209792.0	400.0	0.007022471910112359	0.08286516853932584	0.025749063670411985	0.041666666666666664	55.61142322097378	0.04491907134276162	63		COMPLETE
64	0.10159176029962547	2020-05-22 19:06:19.949837	2020-05-22 19:33:31.267340	0.34662123588168636	10.402787400194304	256	128	1	33	0.005550686918801098	256	1.0904872041310738	0.009363295880149813	0.10159176029962547	0.03136704119850187	0.05290262172284644	52.71161048689139	0.05072937642690631	0.009363295880149813	0.10159176029962547	0.03136704119850187	0.05290262172284644	52.71161048689139	0.05072937642690631		2007932052.0	400.0	0.009363295880149813	0.10159176029962547	0.03136704119850187	0.05290262172284644	52.71161048689139	0.05072937642690631	64		COMPLETE
65	0.075374531835206	2020-05-22 19:33:31.388335	2020-05-22 19:49:21.436267	0.43031382397993967	12.742835676403518	64	256	2	36	0.002494442632467429	512	1.1788911735516892	0.007958801498127341	0.075374531835206	0.02294007490636704	0.03464419475655431	56.97963483146067	0.04237801315915795	0.007958801498127341	0.075374531835206	0.02294007490636704	0.03464419475655431	56.963951310861425	0.04238267981089297		2014742603.0	400.0	0.007958801498127341	0.075374531835206	0.02294007490636704	0.03464419475655431	56.995318352059925	0.04237347507206246	65		COMPLETE
66	0.06788389513108614	2020-05-22 19:49:21.551579	2020-05-22 19:56:45.507790	0.5287740218012073	19.059314566343353	256	64	2	41	0.0019567463503602027	512	1.208434490786084	0.007022471910112359	0.06788389513108614	0.024812734082397005	0.03277153558052434	58.42954119850187	0.04071327066786911	0.007022471910112359	0.06835205992509363	0.024812734082397005	0.03277153558052434	58.42275280898876	0.04071665688262314		2530451054.0	200.0	0.007022471910112359	0.06788389513108614	0.024812734082397005	0.03277153558052434	58.43632958801498	0.04071010271390568	66		COMPLETE
67	0.0702247191011236	2020-05-22 19:56:45.621188	2020-05-22 20:14:44.706059	0.8714214148847915	15.866797599192846	64	256	2	35	0.006543623448147647	256	1.194626611950441	0.003745318352059925	0.0702247191011236	0.01451310861423221	0.03089887640449438	57.762172284644194	0.03669900788213459	0.003745318352059925	0.0702247191011236	0.01451310861423221	0.03089887640449438	57.75421348314607	0.036702125414507805		3168632123.0	400.0	0.003745318352059925	0.0702247191011236	0.01451310861423221	0.03089887640449438	57.77013108614232	0.03669602015723712	67		COMPLETE
68	0.0749063670411985	2020-05-22 20:14:44.803043	2020-05-22 20:25:23.235283	0.40173471755507784	29.693002801315295	64	64	2	74	0.006432983347492186	128	1.1827516913019847	0.006086142322097378	0.0749063670411985	0.023876404494382022	0.032303370786516857	57.18703183520599	0.041393480834780144	0.006086142322097378	0.0749063670411985	0.023876404494382022	0.032303370786516857	57.181179775280896	0.041395172549598847		3762682811.0	250.0	0.006086142322097378	0.0749063670411985	0.023876404494382022	0.032303370786516857	57.19288389513109	0.04139183235172198	68		COMPLETE
69	0.0749063670411985	2020-05-22 20:25:23.320749	2020-05-22 20:40:16.302337	0.6448536345078278	19.189334308170093	256	256	2	23	0.006204151084192756	256	1.1873505625137815	0.00749063670411985	0.0749063670411985	0.025280898876404494	0.039794007490636704	57.39559925093633	0.04235369845292308	0.00749063670411985	0.0749063670411985	0.025280898876404494	0.039794007490636704	57.392790262172284	0.04236029704744569		1486684696.0	200.0	0.00749063670411985	0.0749063670411985	0.025280898876404494	0.039794007490636704	57.39840823970037	0.0423479683199576	69		COMPLETE
70	0.06788389513108614	2020-05-22 20:40:16.392839	2020-05-22 20:43:49.752255	0.700369169410599	28.734407135570482	128	64	1	46	0.0018904011355578743	256	1.1890968823690344	0.006554307116104869	0.06788389513108614	0.017322097378277154	0.028089887640449437	57.48384831460674	0.03861094436984751	0.006554307116104869	0.06788389513108614	0.017322097378277154	0.028089887640449437	57.475187265917604	0.0386136965889177		544839821.0	150.0	0.006554307116104869	0.06788389513108614	0.017322097378277154	0.028089887640449437	57.49250936329588	0.0386082974152732	70		COMPLETE
71	0.07069288389513109	2020-05-22 20:43:49.871740	2020-05-22 21:05:01.573966	0.7684374610820514	15.882512754056865	128	64	1	95	0.057132031049057126	128	1.1531104203487994	0.0018726591760299626	0.07069288389513109	0.015917602996254682	0.031835205992509365	55.7186329588015	0.03780069790903724	0.0018726591760299626	0.07069288389513109	0.015917602996254682	0.031835205992509365	55.71629213483146	0.037848270603947624		58657658.0	350.0	0.0018726591760299626	0.07069288389513109	0.015917602996254682	0.031835205992509365	55.72097378277154	0.03776875310152359	71		COMPLETE
72	0.08052434456928839	2020-05-22 21:05:01.663137	2020-05-22 21:14:34.455507	0.5705019213808737	25.121703710610078	64	256	1	48	0.03046583322170096	256	1.1631984265917068	0.007958801498127341	0.08052434456928839	0.024812734082397005	0.03838951310861423	56.18422284644195	0.043872469690491835	0.007958801498127341	0.08052434456928839	0.024812734082397005	0.03838951310861423	56.18211610486891	0.04387285872338645		1506298684.0	200.0	0.007958801498127341	0.08052434456928839	0.024812734082397005	0.03838951310861423	56.18632958801498	0.04387208603264225	72		COMPLETE
73	0.07443820224719101	2020-05-22 21:14:34.580203	2020-05-22 21:24:08.622728	0.42960129378559053	20.20088503105518	256	64	2	42	0.008053931721572427	128	1.1903558583094735	0.007958801498127341	0.07443820224719101	0.023408239700374533	0.03698501872659176	57.55875468164794	0.04238714709697632	0.007958801498127341	0.07443820224719101	0.023408239700374533	0.03698501872659176	57.55571161048689	0.04238767477118316		3765043663.0	200.0	0.007958801498127341	0.07443820224719101	0.023408239700374533	0.03698501872659176	57.561797752808985	0.04238662652991148	73		COMPLETE
74	0.5407303370786517	2020-05-22 21:24:08.787032	2020-05-22 21:42:33.281954	0.1791252556978162	2.77511385498018	128	128	1	96	0.0010744738162433434	512	0.27842629742581915	0.0018726591760299626	0.5407303370786517	0.0950374531835206	0.2350187265917603	13.340355805243446	0.13602786891837992	0.0018726591760299626	0.5407303370786517	0.0950374531835206	0.2350187265917603	13.340355805243446	0.13602786891837992		1881508290.0	250.0	0.0018726591760299626	0.5407303370786517	0.0950374531835206	0.2350187265917603	13.340355805243446	0.13602786891837992	74		COMPLETE
75	0.4639513108614232	2020-05-22 21:42:33.374538	2020-05-22 21:51:08.424985	0.5968957782147789	2.954803667926666	64	256	2	10	0.09609421644752804	256	0.319366418841131	0.003745318352059925	0.4639513108614232	0.09925093632958802	0.20973782771535582	15.351123595505618	0.12970621884641087	0.003745318352059925	0.4639513108614232	0.09925093632958802	0.20973782771535582	15.351123595505618	0.12970621884641087		2692111398.0	400.0	0.003745318352059925	0.4639513108614232	0.09925093632958802	0.20973782771535582	15.351123595505618	0.12970621884641087	75		COMPLETE
