number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
53	0.49157303370786515	2020-05-18 23:28:29.107318	2020-05-18 23:49:00.304220	6.435380066258304	256	256	1	54	128	0.31676086440267326	0.09363295880149813	0.49157303370786515	0.2205056179775281	0.31788389513108617	15.259597378277153	0.2156426969628953	0.09363295880149813	0.49157303370786515	0.2205056179775281	0.31788389513108617	15.25936329588015	0.21564276595269696	717126243	350.0	0.09363295880149813	0.49157303370786515	0.2205056179775281	0.31788389513108617	15.259831460674157	0.21564262914241233	53	COMPLETE
54	0.49765917602996257	2020-05-18 23:49:00.314271	2020-05-18 23:54:43.062220	7.1672458456753	256	64	2	79	256	0.30596494282097014	0.10065543071161048	0.49765917602996257	0.2345505617977528	0.3300561797752809	14.724250936329588	0.22505526848472782	0.10065543071161048	0.49765917602996257	0.2345505617977528	0.3300561797752809	14.724250936329588	0.22505526848472782	1202333481	250.0	0.10065543071161048	0.49765917602996257	0.2345505617977528	0.3300561797752809	14.724250936329588	0.22505526848472782	54	COMPLETE
55	0.4911048689138577	2020-05-18 23:54:43.074267	2020-05-19 00:05:32.733867	6.669507176067418	128	128	1	71	512	0.31391132866775384	0.10720973782771535	0.4911048689138577	0.23642322097378277	0.33146067415730335	15.13061797752809	0.22845416494610588	0.10720973782771535	0.4911048689138577	0.23642322097378277	0.33146067415730335	15.13061797752809	0.22845416494610588	1064602361	550.0	0.10720973782771535	0.4911048689138577	0.23642322097378277	0.33146067415730335	15.13061797752809	0.22845416494610588	55	COMPLETE
56	0.4934456928838951	2020-05-19 00:05:32.745829	2020-05-19 00:09:40.639308	6.974260603930845	256	64	2	27	256	0.3078858773328699	0.10627340823970037	0.4934456928838951	0.2247191011235955	0.32724719101123595	14.812265917602996	0.2248108032461091	0.10627340823970037	0.4934456928838951	0.2247191011235955	0.32724719101123595	14.812265917602996	0.2248108032461091	419444515	300.0	0.10627340823970037	0.4934456928838951	0.2247191011235955	0.32724719101123595	14.812265917602996	0.2248108032461091	56	COMPLETE
57	0.3970037453183521	2020-05-19 00:09:40.652894	2020-05-19 00:16:54.564884	6.637815298276077	64	256	2	61	128	0.3814835178470483	0.07256554307116105	0.3970037453183521	0.1694756554307116	0.24765917602996254	18.420411985018728	0.17776321282660612	0.07256554307116105	0.3970037453183521	0.1694756554307116	0.24765917602996254	18.420411985018728	0.17776321282660612	3746449774	250.0	0.07256554307116105	0.3970037453183521	0.1694756554307116	0.24765917602996254	18.420411985018728	0.17776321282660612	57	COMPLETE
58	0.4948501872659176	2020-05-19 00:16:54.576792	2020-05-19 01:06:43.138651	4.52482759890848	256	256	1	62	512	0.31765226765765986	0.10205992509363296	0.4948501872659176	0.2303370786516854	0.32771535580524347	15.32069288389513	0.22368724247896604	0.10205992509363296	0.4948501872659176	0.2303370786516854	0.32771535580524347	15.32069288389513	0.22368724247896604	903946655	650.0	0.10205992509363296	0.4948501872659176	0.2303370786516854	0.32771535580524347	15.32069288389513	0.22368724247896604	58	COMPLETE
59	0.6357677902621723	2020-05-19 01:06:43.150741	2020-05-19 01:12:34.493830	2.7131800977006515	64	64	2	9	256	0.2265517305240928	0.14653558052434457	0.6357677902621723	0.3099250936329588	0.41619850187265917	10.85252808988764	0.2891852342538558	0.14653558052434457	0.6357677902621723	0.3099250936329588	0.41619850187265917	10.85252808988764	0.2891852342538558	342448176	550.0	0.14653558052434457	0.6357677902621723	0.3099250936329588	0.41619850187265917	10.85252808988764	0.2891852342538558	59	COMPLETE
60	0.48829588014981273	2020-05-19 01:12:34.506322	2020-05-19 01:17:50.078302	5.908020115870105	64	64	1	93	256	0.31334559804732015	0.10159176029962547	0.48829588014981273	0.2303370786516854	0.3333333333333333	15.094101123595506	0.22321437844870057	0.10159176029962547	0.48829588014981273	0.2303370786516854	0.3333333333333333	15.094101123595506	0.22321437844870057	1732815219	350.0	0.10159176029962547	0.48829588014981273	0.2303370786516854	0.3333333333333333	15.094101123595506	0.22321437844870057	60	COMPLETE
61	0.5070224719101124	2020-05-19 01:17:50.092550	2020-05-19 01:19:34.371541	4.610722567033139	256	64	1	26	512	0.3004847984806345	0.10440074906367042	0.5070224719101124	0.24204119850187267	0.3487827715355805	14.476591760299625	0.23147846088412147	0.10440074906367042	0.5070224719101124	0.24204119850187267	0.3487827715355805	14.476591760299625	0.23147846088412147	3164033062	200.0	0.10440074906367042	0.5070224719101124	0.24204119850187267	0.3487827715355805	14.476591760299625	0.23147846088412147	61	COMPLETE
62	0.7167602996254682	2020-05-19 01:19:34.384485	2020-05-19 01:27:59.921191	1.9888057964558672	256	64	2	51	512	0.2010600676983316	0.1198501872659176	0.7167602996254682	0.3188202247191011	0.4606741573033708	9.57443820224719	0.28529384404436364	0.1198501872659176	0.7167602996254682	0.3188202247191011	0.4606741573033708	9.57443820224719	0.28529384404436364	2738536670	550.0	0.1198501872659176	0.7167602996254682	0.3188202247191011	0.4606741573033708	9.57443820224719	0.28529384404436364	62	COMPLETE
63	0.4892322097378277	2020-05-19 01:27:59.943925	2020-05-19 01:33:39.950032	9.717216948404772	128	64	1	12	128	0.3091083606818433	0.10580524344569288	0.4892322097378277	0.22237827715355804	0.32069288389513106	14.875	0.22554891536505967	0.10580524344569288	0.4892322097378277	0.22237827715355804	0.32069288389513106	14.875	0.22554891536505967	2962804708	300.0	0.10580524344569288	0.4892322097378277	0.22237827715355804	0.32069288389513106	14.875	0.22554891536505967	63	COMPLETE
64	0.49250936329588013	2020-05-19 01:33:39.960420	2020-05-19 01:40:05.642461	5.635914422515769	256	64	2	91	128	0.30751170510555226	0.10486891385767791	0.49250936329588013	0.23314606741573032	0.3267790262172285	14.795411985018726	0.22689830050950707	0.10486891385767791	0.49250936329588013	0.23314606741573032	0.3267790262172285	14.795411985018726	0.22689830050950707	2123685544	200.0	0.10486891385767791	0.49250936329588013	0.23314606741573032	0.3267790262172285	14.795411985018726	0.22689830050950707	64	COMPLETE
65	0.4442883895131086	2020-05-19 01:40:05.654363	2020-05-19 01:46:04.670520	5.960815648056409	128	256	2	32	256	0.34770497616924595	0.08567415730337079	0.4442883895131086	0.21207865168539325	0.30196629213483145	16.78230337078652	0.2042359888909929	0.08567415730337079	0.4442883895131086	0.21207865168539325	0.30196629213483145	16.78230337078652	0.2042359888909929	208707309	300.0	0.08567415730337079	0.4442883895131086	0.21207865168539325	0.30196629213483145	16.78230337078652	0.2042359888909929	65	COMPLETE
66	0.6109550561797753	2020-05-19 01:46:04.683204	2020-05-19 01:54:08.571217	2.8209448449135293	128	128	2	12	256	0.2331163977283273	0.1306179775280899	0.6109550561797753	0.29681647940074907	0.4096441947565543	11.185861423220974	0.27534398861139514	0.1306179775280899	0.6109550561797753	0.29681647940074907	0.4096441947565543	11.185861423220974	0.27534398861139514	2495985359	650.0	0.1306179775280899	0.6109550561797753	0.29681647940074907	0.4096441947565543	11.185861423220974	0.27534398861139514	66	COMPLETE
67	0.6769662921348315	2020-05-19 01:54:08.583523	2020-05-19 02:08:29.561751	0.8776584853554688	64	64	2	38	128	0.224362591693129	0.03698501872659176	0.6769662921348315	0.23127340823970038	0.42134831460674155	10.678838951310862	0.21170265223712714	0.03698501872659176	0.6769662921348315	0.23127340823970038	0.42134831460674155	10.678838951310862	0.21170265223712714	323995870	650.0	0.03698501872659176	0.6769662921348315	0.23127340823970038	0.42134831460674155	10.678838951310862	0.21170265223712714	67	COMPLETE
68	0.6647940074906367	2020-05-19 02:08:29.574546	2020-05-19 02:17:51.548070	1.0047600124804168	128	64	1	98	512	0.22671122939852573	0.03089887640449438	0.6647940074906367	0.2045880149812734	0.3862359550561798	10.803838951310862	0.20038690751705684	0.03089887640449438	0.6647940074906367	0.2045880149812734	0.3862359550561798	10.803838951310862	0.20038690751705684	4118299175	600.0	0.03089887640449438	0.6647940074906367	0.2045880149812734	0.3862359550561798	10.803838951310862	0.20038690751705684	68	COMPLETE
69	0.4953183520599251	2020-05-19 02:17:51.564758	2020-05-19 02:38:27.161122	4.839586674870807	256	256	1	69	128	0.31374886134126634	0.10018726591760299	0.4953183520599251	0.23220973782771537	0.32724719101123595	15.121722846441948	0.2234487877706805	0.10018726591760299	0.4953183520599251	0.23220973782771537	0.32724719101123595	15.121722846441948	0.2234487877706805	560019323	300.0	0.10018726591760299	0.4953183520599251	0.23220973782771537	0.32724719101123595	15.121722846441948	0.2234487877706805	69	COMPLETE
70	0.4943820224719101	2020-05-19 02:38:27.173171	2020-05-19 03:08:59.718855	9.171608613984692	256	256	1	90	128	0.31464431427457557	0.09691011235955056	0.4943820224719101	0.22331460674157302	0.3202247191011236	15.161516853932584	0.22006586796450872	0.09691011235955056	0.4943820224719101	0.22331460674157302	0.3202247191011236	15.161516853932584	0.22006586796450872	1543907836	350.0	0.09691011235955056	0.4943820224719101	0.22331460674157302	0.3202247191011236	15.161516853932584	0.22006586796450872	70	COMPLETE
71	0.48314606741573035	2020-05-19 03:08:59.732182	2020-05-19 03:26:15.814886	5.401407039150735	128	256	1	43	256	0.31820862807598566	0.09644194756554307	0.48314606741573035	0.22846441947565543	0.32771535580524347	15.335205992509364	0.22009477686661572	0.09644194756554307	0.48314606741573035	0.22846441947565543	0.32771535580524347	15.335205992509364	0.22009477686661572	2494405768	650.0	0.09644194756554307	0.48314606741573035	0.22846441947565543	0.32771535580524347	15.335205992509364	0.22009477686661572	71	COMPLETE
72	0.4705056179775281	2020-05-19 03:26:15.826973	2020-05-19 03:53:13.072543	4.9760901083830875	256	256	1	90	512	0.327183248160393	0.10580524344569288	0.4705056179775281	0.21863295880149813	0.3057116104868914	15.775280898876405	0.22045203881136302	0.10580524344569288	0.4705056179775281	0.21863295880149813	0.3057116104868914	15.775280898876405	0.22045203881136302	657918272	300.0	0.10580524344569288	0.4705056179775281	0.21863295880149813	0.3057116104868914	15.775280898876405	0.22045203881136302	72	COMPLETE
73	0.6184456928838952	2020-05-19 03:53:13.172958	2020-05-19 04:03:24.814884	3.2720774263739654	128	64	1	92	128	0.23303590838584617	0.1352996254681648	0.6184456928838952	0.2949438202247191	0.40870786516853935	11.176966292134832	0.2764660905080634	0.1352996254681648	0.6184456928838952	0.2949438202247191	0.40870786516853935	11.176966292134832	0.2764660905080634	3261942048	350.0	0.1352996254681648	0.6184456928838952	0.2949438202247191	0.40870786516853935	11.176966292134832	0.2764660905080634	73	COMPLETE
74	0.4957865168539326	2020-05-19 04:03:24.827190	2020-05-19 04:27:11.772373	6.514164403972211	256	256	2	66	128	0.31508140661492107	0.09784644194756555	0.4957865168539326	0.22284644194756553	0.3291198501872659	15.1811797752809	0.2189315310036485	0.09784644194756555	0.4957865168539326	0.22284644194756553	0.3291198501872659	15.1811797752809	0.2189315310036485	2419742443	350.0	0.09784644194756555	0.4957865168539326	0.22284644194756553	0.3291198501872659	15.1811797752809	0.2189315310036485	74	COMPLETE
75	0.4854868913857678	2020-05-19 04:27:11.784578	2020-05-19 04:44:14.857913	9.658374036389827	128	256	2	62	128	0.3167288525174773	0.09831460674157304	0.4854868913857678	0.22893258426966293	0.325374531835206	15.2687265917603	0.22233449924008566	0.09831460674157304	0.4854868913857678	0.22893258426966293	0.325374531835206	15.2687265917603	0.22233449924008566	2312074859	400.0	0.09831460674157304	0.4854868913857678	0.22893258426966293	0.325374531835206	15.2687265917603	0.22233449924008566	75	COMPLETE
76	0.45271535580524347	2020-05-19 04:44:14.869868	2020-05-19 05:09:47.399303	9.006711217653736	256	256	1	84	512	0.33417335149748356	0.10346441947565543	0.45271535580524347	0.21722846441947566	0.3052434456928839	16.11001872659176	0.21671892751471278	0.10346441947565543	0.45271535580524347	0.21722846441947566	0.3052434456928839	16.11001872659176	0.21671892751471278	2457531273	300.0	0.10346441947565543	0.45271535580524347	0.21722846441947566	0.3052434456928839	16.11001872659176	0.21671892751471278	76	COMPLETE
77	0.49719101123595505	2020-05-19 05:09:47.411178	2020-05-19 05:18:21.538314	5.902267699320533	256	256	1	28	128	0.3167978249436196	0.09176029962546817	0.49719101123595505	0.22940074906367042	0.33192883895131087	15.266385767790263	0.2183183552540501	0.09176029962546817	0.49719101123595505	0.22940074906367042	0.33192883895131087	15.266385767790263	0.2183183552540501	142851507	250.0	0.09176029962546817	0.49719101123595505	0.22940074906367042	0.33192883895131087	15.266385767790263	0.2183183552540501	77	COMPLETE
78	0.5046816479400749	2020-05-19 05:18:21.549417	2020-05-19 05:25:26.285754	4.689235774641707	256	128	2	56	256	0.3087181442056186	0.09831460674157304	0.5046816479400749	0.24157303370786518	0.34176029962546817	14.878277153558052	0.2259786909572674	0.09831460674157304	0.5046816479400749	0.24157303370786518	0.34176029962546817	14.878277153558052	0.2259786909572674	3168537969	250.0	0.09831460674157304	0.5046816479400749	0.24157303370786518	0.34176029962546817	14.878277153558052	0.2259786909572674	78	COMPLETE
79	0.4911048689138577	2020-05-19 05:25:26.298773	2020-05-19 05:39:15.817125	4.315086866777918	128	256	2	64	256	0.32024383257066463	0.09550561797752809	0.4911048689138577	0.22846441947565543	0.324438202247191	15.444756554307116	0.21843840446215382	0.09550561797752809	0.4911048689138577	0.22846441947565543	0.324438202247191	15.444756554307116	0.21843840446215382	1952053034	400.0	0.09550561797752809	0.4911048689138577	0.22846441947565543	0.324438202247191	15.444756554307116	0.21843840446215382	79	COMPLETE
80	0.6264044943820225	2020-05-19 05:39:15.829265	2020-05-19 05:49:34.454024	0.6598040009171424	64	64	1	75	512	0.2504867182980023	0.011704119850187267	0.6264044943820225	0.17790262172284643	0.3595505617977528	11.95131086142322	0.17764477319115393	0.011704119850187267	0.6264044943820225	0.17790262172284643	0.3595505617977528	11.95131086142322	0.17764477319115393	181287429		0.011704119850187267	0.6264044943820225	0.17790262172284643	0.3595505617977528	11.95131086142322	0.17764477319115393	80	COMPLETE
81	0.6193820224719101	2020-05-19 05:49:34.466340	2020-05-19 06:44:45.012803	0.7141458640563068	256	256	1	66	128	0.2589924526575269	0.0	0.6193820224719101	0.1699438202247191	0.3562734082397004	12.33052434456929	0.1681888199542701	0.0	0.6193820224719101	0.1699438202247191	0.3562734082397004	12.33052434456929	0.1681888199542701	391822203	750.0	0.0	0.6193820224719101	0.1699438202247191	0.3562734082397004	12.33052434456929	0.1681888199542701	81	COMPLETE
82	0.7088014981273408	2020-05-19 06:44:45.025074	2020-05-19 06:59:03.892408	1.5217595388878005	128	64	2	74	128	0.2001392519300322	0.1104868913857678	0.7088014981273408	0.30196629213483145	0.4597378277153558	9.531367041198502	0.2767565288329801	0.1104868913857678	0.7088014981273408	0.30196629213483145	0.4597378277153558	9.531367041198502	0.2767565288329801	2259121317	500.0	0.1104868913857678	0.7088014981273408	0.30196629213483145	0.4597378277153558	9.531367041198502	0.2767565288329801	82	COMPLETE
83	0.6830524344569289	2020-05-19 06:59:03.903509	2020-05-19 07:07:43.860270	2.5060052010712455	128	64	2	31	128	0.2061558876252883	0.1544943820224719	0.6830524344569289	0.3291198501872659	0.4653558052434457	9.8562734082397	0.3087597496687439	0.1544943820224719	0.6830524344569289	0.3291198501872659	0.4653558052434457	9.8562734082397	0.3087597496687439	2253846419	400.0	0.1544943820224719	0.6830524344569289	0.3291198501872659	0.4653558052434457	9.8562734082397	0.3087597496687439	83	COMPLETE
84	0.6072097378277154	2020-05-19 07:07:43.872801	2020-05-19 07:25:33.656082	1.3348637247517752	64	256	2	33	256	0.23488899923369205	0.0847378277153558	0.6072097378277154	0.2350187265917603	0.3595505617977528	11.260767790262172	0.23440587402934104	0.0847378277153558	0.6072097378277154	0.2350187265917603	0.3595505617977528	11.260767790262172	0.23440587402934104	1253804701		0.0847378277153558	0.6072097378277154	0.2350187265917603	0.3595505617977528	11.260767790262172	0.23440587402934104	84	COMPLETE
85	0.7045880149812734	2020-05-19 07:25:33.668202	2020-05-19 07:38:02.733853	1.375642138639287	64	64	1	73	128	0.2027420976037013	0.10393258426966293	0.7045880149812734	0.2902621722846442	0.44241573033707865	9.671816479400748	0.26957757943418015	0.10393258426966293	0.7045880149812734	0.2902621722846442	0.44241573033707865	9.671816479400748	0.26957757943418015	1839921872	500.0	0.10393258426966293	0.7045880149812734	0.2902621722846442	0.44241573033707865	9.671816479400748	0.26957757943418015	85	COMPLETE
86	0.49765917602996257	2020-05-19 07:38:02.746088	2020-05-19 07:43:20.879695	7.444750467804739	256	64	2	70	256	0.3048774028852694	0.10205992509363296	0.49765917602996257	0.2350187265917603	0.32724719101123595	14.672752808988765	0.22610078279454762	0.10205992509363296	0.49765917602996257	0.2350187265917603	0.32724719101123595	14.672752808988765	0.22610078279454762	4294627587	250.0	0.10205992509363296	0.49765917602996257	0.2350187265917603	0.32724719101123595	14.672752808988765	0.22610078279454762	86	COMPLETE
87	0.49204119850187267	2020-05-19 07:43:20.891816	2020-05-19 07:54:01.116041	5.349537324928265	128	128	1	87	256	0.3127998013863835	0.09176029962546817	0.49204119850187267	0.22144194756554308	0.3300561797752809	15.069756554307116	0.217042540915466	0.09176029962546817	0.49204119850187267	0.22144194756554308	0.3300561797752809	15.069756554307116	0.217042540915466	3800893798	400.0	0.09176029962546817	0.49204119850187267	0.22144194756554308	0.3300561797752809	15.069756554307116	0.217042540915466	87	COMPLETE
88	0.4943820224719101	2020-05-19 07:54:01.126539	2020-05-19 08:04:43.904723	4.876373610731373	64	64	2	58	128	0.3111290887603362	0.09269662921348315	0.4943820224719101	0.21816479400749064	0.3309925093632959	14.980337078651685	0.2172163161549999	0.09269662921348315	0.4943820224719101	0.21816479400749064	0.3309925093632959	14.980337078651685	0.2172163161549999	3873924707	450.0	0.09269662921348315	0.4943820224719101	0.21816479400749064	0.3309925093632959	14.980337078651685	0.2172163161549999	88	COMPLETE
89	0.6432584269662921	2020-05-19 08:04:43.916875	2020-05-19 08:20:22.866056	2.0514707692156735	64	128	1	93	256	0.2231893272484454	0.13904494382022473	0.6432584269662921	0.30290262172284643	0.40074906367041196	10.700374531835205	0.2843438498589594	0.13904494382022473	0.6432584269662921	0.30290262172284643	0.40074906367041196	10.700374531835205	0.2843438498589594	3258625284	750.0	0.13904494382022473	0.6432584269662921	0.30290262172284643	0.40074906367041196	10.700374531835205	0.2843438498589594	89	COMPLETE
90	0.49812734082397003	2020-05-19 08:20:22.880541	2020-05-19 08:25:17.831818	5.080614498227525	128	64	1	79	128	0.3104773572417611	0.09878277153558053	0.49812734082397003	0.2308052434456929	0.3300561797752809	14.95131086142322	0.22215722232853682	0.09878277153558053	0.49812734082397003	0.2308052434456929	0.3300561797752809	14.95131086142322	0.22215722232853682	206697203	200.0	0.09878277153558053	0.49812734082397003	0.2308052434456929	0.3300561797752809	14.95131086142322	0.22215722232853682	90	COMPLETE
91	0.5009363295880149	2020-05-19 08:25:17.844120	2020-05-19 08:28:52.609471	6.426820093824297	128	64	1	23	128	0.3119402459180785	0.09410112359550561	0.5009363295880149	0.2298689138576779	0.32256554307116103	15.025280898876405	0.21855338806286675	0.09410112359550561	0.5009363295880149	0.2298689138576779	0.32256554307116103	15.025280898876405	0.21855338806286675	2848474358	200.0	0.09410112359550561	0.5009363295880149	0.2298689138576779	0.32256554307116103	15.025280898876405	0.21855338806286675	91	COMPLETE
92	0.552434456928839	2020-05-19 08:28:52.621865	2020-05-19 08:49:33.283509	3.3392637482441163	64	128	1	98	256	0.2659827832172691	0.10908239700374532	0.552434456928839	0.24765917602996254	0.35674157303370785	12.777621722846442	0.2406363819204126	0.10908239700374532	0.552434456928839	0.24765917602996254	0.35674157303370785	12.777621722846442	0.2406363819204126	3136515538	950.0	0.10908239700374532	0.552434456928839	0.24765917602996254	0.35674157303370785	12.777621722846442	0.2406363819204126	92	COMPLETE
93	0.6783707865168539	2020-05-19 08:49:33.295577	2020-05-19 09:03:20.739010	1.1343810036997695	64	128	1	7	128	0.21543812177454433	0.06882022471910113	0.6783707865168539	0.2532771535580524	0.4044943820224719	10.296816479400748	0.2355784056740853	0.06882022471910113	0.6783707865168539	0.2532771535580524	0.4044943820224719	10.296816479400748	0.2355784056740853	2888981537	700.0	0.06882022471910113	0.6783707865168539	0.2532771535580524	0.4044943820224719	10.296816479400748	0.2355784056740853	93	COMPLETE
94	0.49157303370786515	2020-05-19 09:03:20.750937	2020-05-19 09:05:14.427788	6.389271782900011	64	64	1	30	256	0.3149550899537106	0.0997191011235955	0.49157303370786515	0.23220973782771537	0.324438202247191	15.17930711610487	0.22241211500317445	0.0997191011235955	0.49157303370786515	0.23220973782771537	0.324438202247191	15.17930711610487	0.22241211500317445	340843546	200.0	0.0997191011235955	0.49157303370786515	0.23220973782771537	0.324438202247191	15.17930711610487	0.22241211500317445	94	COMPLETE
95	0.6680711610486891	2020-05-19 09:05:14.438020	2020-05-19 09:20:50.549463	1.529368100585148	64	128	2	47	256	0.21410399630721588	0.11844569288389513	0.6680711610486891	0.27902621722846443	0.40636704119850187	10.247659176029963	0.27171462234173954	0.11844569288389513	0.6680711610486891	0.27902621722846443	0.40636704119850187	10.247659176029963	0.27171462234173954	1854835286		0.11844569288389513	0.6680711610486891	0.27902621722846443	0.40636704119850187	10.247659176029963	0.27171462234173954	95	COMPLETE
96	0.4897003745318352	2020-05-19 09:20:50.561405	2020-05-19 09:24:38.328105	8.752894281910114	64	64	2	86	512	0.3161920756371936	0.09222846441947566	0.4897003745318352	0.22752808988764045	0.3197565543071161	15.23876404494382	0.21586498740321414	0.09222846441947566	0.4897003745318352	0.22752808988764045	0.3197565543071161	15.23876404494382	0.21586498740321414	842772373	400.0	0.09222846441947566	0.4897003745318352	0.22752808988764045	0.3197565543071161	15.23876404494382	0.21586498740321414	96	COMPLETE
97	0.6652621722846442	2020-05-19 09:24:38.348997	2020-05-19 09:37:25.678301	1.371483234660258	64	128	2	21	256	0.21382918712344676	0.09363295880149813	0.6652621722846442	0.26732209737827717	0.4101123595505618	10.237827715355806	0.25372804428262763	0.09363295880149813	0.6652621722846442	0.26732209737827717	0.4101123595505618	10.237827715355806	0.25372804428262763	2301403732		0.09363295880149813	0.6652621722846442	0.26732209737827717	0.4101123595505618	10.237827715355806	0.25372804428262763	97	COMPLETE
98	0.49953183520599254	2020-05-19 09:37:25.690234	2020-05-19 09:52:29.987327	4.144513848581429	256	256	2	22	512	0.3141577885187953	0.09691011235955056	0.49953183520599254	0.23267790262172286	0.33754681647940077	15.14934456928839	0.2237994111635703	0.09691011235955056	0.49953183520599254	0.23267790262172286	0.33754681647940077	15.14934456928839	0.2237994111635703	2273061185	650.0	0.09691011235955056	0.49953183520599254	0.23267790262172286	0.33754681647940077	15.14934456928839	0.2237994111635703	98	COMPLETE
99	0.47846441947565543	2020-05-19 09:52:29.998930	2020-05-19 10:12:55.291100	3.6358515221980774	64	256	2	100	256	0.3223223305971812	0.09597378277153558	0.47846441947565543	0.23174157303370788	0.323501872659176	15.575842696629213	0.21795719273712244	0.09597378277153558	0.47846441947565543	0.23174157303370788	0.323501872659176	15.575842696629213	0.21795719273712244	3370352631	650.0	0.09597378277153558	0.47846441947565543	0.23174157303370788	0.323501872659176	15.575842696629213	0.21795719273712244	99	COMPLETE
