number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
14	0.0945692883895131	2020-04-05 22:02:12.928656	2020-04-05 22:13:02.578218	128	0.46458866377525304	200	99	0.016975264080199295	256	1.0021208573973386	0.0009363295880149813	0.0945692883895131	0.01638576779026217	0.041666666666666664	48.4124531835206	0.0434289549095488	0.0009363295880149813	0.0945692883895131	0.01638576779026217	0.041666666666666664	48.4124531835206	0.0434289549095488	754859376	150	0.0009363295880149813	0.0945692883895131	0.01638576779026217	0.041666666666666664	48.4124531835206	0.0434289549095488	14	COMPLETE
15	0.10486891385767791	2020-04-05 22:13:02.622539	2020-04-05 22:21:37.065331	128	0.1545268990403429	450	35	0.07823765971536793	128	1.0113557762368703	0.0	0.10486891385767791	0.024344569288389514	0.05337078651685393	48.76498127340824	0.04643947091486314	0.0	0.10486891385767791	0.024344569288389514	0.05337078651685393	48.76498127340824	0.04643947091486314	225336899	150	0.0	0.10486891385767791	0.024344569288389514	0.05337078651685393	48.76498127340824	0.04643947091486314	15	COMPLETE
16	0.9279026217228464	2020-04-05 22:21:37.107458	2020-04-05 22:33:06.356354	64	0.4004490883703724	50	81	0.00901073987591104	256	0.08557647906334492	0.3792134831460674	0.9279026217228464	0.6797752808988764	0.8146067415730337	4.11563670411985	0.5628052639296894	0.3792134831460674	0.9279026217228464	0.6797752808988764	0.8146067415730337	4.11563670411985	0.5628052639296894	1006751776	400	0.3792134831460674	0.9279026217228464	0.6797752808988764	0.8146067415730337	4.11563670411985	0.5628052639296894	16	COMPLETE
17	0.9194756554307116	2020-04-05 22:33:06.394765	2020-04-05 22:39:58.215143	128	0.37223845210000905	100	78	0.013493503178328254	512	0.09145661846085797	0.32069288389513106	0.9194756554307116	0.6455992509363296	0.7846441947565543	4.407771535580524	0.5170936812913004	0.32069288389513106	0.9194756554307116	0.6455992509363296	0.7846441947565543	4.407771535580524	0.5170936812913004	631601487	200	0.32069288389513106	0.9194756554307116	0.6455992509363296	0.7846441947565543	4.407771535580524	0.5170936812913004	17	COMPLETE
18	0.10112359550561797	2020-04-05 22:39:58.257345	2020-04-05 22:57:08.721809	256	0.23743788751023942	300	43	0.023200651370179043	256	0.9908520814854554	0.0	0.10112359550561797	0.02294007490636704	0.04588014981273408	47.8066479400749	0.04544865297640653	0.0	0.10112359550561797	0.02294007490636704	0.04588014981273408	47.8066479400749	0.04544865297640653	2893202544	150	0.0	0.10112359550561797	0.02294007490636704	0.04588014981273408	47.8066479400749	0.04544865297640653	18	COMPLETE
19	0.09410112359550561	2020-04-05 22:57:08.763581	2020-04-05 23:18:13.389785	256	0.1327445068527791	200	81	0.08837233550393131	512	0.994585946340058	0.0	0.09410112359550561	0.02200374531835206	0.04681647940074907	47.9812734082397	0.04433008614809097	0.0	0.09410112359550561	0.02200374531835206	0.04681647940074907	47.9812734082397	0.04433008614809097	3630090218	150	0.0	0.09410112359550561	0.02200374531835206	0.04681647940074907	47.9812734082397	0.04433008614809097	19	COMPLETE
20	0.8548689138576779	2020-04-05 23:18:13.429343	2020-04-05 23:21:50.686069	64	0.18566094204998407	100	30	0.022037150907623534	128	0.1220992141654401	0.3192883895131086	0.8548689138576779	0.5880149812734082	0.7256554307116105	5.898408239700374	0.4928926575562347	0.3192883895131086	0.8548689138576779	0.5880149812734082	0.7256554307116105	5.898408239700374	0.4928926575562347	4054365133	200	0.3192883895131086	0.8548689138576779	0.5880149812734082	0.7256554307116105	5.898408239700374	0.4928926575562347	20	COMPLETE
21	0.9222846441947565	2020-04-05 23:21:50.724814	2020-04-05 23:31:42.614026	64	0.4810793243240088	300	78	0.010820078504321123	128	0.09348465718437084	0.35159176029962547	0.9222846441947565	0.6839887640449438	0.802434456928839	4.507490636704119	0.5460594780602895	0.35159176029962547	0.9222846441947565	0.6839887640449438	0.802434456928839	4.507490636704119	0.5460594780602895	200189896	200	0.35159176029962547	0.9222846441947565	0.6839887640449438	0.802434456928839	4.507490636704119	0.5460594780602895	21	COMPLETE
22	0.0950374531835206	2020-04-05 23:31:42.653737	2020-04-05 23:49:45.564078	128	0.13567517784150285	500	71	0.0187704777671923	512	1.0043991429710322	0.0009363295880149813	0.0950374531835206	0.02153558052434457	0.04400749063670412	48.4873595505618	0.044651682636562946	0.0009363295880149813	0.0950374531835206	0.02153558052434457	0.04400749063670412	48.4873595505618	0.044651682636562946	1108616622	150	0.0009363295880149813	0.0950374531835206	0.02153558052434457	0.04400749063670412	48.4873595505618	0.044651682636562946	22	COMPLETE
23	0.10486891385767791	2020-04-05 23:49:45.602136	2020-04-05 23:55:33.347482	128	0.3578294297571167	400	25	0.04249597139495302	256	0.9946705828794045	0.0	0.10486891385767791	0.019662921348314606	0.0449438202247191	48.05149812734082	0.04477847824662822	0.0	0.10486891385767791	0.019662921348314606	0.0449438202247191	48.05149812734082	0.04477847824662822	3994085052	150	0.0	0.10486891385767791	0.019662921348314606	0.0449438202247191	48.05149812734082	0.04477847824662822	23	COMPLETE
24	0.9063670411985019	2020-04-05 23:55:33.386708	2020-04-06 00:09:15.824491	256	0.34922554967446673	50	22	0.012552179463555295	512	0.1021323310915897	0.2654494382022472	0.9063670411985019	0.5786516853932584	0.7439138576779026	4.91432584269663	0.467594966234573	0.2654494382022472	0.9063670411985019	0.5786516853932584	0.7439138576779026	4.91432584269663	0.467594966234573	2713754000	400	0.2654494382022472	0.9063670411985019	0.5786516853932584	0.7439138576779026	4.91432584269663	0.467594966234573	24	COMPLETE
25	0.9222846441947565	2020-04-06 00:09:15.863844	2020-04-06 00:10:52.962478	64	0.2274113613297303	450	1	0.026912826572818342	512	0.09057497886211824	0.34176029962546817	0.9222846441947565	0.6633895131086143	0.8014981273408239	4.3562734082397006	0.5374677509716614	0.34176029962546817	0.9222846441947565	0.6633895131086143	0.8014981273408239	4.3562734082397006	0.5374677509716614	2303164834	250	0.34176029962546817	0.9222846441947565	0.6633895131086143	0.8014981273408239	4.3562734082397006	0.5374677509716614	25	COMPLETE
26	0.10252808988764045	2020-04-06 00:10:53.011671	2020-04-06 00:20:55.608081	256	0.32603679399662094	50	67	0.038425120829281574	128	0.9900943736688753	0.0	0.10252808988764045	0.02153558052434457	0.046348314606741575	47.71488764044944	0.045222416395948484	0.0	0.10252808988764045	0.02153558052434457	0.046348314606741575	47.71488764044944	0.045222416395948484	3030207683	150	0.0	0.10252808988764045	0.02153558052434457	0.046348314606741575	47.71488764044944	0.045222416395948484	26	COMPLETE
27	0.8993445692883895	2020-04-06 00:20:55.648559	2020-04-06 00:22:37.674529	64	0.23367493669111258	350	1	0.019635022102828813	512	0.10679621248565307	0.30430711610486894	0.8993445692883895	0.6306179775280899	0.7682584269662921	5.172752808988764	0.5002487011511721	0.30430711610486894	0.8993445692883895	0.6306179775280899	0.7682584269662921	5.172752808988764	0.5002487011511721	2646722454	300	0.30430711610486894	0.8993445692883895	0.6306179775280899	0.7682584269662921	5.172752808988764	0.5002487011511721	27	COMPLETE
28	0.8960674157303371	2020-04-06 00:22:37.714011	2020-04-06 00:34:12.739688	128	0.1819119986603891	200	52	0.006093564645921804	512	0.10784544897516875	0.27715355805243447	0.8960674157303371	0.579119850187266	0.7439138576779026	5.191947565543071	0.4724687869046862	0.27715355805243447	0.8960674157303371	0.579119850187266	0.7439138576779026	5.191947565543071	0.4724687869046862	3267195254	250	0.27715355805243447	0.8960674157303371	0.579119850187266	0.7439138576779026	5.191947565543071	0.4724687869046862	28	COMPLETE
29	0.9279026217228464	2020-04-06 00:34:12.782201	2020-04-06 00:41:03.680346	128	0.49308396709360575	50	65	0.009880950426552435	256	0.09118098721748796	0.33614232209737827	0.9279026217228464	0.6563670411985019	0.7963483146067416	4.384831460674158	0.5306993158153622	0.33614232209737827	0.9279026217228464	0.6563670411985019	0.7963483146067416	4.384831460674158	0.5306993158153622	1779643253	200	0.33614232209737827	0.9279026217228464	0.6563670411985019	0.7963483146067416	4.384831460674158	0.5306993158153622	29	COMPLETE
30	0.9133895131086143	2020-04-06 00:41:03.723383	2020-04-06 02:04:41.373863	64	0.3183981624900585	450	90	0.001116660385362771	512	0.09310608216707877	0.32303370786516855	0.9133895131086143	0.6540262172284644	0.7949438202247191	4.4822097378277155	0.5211662373300183	0.32303370786516855	0.9133895131086143	0.6540262172284644	0.7949438202247191	4.4822097378277155	0.5211662373300183	1486749593	850	0.32303370786516855	0.9133895131086143	0.6540262172284644	0.7949438202247191	4.4822097378277155	0.5211662373300183	30	COMPLETE
31	0.09925093632958802	2020-04-06 02:04:41.413202	2020-04-06 02:09:41.510743	128	0.21680811607734768	150	56	0.03110617715649428	256	1.003956335871428	0.0009363295880149813	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.424157303370784	0.04473634303868613	0.0009363295880149813	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.424157303370784	0.04473634303868613	4145018755	150	0.0009363295880149813	0.09925093632958802	0.02294007490636704	0.04307116104868914	48.424157303370784	0.04473634303868613	31	COMPLETE
32	0.10112359550561797	2020-04-06 02:09:41.556115	2020-04-06 02:26:39.674160	128	0.47824220853490806	350	94	0.08492848538118881	512	1.0168528063554136	0.0	0.10112359550561797	0.026217228464419477	0.04541198501872659	49.10299625468165	0.04493234795805493	0.0	0.10112359550561797	0.026217228464419477	0.04541198501872659	49.10299625468165	0.04493234795805493	3930254368	150	0.0	0.10112359550561797	0.026217228464419477	0.04541198501872659	49.10299625468165	0.04493234795805493	32	COMPLETE
33	0.0950374531835206	2020-04-06 02:26:39.713473	2020-04-06 02:31:04.137334	64	0.384235292212437	300	23	0.0271872007133186	128	1.0059295821610545	0.0056179775280898875	0.0950374531835206	0.027153558052434457	0.04915730337078652	48.57911985018727	0.04939903294310304	0.0056179775280898875	0.0950374531835206	0.027153558052434457	0.04915730337078652	48.57911985018727	0.04939903294310304	3500781467	150	0.0056179775280898875	0.0950374531835206	0.027153558052434457	0.04915730337078652	48.57911985018727	0.04939903294310304	33	COMPLETE
34	0.0950374531835206	2020-04-06 02:31:04.176073	2020-04-06 02:34:30.554626	128	0.3913814266484675	450	4	0.03756120826356939	512	0.9989811468944442	0.0009363295880149813	0.0950374531835206	0.021067415730337078	0.037921348314606744	48.26357677902622	0.04401564027301503	0.0009363295880149813	0.0950374531835206	0.021067415730337078	0.037921348314606744	48.26357677902622	0.04401564027301503	4212121339	150	0.0009363295880149813	0.0950374531835206	0.021067415730337078	0.037921348314606744	48.26357677902622	0.04401564027301503	34	COMPLETE
35	0.09316479400749064	2020-04-06 02:34:30.595866	2020-04-06 02:39:31.956505	128	0.44935347303448814	350	10	0.011435920921085245	128	1.0016240034433785	0.0018726591760299626	0.09316479400749064	0.02294007490636704	0.03651685393258427	48.31647940074907	0.044880825644102035	0.0018726591760299626	0.09316479400749064	0.02294007490636704	0.03651685393258427	48.31647940074907	0.044880825644102035	1389065914	150	0.0018726591760299626	0.09316479400749064	0.02294007490636704	0.03651685393258427	48.31647940074907	0.044880825644102035	35	COMPLETE
36	0.10393258426966293	2020-04-06 02:39:31.994512	2020-04-06 02:47:20.439547	64	0.23986472602989528	150	79	0.0818608191581962	256	0.9897749955968212	0.0009363295880149813	0.10393258426966293	0.02200374531835206	0.04260299625468165	47.7687265917603	0.04593184963726454	0.0009363295880149813	0.10393258426966293	0.02200374531835206	0.04260299625468165	47.7687265917603	0.04593184963726454	2818140771	150	0.0009363295880149813	0.10393258426966293	0.02200374531835206	0.04260299625468165	47.7687265917603	0.04593184963726454	36	COMPLETE
37	0.09597378277153558	2020-04-06 02:47:20.479364	2020-04-06 02:50:45.405613	128	0.31782188317660953	300	18	0.09058167546840273	512	0.9921855632344798	0.0	0.09597378277153558	0.018258426966292134	0.04260299625468165	47.887172284644194	0.04397029727542089	0.0	0.09597378277153558	0.018258426966292134	0.04260299625468165	47.887172284644194	0.04397029727542089	2354797121	150	0.0	0.09597378277153558	0.018258426966292134	0.04260299625468165	47.887172284644194	0.04397029727542089	37	COMPLETE
38	0.9204119850187266	2020-04-06 02:50:45.446186	2020-04-06 03:16:35.977383	128	0.3443378119009366	350	16	0.005139000963206507	256	0.09168350584508524	0.31226591760299627	0.9204119850187266	0.6418539325842697	0.7823033707865169	4.413857677902621	0.5105819157105422	0.31226591760299627	0.9204119850187266	0.6418539325842697	0.7823033707865169	4.413857677902621	0.5105819157105422	969391916	350	0.31226591760299627	0.9204119850187266	0.6418539325842697	0.7823033707865169	4.413857677902621	0.5105819157105422	38	COMPLETE
39	0.08661048689138577	2020-04-06 03:16:36.017912	2020-04-06 03:23:57.745343	64	0.18677274986570258	400	68	0.017672245810497835	256	1.0192200941563851	0.0032771535580524347	0.08661048689138577	0.017790262172284643	0.03885767790262172	49.188202247191015	0.043848019101547835	0.0032771535580524347	0.08661048689138577	0.017790262172284643	0.03885767790262172	49.188202247191015	0.043848019101547835	706799452	150	0.0032771535580524347	0.08661048689138577	0.017790262172284643	0.03885767790262172	49.188202247191015	0.043848019101547835	39	COMPLETE
40	0.9316479400749064	2020-04-06 03:23:57.785303	2020-04-06 03:35:06.087145	64	0.4809727231482954	450	14	0.0040675145254007875	128	0.08933129545374449	0.37125468164794007	0.9316479400749064	0.702247191011236	0.824438202247191	4.3164794007490634	0.5635930236100709	0.37125468164794007	0.9316479400749064	0.702247191011236	0.824438202247191	4.3164794007490634	0.5635930236100709	164913187	300	0.37125468164794007	0.9316479400749064	0.702247191011236	0.824438202247191	4.3164794007490634	0.5635930236100709	40	COMPLETE
41	0.10112359550561797	2020-04-06 03:35:06.130978	2020-04-06 03:51:39.529119	256	0.3624863711659536	450	13	0.030267833231633658	128	1.012972227430271	0.0	0.10112359550561797	0.023876404494382022	0.04400749063670412	48.879447565543074	0.044943288961223044	0.0	0.10112359550561797	0.023876404494382022	0.04400749063670412	48.87921348314607	0.0449435625817923	3934938174	150	0.0	0.10112359550561797	0.023876404494382022	0.04400749063670412	48.879681647940075	0.044943024461339416	41	COMPLETE
42	0.10346441947565543	2020-04-06 03:51:39.568645	2020-04-06 04:28:36.404273	256	0.12523240787275766	450	62	0.071927274644988	256	1.0051799932850545	0.0	0.10346441947565543	0.024812734082397005	0.050093632958801496	48.549157303370784	0.045720597750350304	0.0	0.10346441947565543	0.024812734082397005	0.050093632958801496	48.549157303370784	0.045720597750350304	2158810531	150	0.0	0.10346441947565543	0.024812734082397005	0.050093632958801496	48.549157303370784	0.045720597750350304	42	COMPLETE
43	0.09410112359550561	2020-04-06 04:28:36.442659	2020-04-06 04:34:08.603548	128	0.331402058523051	50	68	0.05692489402045558	256	1.0129848487329869	0.0	0.09410112359550561	0.018258426966292134	0.03932584269662921	48.874063670411985	0.04244316685729279	0.0	0.09410112359550561	0.018258426966292134	0.03932584269662921	48.874063670411985	0.04244316685729279	2164921849	150	0.0	0.09410112359550561	0.018258426966292134	0.03932584269662921	48.874063670411985	0.04244316685729279	43	COMPLETE
44	0.8918539325842697	2020-04-06 04:34:08.641640	2020-04-06 05:41:09.612316	256	0.300635723119167	200	65	0.0017781231129756772	256	0.10830424164686953	0.27340823970037453	0.8918539325842697	0.5636704119850188	0.7265917602996255	5.192415730337078	0.46616574921809895	0.27340823970037453	0.8918539325842697	0.5636704119850188	0.7265917602996255	5.192415730337078	0.46616574921809895	3163039188	450	0.27340823970037453	0.8918539325842697	0.5636704119850188	0.7265917602996255	5.192415730337078	0.46616574921809895	44	COMPLETE
45	0.8820224719101124	2020-04-06 05:41:09.650305	2020-04-06 06:01:07.341183	256	0.48431786708907376	100	24	0.0037477001227965746	128	0.11864522507602579	0.2640449438202247	0.8820224719101124	0.5575842696629213	0.7167602996254682	5.7209737827715355	0.45579166309683766	0.2640449438202247	0.8820224719101124	0.5575842696629213	0.7167602996254682	5.7209737827715355	0.45579166309683766	4023686805	350	0.2640449438202247	0.8820224719101124	0.5575842696629213	0.7167602996254682	5.7209737827715355	0.45579166309683766	45	COMPLETE
46	0.09644194756554307	2020-04-06 06:01:07.379346	2020-04-06 06:26:26.792660	256	0.41881772143714097	450	43	0.010695764741966785	512	1.0052892042913435	0.0	0.09644194756554307	0.021067415730337078	0.04119850187265917	48.517322097378276	0.04454182936794337	0.0	0.09644194756554307	0.021067415730337078	0.04119850187265917	48.517322097378276	0.04454182936794337	1507271904	150	0.0	0.09644194756554307	0.021067415730337078	0.04119850187265917	48.517322097378276	0.04454182936794337	46	COMPLETE
47	0.09410112359550561	2020-04-06 06:26:26.830457	2020-04-06 06:37:18.546137	64	0.4504926099822825	500	86	0.021746861760992393	512	1.0123173313115965	0.0014044943820224719	0.09410112359550561	0.018726591760299626	0.04119850187265917	48.90074906367041	0.043996273268224195	0.0014044943820224719	0.09410112359550561	0.018726591760299626	0.04119850187265917	48.90074906367041	0.043996273268224195	1939040558	150	0.0014044943820224719	0.09410112359550561	0.018726591760299626	0.04119850187265917	48.90074906367041	0.043996273268224195	47	COMPLETE
48	0.10674157303370786	2020-04-06 06:37:18.585734	2020-04-06 06:44:00.781837	64	0.2951137190930586	400	61	0.048726665514249506	256	0.9929827677072043	0.005149812734082397	0.10674157303370786	0.026217228464419477	0.048220973782771535	47.84691011235955	0.04915499339251528	0.005149812734082397	0.10674157303370786	0.026217228464419477	0.048220973782771535	47.84691011235955	0.04915499339251528	1549603433	150	0.005149812734082397	0.10674157303370786	0.026217228464419477	0.048220973782771535	47.84691011235955	0.04915499339251528	48	COMPLETE
49	0.10486891385767791	2020-04-06 06:44:00.822359	2020-04-06 07:09:15.817540	256	0.1014909023933559	200	99	0.0294275032578123	512	0.9967153896577656	0.0	0.10486891385767791	0.024344569288389514	0.04260299625468165	48.059925093632955	0.045824236641907205	0.0	0.10486891385767791	0.024344569288389514	0.04260299625468165	48.059925093632955	0.045824236641907205	4168795748	150	0.0	0.10486891385767791	0.024344569288389514	0.04260299625468165	48.059925093632955	0.045824236641907205	49	COMPLETE
50	0.09925093632958802	2020-04-06 07:09:15.855506	2020-04-06 07:16:23.947823	128	0.3208446971791699	400	32	0.015217451768738689	256	1.0191275262995885	0.0014044943820224719	0.09925093632958802	0.021067415730337078	0.04681647940074907	49.146067415730336	0.044991500952019925	0.0014044943820224719	0.09925093632958802	0.021067415730337078	0.04681647940074907	49.146067415730336	0.044991500952019925	2524687661	150	0.0014044943820224719	0.09925093632958802	0.021067415730337078	0.04681647940074907	49.146067415730336	0.044991500952019925	50	COMPLETE
51	0.8693820224719101	2020-04-06 07:16:23.985716	2020-04-06 10:14:35.777695	256	0.23254662969515805	350	53	0.001527062626966909	512	0.12108517698908734	0.2588951310861423	0.8693820224719101	0.5529026217228464	0.7059925093632958	5.805711610486892	0.45083837083233363	0.2588951310861423	0.8693820224719101	0.5529026217228464	0.7059925093632958	5.805711610486892	0.45083837083233363	476117595	800	0.2588951310861423	0.8693820224719101	0.5529026217228464	0.7059925093632958	5.805711610486892	0.45083837083233363	51	COMPLETE
