number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
47	TrialState.COMPLETE	0.042138810198300285	2019-12-28 00:54:33.847483	2019-12-28 01:11:01.125505	7.09628419215841	150.0	1	21.0	0.01049857158201001	1600.0	0.5119857206841463	0.0066985363550519355	0.042138810198300285	0.019771010387157697	0.02670561850802644	10378.091477809254	0.019591558063080473	0.0066985363550519355	0.042138810198300285	0.019771010387157697	0.02670561850802644	10378.052024315391	0.01959166662086028	0.0066985363550519355	0.042138810198300285	0.019771010387157697	0.02670561850802644	10378.130931303116	0.019591452690641477	47			0.041696175637393765	0.041961756373937675							
48	TrialState.COMPLETE	0.015979107648725212	2019-12-28 01:11:01.126501	2019-12-28 01:22:02.600213	4.8148965419706204	350.0	2	46.0	0.027629234469679922	2000.0	0.8709917713394544	0.0028328611898017	0.015979107648725212	0.0069936260623229465	0.010180594900849858	17656.658595963174	0.007862618982411045	0.0028328611898017	0.015979107648725212	0.0069936260623229465	0.010180594900849858	17656.513765934844	0.007862643804240487	0.0028328611898017	0.015979107648725212	0.0069936260623229465	0.010180594900849858	17656.8034259915	0.007862594474239043	48	0.018502124645892352	0.01682011331444759									
49	TrialState.COMPLETE	0.002213172804532578	2019-12-28 01:22:02.601297	2019-12-28 01:34:49.262403	2.445976510013097	450.0	1	46.0	0.04759726600739027	1000.0	0.9380981294990148	0.0002213172804532578	0.002213172804532578	0.0011951133144475921	0.0015049575070821529	19017.631993626062	0.0016332988645263295	0.0006639518413597734	0.003098441926345609	0.0018148016997167138	0.0022574362606232294	18988.492121104817	0.0021581891501938465	0.0002213172804532578	0.002213172804532578	0.0011951133144475921	0.0015049575070821529	19046.771866147308	0.0015982002998360565	49	0.002124645892351275	0.0021836638338054767									
50	TrialState.COMPLETE	0.011065864022662889	2019-12-28 01:34:49.263433	2019-12-28 01:46:50.938310	9.159693744386681	450.0	2	31.0	0.06627983331702225	900.0	0.9112209697279683	0.0012836402266288953	0.011065864022662889	0.00340828611898017	0.005887039660056657	18472.430307188384	0.004810358735890544	0.0013721671388101982	0.011065864022662889	0.00340828611898017	0.005887039660056657	18471.44927407932	0.00484659693659923	0.0012836402266288953	0.011065864022662889	0.00340828611898017	0.005887039660056657	18473.41134029745	0.0047906847765985675	50	0.013279036827195468	0.011803588290840416									
51	TrialState.COMPLETE	0.14230701133144477	2019-12-28 01:46:50.939358	2019-12-28 01:56:31.967053	5.222108743820665	250.0	2	41.0	0.009040118598688649	1000.0	0.32808329135809317	0.015315155807365439	0.14230701133144477	0.08330382436260624	0.10972910764872522	6650.30366944051	0.061396231986263664	0.015315155807365439	0.14230701133144477	0.08330382436260624	0.10972910764872522	6650.302098087819	0.06139623431939006	0.015315155807365439	0.14230701133144477	0.08330382436260624	0.10972910764872522	6650.305240793201	0.06139622966787761	51	0.14668909348441928	0.14376770538243627									
52	TrialState.COMPLETE	0.2631019830028329	2019-12-28 01:56:31.968097	2019-12-28 02:07:17.769144	1.6616379104567107	350.0	2	41.0	0.00345580132925375	600.0	0.15353374503688277	0.01704143059490085	0.2631019830028329	0.1537712464589235	0.20038066572237961	3111.704320113314	0.10585584108598915	0.01704143059490085	0.2631019830028329	0.1537712464589235	0.20038066572237961	3111.7034348441925	0.10585584127620117	0.01704143059490085	0.2631019830028329	0.1537712464589235	0.20038066572237961	3111.7052053824364	0.10585584089616838	52	0.2855878186968839	0.2705972615675165									
53	TrialState.COMPLETE	0.47171967550862737	2019-12-28 02:07:17.770171	2019-12-28 02:50:14.107357	9.375199608467828	350.0	1	16.0	0.001311419129395615	2000.0	0.11140234010098195	0.009271182075714654	0.47171967550862737	0.305176409992274	0.3926409992274015	2257.812266610868	0.1804156399143505	0.009271182075714654	0.47171967550862737	0.305176409992274	0.3926409992274015	2257.8103914499097	0.18041564416937494	0.009271182075714654	0.47171967550862737	0.305176409992274	0.3926409992274015	2257.8141417718257	0.18041563574566108	53								0.47361898016997167	0.4725743626062323		
54	TrialState.COMPLETE	0.07252124645892351	2019-12-28 02:50:14.108369	2019-12-28 03:03:28.156373	5.3301939400834515	150.0	1	41.0	0.009633537748671088	700.0	0.35345514274255896	0.002478753541076487	0.07252124645892351	0.029780453257790367	0.04567988668555241	7164.874433427762	0.027147169326360476	0.002478753541076487	0.0726628895184136	0.029780453257790367	0.04567988668555241	7164.157259206799	0.027153426213002013	0.002478753541076487	0.07252124645892351	0.029780453257790367	0.04567988668555241	7165.591607648726	0.02714143663981953	54		0.07011331444759207	0.07161827195467423								
55	TrialState.COMPLETE	0.38759295325779036	2019-12-28 03:03:28.157253	2019-12-28 03:29:31.248426	1.8262864109762875	150.0	1	36.0	0.0032700321176470423	600.0	0.1698586692133319	0.0019475920679886685	0.38759295325779036	0.23187411473087818	0.3080072592067989	3442.791010092068	0.140065237855256	0.0019475920679886685	0.38759295325779036	0.23187411473087818	0.3080072592067989	3442.7888411827194	0.14006526462432942	0.0019475920679886685	0.38759295325779036	0.23187411473087818	0.3080072592067989	3442.7931790014163	0.14006521195113966	55					0.40146954674220964	0.3935400647511129					
56	TrialState.COMPLETE	0.32799220963172804	2019-12-28 03:29:31.249281	2019-12-28 03:38:40.512056	2.679145691442645	250.0	2	31.0	0.0015005276622421014	2000.0	0.1614642281545574	0.010401912181303116	0.32799220963172804	0.18918201133144477	0.2531427053824363	3272.1994511331445	0.12216989470333912	0.010401912181303116	0.32799220963172804	0.18918201133144477	0.2531427053824363	3272.197813385269	0.1221698952269361	0.010401912181303116	0.32799220963172804	0.18918201133144477	0.2531427053824363	3272.20108888102	0.12216989418088552	56	0.3523371104815864	0.3361071765816808									
57	TrialState.COMPLETE	0.3035587818696884	2019-12-28 03:38:40.512888	2019-12-28 03:47:14.182324	5.355162225651581	150.0	2	26.0	0.0027178889638046684	600.0	0.15468364554444436	0.012526558073654392	0.3035587818696884	0.175814447592068	0.23455205382436262	3134.9000531161473	0.11614622646046209	0.012526558073654392	0.3035587818696884	0.175814447592068	0.23455205382436262	3134.8992121104816	0.1161462264887592	0.012526558073654392	0.3035587818696884	0.175814447592068	0.23455205382436262	3134.900894121813	0.11614622643218253	57	0.32595609065155806	0.31102455146364494									
58	TrialState.COMPLETE	0.0018148016997167138	2019-12-28 03:47:14.183364	2019-12-28 03:56:08.308639	7.6557751747755685	250.0	1	26.0	0.03849884409544454	900.0	0.9381419965348462	0.00017705382436260624	0.0018148016997167138	0.0006639518413597734	0.0009737960339943342	19018.421897131728	0.001750213087451156	0.00017705382436260624	0.0018148016997167138	0.0006639518413597734	0.0009737960339943342	19018.384472379603	0.0017502195364747736	0.00017705382436260624	0.0018148016997167138	0.0006639518413597734	0.0009737960339943342	19018.459321883853	0.0017502066814736456	58	0.0018590651558073655	0.0018295561850802645									
59	TrialState.COMPLETE	0.25942811614730876	2019-12-28 03:56:08.309462	2019-12-28 04:05:14.855797	7.054864160360621	250.0	2	26.0	0.003997976059549236	1400.0	0.15029147133074092	0.016421742209631728	0.25942811614730876	0.14916784702549576	0.200203611898017	3046.027376947592	0.10334281326502208	0.016421742209631728	0.25942811614730876	0.14916784702549576	0.200203611898017	3046.026469546742	0.10334281330054206	0.016421742209631728	0.25942811614730876	0.14916784702549576	0.200203611898017	3046.028284348442	0.10334281322951537	59	0.287092776203966	0.26864966949952784									
60	TrialState.COMPLETE	0.0018148016997167138	2019-12-28 04:05:14.856840	2019-12-28 04:16:16.091431	5.846145160520126	450.0	1	16.0	0.021297974101895434	900.0	0.9249953424430786	4.426345609065156e-05	0.0018148016997167138	0.0005311614730878187	0.0007524787535410764	18751.992032577902	0.00119726560423543	4.426345609065156e-05	0.0018148016997167138	0.0005311614730878187	0.0007524787535410764	18751.95370042493	0.0011972909502658226	4.426345609065156e-05	0.0018148016997167138	0.0005311614730878187	0.0007524787535410764	18752.03036473088	0.0011972406915464655	60	0.0020361189801699716	0.0018885741265344666									
61	TrialState.COMPLETE	0.28758369817151685	2019-12-28 04:16:16.092230	2019-12-28 04:55:13.011526	4.646158692405717	50.0	2	41.0	0.0023507446473980636	600.0	0.1258482808204962	0.008080092711820757	0.28758369817151685	0.15384367756889003	0.2134464331702292	2550.703306077775	0.10480012930472046	0.008080092711820757	0.28758369817151685	0.15384367756889003	0.2134464331702292	2550.7024047128507	0.10480012942694943	0.008080092711820757	0.28758369817151685	0.15384367756889003	0.2134464331702292	2550.704207442699	0.10480012918267248	61								0.28609930752282026	0.2869157223796034		
62	TrialState.COMPLETE	0.003895184135977337	2019-12-28 04:55:13.012328	2019-12-28 05:07:38.752878	7.7720867813202075	450.0	1	41.0	0.02806817335267592	2000.0	0.9346517379738454	0.0002213172804532578	0.003895184135977337	0.0005754249291784702	0.002080382436260623	18947.76923247167	0.0020844140264125945	0.0003098441926345609	0.004160764872521246	0.0007524787535410764	0.0022574362606232294	18925.537446883853	0.002236641681870853	0.0002213172804532578	0.003895184135977337	0.0005754249291784702	0.002080382436260623	18970.00101805949	0.0020654837516548216	62	0.0033640226628895184	0.003718130311614731									
63	TrialState.COMPLETE	0.0012836402266288953	2019-12-28 05:07:38.753691	2019-12-28 05:18:35.985893	1.9290859243670222	450.0	1	6.0	0.040623834578387315	2000.0	0.9377442353944598	0.000398371104815864	0.0012836402266288953	0.0007524787535410764	0.0009295325779036828	19010.4674884915	0.0010541861423873872	0.0004868980169971671	0.0012836402266288953	0.0007524787535410764	0.0009295325779036828	19010.293909348442	0.001093284428581785	0.000398371104815864	0.0012836402266288953	0.000708215297450425	0.0009295325779036828	19010.641067634562	0.0010338719091604245	63	0.0006196883852691218	0.0010623229461756375									
64	TrialState.COMPLETE	0.03653210576015108	2019-12-28 05:18:35.986691	2019-12-28 05:35:06.239094	5.503452138594633	50.0	2	26.0	0.036440048096128615	500.0	0.7715461019132529	0.005046033994334277	0.03653210576015108	0.02018413597733711	0.026026912181303118	15640.418481468367	0.016896072725606906	0.005046033994334277	0.03653210576015108	0.02018413597733711	0.026026912181303118	15640.415132200189	0.016896073030414484	0.005046033994334277	0.03653210576015108	0.02018413597733711	0.026026912181303118	15640.421830736545	0.016896072421223266	64			0.03647308781869688	0.03650849858356941							
65	TrialState.COMPLETE	0.1934313031161473	2019-12-28 05:35:06.239887	2019-12-28 05:44:17.620637	1.7827916096176049	250.0	2	31.0	0.006824210176847257	1700.0	0.20483096863335637	0.015138101983002833	0.1934313031161473	0.10831267705382436	0.14549398016997167	4151.65999026204	0.07920921719246611	0.015138101983002833	0.1934313031161473	0.10831267705382436	0.14549398016997167	4151.65886154391	0.07920921732802386	0.015138101983002833	0.1934313031161473	0.10831267705382436	0.14549398016997167	4151.66111898017	0.07920921705702492	65	0.20803824362606232	0.19830028328611898									
66	TrialState.COMPLETE	0.36437677053824363	2019-12-28 05:44:17.621462	2019-12-28 05:54:36.739065	6.541085845005935	350.0	1	31.0	0.0035812954097686226	1900.0	0.1486677569608134	0.004337818696883853	0.36437677053824363	0.20653328611898017	0.28381728045325777	3013.320356763456	0.13061936588477713	0.004337818696883853	0.36437677053824363	0.20653328611898017	0.28381728045325777	3013.309091713881	0.13061947302886243	0.004337818696883853	0.36437677053824363	0.20653328611898017	0.28381728045325777	3013.3316218130312	0.13061926190971665	66	0.4120042492917847	0.38025259678942397									
67	TrialState.COMPLETE	0.004514872521246459	2019-12-28 05:54:36.740099	2019-12-28 06:01:32.916843	1.686708318449406	250.0	2	1.0	0.08605000860848747	700.0	0.9317399460125725	0.00017705382436260624	0.004514872521246459	0.0008852691218130312	0.0016377478753541077	18888.639319228045	0.0022394532498577293	0.00017705382436260624	0.004603399433427762	0.0010623229461756375	0.0016820113314447592	18886.941306657223	0.0022789480253719526	0.00017705382436260624	0.004426345609065156	0.0008852691218130312	0.0016377478753541077	18890.337331798866	0.002207943489241842	67	0.006373937677053824	0.005134560906515581									
68	TrialState.COMPLETE	0.01504957507082153	2019-12-28 06:01:32.917647	2019-12-28 06:10:05.124495	1.7779007374111926	150.0	2	26.0	0.08464832080691244	1900.0	0.9173322286140684	0.002700070821529745	0.01504957507082153	0.006550991501416431	0.009560906515580737	18596.74887128187	0.006984501011939377	0.002700070821529745	0.01504957507082153	0.006550991501416431	0.009560906515580737	18596.39819405099	0.006984511479496242	0.002700070821529745	0.01504957507082153	0.006550991501416431	0.009560906515580737	18597.09954851275	0.006984490604507538	68	0.01646600566572238	0.015521718602455147									
69	TrialState.COMPLETE	0.003585339943342776	2019-12-28 06:10:05.125298	2019-12-28 06:18:47.365433	2.1318337999096117	50.0	1	46.0	0.06039132473744128	800.0	0.9566300431228376	8.852691218130312e-05	0.003585339943342776	0.000796742209631728	0.0016377478753541077	19393.424552939094	0.001898078354214248	8.852691218130312e-05	0.0036296033994334276	0.000796742209631728	0.0016377478753541077	19386.25748052408	0.0019021867289071115	8.852691218130312e-05	0.003585339943342776	0.000796742209631728	0.0016377478753541077	19400.591625354107	0.0018947197318574258	69	0.0034525495750708213	0.0035410764872521247									
70	TrialState.COMPLETE	0.15571883852691218	2019-12-28 06:18:47.366267	2019-12-28 06:26:34.129885	4.24777236077613	50.0	2	6.0	0.01510429930851131	1400.0	0.23192723719005076	0.011110127478753541	0.15571883852691218	0.09020892351274788	0.1179621104815864	4700.922074185552	0.0647569041305017	0.011110127478753541	0.15571883852691218	0.09020892351274788	0.1179621104815864	4700.920724150142	0.06475690469187531	0.011110127478753541	0.15571883852691218	0.09020892351274788	0.1179621104815864	4700.923424220963	0.06475690357025987	70	0.1612960339943343	0.15757790368271954									
71	TrialState.COMPLETE	0.3470550047214353	2019-12-28 06:26:34.130698	2019-12-28 06:43:09.841133	2.763433570852243	150.0	1	26.0	0.004249214825168937	1900.0	0.16944570325325053	0.0035705854579792255	0.3470550047214353	0.21514990557129368	0.2814860717658168	3434.5612311142586	0.12992211804278048	0.0035705854579792255	0.3470550047214353	0.21514990557129368	0.2814860717658168	3434.5585457979228	0.1299221197240119	0.0035705854579792255	0.3470550047214353	0.21514990557129368	0.2814860717658168	3434.563916430595	0.1299221163673708	71			0.4058516288951841	0.37057365439093487							
72	TrialState.COMPLETE	0.014783994334277621	2019-12-28 06:43:09.841938	2019-12-28 06:51:39.713977	1.5279730315004212	50.0	2	31.0	0.08549966420704462	1300.0	0.9238363930553568	0.0016377478753541077	0.014783994334277621	0.005887039660056657	0.009251062322946176	18728.475699362607	0.006385492274467897	0.0016377478753541077	0.014783994334277621	0.005887039660056657	0.009251062322946176	18728.092112252125	0.006385497866097908	0.0016377478753541077	0.014783994334277621	0.005887039660056657	0.009251062322946176	18728.85928647309	0.006385486698402697	72	0.01682011331444759	0.015462700661000944									
73	TrialState.COMPLETE	0.29351097733711046	2019-12-28 06:51:39.714801	2019-12-28 07:00:30.426104	1.0876713639741875	50.0	2	46.0	0.006591571712977321	800.0	0.13630589836738893	0.010623229461756374	0.29351097733711046	0.16032223796033995	0.22083038243626063	2762.595232825779	0.11029111785286261	0.010623229461756374	0.29351097733711046	0.16032223796033995	0.22083038243626063	2762.5939713172806	0.11029113510451938	0.010623229461756374	0.29351097733711046	0.16032223796033995	0.22083038243626063	2762.5964943342774	0.11029110105738466	73	0.30214235127478756	0.2963881019830028									
74	TrialState.COMPLETE	0.45394633301857096	2019-12-28 07:00:30.426921	2019-12-28 07:33:49.032692	4.241437524494549	250.0	1	46.0	0.0017701293074431903	1300.0	0.1504147980118056	0.0026754800125904942	0.45394633301857096	0.2846238589864652	0.37106547056971984	3048.4980032263143	0.1669668428478394	0.0026754800125904942	0.45394633301857096	0.2846238589864652	0.37106547056971984	3048.494649039975	0.16696686997349416	0.0026754800125904942	0.45394633301857096	0.2846238589864652	0.37106547056971984	3048.5013574126533	0.1669668170509493	74						0.45353601780655606	0.45376682011331443				
75	TrialState.COMPLETE	0.3050194759206799	2019-12-28 07:33:49.033485	2019-12-28 07:42:33.968822	7.3789123611156935	250.0	2	6.0	0.0022290405652437813	900.0	0.1547951122926314	0.01164128895184136	0.3050194759206799	0.174796388101983	0.23468484419263455	3137.161628009915	0.11634083372272243	0.01164128895184136	0.3050194759206799	0.174796388101983	0.23468484419263455	3137.1604550283287	0.11634083379407463	0.01164128895184136	0.3050194759206799	0.174796388101983	0.23468484419263455	3137.1628009915016	0.11634083365144877	75	0.3294086402266289	0.3131491973559962									
76	TrialState.COMPLETE	0.01677584985835694	2019-12-28 07:42:33.969660	2019-12-28 07:52:02.424947	6.131098545736173	250.0	2	36.0	0.03716825165922315	900.0	0.9167421348807737	0.0022574362606232294	0.01677584985835694	0.006418201133144476	0.009782223796033994	18584.578191395183	0.007243416248458083	0.0022574362606232294	0.01677584985835694	0.006418201133144476	0.009782223796033994	18584.444936260625	0.007243440253489916	0.0022574362606232294	0.01677584985835694	0.006418201133144476	0.009782223796033994	18584.711446529745	0.007243392668415055	76	0.01903328611898017	0.017528328611898018									
77	TrialState.COMPLETE	0.2834277620396601	2019-12-28 07:52:02.425760	2019-12-28 08:04:19.876778	4.255057853097869	50.0	2	21.0	0.003530053804221137	1900.0	0.1502763864856831	0.007082152974504249	0.2834277620396601	0.15573654390934843	0.21274787535410764	3045.549061614731	0.10459409178941911	0.007082152974504249	0.2834277620396601	0.15573654390934843	0.21274787535410764	3045.5481586402266	0.10459415728526272	0.007082152974504249	0.2834277620396601	0.15573654390934843	0.21274787535410764	3045.549964589235	0.10459402879095009	77		0.28245986779981114	0.2830648016997167								
78	TrialState.COMPLETE	0.24189978753541078	2019-12-28 08:04:19.877590	2019-12-28 08:13:54.348045	5.655437619753989	450.0	2	1.0	0.0027766113711235434	1500.0	0.18094386978714397	0.012703611898016998	0.24189978753541078	0.13823477337110482	0.1861278328611898	3667.1949362606233	0.095332589417691	0.012703611898016998	0.24189978753541078	0.13823477337110482	0.1861278328611898	3667.193829674221	0.09533258965269395	0.012703611898016998	0.24189978753541078	0.13823477337110482	0.1861278328611898	3667.1960428470256	0.09533258918302404	78	0.2592953257790368	0.24769830028328613									
79	TrialState.COMPLETE	0.3248052407932011	2019-12-28 08:13:54.348842	2019-12-28 08:23:31.809375	9.103458656459052	250.0	2	41.0	0.0015540747438481477	1100.0	0.16204948870954253	0.01221671388101983	0.3248052407932011	0.19086402266288952	0.25389518413597734	3284.110304532578	0.12382844866893518	0.01221671388101983	0.3248052407932011	0.19086402266288952	0.25389518413597734	3284.1091094192634	0.12382844877601563	0.01221671388101983	0.3248052407932011	0.19086402266288952	0.25389518413597734	3284.1114996458923	0.12382844856197187	79	0.35357648725212465	0.33439565627950896									
80	TrialState.COMPLETE	0.14004957507082152	2019-12-28 08:23:31.810199	2019-12-28 08:31:42.247624	7.183087403517269	150.0	2	6.0	0.010573039490142553	600.0	0.31398299241973304	0.012526558073654392	0.14004957507082152	0.07985127478753541	0.10640934844192634	6364.57518148017	0.058688629759096875	0.012526558073654392	0.14004957507082152	0.07985127478753541	0.10640934844192634	6364.5731674929175	0.058688630090506656	0.012526558073654392	0.14004957507082152	0.07985127478753541	0.10640934844192634	6364.577195467422	0.05868862942814213	80	0.15208923512747877	0.14406279508970726									
81	TrialState.COMPLETE	0.012836402266288951	2019-12-28 08:31:42.248432	2019-12-28 08:41:35.464710	2.1759783856213177	350.0	2	6.0	0.02277966223233024	1000.0	0.910296138807581	0.0026558073654390935	0.012836402266288951	0.005842776203966006	0.007923158640226628	18453.755488668554	0.006385484142442907	0.0026558073654390935	0.012836402266288951	0.005842776203966006	0.007923158640226628	18453.724459985835	0.006385570319588399	0.0026558073654390935	0.012836402266288951	0.005842776203966006	0.007923158640226628	18453.786517351276	0.006385402279399133	81	0.01593484419263456	0.013869216241737488									
82	TrialState.COMPLETE	0.33219723796033995	2019-12-28 08:41:35.465534	2019-12-28 08:51:23.943798	9.867701007380617	350.0	2	6.0	0.0011501382223607127	1300.0	0.1655093577783199	0.008675637393767706	0.33219723796033995	0.19741501416430596	0.2563739376770538	3354.1529081090653	0.12477742702585848	0.008675637393767706	0.33219723796033995	0.19741501416430596	0.2563739376770538	3354.1516466005664	0.12477742716037855	0.008675637393767706	0.33219723796033995	0.19741501416430596	0.2563739376770538	3354.1541696175636	0.12477742689151146	82	0.3577372521246459	0.34071057601510857									
83	TrialState.COMPLETE	0.005134560906515581	2019-12-28 08:51:23.944609	2019-12-28 09:00:36.243560	9.663203801317469	250.0	1	31.0	0.02828075692659058	900.0	0.9349320001237649	8.852691218130312e-05	0.005134560906515581	0.0011951133144475921	0.002611543909348442	18953.614443165723	0.0025598059012299336	0.00017705382436260624	0.005178824362606233	0.0013279036827195468	0.002700070821529745	18939.6711667847	0.0026548951635642424	8.852691218130312e-05	0.005134560906515581	0.0011951133144475921	0.002611543909348442	18967.55771954674	0.0025372383512873736	83	0.005488668555240793	0.0052525967894239845									
84	TrialState.COMPLETE	0.2785056657223796	2019-12-28 09:00:36.244363	2019-12-28 09:06:47.191985	6.187925685952168	150.0	2	1.0	0.0023436557047336417	1700.0	0.17676926665234852	0.008587110481586403	0.2785056657223796	0.1608976628895184	0.21467776203966005	3582.512194582153	0.1058831409298885	0.008587110481586403	0.2785056657223796	0.1608976628895184	0.21467776203966005	3582.5109773371105	0.10588314105281914	0.008587110481586403	0.2785056657223796	0.1608976628895184	0.21467776203966005	3582.5134118271953	0.10588314080713818	84	0.29691926345609065	0.2846435316336166									
85	TrialState.COMPLETE	0.0009295325779036828	2019-12-28 09:06:47.192779	2019-12-28 09:17:50.520165	2.6674808073688765	450.0	1	6.0	0.013712812112453246	800.0	0.9483465383744049	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.0004426345609065156	19225.32471671388	0.0008883115196501025	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.0004426345609065156	19225.29289128895	0.0008883129600536426	0.0001327903682719547	0.0009295325779036828	0.0003541076487252125	0.0004426345609065156	19225.35654213881	0.0008883100814613911	85	0.0013279036827195468	0.0010623229461756375									
86	TrialState.COMPLETE	0.3298512747875354	2019-12-28 09:17:50.520975	2019-12-28 09:26:38.667529	2.406334918578982	250.0	2	6.0	0.0011522110108914613	600.0	0.16783326494507805	0.010490439093484419	0.3298512747875354	0.19843307365439095	0.26172981586402266	3401.394210339943	0.12596558634349672	0.010490439093484419	0.3298512747875354	0.19843307365439095	0.26172981586402266	3401.3929266997166	0.1259655868153703	0.010490439093484419	0.3298512747875354	0.19843307365439095	0.26172981586402266	3401.39549398017	0.12596558587301893	86	0.3532223796033994	0.33764164305949007									
87	TrialState.COMPLETE	0.4372934372049103	2019-12-28 09:26:38.668354	2019-12-28 09:47:01.846664	5.229614764007415	350.0	1	26.0	0.0024922517642297784	1800.0	0.12076005850364191	0.004337818696883853	0.4372934372049103	0.2759088762983947	0.35767823418319167	2447.6055388338054	0.16261535050386725	0.004337818696883853	0.4372934372049103	0.2759088762983947	0.35767823418319167	2447.602720727101	0.16261535608814892	0.004337818696883853	0.4372934372049103	0.2759088762983947	0.35767823418319167	2447.60835694051	0.16261534496927774	87			0.4625088526912181	0.44737960339943345							
88	TrialState.COMPLETE	0.010446175637393768	2019-12-28 09:47:01.847493	2019-12-28 09:55:13.604663	5.647545210046692	50.0	2	16.0	0.07906457688831581	1400.0	0.9221832480840935	0.0013279036827195468	0.010446175637393768	0.003718130311614731	0.0054444050991501415	18694.91246901558	0.004551791870496734	0.0013279036827195468	0.010446175637393768	0.003718130311614731	0.0054444050991501415	18694.803824362607	0.00455182486997092	0.0013279036827195468	0.010446175637393768	0.003718130311614731	0.0054444050991501415	18695.021113668554	0.00455175929785157	88	0.013101983002832862	0.0113314447592068									
89	TrialState.COMPLETE	0.3097556657223796	2019-12-28 09:55:13.605476	2019-12-28 10:04:17.084213	7.080285473458169	250.0	2	26.0	0.0020947206919345	1500.0	0.15455438161629162	0.010933073654390935	0.3097556657223796	0.17847025495750707	0.24079320113314448	3132.2119334277622	0.11783832131596224	0.010933073654390935	0.3097556657223796	0.17847025495750707	0.24079320113314448	3132.2110924220965	0.11783832134993753	0.010933073654390935	0.3097556657223796	0.17847025495750707	0.24079320113314448	3132.212774433428	0.11783832128200171	89	0.33392351274787535	0.3178116147308782									
90	TrialState.COMPLETE	0.019652974504249292	2019-12-28 10:04:17.085156	2019-12-28 10:13:46.627482	1.066122417565517	250.0	2	36.0	0.042750938473231775	1000.0	0.9125187715335675	0.0031427053824362606	0.019652974504249292	0.008764164305949009	0.01195113314447592	18499.168533109067	0.008931839754084105	0.0032312322946175635	0.019652974504249292	0.008764164305949009	0.01195113314447592	18498.855701133143	0.008961356366783396	0.0031427053824362606	0.019652974504249292	0.008764164305949009	0.01195113314447592	18499.481365084986	0.008917077701954329	90	0.021246458923512748	0.02018413597733711									
91	TrialState.COMPLETE	0.2908551699716714	2019-12-28 10:13:46.628297	2019-12-28 10:23:00.810386	8.638863780165616	250.0	2	21.0	0.0029466885949698545	700.0	0.1520854668373993	0.01305771954674221	0.2908551699716714	0.1674043909348442	0.2241501416430595	3082.270051345609	0.11283657511082507	0.01305771954674221	0.2908551699716714	0.1674043909348442	0.2241501416430595	3082.2693431303114	0.11283660043932907	0.01305771954674221	0.2908551699716714	0.1674043909348442	0.2241501416430595	3082.2707595609063	0.1128365504150482	91	0.3131196883852691	0.2982766761095373									
92	TrialState.COMPLETE	0.27723087818696884	2019-12-28 10:23:00.811190	2019-12-28 10:32:07.525880	8.025025650232744	150.0	2	1.0	0.0015596926930106284	2000.0	0.15769771129128396	0.009100566572237961	0.27723087818696884	0.1523371104815864	0.20612606232294617	3195.9981232294617	0.1042117083872762	0.009100566572237961	0.27723087818696884	0.1523371104815864	0.20612606232294617	3195.996635977337	0.1042117084211853	0.009100566572237961	0.27723087818696884	0.1523371104815864	0.20612606232294617	3195.9996104815864	0.10421170835338317	92		0.28004013220018886	0.27828434844192634								
93	TrialState.COMPLETE	0.32121990084985835	2019-12-28 10:32:07.526705	2019-12-28 10:41:21.491121	6.512294751421343	150.0	2	41.0	0.00130370365876096	1500.0	0.17487704651103603	0.011198654390934844	0.32121990084985835	0.1906869688385269	0.25358533994334276	3544.1008542847026	0.12279481513987514	0.011198654390934844	0.32121990084985835	0.1906869688385269	0.25358533994334276	3544.099282932011	0.12279481886844712	0.011198654390934844	0.32121990084985835	0.1906869688385269	0.25358533994334276	3544.102425637394	0.12279481144999337	93	0.33684490084985835	0.32642823418319167									
94	TrialState.COMPLETE	0.2862296388101983	2019-12-28 10:41:21.491940	2019-12-28 11:05:47.899266	8.766302505069032	50.0	2	16.0	0.0029916424779135994	600.0	0.12614817835103329	0.0075690509915014165	0.2862296388101983	0.15284171388101983	0.21164571529745044	2556.661196441218	0.1043332776311055	0.0075690509915014165	0.2862296388101983	0.15284171388101983	0.21164571529745044	2556.6604550283287	0.10433328607499923	0.0075690509915014165	0.2862296388101983	0.15284171388101983	0.21164571529745044	2556.6619378541077	0.10433326941483158	94					0.28673866855524077	0.2864477944152165					
95	TrialState.COMPLETE	0.20135446175637395	2019-12-28 11:05:47.900090	2019-12-28 11:18:20.940364	4.164397536325222	450.0	2	41.0	0.005018600246211607	1100.0	0.20983811475932343	0.01673158640226629	0.20135446175637395	0.11238491501416431	0.15080559490084985	4253.121569582153	0.08212476405820991	0.01673158640226629	0.20135446175637395	0.11238491501416431	0.15080559490084985	4253.12013101983	0.0821247651976315	0.01673158640226629	0.20135446175637395	0.11238491501416431	0.15080559490084985	4253.1230081444755	0.08212476292183181	95	0.21450070821529746	0.20573654390934845									
