number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
52	0.9311797752808989	2020-05-19 10:26:05.304443	2020-05-19 11:02:52.608184	128	0.4438403936478009	0.49617426883111426	37	0.4243348580385284	70	128	0.08666997323028938	0.3398876404494382	0.9311797752808989	0.6563670411985019	0.7954119850187266	4.191947565543071	0.5349042291786923	0.3398876404494382	0.9311797752808989	0.6563670411985019	0.7954119850187266	4.191947565543071	0.5349042291786923		2020148901.0	950.0	0.3398876404494382	0.9311797752808989	0.6563670411985019	0.7954119850187266	4.191947565543071	0.5349042291786923	52		COMPLETE
53	0.8885767790262172	2020-05-19 11:02:52.636280	2020-05-19 11:36:45.954440	256	0.3513434065177411	0.19770440242153936	31	0.25131230483336964	71	128	0.11464401748648771	0.25374531835205993	0.8885767790262172	0.5557116104868914	0.7181647940074907	5.5360486891385765	0.44890254884199904	0.25374531835205993	0.8885767790262172	0.5557116104868914	0.7181647940074907	5.5360486891385765	0.44890254884199904		2437386694.0	500.0	0.25374531835205993	0.8885767790262172	0.5557116104868914	0.7181647940074907	5.5360486891385765	0.44890254884199904	53		COMPLETE
54	0.8637640449438202	2020-05-19 11:36:45.981312	2020-05-19 11:41:47.779217	64	0.03975168354924824	0.005902061657174995	50	0.08396474542396964	29	128	0.11583283527279865	0.21207865168539325	0.8637640449438202	0.5074906367041199	0.6718164794007491	5.623595505617978	0.412415702089918	0.21207865168539325	0.8637640449438202	0.5074906367041199	0.6718164794007491	5.623595505617978	0.412415702089918		1055997467.0	300.0	0.21207865168539325	0.8637640449438202	0.5074906367041199	0.6718164794007491	5.623595505617978	0.412415702089918	54		COMPLETE
55	0.8993445692883895	2020-05-19 11:41:47.805751	2020-05-19 12:06:14.838045	256	0.4018383769939104	0.33750853500688893	28	0.09013609926551203	41	256	0.106558231432828	0.25936329588014984	0.8993445692883895	0.5922284644194756	0.7406367041198502	5.157303370786517	0.4673392122311266	0.25936329588014984	0.8993445692883895	0.5922284644194756	0.7406367041198502	5.157303370786517	0.4673392122311266		3865907198.0	650.0	0.25936329588014984	0.8993445692883895	0.5922284644194756	0.7406367041198502	5.157303370786517	0.4673392122311266	55		COMPLETE
56		2020-05-19 12:06:14.865818	2020-05-19 12:06:15.708540	256	0.2788220018917051	0.3952040961810033	33	0.4071795642395477	81	512														The current model can't be trained on this hardware with these parameters.									56	Setting status of trial#56 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
57	0.9030898876404494	2020-05-19 12:06:15.733060	2020-05-19 12:18:42.597027	64	0.39822973241635845	0.22733361818713044	27	0.0024371927330762433	47	128	0.09945260985206798	0.32303370786516855	0.9030898876404494	0.6179775280898876	0.7551498127340824	4.815074906367041	0.5088922530370029	0.32303370786516855	0.9030898876404494	0.6179775280898876	0.7551498127340824	4.815074906367041	0.5088922530370029		1063983874.0	650.0	0.32303370786516855	0.9030898876404494	0.6179775280898876	0.7551498127340824	4.815074906367041	0.5088922530370029	57		COMPLETE
58	0.9204119850187266	2020-05-19 12:18:42.623993	2020-05-19 13:08:12.190851	128	0.397746295443261	0.2588399009434698	47	0.21475939563065355	86	256	0.09651527433457334	0.3103932584269663	0.9204119850187266	0.6357677902621723	0.7860486891385767	4.678370786516854	0.5094482469740315	0.3103932584269663	0.9204119850187266	0.6357677902621723	0.7860486891385767	4.678370786516854	0.5094482469740315		345014417.0		0.3103932584269663	0.9204119850187266	0.6357677902621723	0.7860486891385767	4.678370786516854	0.5094482469740315	58		COMPLETE
59	0.8848314606741573	2020-05-19 13:08:12.238293	2020-05-19 13:17:12.409231	256	0.15730101141389358	0.01060800434884468	35	0.2225520847179635	14	512	0.11287661317530112	0.23548689138576778	0.8848314606741573	0.5308988764044944	0.697565543071161	5.4709737827715355	0.4340025501694582	0.23548689138576778	0.8848314606741573	0.5308988764044944	0.697565543071161	5.4709737827715355	0.4340025501694582		799757015.0	550.0	0.23548689138576778	0.8848314606741573	0.5308988764044944	0.697565543071161	5.4709737827715355	0.4340025501694582	59		COMPLETE
60	0.901685393258427	2020-05-19 13:17:12.436569	2020-05-19 13:37:54.659291	256	0.17642767524424285	0.4011052906480393	64	0.4323745001518393	23	256	0.10007438952825294	0.3038389513108614	0.901685393258427	0.6245318352059925	0.7523408239700374	4.8206928838951315	0.501255875822874	0.3038389513108614	0.901685393258427	0.6245318352059925	0.7523408239700374	4.8206928838951315	0.501255875822874		2092527297.0	500.0	0.3038389513108614	0.901685393258427	0.6245318352059925	0.7523408239700374	4.8206928838951315	0.501255875822874	60		COMPLETE
61	0.06835205992509363	2020-05-19 13:37:54.701060	2020-05-19 13:39:44.340990	64	0.3175156638962431	0.40893883104994994	27	0.4766089462735371	72	512	1.1315151785538717	0.004213483146067416	0.06835205992509363	0.017322097378277154	0.032303370786516857	54.55383895131086	0.0390255338028545	0.004213483146067416	0.06835205992509363	0.017322097378277154	0.032303370786516857	54.55383895131086	0.0390255338028545		459417664.0	150.0	0.004213483146067416	0.06835205992509363	0.017322097378277154	0.032303370786516857	54.55383895131086	0.0390255338028545	61		COMPLETE
62	0.9110486891385767	2020-05-19 13:39:44.368718	2020-05-19 13:53:54.800870	256	0.3492179248918903	0.3821259873670987	38	0.11251193538125481	26	128	0.10376198744935015	0.29260299625468167	0.9110486891385767	0.6151685393258427	0.7626404494382022	5.025280898876405	0.49182133437957787	0.29260299625468167	0.9110486891385767	0.6151685393258427	0.7626404494382022	5.025280898876405	0.49182133437957787		344632512.0	400.0	0.29260299625468167	0.9110486891385767	0.6151685393258427	0.7626404494382022	5.025280898876405	0.49182133437957787	62		COMPLETE
63	0.8862359550561798	2020-05-19 13:53:54.827048	2020-05-19 14:03:47.310779	256	0.4269965765137838	0.0478790297208303	22	0.22611417094307312	27	256	0.10841561268756954	0.2851123595505618	0.8862359550561798	0.5922284644194756	0.7457865168539326	5.257490636704119	0.4809978030746143	0.2851123595505618	0.8862359550561798	0.5922284644194756	0.7457865168539326	5.257490636704119	0.4809978030746143		1203384011.0	450.0	0.2851123595505618	0.8862359550561798	0.5922284644194756	0.7457865168539326	5.257490636704119	0.4809978030746143	63		COMPLETE
64	0.9218164794007491	2020-05-19 14:03:47.347001	2020-05-19 14:35:53.756936	128	0.4095698060624451	0.18794024705057188	47	0.27070496619733503	87	128	0.09351202360378781	0.34222846441947563	0.9218164794007491	0.6760299625468165	0.7982209737827716	4.533707865168539	0.5377350377808195	0.34222846441947563	0.9218164794007491	0.6760299625468165	0.7982209737827716	4.533707865168539	0.5377350377808195		3630277295.0	650.0	0.34222846441947563	0.9218164794007491	0.6760299625468165	0.7982209737827716	4.533707865168539	0.5377350377808195	64		COMPLETE
65		2020-05-19 14:35:53.783657	2020-05-19 14:35:54.970702	256	0.32883483425380855	0.16105123711439284	31	0.030300511496945015	74	512														The current model can't be trained on this hardware with these parameters.									65	Setting status of trial#65 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
66	0.8890449438202247	2020-05-19 14:35:54.984719	2020-05-19 14:54:36.103449	128	0.10631355770903778	0.4265132132825553	29	0.42633851512484483	73	128	0.1074694640679836	0.2982209737827715	0.8890449438202247	0.6044007490636704	0.7336142322097379	5.175561797752809	0.48924699647926195	0.2982209737827715	0.8890449438202247	0.6044007490636704	0.7336142322097379	5.175561797752809	0.48924699647926195		2933250062.0	550.0	0.2982209737827715	0.8890449438202247	0.6044007490636704	0.7336142322097379	5.175561797752809	0.48924699647926195	66		COMPLETE
67	0.9054307116104869	2020-05-19 14:54:36.131258	2020-05-19 15:06:13.961681	128	0.35023962877361436	0.06745913114020335	44	0.19026682997687527	34	256	0.09987716819770104	0.28698501872659177	0.9054307116104869	0.5795880149812734	0.7434456928838952	4.837078651685394	0.4803444869938536	0.28698501872659177	0.9054307116104869	0.5795880149812734	0.7434456928838952	4.837078651685394	0.4803444869938536		3279957115.0	600.0	0.28698501872659177	0.9054307116104869	0.5795880149812734	0.7434456928838952	4.837078651685394	0.4803444869938536	67		COMPLETE
68	0.898876404494382	2020-05-19 15:06:14.020598	2020-05-19 15:40:00.338829	256	0.390813914429784	0.36207384906109324	20	0.0716162831541694	76	128	0.10724530621581756	0.2532771535580524	0.898876404494382	0.5828651685393258	0.7378277153558053	5.191947565543071	0.4597221228919286	0.2532771535580524	0.898876404494382	0.5828651685393258	0.7378277153558053	5.191947565543071	0.4597221228919286		3441536930.0	600.0	0.2532771535580524	0.898876404494382	0.5828651685393258	0.7378277153558053	5.191947565543071	0.4597221228919286	68		COMPLETE
